genes	PR_L1	PR_L2	PR_L3	PR_L4	PR_L5	PR_L6	PR_L7	PR_L8	PR_L9	Rank_L1	Rank_L2	Rank_L3	Rank_L4	Rank_L5	Rank_L6	Rank_L7	Rank_L8	Rank_L9	WPR	RankWPR	Best	BestPR_rank
10664	0.00011858245158593	7.662208142789e-05	7.70181872603578e-05	0.000124787333483414	0.000122156975051012	0.00011853245967792	0.000117007250645938	7.6383095341378e-05	7.2242352671983e-05	333	1762	1749	293	310	335	345	1768	1943	0.000100401748122821	29	293	7
1385	0.00010527549724057	7.24580445773836e-05	7.29442955457545e-05	8.61429092767788e-05	8.68261546327316e-05	9.15301281690082e-05	0.000101930146658229	7.197660237451e-05	7.09679632060204e-05	435	1928	1899	858	802	648	483	1950	2038	8.45874531403553e-05	59	435	15
1052	8.31971955933936e-05	6.9602075383569e-05	6.97849977749565e-05	6.65496602723099e-05	6.71995164289656e-05	6.34937752582931e-05	8.63001633369922e-05	6.8869898541568e-05	6.96734965472972e-05	1329	3088	2375	4277	3994	4910	847	3547	2719	7.17193754376606e-05	243	847	115
988	8.58535578778398e-05	6.99783478329651e-05	7.00916729681255e-05	6.90033224995883e-05	7.0137424828117e-05	6.45643026954233e-05	8.95923295130697e-05	6.91341605701855e-05	6.9732447076053e-05	956	2230	2194	3516	2185	4890	709	3499	2587	7.32111716933083e-05	174	709	99
2186	8.65295918181742e-05	7.01134746100326e-05	7.02999113229679e-05	7.15835355854727e-05	7.15798676173139e-05	6.53221054083154e-05	8.95882770619867e-05	6.94365085969489e-05	6.98674325778029e-05	818	2191	2143	1972	1973	4876	710	3427	2280	7.38932362034166e-05	155	710	87
8553	8.35300306652247e-05	6.96978949065887e-05	6.99075597535239e-05	6.75135317757359e-05	6.71870197069622e-05	6.43303628293597e-05	8.6474147853867e-05	6.8999515778263e-05	6.96560983897403e-05	1286	2696	2265	3966	3999	4894	825	3518	2737	7.2011274011893e-05	209	825	103
60468	8.61870530886898e-05	7.00710761719722e-05	7.03605021840763e-05	7.06783895494582e-05	6.99062118905647e-05	6.54467664637318e-05	9.30699266675891e-05	6.94979880709973e-05	6.99658023472579e-05	855	2197	2133	2065	2267	4873	613	3327	2237	7.40073454376318e-05	152	613	84
571	8.65210399983941e-05	7.03057739313945e-05	7.04252254292151e-05	7.30703075147614e-05	7.09365907043402e-05	6.6086982195986e-05	8.97634117983494e-05	6.95185912820094e-05	6.98763288096434e-05	819	2141	2115	1893	2045	4850	707	3223	2277	7.41349711570253e-05	146	707	78
22926	9.02700442120348e-05	7.12914467523596e-05	7.09430770059653e-05	7.84205538305067e-05	7.68679135693852e-05	7.21311617029608e-05	9.12107510377096e-05	7.07537725402259e-05	7.02414843163641e-05	685	2001	2044	1714	1754	1945	658	2059	2155	7.69739761315977e-05	108	658	29
22809	8.92014926005477e-05	7.06658779207025e-05	7.07077751114623e-05	6.97166391932313e-05	7.49688939348849e-05	6.79797237472245e-05	9.48637583982892e-05	7.03969588907475e-05	0.000111765197330971	721	2066	2062	2668	1814	3934	586	2119	378	8.01263465080195e-05	77	378	61
468	8.93735648541394e-05	7.05503184172432e-05	7.05719995943346e-05	7.5098961194362e-05	7.35975540484661e-05	7.53015244900642e-05	9.5905620061758e-05	6.96590607422087e-05	7.00406221778058e-05	714	2080	2078	1809	1870	1803	565	2736	2208	7.67926345912369e-05	113	565	45
1386	9.35997405360026e-05	7.23005078571202e-05	7.20615452949381e-05	8.57005074965266e-05	8.47289725069947e-05	7.9025618205929e-05	9.62498254253186e-05	7.16169567391973e-05	7.07618480303185e-05	602	1938	1947	1062	1237	1694	557	1969	2058	8.07320561876664e-05	75	557	17
466	8.95475205420093e-05	7.09527808880123e-05	7.11751794947538e-05	7.60098614806131e-05	7.55727474937171e-05	7.48276844147332e-05	9.17587354511745e-05	7.05572469567756e-05	7.00427038664217e-05	711	2042	2014	1778	1788	1823	641	2079	2207	7.68073381437319e-05	111	641	36
367	8.56927259323391e-05	7.02419112286877e-05	7.04544748780437e-05	7.35994890500428e-05	7.41821665194278e-05	6.59874831398934e-05	8.89977835836393e-05	6.96964323368575e-05	6.99582245271766e-05	1077	2154	2107	1869	1842	4864	726	2698	2238	7.43736174053643e-05	143	726	79
196	9.02740785157092e-05	7.18826831937774e-05	7.23722587552761e-05	8.32617808095767e-05	8.35083712609447e-05	7.42048512956584e-05	0.000102153161753929	7.09292089570133e-05	7.05459709510914e-05	684	1956	1934	1324	1296	1837	477	2047	2082	7.99709888149012e-05	78	477	19
26574	8.28481589369044e-05	6.94844334004263e-05	6.97233865513276e-05	6.62257382261717e-05	6.62898167829976e-05	6.27807527822373e-05	8.56066701178475e-05	6.87662560175911e-05	6.96075238706886e-05	1543	3372	2627	4727	4585	5012	1107	3709	3046	7.13477622938659e-05	372	1107	195
25	8.55724850532569e-05	6.97436853775461e-05	6.99484571181645e-05	6.8417006696599e-05	6.83773348579982e-05	6.35434910782178e-05	8.75429748946543e-05	6.91585620768223e-05	6.97024563597894e-05	1184	2536	2245	3919	3920	4908	778	3494	2678	7.25339511349644e-05	192	778	114
29777	8.27776296422743e-05	0	0	0	6.61269796935462e-05	6.23780227736637e-05	0	0	0	1567	5362	5362	5362	4825	5272	5362	5362	5362	2.36768733356794e-05	1710	1567	306
121536	8.29330038271906e-05	0	6.97221406727237e-05	6.64070010532539e-05	0	6.23388811044866e-05	0	6.86632659628181e-05	6.96167609417259e-05	1415	5362	2655	4451	5362	5312	5362	3872	3014	4.67234660615578e-05	1000	1415	306
166	8.28542925714216e-05	6.95293467765354e-05	6.97829166072766e-05	6.68502263719865e-05	6.70181942224402e-05	6.29623492871775e-05	8.57800773812668e-05	6.88146607533339e-05	6.96364292744419e-05	1441	3218	2398	4085	4034	4959	1000	3614	2813	7.15546585418664e-05	276	1000	155
8227	8.29336810559634e-05	0	0	6.64771775993401e-05	0	0	0	0	0	1413	5362	5362	4320	5362	5362	5362	5362	5362	1.65948158942202e-05	1823	1413	306
322	8.28482700742212e-05	6.95784960529835e-05	6.97434181060564e-05	6.65480771329314e-05	6.65769845416862e-05	6.26561317492638e-05	8.61254122497434e-05	6.87918521451414e-05	6.96358712058196e-05	1504	3121	2541	4286	4221	5064	878	3632	2827	7.14768867011106e-05	306	878	222
328	8.3014988861427e-05	6.95294987267728e-05	6.97631681121685e-05	6.67070398011918e-05	6.68639117562423e-05	6.28132046288541e-05	8.66602576227941e-05	6.87924742541727e-05	6.96364194233465e-05	1398	3212	2475	4168	4074	4989	810	3629	2817	7.16196756338397e-05	262	810	174
2909	8.27658956214715e-05	0	0	0	6.61269294875762e-05	6.23548079112626e-05	0	0	0	1582	5362	5362	5362	4828	5308	5362	5362	5362	2.36728838724036e-05	1712	1582	306
84164	8.33486836433216e-05	6.95089442009095e-05	6.97865017084618e-05	6.67406311180004e-05	6.64436067362681e-05	6.26552091191568e-05	8.59519275411879e-05	6.87402217682484e-05	6.96445665325604e-05	1320	3233	2362	4125	4359	5073	942	3771	2797	7.15126835287251e-05	291	942	228
10973	8.27674839164267e-05	0	0	0	6.61273065823646e-05	6.25291788531701e-05	8.56969713537554e-05	0	6.95986866529927e-05	1572	5362	5362	5362	4815	5121	1065	5362	3106	4.11814210607317e-05	1158	1065	306
430	8.2848160685935e-05	6.94859137173874e-05	0	6.62968307762124e-05	6.64418744972846e-05	6.2355839111977e-05	0	0	6.9589422407794e-05	1538	3342	5362	4565	4381	5292	5362	5362	3115	4.62423688238209e-05	1041	1538	306
55729	8.3182301310116e-05	6.9695843631183e-05	6.9824272149527e-05	6.7536417074701e-05	6.79150091346384e-05	6.39298460606606e-05	8.578334577267e-05	6.88926491090921e-05	6.9674606705574e-05	1350	2700	2317	3963	3936	4899	976	3535	2714	7.1908967417157e-05	222	976	108
472	8.28485498937256e-05	6.95294138272586e-05	6.98678108840637e-05	6.65312898490052e-05	6.75110854666159e-05	6.27379950069507e-05	0	6.87379715660242e-05	6.96369559069145e-05	1491	3214	2279	4301	3967	5018	5362	3820	2810	6.1769555420492e-05	600	1491	306
580	8.33598678091951e-05	6.95300173730468e-05	6.9848380089464e-05	6.7388727224772e-05	6.67227774507615e-05	6.26084368975075e-05	0	6.87396754864719e-05	6.96643459465118e-05	1306	3208	2290	3973	4141	5087	5362	3814	2733	6.18213254597506e-05	596	1306	306
54880	8.28481589447059e-05	6.94844400653015e-05	6.97441463828214e-05	6.62257675444855e-05	6.62895626518721e-05	6.2663207154843e-05	8.56064007992878e-05	6.87397987590607e-05	6.96167978803524e-05	1541	3362	2523	4720	4595	5041	1117	3792	2992	7.13347094928041e-05	379	1117	207
274	8.29328380103002e-05	0	0	6.64676901045445e-05	6.64432109087981e-05	6.27805807082674e-05	8.60422069406926e-05	0	6.96176469089831e-05	1417	5362	5362	4326	4362	5014	883	5362	2926	4.84441748300399e-05	935	883	306
648	8.31824380727189e-05	6.95311406775472e-05	6.97852531930335e-05	6.67191657804476e-05	6.65820053813366e-05	6.26565222266674e-05	8.57797837746324e-05	6.87914124414857e-05	6.962660937893e-05	1348	3182	2372	4150	4203	5059	1007	3643	2876	7.14928593173428e-05	298	1007	219
672	8.52043885543273e-05	6.95785440167301e-05	6.99321031066859e-05	6.75405460215842e-05	6.87397988926258e-05	6.500670000631e-05	8.6303698370047e-05	6.89479039487912e-05	6.96833282870363e-05	1229	3120	2249	3962	3791	4885	844	3523	2708	7.24169602371673e-05	197	844	94
9139	8.30175086336527e-05	6.94622490599497e-05	0	6.61255632278789e-05	6.64450626397547e-05	6.25281649223412e-05	8.56061598424716e-05	6.87662982624642e-05	6.96075238818088e-05	1372	3406	5362	4833	4346	5152	1131	3704	3044	6.36243980686598e-05	521	1131	306
865	8.28488115012966e-05	6.94620497401754e-05	0	6.59630606860158e-05	0	6.22590494740025e-05	8.56055940876568e-05	6.87479817314846e-05	0	1479	3412	5362	4866	5362	5321	1176	3763	5362	4.86707889250547e-05	929	1176	306
11335	8.30152077499312e-05	6.95744618408531e-05	6.98026825210655e-05	6.70031063770966e-05	6.72861481218285e-05	6.25314826821184e-05	8.56062563925641e-05	6.88409784260843e-05	6.96555012478101e-05	1388	3132	2352	4036	3984	5101	1119	3572	2748	7.15615849477379e-05	274	1119	240
8535	8.28492269950208e-05	6.95308394952442e-05	6.97431552627669e-05	6.63764274229434e-05	6.64237607438756e-05	6.25293039683374e-05	8.56061602233875e-05	6.87647020368874e-05	6.96173356966853e-05	1468	3190	2571	4541	4431	5120	1129	3739	2967	7.13580275605154e-05	368	1129	253
57332	8.2849170968002e-05	6.94844412701738e-05	6.9744174858983e-05	6.62257668727819e-05	6.62892712590361e-05	6.25284666910855e-05	8.57789432593406e-05	6.8740008777975e-05	6.96260478724303e-05	1473	3358	2518	4722	4611	5145	1038	3783	2912	7.1340155244366e-05	378	1038	266
1054	8.28617296083847e-05	6.95335951475147e-05	6.9766148592715e-05	6.68289545437768e-05	6.66229082310156e-05	6.3061666494348e-05	8.55245057125184e-05	0	6.9608105639837e-05	1428	3162	2407	4095	4181	4946	1190	5362	3022	6.38800859054907e-05	498	1190	306
1059	8.27674609930707e-05	0	6.96263689943616e-05	0	0	0	8.56526111288187e-05	6.87398519111796e-05	6.96075169202891e-05	1573	5362	2895	5362	5362	5362	1094	3788	3056	4.22259951241808e-05	1108	1094	306
10036	8.28485514460579e-05	6.95307729487317e-05	6.97639368178624e-05	6.6376456726282e-05	6.64234877724227e-05	6.24030471251756e-05	8.5778919401246e-05	6.87914114009179e-05	6.96266069123323e-05	1490	3196	2452	4538	4437	5200	1040	3644	2879	7.13694996503702e-05	361	1040	284
1105	8.28481589369044e-05	6.9484433400426e-05	6.97233865504102e-05	6.62257375882232e-05	6.62895559073868e-05	6.26601226265831e-05	8.55236944369632e-05	0	6.9589422407794e-05	1543	3373	2628	4728	4596	5046	1194	5362	3115	6.37196912384379e-05	510	1194	306
1108	8.30163873729719e-05	6.95310912704003e-05	6.97434097082811e-05	6.65528006637811e-05	6.64238196584208e-05	6.2357087325745e-05	0	6.86433846699725e-05	0	1377	3183	2542	4269	4427	5280	5362	3905	5362	5.38828919847195e-05	789	1377	306
10370	8.28485523660822e-05	6.95315516928669e-05	6.97438761538546e-05	6.65762451639021e-05	6.64471669767384e-05	6.25328804685653e-05	8.57823004073382e-05	6.87654442791781e-05	6.96174103943983e-05	1488	3178	2533	4234	4339	5099	980	3712	2931	7.14026742174755e-05	339	980	238
7555	8.28481871734245e-05	6.95083317817867e-05	6.97233942196237e-05	6.62257353213635e-05	6.6288624525046e-05	6.22294485262047e-05	0	6.86184812442818e-05	0	1521	3257	2617	4743	4649	5338	5362	3912	5362	5.37919723788108e-05	799	1521	306
4848	8.28481871701705e-05	6.95083290276904e-05	6.97441825280731e-05	6.62257668833483e-05	6.62892710570798e-05	6.25283732932797e-05	8.56061283788545e-05	6.87397959882671e-05	6.96075169055684e-05	1523	3259	2517	4721	4613	5149	1141	3807	3061	7.13208964286854e-05	390	1141	269
4850	8.28482136766956e-05	6.95307632030289e-05	6.97641906155581e-05	6.65477790725583e-05	6.64428622768769e-05	6.25287991485849e-05	8.56061592033867e-05	6.87647019807079e-05	6.96173356966649e-05	1512	3198	2434	4290	4364	5136	1132	3740	2968	7.13806397224593e-05	356	1132	262
25920	8.27873453714095e-05	0	0	0	0	6.24089173061578e-05	8.56058870337071e-05	6.87397981790296e-05	6.9616942524373e-05	1563	5362	5362	5362	5362	5180	1157	3796	2982	4.16317952953412e-05	1133	1157	306
8161	8.31820726756883e-05	6.96491961581686e-05	6.97847484397175e-05	6.72146714806812e-05	6.68692925502792e-05	6.31623400045573e-05	8.66450372790221e-05	6.88703938163143e-05	6.96358918879175e-05	1352	2757	2377	3992	4069	4939	814	3546	2825	7.17560817284583e-05	237	814	141
9318	8.30149891030183e-05	6.9529703201397e-05	6.97841382853249e-05	6.67171328348655e-05	6.67234564251187e-05	6.25297556857087e-05	8.59525399456818e-05	6.88169079164972e-05	6.96271965057581e-05	1397	3209	2386	4154	4140	5114	926	3598	2852	7.14966478043065e-05	297	926	249
84699	8.28631717410053e-05	6.94844578959995e-05	6.97444351659416e-05	6.63974163369627e-05	6.64424383899217e-05	6.26466764012166e-05	0	6.86633056074376e-05	6.96167610341255e-05	1426	3353	2501	4474	4369	5081	5362	3867	3011	6.16020886855235e-05	616	1426	306
1387	8.50808728383934e-05	6.99545297779833e-05	7.04286854632696e-05	6.95301374680593e-05	7.07645071564913e-05	6.92839864091965e-05	8.82389552373628e-05	6.94712458774609e-05	6.97879621899874e-05	1234	2241	2112	3207	2057	3486	756	3403	2357	7.3709129428446e-05	163	756	50
1390	8.28482131232445e-05	6.95302947810245e-05	6.97641260979786e-05	6.67453305285684e-05	6.70806916619922e-05	6.27833621313102e-05	8.61339397975624e-05	6.87914230276368e-05	6.96551393542187e-05	1513	3206	2442	4118	4017	4998	863	3641	2750	7.15669028621365e-05	272	863	182
1407	8.28480762256672e-05	6.9554725857998e-05	6.97852229246489e-05	6.67185020270114e-05	6.65776733513415e-05	6.278190947762e-05	8.56066705329352e-05	6.87646585561163e-05	6.96167876350853e-05	1549	3137	2374	4152	4216	5004	1105	3747	3000	7.14473228122496e-05	318	1105	187
1487	8.31830355560916e-05	6.96029897503214e-05	6.97632522715775e-05	6.67256184985988e-05	6.65780684040966e-05	0	8.60116235530352e-05	6.8869682703189e-05	6.96364492950425e-05	1343	3086	2471	4139	4212	5362	888	3548	2811	6.43922293193481e-05	461	888	306
1601	8.3349153144046e-05	6.96256751739178e-05	6.98462927375169e-05	6.65377677978291e-05	6.7182671188832e-05	6.25314652116997e-05	8.6306788355346e-05	6.88171104724825e-05	6.96260656233869e-05	1317	2916	2295	4298	4002	5102	839	3597	2909	7.16229572872774e-05	261	839	241
1602	8.30195647870876e-05	6.95073067408227e-05	6.9743334814701e-05	6.63865253393291e-05	6.64347695002589e-05	6.28093143030318e-05	8.57885956068294e-05	6.87651412203326e-05	6.96359182476807e-05	1369	3283	2555	4496	4398	4991	965	3721	2824	7.14319607269648e-05	329	965	176
1616	8.35160658096089e-05	6.96005184020892e-05	6.97831735594563e-05	6.68605304620557e-05	6.68553397909316e-05	6.31633006745027e-05	8.61257327402483e-05	6.89217507938125e-05	6.96741062549882e-05	1294	3091	2393	4075	4078	4937	875	3527	2716	7.16998778103829e-05	247	875	139
9802	8.284854978263e-05	6.95293651473583e-05	6.97854558770898e-05	6.68704870963278e-05	6.65776748391942e-05	6.26573317614542e-05	8.63081570054347e-05	6.88169051595016e-05	6.96173494382053e-05	1492	3217	2370	4067	4215	5053	838	3599	2942	7.15325281926352e-05	287	838	216
1642	8.27628660075748e-05	0	6.96259008303794e-05	0	0	0	8.54798056694619e-05	6.87473130552963e-05	0	1583	5362	2915	5362	5362	5362	1219	3766	5362	3.44863938946718e-05	1381	1219	306
1643	8.27691057674345e-05	0	0	6.61343351781805e-05	0	0	8.557399289353e-05	0	0	1570	5362	5362	4807	5362	5362	1183	5362	5362	2.62944748479599e-05	1619	1183	306
1747	8.28481871371951e-05	6.95083011184904e-05	6.96278838243773e-05	0	6.61270316670582e-05	6.24020563434991e-05	8.56058511247439e-05	6.87214727452233e-05	0	1525	3262	2840	5362	4821	5241	1172	3832	5362	5.64401808391877e-05	695	1172	306
63948	8.27658956214715e-05	0	6.97223574867909e-05	6.65703790109026e-05	6.65993171098618e-05	6.27866476019161e-05	8.56969316138728e-05	0	6.95986865890851e-05	1582	5362	2652	4239	4186	4995	1066	5362	3110	5.61294653223732e-05	712	1066	306
1786	8.31834840885924e-05	6.95551974265203e-05	6.97432617364878e-05	6.63973858840642e-05	6.64303305654308e-05	6.29083066437883e-05	8.56068959969426e-05	6.87397994993535e-05	6.96173469239136e-05	1340	3135	2556	4477	4403	4975	1103	3790	2944	7.14423343105841e-05	320	1103	168
1788	8.3353125187153e-05	6.95524872345389e-05	6.9805508753298e-05	6.6851432673961e-05	6.6713754928381e-05	6.24036748558469e-05	8.57789187982167e-05	6.8789855996578e-05	6.96369815580255e-05	1311	3152	2337	4083	4161	5188	1041	3662	2807	7.1517388718513e-05	290	1041	276
29947	8.28481854807386e-05	6.95068991528849e-05	6.97433974603741e-05	6.65496937247913e-05	6.65763397112045e-05	6.23561299065127e-05	0	6.86433846150202e-05	0	1532	3304	2546	4276	4233	5286	5362	3906	5362	5.38770417733666e-05	790	1532	306
10589	8.30265323175388e-05	6.95085078768896e-05	6.9744183171233e-05	6.62261730089534e-05	6.64553297229986e-05	6.26553316172804e-05	8.57797494145878e-05	6.87665142543313e-05	6.96075239386647e-05	1365	3243	2515	4699	4329	5070	1009	3690	3039	7.13964146363553e-05	346	1009	227
85403	8.27663988078018e-05	0	6.97008449754971e-05	6.60635828551418e-05	0	0	0	0	6.95986878219152e-05	1580	5362	2693	4859	5362	5362	5362	5362	3105	3.19653418136067e-05	1467	1580	306
8721	8.30902374541054e-05	6.95086626069222e-05	6.97642578140422e-05	6.65992931259889e-05	6.64439687723828e-05	0	8.60324601965832e-05	6.87651825095612e-05	6.963598079535e-05	1361	3237	2430	4187	4351	5362	884	3718	2819	6.43340695902981e-05	464	884	306
10919	8.28562947382916e-05	6.94844499247117e-05	6.97449150269981e-05	6.67633455854008e-05	6.64501261742178e-05	6.26554797224377e-05	8.57793988688204e-05	6.87665091233103e-05	6.96167881222133e-05	1439	3357	2491	4104	4335	5069	1021	3692	2997	7.14325720280483e-05	326	1021	226
2000	8.28481855514908e-05	6.95069590348685e-05	6.97434552572569e-05	6.65498834240838e-05	6.6427172171825e-05	6.25284158229104e-05	8.56061584957717e-05	6.87647575482258e-05	6.96173439576151e-05	1528	3293	2539	4275	4406	5148	1134	3734	2947	7.13742058536121e-05	360	1134	268
2001	8.28479667253954e-05	6.9462048742052e-05	0	6.61255537391533e-05	6.64411829917233e-05	6.22297784492174e-05	0	6.86632659621852e-05	6.96167585371059e-05	1561	3418	5362	4837	4395	5331	5362	3873	3017	5.38013336420859e-05	796	1561	306
2004	8.28491457187148e-05	6.94620501350614e-05	0	0	6.6146961246771e-05	0	8.56526216110026e-05	6.87480781643371e-05	0	1474	3411	5362	5362	4787	5362	1093	3759	5362	4.16251758241327e-05	1134	1093	306
2005	8.28481861786596e-05	6.95074898477529e-05	6.97646445098069e-05	6.65727490348293e-05	6.64492103274837e-05	6.26904268369298e-05	8.57792780775251e-05	6.88186904766051e-05	6.96174338314871e-05	1526	3279	2424	4237	4337	5026	1026	3586	2929	7.14256190653427e-05	332	1026	200
22936	8.28483309300461e-05	6.94844336036391e-05	6.97233865471875e-05	6.62257353102983e-05	6.62886245250189e-05	6.22294485262047e-05	0	6.86368065849463e-05	7.88270429282915e-05	1501	3370	2631	4744	4650	5338	5362	3909	1701	6.25340565916039e-05	547	1501	306
2068	8.276707319172e-05	0	6.96263688004332e-05	0	6.62797121116945e-05	6.23553934480876e-05	0	0	6.95986930555956e-05	1577	5362	2897	5362	4666	5301	5362	5362	3102	3.91153370125263e-05	1272	1577	306
2071	8.29330038271906e-05	0	0	0	6.62797121116945e-05	6.23553934480876e-05	0	6.86450104440976e-05	0	1415	5362	5362	5362	4666	5301	5362	3900	5362	3.12978927033793e-05	1537	1415	306
