Genes	GSM2367635	GSM2367636	GSM2367637	GSM2367638	GSM2367639	GSM2367640	GSM2367641	GSM2367642	GSM2367643	GSM2367644	GSM2367645	GSM2367646	GSM2367554	GSM2367555	GSM2367556	GSM2367557	GSM2367558	GSM2367559	GSM2367560	GSM2367561	GSM2367562	GSM2367563	GSM2367564	GSM2367565	GSM2367566
64429	9.622933	9.431319	9.062686	9.446881	9.423597	9.848655	9.391179	9.316911	9.278112	9.429744	9.911866	9.5374975	9.573273	9.480719	9.536432	9.4656725	9.519903	9.16908	9.027942	9.125122	9.373552	9.33838	9.291593	9.143336	9.198401
64434	5.974421	5.798238	5.8759327	6.352762	6.205768	6.1080174	6.304374	6.123005	6.192601	6.5606947	6.1522284	6.37589	6.0620985	5.843701	5.9414687	5.8046823	6.0523553	5.7955136	5.902971	6.0851593	6.077334	5.999117	6.0553594	5.8975663	5.9479003
64446	6.582629	6.5048304	6.52649	6.7285247	6.467309	6.8270698	6.9522643	6.5176506	6.3781047	6.4411664	6.5250134	6.517546	6.297801	6.4878263	6.61338	6.4223013	6.350831	6.194947	6.3983326	6.8336105	6.3638163	6.5073066	6.929659	6.685661	6.448154
644591	6.3003416	6.232452	6.275099	6.353368	6.4429893	6.370228	6.6701713	6.3408365	6.778748	6.660667	6.447054	6.7352257	5.87922	5.940766	5.835964	6.0440607	5.9595866	6.0634522	5.882739	6.1981316	6.0006275	6.2400684	6.3514247	6.2352962	5.919643
64478	5.978086	5.696693	5.9625187	5.9090767	5.9251547	5.9488163	5.7976823	5.8439646	5.847057	5.9989185	6.0118837	5.740646	5.8954	5.8749137	5.760149	5.7571287	5.7609243	5.821528	5.751503	5.93738	5.623607	5.837392	5.8064284	5.6484566	5.753173
6448	9.601529	10.020755	10.1463585	9.905269	9.483214	9.346224	9.366086	9.023489	9.65694	9.673591	9.730598	9.845889	9.287638	8.972381	8.605848	9.088831	9.160575	9.515355	9.298352	9.330089	9.298352	9.642508	8.707	10.121512	9.3068695
644809	5.806881	5.782428	5.9623528	5.534044	5.6471047	5.7938194	5.8614674	5.7081046	5.5567756	5.7882485	5.685685	5.6141315	5.866505	5.614024	5.866547	5.659839	5.838548	5.702424	5.807272	5.884162	5.713249	5.7124076	5.7820597	5.6721144	5.874028
6449	6.6211934	7.8802443	7.135481	7.133186	6.9086366	6.8678274	7.2208843	6.6923943	6.7758064	7.139204	6.8750873	7.4620295	6.8593917	6.9971595	6.9228196	6.595879	6.6474953	6.6619997	6.3583465	6.516197	7.2667584	6.9438357	6.95973	6.7862363	6.8247957
645	8.625877	8.625877	9.243957	7.3128023	8.028103	8.0561285	8.2016945	8.24294	7.7950745	7.1167502	8.143306	7.8727965	8.324728	8.524905	8.943022	8.08784	8.797688	8.526781	9.091237	8.952987	8.794378	8.76776	8.9159155	9.120302	9.288664
645037	6.033724	5.808247	5.740754	5.964286	5.928242	6.1066136	6.978228	5.994694	5.8419504	5.5488763	5.7869277	5.8816237	5.907662	5.8804765	5.976532	5.9542227	5.8143997	5.79227	5.6981554	5.9193892	5.623498	6.0255566	5.8308887	5.540237	5.829161
645073	6.1595035	5.959111	6.0856266	6.048808	5.98471	6.4540668	7.14874	6.1055856	5.9902234	5.919542	6.0315413	6.002253	6.0300317	6.0190263	5.9307413	5.90351	6.0846143	5.9843516	6.1002097	6.071981	6.0058193	6.044958	6.1271544	6.078159	5.998373
6451	8.7356825	8.7364	10.079241	7.836226	9.837788	8.429582	7.808753	8.970549	8.653234	9.420956	7.634181	8.242286	9.5374975	8.806897	9.0412035	10.079241	9.292116	9.536925	8.934685	9.102166	8.495461	9.4879265	8.853865	9.573849	8.421543
645104	6.005051	5.8809667	6.0447917	5.772557	6.060746	5.996583	5.88492	5.811663	5.807415	5.941318	5.897796	5.6988106	5.943839	5.856951	5.7340636	5.831635	6.244104	6.030138	6.678933	6.079665	5.9741654	5.95915	5.904149	5.744279	5.771575
6452	6.2455897	6.328852	6.0539846	6.437834	6.039084	5.916124	6.1300445	6.3052397	6.0405016	5.9947753	6.0229096	6.197529	5.994318	6.228513	6.054952	6.3851714	6.32988	6.188982	5.9786034	6.101605	6.5406003	6.036996	6.305166	5.9778495	6.3103313
645212	6.179587	6.0881624	6.037631	6.1946144	6.3402596	6.2451296	6.1484747	6.146973	6.2750525	6.4050064	5.995433	6.301623	5.9770703	5.87509	6.196284	6.2250543	6.316635	6.1774726	6.384835	6.2555165	6.2460246	5.9943037	6.249965	6.173967	6.1472845
6453	10.640514	9.631079	10.010065	9.40088	9.636733	10.0306425	10.7738905	10.545351	9.904589	9.659981	9.565822	10.441143	9.716997	10.131107	9.891964	9.432326	9.941873	10.422004	9.680314	10.115336	10.170276	10.408253	9.7831135	9.914152	9.7631855
645455	5.731211	5.8355036	5.940855	6.0061975	6.0253386	5.813571	5.6650558	5.597345	5.873421	5.82986	5.6867566	5.9945626	6.102548	5.956085	5.873591	6.0405874	5.9382668	6.0155606	5.978983	5.9013386	6.063019	5.8501196	6.218168	5.8757052	6.010204
6455	6.921702	7.533885	7.2204795	7.106238	7.062836	7.1476035	6.818032	6.9526973	7.055561	7.536131	7.3614726	7.0613737	7.5008125	7.2285295	7.1280284	7.4874897	7.0336366	7.440286	7.391486	6.9892354	7.26294	7.573888	7.38818	7.3407044	7.2781477
6456	5.978355	5.994721	6.1698294	6.0236096	7.0484524	6.23059	6.223824	6.105908	6.230361	6.0031896	5.881612	6.1333146	6.232037	6.2781034	6.067688	6.381498	6.2769465	5.8395095	6.8931823	5.75047	6.1956534	6.103589	5.850284	6.2535534	6.119945
64577	9.249969	8.279969	8.2546215	7.9709725	8.892249	9.663538	8.222348	10.091738	9.633313	7.6530867	9.276148	8.851297	9.581525	10.176325	10.38147	8.199191	10.002864	9.946474	9.786266	9.61527	10.03416	9.652902	10.357037	9.240015	10.292872
645832	6.19528	6.2428284	6.2809324	6.2503347	6.235116	6.208908	6.45587	6.269065	6.2496305	6.254398	6.1206098	6.3699975	6.4336295	6.5449452	6.5422096	6.3904233	6.373479	6.4055257	6.8374424	6.452696	6.5533924	6.4791317	6.45059	6.4963465	6.3650703
645840	5.7585597	5.7974315	5.7973795	5.9218907	5.7393756	5.788706	5.848473	6.0387254	5.6076593	5.705172	5.9023213	5.643089	5.851693	5.8003173	5.918119	5.9306183	5.9274607	5.6738186	5.9639797	5.9511347	5.9156795	6.021604	5.9909725	5.9168496	5.9193664
645974	5.7831244	5.9602256	6.000642	5.755226	5.8896723	5.796636	5.8425975	5.880502	5.9174037	5.941169	5.831485	5.9348288	5.898311	5.880756	6.0909476	5.9532475	5.9793544	5.8872952	5.912072	6.022029	6.094237	6.177619	6.2770524	6.0553102	5.84411
64598	7.369559	7.749441	7.643125	7.336874	7.5952034	7.958714	8.471925	7.5899262	8.119096	7.6574593	7.995601	7.771579	7.533885	7.503327	7.939869	7.1295004	8.04482	7.7817717	7.7890306	7.2769294	7.6868663	7.336874	7.8033333	7.3872113	7.9273095
64601	6.45125	6.107545	6.2445116	6.2861676	6.41145	7.055963	6.6406693	6.5107303	6.342589	6.605623	6.6099386	6.5026326	6.5585713	6.416623	6.358853	6.2882633	6.473487	6.2223268	5.902933	5.9989653	6.183849	6.1642447	5.880305	6.434966	5.93201
646174	5.8104873	6.046587	5.6613307	5.9167542	6.03102	5.93986	5.849736	6.118613	5.9202747	5.9389987	5.8743854	5.8872166	5.83247	5.819501	5.9941425	5.9618177	6.0202646	5.9190416	5.8228235	5.825208	6.0186033	6.059979	5.7923417	6.0548477	5.9088163
6462	10.3066225	10.547207	11.844578	8.116906	9.078287	9.063171	6.828476	10.058874	11.453845	6.292664	8.195609	10.079964	9.335663	9.450129	10.060448	9.635129	10.567646	10.204024	10.553169	11.144213	11.221839	11.168429	10.581688	9.424071	10.171783
6464	11.235346	10.821917	10.883548	10.367786	11.021557	10.050403	11.580588	10.151327	10.116856	11.840508	11.270474	11.06494	10.021469	9.956001	9.610606	11.033325	9.817502	10.052686	9.76149	10.036395	10.52778	10.4476	9.933917	10.153541	9.961902
64641	6.7489576	6.186491	6.2043533	6.2564635	6.1684494	6.062559	6.4544406	5.983551	6.061915	6.2482	6.3330207	6.4504924	6.1015835	6.0297446	6.0132947	5.9412684	6.1322823	5.9819465	6.1912546	6.0875025	5.986447	5.918617	6.0921717	5.932728	5.999517
64645	8.057362	7.637373	7.933001	8.393309	8.297298	8.969628	8.403508	8.658674	8.468404	8.551979	8.456984	8.063	8.287098	8.539524	8.64186	8.964504	8.185644	8.620438	8.265494	8.315049	8.765	8.228981	8.13581	7.982357	7.8461256
64651	10.310682	10.288592	11.536834	9.687585	10.0442095	10.141784	9.931202	11.828227	11.419484	10.063396	9.830481	9.26956	10.734735	11.9296255	11.848219	12.81282	11.952803	11.393979	11.687745	12.586859	12.135695	12.421774	12.490888	10.330952	11.745594
646799	5.849959	5.8399796	5.7110686	6.01485	5.9248266	5.778716	5.895583	5.9329515	6.017828	5.8643723	5.9057727	5.855673	5.7381835	5.8900275	5.9475355	5.863278	6.0424237	5.865476	5.857895	5.89795	5.978326	6.006824	5.8075023	6.0485682	5.9340034
6468	8.287861	8.807274	7.981478	8.600004	8.420806	8.636805	8.057958	8.310061	8.324728	8.535711	8.1904545	8.667475	8.095525	7.968216	8.070845	8.035456	8.245878	8.125558	8.169495	8.129564	8.120174	8.156698	8.070285	8.04755	8.414683
64682	8.303065	8.172053	7.966058	9.457965	8.340718	8.290137	8.219957	8.122629	8.382635	8.989046	9.40609	8.685053	7.9981337	7.95288	8.051279	8.337329	8.180578	7.9219027	8.12108	8.108374	7.926467	8.599186	7.9451394	8.231303	8.004069
64689	9.004174	9.33974	9.249023	8.80525	9.107995	9.053754	8.294886	9.14243	9.025633	9.475051	8.971922	8.926508	8.6698	8.885558	8.935117	9.100222	8.961768	8.871944	8.835641	9.218144	9.012513	8.975056	8.851297	8.944784	8.997895
6469	6.29615	5.9977965	6.0697703	6.215196	6.1989274	6.079002	6.2178555	6.1167474	6.171334	6.209231	6.127263	6.063932	6.177097	5.9540076	6.059008	6.045737	6.024959	5.9752645	6.0554705	6.01717	6.010439	5.9162254	6.272208	5.88308	6.09481
646938	6.3693423	6.314986	6.4330754	6.4188247	6.4384484	6.4642463	6.422054	6.4427023	6.4105487	6.383495	6.6103606	6.44431	6.51631	6.7504005	6.6893487	6.547568	6.460698	6.5741324	7.1816835	6.9256763	6.6439457	6.5748596	6.8239293	6.7818046	6.6571927
646962	7.004128	6.45059	6.358049	6.0824733	6.589049	6.0782685	7.855366	6.388347	6.5048304	7.354728	8.276203	6.7523475	5.9970665	5.9281187	5.9416146	6.4707656	6.3200827	6.067688	6.2880955	6.1032376	5.7971215	6.17426	6.000235	6.264858	6.0083857
64699	5.986382	5.8015013	5.9364967	5.8451743	7.4599533	6.4488363	5.736165	5.8508134	5.987171	6.79736	6.9420104	5.6704726	5.869404	6.053933	5.8603125	7.339961	7.0371947	5.8978586	5.6977935	5.7813206	6.187427	5.853974	5.735718	5.8844123	5.8096786
6470	11.117589	11.730295	10.519452	8.98467	12.001268	10.676406	11.185485	12.761768	12.210118	8.752461	10.876387	10.267446	11.857727	12.12604	12.567794	11.655825	12.193345	12.168509	12.930341	12.512808	12.219988	12.109012	12.56504	11.767633	12.44864
64708	8.54973	9.163517	9.246469	9.66795	8.652918	8.707363	8.952584	8.4769335	9.206545	9.207487	8.982077	9.122659	8.538692	8.646082	8.442172	8.241959	8.085362	8.629206	8.555297	8.4938135	8.582994	8.458037	8.363837	8.96045	8.374936
64710	12.413751	12.717544	11.809034	11.096465	11.496822	12.210118	12.960046	11.671791	12.219988	13.079354	12.893257	12.00948	12.028905	11.893327	11.728552	11.807008	11.781191	11.502493	11.724728	12.325027	11.955418	11.606185	11.771674	12.111457	11.927365
647309	6.2566247	6.31328	6.3681593	6.122615	6.2094073	6.280271	6.169708	6.3562794	6.294512	6.2032275	6.321407	6.118283	6.42595	6.21842	6.2995057	6.158555	6.142734	6.206924	6.4577284	6.5396423	6.2544427	6.681443	6.423219	6.3495455	6.377503
647310	6.18513	5.9826603	6.03559	6.010608	6.2519264	6.2463584	6.466708	6.1479716	6.115196	5.9489527	6.314508	6.0749755	6.0405874	6.112149	6.0891294	5.712338	5.888916	6.1772237	6.1920114	5.990157	6.0838923	5.919467	6.118569	5.9495687	6.026613
6474	6.600294	6.3676295	6.2976255	6.2199225	6.230094	6.407249	6.4556813	6.42683	6.719904	6.2614155	6.4327016	6.3981004	6.4244847	6.3366504	6.500556	6.2755914	6.5777764	6.666443	6.8777857	6.7685614	6.607254	6.8955145	6.6757717	6.387537	6.7069583
64743	9.636733	9.97666	9.923825	8.708151	9.951177	9.295895	8.950818	9.311369	9.006005	8.92775	9.328132	9.503644	9.012094	9.206061	8.739207	9.788022	9.38612	9.10264	9.2978325	9.225774	9.42262	9.387278	8.691641	8.829021	9.0019865
64744	7.760939	8.633393	8.638729	8.260441	8.183101	7.9712596	8.564399	8.491928	8.593234	7.545477	8.213091	8.627381	8.591767	8.453352	8.288179	8.681026	8.881706	8.677564	8.235544	8.8286	8.38463	8.669023	8.461274	8.783916	8.670951
64745	9.428029	10.397672	9.515929	9.323903	9.114	9.527569	10.156797	8.905539	9.487413	9.598637	9.215576	10.120803	8.765866	8.446434	8.503211	8.350269	8.529146	8.680315	8.939764	8.649342	8.678224	8.554604	8.569091	8.41206	8.84066
64747	9.846573	9.8479595	11.101537	9.153474	9.99995	9.591905	9.60502	10.013888	9.771651	9.390124	9.614062	9.505183	10.406442	10.061919	10.103876	10.337527	10.111589	10.189581	10.097319	10.075147	9.891324	10.353489	10.1629	10.688536	9.85844
64748	7.4315186	7.6689076	6.724756	6.973653	7.0977645	7.5419865	7.0884795	6.687397	6.338425	7.3549614	6.9853377	7.352649	6.4270782	6.5708485	6.164793	6.769233	6.6577535	6.5991716	6.286975	6.5564837	6.2695827	6.541207	6.2198358	6.642761	6.578525
64754	8.205892	7.6436744	7.183775	8.584922	7.5073004	7.5662184	7.5818715	7.391486	7.564623	8.050412	8.0303755	7.382151	7.5731335	7.616589	7.0983725	7.531301	7.620032	7.5162773	7.2985044	7.4136176	7.2504025	7.1869774	7.190868	7.0888395	7.179738
64755	10.098029	10.686362	10.001352	10.819623	10.089369	9.842526	10.506035	10.165764	10.416034	9.778606	10.883548	10.547207	10.49543	10.350004	10.259544	9.959206	10.418688	10.097319	10.066398	10.510057	10.155914	10.19863	10.258697	10.097319	10.397672
64756	9.810018	8.958205	8.54506	8.764599	9.590099	9.9298	9.7631855	9.230441	9.313356	8.268724	9.768525	8.989046	9.941119	9.685196	9.894766	8.85695	9.927099	9.590732	9.350476	9.759604	9.419908	9.593758	10.011588	9.441907	9.598076
64760	6.6624246	6.717868	7.065616	6.4158406	6.3006005	6.462178	6.1173244	6.535217	6.491761	6.5925946	6.2639036	6.528996	6.561159	6.553633	6.3621616	6.473905	6.2726316	6.3617406	6.1921706	6.685217	6.7916293	6.692699	6.458733	6.4982505	6.243312
64762	6.168044	6.2570467	6.280714	6.57157	6.493135	6.803683	7.0621786	6.957354	6.377503	7.135053	6.638156	6.591244	6.713976	7.4716926	7.82304	7.666285	6.9309344	7.5417204	6.9929366	7.02059	7.6577277	7.5067835	7.0511065	6.722492	7.00452
64763	6.254692	6.4108086	6.107568	6.6086197	6.3011384	6.890279	6.148282	6.002539	6.20599	6.5386786	6.123153	6.433707	6.0832934	6.278993	6.3168945	5.994248	6.019084	6.2693152	6.0504103	6.110708	5.9772067	6.3116655	6.1333404	5.861343	5.968796
64764	9.554557	10.450455	9.67607	11.243878	9.596832	10.127141	10.062643	9.024409	9.589022	10.554066	11.071169	10.4168415	9.570931	9.098458	8.982462	10.0187025	9.715189	9.322925	9.435679	9.336163	8.540564	9.170859	9.329514	9.73252	9.261709
64766	6.2712684	6.1539316	6.2283874	6.26292	6.439937	6.526037	6.758956	6.3197613	6.321407	6.738802	6.570422	6.4943376	6.311615	6.119459	6.438925	6.3556337	6.385419	6.3570795	5.9389486	6.295807	6.2041016	6.28715	6.4234014	6.1537905	6.399423
64769	6.249926	6.2339187	6.555434	6.439517	6.349015	6.32967	6.286434	6.463082	6.3649983	6.2194347	6.1486773	6.2135706	6.6077633	6.2327523	6.619092	6.6488914	6.4386625	6.541425	5.9485154	6.5514174	6.211872	6.229961	6.741483	6.1838894	6.2496305
64770	9.345633	9.652902	8.971922	8.586913	8.891508	8.947771	10.1130085	8.518545	8.648002	10.348341	9.726024	9.49387	8.775655	8.758793	8.689147	8.616084	8.745648	8.458809	8.416395	8.370443	8.267433	8.253487	8.600004	9.031773	8.678224
64771	7.140506	6.830039	6.476752	7.2065625	6.840246	6.884147	7.815755	7.757514	7.6434007	6.732111	7.603073	7.648089	7.316771	7.187375	7.547366	7.0104647	7.4861803	7.466845	7.7419057	7.577187	7.455546	7.103169	7.411026	7.0064387	7.4206567
64773	7.671989	7.1546617	7.4686055	7.4788747	6.995978	7.4703045	7.302881	7.2029366	7.0120173	7.366316	7.0451965	8.412864	6.9113073	7.130938	6.828863	6.7929544	6.97233	6.601201	6.651991	6.7761617	7.515242	7.052349	6.7825456	7.4011145	6.8112545
64776	9.073076	8.4891405	7.2523656	7.4691043	8.987739	8.576682	7.0595627	9.55814	9.325551	7.8082104	8.54381	8.155091	9.096558	9.266967	9.3063345	8.300629	9.312301	8.752461	9.794825	8.926023	8.898234	8.586913	9.222554	8.701916	9.294725
64777	7.7611904	7.78984	7.4800725	7.387462	7.7504077	7.83047	7.586795	8.156009	7.9721556	7.2626967	8.20784	8.350589	7.4591813	7.355394	7.389545	7.0701213	7.45426	7.190868	7.7397146	7.9231367	7.4339566	7.495006	7.186521	7.536131	7.527503
64780	6.534975	7.391998	8.332748	7.1362677	7.647841	6.767214	6.848191	6.7211185	6.886897	8.026803	6.7662325	7.187605	6.5683103	5.986541	6.261802	7.3109035	6.8330927	6.4623675	6.6999025	7.092391	6.609396	6.6390185	6.967694	7.676548	6.167923
64781	6.5623555	6.4081182	6.3862123	6.738019	6.441458	6.6141105	6.4730563	6.6377077	6.300718	6.482044	6.6406693	6.6269665	6.5140715	6.67161	6.396731	6.6451936	6.231809	6.554741	6.299144	6.629322	6.6964808	6.7905326	6.4093356	6.534147	6.701351
64785	7.481034	6.6741366	6.7892733	7.5896378	6.987588	8.469425	8.039322	6.903685	7.202161	7.621322	7.771341	7.269986	6.559944	6.946074	6.644236	6.6778216	6.901299	6.5270762	6.6996365	6.9478703	6.4425144	6.5717382	6.7449365	6.825859	6.590336
64786	9.023952	8.925298	9.280743	8.977312	9.105797	9.321762	9.301392	9.471762	9.472891	8.951301	9.153969	9.749314	9.61749	9.612908	9.753144	9.720503	9.721111	9.927099	9.452957	9.354484	10.039229	9.993605	9.327045	9.55814	9.684653
64788	6.1743236	6.435526	6.1958365	5.8121963	6.2396674	6.389835	6.283647	5.9776554	6.0783434	6.552663	6.5467067	6.1431046	5.8882127	5.9010873	6.0832357	5.9857006	6.0364265	5.968796	6.0835176	5.9951453	5.79911	5.9654894	6.1352825	6.0283413	6.064308
64793	7.5632334	6.997575	7.7653956	7.0855436	7.113997	7.733307	7.966058	7.419723	7.3974733	6.8674583	7.8675637	7.0340495	7.2662477	7.236271	7.225315	6.7449365	7.1586943	7.282474	7.118868	7.3158174	7.3565626	7.0585327	7.316558	7.0691013	7.438337
64794	7.6442556	7.5977845	7.3172984	7.8533607	7.369305	7.6984267	8.136735	7.57648	7.5073004	7.6241565	7.4353747	7.4842753	7.333549	7.45184	7.5047946	7.4954443	7.104752	7.2958946	7.513991	7.398986	7.7524576	7.3974733	7.4058084	7.143486	7.543505
64798	8.166919	7.980553	7.457975	7.457975	7.57671	7.661437	7.183775	7.475454	7.8690147	8.06432	7.7958927	7.4353747	7.4899483	7.2674456	7.2065625	7.1588893	7.5514665	7.288493	7.1066885	7.6973324	7.1770186	7.3151474	7.586795	7.251097	7.5840235
648	9.299393	10.308125	9.651875	9.2234	9.790384	9.88893	9.497665	9.6033745	9.562414	10.226405	9.561825	9.687032	9.863494	9.358694	9.721111	9.592513	9.790384	9.995689	9.725399	9.390124	9.15917	9.672977	9.767211	9.718578	9.309377
6480	11.275157	11.950553	11.252486	12.097547	11.457145	11.15542	11.031036	11.510345	11.059645	10.515675	11.259078	11.186961	11.777439	11.038622	11.438724	11.535103	11.37814	12.152427	11.447327	12.171227	11.734326	11.054492	10.824324	11.931831	10.852356
64801	9.871947	9.235448	8.449825	7.726016	8.440342	8.66424	8.564036	8.472699	8.751713	8.450259	9.050246	8.4020815	8.290877	8.250871	8.238924	7.960749	8.5021	8.31676	8.4891405	8.492649	8.164396	7.923487	8.201373	8.222348	8.283946
6482	9.538676	9.65694	9.338842	8.4938135	8.322727	7.239071	7.7918925	9.436786	9.255422	6.705518	8.249527	8.404245	9.642024	8.854308	9.27313	9.144804	9.895337	9.460836	9.79676	8.757239	9.988779	9.144804	9.552156	8.868831	9.266967
64834	6.954306	7.0295715	6.981059	7.4709754	7.012599	7.787371	7.002073	6.5508423	6.8867474	7.498077	7.111595	6.8636928	6.690465	7.059775	6.9632325	6.9874086	6.8448424	6.813114	6.7970862	6.7144275	6.75399	6.868153	6.6528068	7.313043	6.9780755
64837	6.28686	6.368533	6.212905	6.3200827	6.053235	6.614571	6.197813	5.9924316	6.205426	6.328539	6.064942	6.1565714	5.9560237	5.9382668	6.0573373	6.4076786	6.109004	5.979416	5.99716	5.910479	6.1557283	6.1938295	5.979112	6.1020637	6.1992855
64838	8.579532	7.419723	8.520109	7.2973638	8.665023	7.465195	6.38803	9.333052	8.353659	7.1133556	8.951301	7.5999665	8.129909	9.267513	9.38307	9.499911	8.873635	9.225774	9.03657	8.740523	9.868553	9.62074	8.421543	8.342469	8.9913025
6484	6.4705315	6.7354054	6.623396	6.975674	7.170401	6.5483136	6.3158464	6.580977	6.800351	6.750997	6.580558	6.9176936	6.8523507	6.849385	6.4583263	6.8127375	6.878876	6.6591983	6.919388	6.84252	7.025818	7.063214	6.273247	6.7777615	6.84252
64840	6.0606337	6.06361	5.9538875	6.057901	5.742459	6.010994	5.9937143	6.166488	5.9900594	6.172623	5.99905	5.878162	5.908234	5.9199305	6.0446877	5.860504	6.023549	6.00832	5.8926387	5.923044	5.937858	6.049069	6.0392475	5.8994493	6.089951
64841	6.6274843	6.6753244	6.3202887	6.432354	6.296817	6.1156263	6.337723	5.89924	6.252958	6.017987	6.1258135	6.5576963	6.5401	6.2083535	6.567372	6.226691	6.7358375	6.208078	6.3121715	6.833773	6.447992	6.3859015	6.9335594	6.8960023	6.7208076
64847	9.141606	9.517532	9.686407	9.296328	10.048952	10.847704	10.785013	9.535949	10.02225	9.97666	9.91121	10.099563	9.72343	9.869853	8.834833	8.959973	8.756877	9.730598	9.733113	9.253414	9.589576	9.1974945	9.579106	9.582066	9.80602
64849	6.606541	8.320233	6.7605705	6.6115274	6.5728393	6.512505	6.671018	6.925021	6.9267282	6.409184	6.6636953	6.7821264	6.756677	7.350956	7.102769	6.6343	7.0161986	7.0102773	7.2081156	7.0768247	7.2752433	7.301653	7.340454	7.1313367	7.031489
64852	7.9267755	8.182167	8.249527	7.83414	7.5262704	7.548381	7.6150727	7.8530965	8.243278	7.15487	7.8279557	8.288179	7.6041603	7.620527	7.38818	7.0778093	7.5769587	7.4041095	7.6577277	7.8071837	7.8584485	7.6119165	7.6984267	7.5277066	8.113725
64854	6.2007103	6.045925	6.1719775	6.428966	6.5079474	6.4843254	6.367914	5.7236924	6.1747484	6.447905	6.4055977	6.4030223	6.2883167	6.1167474	6.0595503	6.2799444	6.1958694	6.4899526	6.0947647	6.0977287	6.235385	6.089151	6.0832014	6.2981715	6.540354
64855	8.808093	8.414292	9.362608	9.604464	10.840425	9.24549	9.278743	9.04161	8.938532	11.468865	8.18406	8.888857	9.753819	9.2234	8.423894	11.080107	9.23748	9.207021	8.861339	8.415739	9.150608	9.285672	8.622039	9.266967	8.697196
64856	8.315783	8.610894	8.314743	9.751312	8.874459	7.637094	8.883373	7.9959025	8.221655	8.239964	8.825014	8.415398	7.788508	7.954435	7.797385	8.027456	8.107106	8.449825	7.7454314	8.290501	8.697586	8.533036	7.7465825	7.848414	7.9531984
64857	6.846147	6.3562794	6.4958	7.740831	6.513928	6.527583	6.805304	6.7000513	6.3535213	7.620527	6.361594	6.8587017	6.1125317	6.011667	6.1368475	6.534632	5.9927	6.16927	6.013265	6.0183253	6.2214346	6.57922	5.945041	6.146628	6.1054077
64858	6.3600993	6.276172	6.068221	6.0484486	6.113695	6.310581	6.025474	5.973608	5.98779	6.0545535	5.8428144	5.9669595	5.966895	5.6984544	5.9015894	5.9888067	6.061016	6.1415005	5.950029	6.08356	5.7822695	6.0932083	5.7628965	5.8377147	5.8343205
64863	7.1379843	7.1152434	6.879271	7.109107	6.8386874	7.1167502	7.6849456	6.8843207	6.776794	7.0059233	8.24294	7.339961	6.8588815	7.0581326	7.3454943	6.9451494	6.956535	7.057359	7.038533	7.2037907	6.4798946	6.701351	7.177263	7.184407	6.79693
64864	6.22946	6.363437	6.1310925	6.3399134	6.300408	6.303849	6.2293754	5.9947495	6.44002	6.8799653	6.3322487	6.6035357	6.2513185	6.1497464	6.233202	5.777129	6.3258286	6.0353117	6.1133595	6.13541	6.1433244	6.0744424	6.1417346	6.2036386	6.2581444
648791	6.346625	7.139376	6.360641	6.562971	5.837959	6.664162	7.8720007	5.923767	7.348183	5.7971396	6.803999	6.0183253	6.6841993	6.9567575	7.813329	5.8985047	6.8468275	6.547568	6.4137263	6.194515	5.9600806	6.116575	7.12574	6.0725126	6.3846073
64881	8.246857	5.772681	5.860999	5.591005	5.904805	5.744279	5.8356395	5.66329	6.3740306	5.897112	6.9192314	5.871717	7.689787	6.666032	7.128268	6.197668	8.11809	6.0422225	7.3261976	5.8759575	6.8026476	6.244468	6.5055103	5.9149446	6.636664
64895	6.2968884	6.2268133	6.285592	6.402286	6.301623	6.5748596	6.5095162	6.317891	6.0904713	6.446556	6.5203314	6.472127	6.473905	6.389244	6.539156	6.5055103	6.553633	6.5898104	6.267181	6.5109315	6.2858124	6.5970736	6.426033	6.3891673	6.3494697
648987	5.827153	5.8991365	6.0717144	5.9361377	5.6851916	5.8667097	5.9654527	5.9628916	5.986124	5.9573135	5.725912	5.8090596	5.5869317	5.7052426	5.8382983	5.7442203	5.9623923	5.7505913	5.840823	5.7849593	5.836823	5.739862	5.7545185	5.581915	5.930953
649	7.4654417	7.718109	7.6929607	7.6087804	7.980553	7.2554827	7.533351	8.115736	8.343185	8.257655	7.7704453	7.773338	8.682644	8.434202	8.0652685	7.904303	8.341405	7.6566315	8.355731	8.480069	8.578288	8.281683	8.484448	8.310995	8.602221
64902	8.407338	7.6625743	8.063667	6.8771133	8.682295	7.4701037	9.127943	9.500506	8.683813	5.7360134	8.862639	9.337285	10.910313	10.0559025	9.859042	8.250174	9.598637	10.279595	9.63158	9.371365	9.334625	9.622405	9.855102	9.321762	9.795514
64919	5.8062897	5.812414	5.888916	5.9250283	5.96422	5.856924	5.986382	5.9095645	6.183757	5.741689	6.073527	5.9706044	5.947306	5.7683053	5.7630134	5.864278	5.7904215	5.853948	5.939579	5.8533363	5.7832427	5.881456	5.7621193	5.7064047	5.894087
64924	7.964253	8.522659	7.5307937	8.483442	7.8391657	8.104798	7.863768	7.810488	8.26245	8.410105	8.217706	8.149027	7.8893003	7.9089527	8.0558	8.270354	7.9338264	7.957155	7.981478	7.8852105	7.759397	7.4334674	7.882304	7.7690854	7.765997
64925	6.022561	6.0790205	5.7728925	6.217555	6.1491895	6.1965303	6.079643	5.9126444	6.1031065	6.3300667	5.971066	6.1836863	6.0752087	6.1637583	6.0518456	6.21842	5.8632116	6.0656066	5.8802557	6.135885	6.0534015	5.9669595	5.8745136	6.127311	6.264367
