GSM2367647	GSM2367648	GSM2367649	GSM2367650	GSM2367651	GSM2367652	GSM2367653	GSM2367654	GSM2367655	GSM2367656	GSM2367657	GSM2367658	GSM2367659	GSM2367660
84962	7.3158174	7.8519936	6.425694	7.920681	7.777102	7.7220635	7.0577426	7.317983	8.09426	7.706231	7.21823	6.3244605	7.9358373	8.068439
84964	7.9216204	7.8562016	7.501669	8.123944	8.122953	7.6183276	8.303445	7.9697456	8.286755	8.672115	7.9846096	7.462957	7.648889	8.73715
84975	8.740067	8.913172	8.491129	8.7464695	8.705161	8.495796	9.006005	8.3317375	9.392222	8.488368	8.75209	8.346812	8.074333	9.616946
84976	7.4281955	7.3067956	7.221106	7.1775403	7.541186	6.55831	6.6074104	7.497758	6.9462485	7.1148515	7.4393024	7.008461	7.3893175	6.6248393
8498	7.2473598	7.244011	6.9188385	6.6861296	7.1923423	7.0519366	7.399455	7.2815995	6.9879584	6.8303328	6.812564	7.2787933	6.9366403	6.9163904
84984	6.0316024	6.1763887	6.014073	6.2405715	6.073156	5.958102	6.026542	6.0391	6.7354054	6.478205	6.7505383	6.1447563	6.0362988	6.517546
84986	7.2369347	7.678148	7.4952216	7.790168	7.9089527	8.8778925	7.817672	7.530497	7.3834376	7.9160466	7.817142	8.146204	7.3470626	7.497758
84987	8.181165	7.702702	7.6408877	8.663017	8.101944	8.405308	8.497276	8.253487	8.525261	9.3927355	8.323378	8.588427	8.291936	9.587394
84993	7.814136	7.582108	7.4998665	7.5349336	7.452839	7.647841	7.495006	7.266993	7.858136	7.8079247	7.859839	7.3912554	7.3142586	8.121439
85002	6.2559247	6.288547	6.3920436	6.3678355	6.226429	6.3645287	6.208669	6.1860023	6.6549644	6.580821	6.4994893	6.3501086	6.325257	6.54345
85004	5.9516973	6.177255	6.555905	6.162956	7.7452	6.24541	6.8476954	6.978441	6.6837406	7.400234	6.477982	9.765836	7.269313	6.4449897
85007	8.76776	8.172988	8.715172	8.462349	9.061768	8.090644	7.648596	8.266536	6.9921403	7.8135886	8.029385	8.991695	8.927349	8.159726
8501	6.561295	7.2208843	6.489205	7.2552695	6.473905	7.4644303	6.047289	6.8509293	6.673714	6.331023	6.8055086	6.1306906	6.6655807	6.825684
85012	8.186975	7.6044135	8.353659	8.2531805	8.645717	7.1628118	8.900452	8.270354	8.222695	7.369084	8.96606	11.063725	8.669023	8.450936
85013	5.997983	5.8814945	6.0881987	6.050737	6.072138	5.9865274	6.066271	6.235436	5.98783	5.8757277	6.019454	6.2113857	5.960004	5.9918737
85019	6.829369	6.281769	6.3839974	6.469312	6.334919	7.061749	6.6302457	6.271155	7.2437725	7.007389	6.765398	6.5310616	6.414077	7.6148024
8502	6.7625794	6.817525	6.822992	6.6359816	6.5925946	6.97233	6.7929544	6.527928	6.7336826	6.8028255	6.4943376	6.336896	6.4723554	6.732883
85021	6.416271	6.214942	6.3135376	6.227591	6.3456964	6.3110547	6.249189	6.21052	6.2221594	6.270099	6.20851	6.391959	6.361969	6.1956244
85025	9.539232	9.444668	9.56874	10.085753	9.320684	8.946547	9.513022	9.548878	10.321886	9.703678	9.953998	9.62016	9.274668	9.685196
85027	6.1120143	6.3651495	6.3473506	6.0443115	6.3529043	5.951648	6.563747	6.164565	6.3439894	6.146219	6.4448924	7.844593	6.56639	6.0661073
8503	5.944912	5.9758754	5.940531	6.1112647	6.3220177	6.230278	6.1337147	6.2696843	6.230641	6.124383	6.207361	6.123413	6.177836	6.3866153
8506	6.167338	6.2332845	6.9108014	6.431696	6.7499213	6.218467	6.684452	6.4679017	7.6105638	7.0161986	6.7985206	7.9393473	6.524217	7.796509
8510	6.546248	6.6392775	7.6717343	7.0853205	8.485194	7.1287203	7.649692	8.090317	6.6802955	6.998933	7.8530965	10.798882	8.874875	6.412775
8514	6.189082	6.259184	6.1395288	6.1718273	6.035952	6.1894636	6.212225	6.122738	6.2537637	6.1368256	6.031004	6.161618	6.007219	6.0036464
8519	9.105323	11.1571665	10.533697	9.358236	10.962542	9.539232	12.493648	11.813252	7.9219027	7.899145	9.992269	12.853809	10.865708	8.332748
8520	6.307873	6.467594	6.6761684	6.368768	6.310511	6.441458	6.55831	6.2666936	6.484105	6.3793097	6.701066	6.5470715	6.40168	6.3890777
8521	5.949907	6.1560435	6.0795636	6.137549	6.1586747	6.299212	6.288547	6.0671287	6.1463876	6.1759996	6.1291833	6.167338	6.1180315	6.2481546
85236	12.377854	12.778494	11.57297	12.836495	12.239553	12.923097	11.083988	11.606185	13.335313	12.094774	10.517608	10.77174	11.289567	12.37501
8527	6.1686907	6.141274	6.12318	6.5270762	6.393352	6.474095	6.3926005	6.122615	6.3825035	6.1232734	6.150942	6.4189186	6.286975	6.3885713
85285	5.7150598	6.0573373	6.0890665	5.909823	6.00164	5.80207	5.916355	6.064123	5.8777823	6.248067	5.9470973	5.8716793	5.8583016	5.757635
8529	7.298235	7.3488555	6.835178	9.096558	8.17837	5.9084153	6.004978	8.032457	6.5310616	6.6044407	6.4141636	5.964501	8.507789	6.9401693
8531	8.760984	10.457945	9.80602	8.509196	10.086473	9.51928	9.715821	9.475051	7.742243	8.361114	9.659981	12.053721	10.627587	7.6873746
85315	6.762727	7.2665005	7.6347075	6.942587	7.133369	7.384639	8.396534	6.817685	6.426562	7.077994	7.0334663	7.5901337	6.7499213	6.7831807
85318	6.2164717	6.165871	6.1956534	6.129488	6.298457	6.299677	6.3878684	6.1651587	6.083694	6.9595504	6.42611	6.084896	6.21911	6.481634
85319	6.492185	6.094171	6.283532	5.909924	6.01961	6.133488	6.3214707	6.1890483	6.3317213	6.6260085	6.391656	6.023412	6.108039	6.2395816
85320	6.5066247	6.4115443	6.174005	6.681443	5.997688	5.8933935	6.1471014	6.39181	6.796239	6.5137362	6.3543844	6.1029363	6.2784863	6.478205
85329	6.203881	6.1804576	6.1646624	6.2407427	6.1923904	6.2872043	6.1537905	6.1988444	6.185099	6.10872	6.1218815	6.183184	6.2988544	6.148145
8535	7.1364956	7.6606526	7.210433	7.6970544	7.2130733	7.295661	7.514781	8.194022	7.995601	7.635807	7.8761864	7.0254674	7.0917754	7.355394
85364	7.4143157	7.3151474	7.216164	7.5829606	7.2081156	7.2315173	7.6267676	7.2523656	7.8318706	7.4705553	7.0502996	7.47144	7.3967776	7.632544
85369	6.6778216	6.9577236	6.6582847	6.7386494	6.9639535	7.0757685	7.181481	6.8096356	7.180656	6.9070354	7.102367	7.282681	6.758803	7.4041095
85376	6.4008074	6.2650127	6.245084	6.165909	6.208395	6.249965	6.277491	6.2521744	6.2133718	6.277433	6.242041	6.1551695	6.4286914	6.168015
85397	5.8898816	6.0385623	5.797902	5.8831215	6.132165	5.8854733	5.865221	6.0062094	5.896278	5.7494607	5.886589	5.9705048	6.0090957	6.0262594
85403	6.8303328	6.43458	6.6158347	6.6483483	6.5197964	6.7295923	6.2446656	6.492185	7.013777	6.7821264	6.43012	6.465486	6.648618	6.8344526
85406	7.5896378	7.4414663	7.3711405	7.0033607	7.0727725	7.569277	7.1862893	7.23603	7.491859	7.5840235	7.3999476	7.2609243	7.0185995	7.3897796
85413	5.927318	6.0345507	5.846409	5.8983235	5.8980937	6.020766	6.1211014	5.868062	5.874016	5.9174037	5.9691253	5.9396944	5.847727	5.728245
85415	10.421143	10.496309	9.724163	9.955336	10.047381	11.595194	11.405797	10.357037	9.851788	8.903065	9.697871	7.5162773	9.778606	9.949149
8543	8.763679	8.472354	8.943022	8.172697	8.95646	7.1959844	10.630743	8.830614	8.947339	10.015162	9.955336	10.070012	8.8846245	9.154415
8544	8.871944	7.773601	8.143306	8.152393	8.159726	8.664612	8.196224	7.9965034	8.782304	9.704881	9.064163	7.5589066	7.7707567	9.034583
85440	8.380639	8.219031	7.9915905	8.180872	7.8618083	8.403194	8.841479	7.705956	8.608591	7.898865	8.408677	8.196224	7.6173472	7.6598287
85445	6.119945	5.9229913	5.967662	5.8535056	5.953916	5.818595	6.0030837	6.0637417	6.803999	6.040389	6.4334292	5.9821224	5.971988	5.864047
85453	6.2674484	6.2154255	6.4093356	6.3536625	6.644923	6.162836	6.6657324	6.3512735	5.9625063	6.289904	6.3006005	7.7862477	6.9434667	6.0301094
85455	6.415044	6.2327976	6.2109456	6.3733983	6.248025	6.6401443	6.220898	6.4129553	6.1787853	6.354023	6.356138	6.057709	6.1547008	6.471212
85457	7.7674165	7.95814	7.7131763	8.196922	8.020861	7.632288	7.5075407	7.9181166	7.458657	8.494121	7.4043508	7.871408	7.8618083	7.2417293
85458	6.57702	6.0890865	6.6211934	6.4362926	6.851257	7.0773954	6.8079677	6.7481747	6.7007875	6.074485	6.885509	8.232669	7.3819094	5.82678
8546	10.596839	9.730598	10.836208	9.990803	10.366904	10.025986	10.123606	9.978703	10.087894	10.593801	10.653133	9.859671	9.610032	9.930451
85460	6.793114	6.7046685	7.099575	6.7563224	7.2580986	6.7947397	7.0389295	6.7876325	6.6757717	6.1804214	7.7779	8.179	7.300305	6.1527133
85464	7.4339566	7.8276715	8.038199	7.6389666	8.221655	8.287474	8.250568	7.8828993	8.695223	8.026803	8.250568	8.222695	7.7215333	7.8009787
85465	8.119096	7.00225	8.672931	7.83047	7.7744675	8.524206	7.5728736	7.8481417	7.738537	8.016061	7.5731335	6.818574	8.126278	7.45184
8547	7.269313	8.08645	8.361114	12.097547	11.385914	10.485821	7.340942	13.408864	7.0321765	6.618689	9.006411	11.319304	12.618467	7.423974
85476	10.070012	9.678535	9.2294445	9.392222	9.979431	9.534866	9.53972	9.366086	9.468012	9.713301	9.772954	8.808946	9.15871	10.20733
8550	8.036032	7.521912	8.189458	7.3121233	7.317751	7.959646	7.1398053	7.632288	7.9829626	8.319582	8.047925	7.320588	7.207665	7.586563
85509	6.087833	6.0392146	6.145516	6.019668	5.823208	5.8822584	6.2364554	5.9180465	6.0244927	6.1101103	6.1567616	6.0341096	6.0133224	6.0639987
8553	10.686362	10.040591	10.48944	10.649857	11.051991	9.974591	11.031036	11.409076	10.86965	10.418688	10.317662	12.244323	12.217384	10.990296
8554	8.866359	8.454423	8.879677	8.764599	8.674059	9.415272	9.475601	8.579896	8.807664	8.326545	8.590689	9.624769	8.642704	8.71277
8555	7.9829626	6.9075217	7.0456095	7.983221	7.70108	6.409765	6.893868	8.004069	7.2029366	6.5619783	6.540354	7.1368995	7.9675784	6.9113073
8556	6.477364	6.488237	6.5465755	6.208311	6.493135	6.432258	6.3763647	6.208988	6.4633875	7.182937	6.73555	6.569183	6.320938	5.968486
8559	6.820669	6.847524	6.4732776	6.6135974	6.702443	6.4708567	6.463082	6.540741	6.9892354	7.078185	6.6397247	6.6130967	6.7670407	6.558938
8560	8.332418	8.135444	8.6830015	8.26584	8.718695	8.060475	9.55576	8.514924	9.462473	8.5430975	9.602807	9.348387	8.047258	8.448686
8562	8.925672	8.019951	8.852619	8.285742	8.744579	8.904212	8.678676	8.908912	7.6547003	8.711235	8.248171	9.360176	8.779569	8.498402
8564	6.758803	7.841477	7.1128945	7.0775847	8.06937	7.753325	6.116335	8.610155	6.017286	6.9603105	6.4806857	6.272111	8.73715	6.176745
8566	9.011304	9.379456	9.522096	10.072209	9.112197	8.704754	10.766149	9.119782	9.59917	9.637923	10.252154	9.970255	8.889755	9.117339
8569	8.295633	8.145215	8.580738	8.084998	8.607855	8.654484	8.462349	8.319269	8.5021	8.02153	8.607855	9.212106	8.140937	7.969147
857	9.2130785	8.820872	8.982462	8.871077	9.87921	9.551615	9.656423	8.647617	8.543422	8.325473	9.167924	11.28015	9.839134	8.5701885
8570	9.486275	9.207938	9.14243	8.874875	9.215087	8.885075	9.780593	9.381067	9.217629	8.968779	9.201776	8.74493	8.7160015	9.318502
8573	7.4617715	7.4231787	7.6755233	7.4105005	7.423438	7.39416	7.8584485	7.4441648	7.7698874	8.637226	7.931198	7.0757685	7.122849	7.485048
8575	8.125245	7.4168944	8.0136175	8.017277	7.871095	8.069091	7.9965034	7.8669944	8.204531	7.323374	7.7276864	8.581484	8.446091	7.54426
859	5.9360247	5.845444	5.8663964	5.7730594	6.0034747	5.862241	5.820696	5.9140015	5.7460904	5.9732633	5.581286	5.997244	5.913114	5.8581185
86	9.896536	10.11844	9.871947	9.69174	9.834436	9.784425	10.241725	9.506132	10.531665	10.711001	11.077098	9.930451	9.215087	9.871199
8600	5.8499885	5.9941425	5.84339	6.0586624	5.7863894	5.979071	5.8844123	5.9121737	5.9248266	5.776448	5.8201566	5.955807	6.2266474	5.9572253
8602	7.420446	7.1341634	7.761451	7.600987	7.591473	8.2202835	7.512214	7.514558	7.4820943	8.541676	7.7218037	7.292527	7.5008125	8.867587
8603	7.2576985	6.8142734	7.248849	7.317983	7.2382703	7.802494	7.5632334	7.3753333	7.0660214	7.77249	7.409765	7.741101	7.26294	7.457975
8604	5.795847	6.005417	6.326423	6.4447994	6.738149	6.163666	6.6833506	6.39213	5.9496517	6.523617	6.462268	7.626019	6.4004097	6.1827865
8607	7.7804103	7.4034576	7.4034576	7.5609655	7.272752	7.742243	8.108722	7.3488555	8.148114	8.321275	8.078942	6.940722	7.2989893	8.398276
8608	12.249271	10.225545	10.226405	10.770478	11.817096	8.696771	8.077472	12.57758	8.286056	7.6298366	8.100652	6.6846046	11.732247	8.013028
8612	6.393698	6.455796	6.2610564	6.1584673	6.2137785	5.8876805	7.734599	6.0553594	8.02613	5.9275556	6.842008	6.1986203	6.839726	6.0540805
8613	6.4147997	6.421708	6.2130647	6.7438517	6.3752236	6.2995586	6.157791	6.679988	6.027635	6.383051	6.211758	6.2131033	6.660667	6.137649
8614	7.338595	7.16136	6.967866	6.362228	6.953038	6.4285054	6.8688235	6.2932034	7.0819054	6.7336826	7.0965643	6.701515	6.218937	6.621043
8615	9.5374975	9.576093	9.445241	9.637363	9.814365	9.865571	9.195604	9.4512415	9.399877	8.428486	9.482687	9.87787	9.963439	7.9064984
8618	6.12385	6.212185	6.1651874	6.229812	6.314508	6.165909	6.1993194	6.2055	6.247049	5.9329376	6.1786504	6.185	6.176844	6.16435
862	6.171474	6.3215995	6.2091146	6.1046276	6.1773167	6.085243	6.164	6.1779327	6.2390027	6.233421	5.9456906	6.0381274	6.156164	6.031831
8621	8.530983	8.099303	7.9700675	8.430663	8.022532	8.634194	8.328289	8.128653	9.138812	8.495114	8.130237	8.070559	8.029701	8.209715
8624	7.148492	8.551629	8.040289	8.588831	7.944485	7.5491204	7.946943	7.959646	8.330656	8.444989	8.429248	7.962428	8.353659	8.173656
8625	8.206926	8.542439	8.448686	9.003685	8.367975	7.927066	9.175746	8.174973	8.795628	8.469046	8.559259	8.605848	8.185644	9.37253
8629	6.2219043	6.2625003	6.619092	6.2235675	6.2594275	6.833773	6.493705	6.2436438	6.1871734	6.1180315	6.2451296	6.400251	5.945007	6.449788
8630	13.3840885	12.596265	13.151922	12.58983	13.639318	9.979431	7.1003685	13.802475	12.175545	12.907833	11.11488	7.031054	13.043148	12.58983
8631	8.042453	7.25132	8.6243725	7.095024	8.71312	9.151113	7.6561036	8.22966	6.361366	6.156821	8.130484	8.539096	8.61652	6.2988544
8633	6.189644	6.1375213	6.2254105	6.2773805	6.2437353	6.2255793	6.2840133	6.1833515	6.2066164	6.1137395	6.303668	6.37441	6.2620587	6.0001106
8636	8.249176	8.464796	8.09426	7.977616	7.593147	8.705474	8.420078	7.909247	8.472354	8.554941	8.671697	7.5619116	7.65445	9.2933035
8637	6.1651874	6.2212143	6.3036056	6.3149242	6.214507	6.1617317	6.100338	5.9930634	6.069786	6.071561	6.0078382	6.0830483	6.0426292	6.404358
8638	8.84566	7.977914	6.708665	7.447433	6.9726577	6.532422	7.3721313	9.419908	6.654564	7.2622766	6.7771215	6.6993637	8.00759	7.084068
8639	5.7740984	5.9069414	5.8099437	5.7643523	6.0570793	5.930407	5.996031	5.768777	6.1080174	6.1679883	5.956825	6.5164323	5.8228383	6.202042
864	7.6254535	7.9346933	8.993035	7.556561	8.802699	8.429582	9.129816	7.982357	7.3214455	6.3284006	8.278712	9.467494	8.957767	6.96582
8641	6.7576485	6.5480647	6.620044	6.800351	6.49908	6.480484	6.526141	6.633882	6.4137263	6.282913	6.5624638	6.5873437	6.926926	6.898654
8644	14.147599	13.349123	13.546892	13.5630245	13.632978	13.614761	13.574435	12.915266	14.796054	14.807952	14.063017	9.733113	12.285403	13.761512
8646	7.1001673	7.425228	7.122662	6.6979814	8.180872	7.2215486	6.5789986	8.518545	6.4026356	7.185303	7.2797723	8.074619	7.988558	7.1727376
8648	6.627629	5.9816246	6.4986887	6.5126214	6.2947407	6.3019233	6.2095304	6.2736077	6.2690096	6.24186	6.360242	6.64702	6.2770524	6.475443
865	7.6820354	7.3199387	8.420078	7.5132513	8.133473	7.4099965	8.073398	7.353354	8.898234	7.412888	8.06996	8.613424	8.008181	7.2557063
8653	5.8897657	6.01162	5.886726	5.928789	6.0175066	5.8549047	6.1963205	6.2185435	5.930802	6.3169413	5.9727283	5.8019295	6.033613	6.2606006
8655	12.507238	12.637815	12.3279295	12.0246	12.348637	12.463197	12.738255	11.28015	13.373767	12.5320835	12.562243	12.22489	11.551238	12.782326
8659	9.179471	10.308875	9.480228	9.843108	9.262221	10.483039	6.5615525	9.823096	10.141784	9.035051	9.272124	6.8728304	10.168047	10.803347
866	10.587813	11.049324	9.789788	10.437664	10.787312	9.656423	6.8327665	11.188342	8.630704	9.418894	9.202283	6.3397694	10.899065	10.089369
8661	8.222348	8.400393	8.1177845	8.255305	8.6863785	8.898672	8.382635	8.111202	8.034566	8.356077	8.349197	8.44905	8.496533	8.453002
8662	10.978863	10.729226	10.619372	10.69189	10.483039	12.460374	11.01879	10.245871	13.000762	9.24801	10.715238	10.077896	10.4168415	11.242493
8664	11.472244	11.407587	11.289567	11.7946415	11.175552	11.876522	11.726549	11.016138	10.617345	11.220419	11.221839	11.578543	11.054492	10.330952
8665	10.408253	11.300165	10.807128	11.1161375	10.573554	10.864395	11.151178	10.623603	10.438516	10.168714	10.721296	11.584244	10.851068	10.662235
8667	10.52778	10.26489	11.547395	10.722264	11.356926	12.298113	11.665975	10.391194	10.27887	9.586797	10.0551405	11.306086	10.397672	10.6091
8668	10.339169	11.717222	11.15854	10.7452345	10.052686	11.212994	11.217345	10.772874	11.218849	11.304575	12.12604	11.046816	11.090973	11.786871
867	6.5037346	6.277257	6.7689047	6.5595546	6.778093	6.547568	7.1584754	6.5080447	7.0775847	6.328266	6.899902	6.981623	6.6356506	6.1773167
8671	7.131573	7.5627174	6.468979	6.7354054	6.607254	6.9511943	6.5657725	7.3465977	7.0882673	7.528221	6.2730365	6.559944	8.236564	7.039536
8672	8.650555	9.170376	9.266967	9.040746	8.577524	9.658091	9.966836	8.574322	9.884358	10.481065	8.634194	8.76776	8.779964	10.029118
8674	6.0689273	6.6027317	6.685365	6.87078	6.8056703	5.9799476	6.738019	6.67954	6.948081	6.90181	6.407946	6.516197	6.4483557	6.7119694
8675	11.347593	10.033497	11.110684	10.460031	10.344395	10.700556	11.020291	10.614054	9.64956	11.261861	10.349165	10.264104	10.105373	9.619687
8676	6.9429293	8.142674	8.040925	7.190022	7.599251	7.454714	8.505959	7.8919578	7.5792375	6.1793528	7.3290763	8.419416	8.112523	6.616603
8677	9.207938	9.394372	9.2051	8.563371	9.201353	8.710934	9.621308	8.448686	9.299393	8.975533	8.834833	8.927349	8.643433	9.009924
8678	8.417491	7.832155	8.4938135	8.371499	8.778741	8.048861	8.091375	8.179678	8.650956	7.9981337	8.533814	8.004889	8.123944	8.212136
8682	10.204024	10.570465	10.990296	10.357037	11.011021	10.545351	12.325027	10.62867	11.487642	11.243878	12.185023	11.908102	10.304052	12.31749
8683	11.910447	11.311672	11.952803	10.947128	11.243878	11.515355	11.440522	11.413576	12.454196	11.848219	12.120978	11.42979	11.260498	11.502493
8685	6.052259	6.110136	6.5107303	8.030697	7.5997005	6.6691484	7.052349	9.47233	6.025295	5.97269	6.5780377	9.523082	9.04161	5.993335
8690	6.2690096	6.0953336	6.2510567	6.383265	6.2125	6.367258	6.250819	6.2569966	6.2939734	5.9515085	6.31179	6.341653	6.055274	6.1938634
8694	7.8922563	8.176949	9.178139	7.966058	9.399877	9.60688	7.9100957	7.8684683	7.248849	7.647277	7.8914833	7.2399397	7.725431	9.590732
8697	9.047033	9.664749	9.216053	9.488971	8.899132	9.459666	8.453002	8.668631	8.557475	9.479189	9.460258	8.4816	8.39184	9.116369
8698	6.1697717	6.2812114	6.651441	5.9764466	6.627236	6.420822	6.6554117	6.334585	6.0824146	5.945041	6.519906	6.671314	6.5938396	5.79294
8702	7.373725	8.060129	8.020547	7.704618	7.7817717	8.297298	8.06681	7.733557	8.924761	8.406384	8.325089	7.731471	7.82548	9.14243
8703	8.902184	9.249023	9.133574	9.185834	8.8808975	9.115414	9.630564	8.921167	10.028337	9.211655	9.630564	9.17381	8.751337	10.253845
8704	5.9969177	5.8553567	5.975314	6.239185	6.2771544	5.901491	6.0285864	5.883839	6.0896025	6.1565986	5.93474	6.149106	5.9623404	6.294864
8706	6.3367186	6.025837	6.243181	6.095065	6.3039155	6.0352516	6.686696	6.0949197	6.2838025	6.349679	6.9774337	7.0374126	6.2504344	6.0744615
8708	6.152976	6.1890135	6.333291	6.154905	6.144956	6.238739	6.1656256	6.239351	6.008883	6.234412	6.199697	6.2565145	6.2536073	6.4328914
871	7.7220635	7.954435	8.508551	8.09584	8.307101	8.634888	8.607059	8.041791	9.08378	7.5550404	8.627381	9.315434	8.007299	8.412463
8715	6.174716	6.332736	5.9897923	6.1285076	6.168385	6.696789	6.1619015	6.347431	6.529578	6.086407	6.1244063	6.064617	6.1423903	6.2879705
8717	7.990036	7.2642856	8.014221	7.5977845	8.362801	7.319174	8.194322	7.669755	8.781449	7.314005	7.977616	7.796795	7.602848	7.9019303
87178	7.2037907	6.647637	6.725183	6.6324816	6.37135	6.946633	6.676452	6.984799	6.4406033	6.5311904	6.767971	6.6436324	6.6277604	6.8615584
8720	7.1910872	6.7312193	7.181038	7.314496	7.370014	6.8731995	7.205934	7.5099087	7.0973363	7.0519366	6.8314896	7.3158174	7.4526033	6.670594
8721	12.772522	13.632978	12.436268	12.6320305	12.465553	12.650292	12.860833	12.510259	12.265207	13.363411	12.75502	12.529124	12.637815	13.597105
8723	9.087918	8.653642	8.254319	8.513076	8.76862	8.646082	8.511568	8.730417	8.549295	8.180578	9.225297	8.2377205	8.816408	8.616965
8731	9.240481	8.926508	9.230997	8.644118	8.908049	9.296872	9.154875	8.697196	8.724738	9.167924	8.76862	9.207021	8.629206	8.866359
8733	9.798507	10.322711	10.438516	10.135614	10.582656	11.626302	9.002769	9.351943	9.272124	9.726024	9.902562	8.228279	9.07068	12.14318
8736	8.556756	11.367148	11.496822	9.561825	11.360267	9.83246	9.341571	11.502493	7.851208	10.853525	9.091701	8.373914	10.019433	11.60424
8738	8.848741	9.334625	8.876187	8.971464	9.190598	9.061281	7.914547	9.498821	8.651302	9.121237	8.81144	7.582368	9.271604	8.757638
874	7.883178	6.0876603	7.0498314	6.540977	6.8016953	6.328987	7.082802	6.798342	6.0569	8.847502	7.2222133	8.225585	6.6189747	8.682295
8742	7.150088	7.387462	7.55583	7.645539	8.443588	7.239312	8.259719	8.068104	7.329315	6.8483453	8.293253	10.048952	8.272858	6.5571966
8744	6.018251	6.310013	6.17381	6.2886024	6.1968517	6.192915	6.1636033	6.4545355	6.336896	6.1847987	6.244281	6.028446	6.286225	6.339626
8747	6.113695	6.1283064	6.118104	6.180157	6.0069056	5.9215884	6.192277	6.044463	5.9963717	6.167558	6.037031	6.1123476	6.034291	5.985375
875	11.259078	11.944445	11.058482	11.201426	11.367148	8.04755	7.331463	12.044996	9.404051	10.945939	12.018609	8.772512	11.807008	11.935712
8751	6.8824778	6.9721384	7.248649	6.9314895	7.2950134	6.381655	7.0794263	6.679689	7.756906	8.380924	7.710628	7.123885	6.894083	8.392575
8763	6.6993637	6.678068	6.307458	6.34678	6.319633	6.503519	6.430372	6.5991716	6.4751344	6.3548994	6.420201	6.475742	6.3973227	6.153612
8766	10.3246	10.137926	10.253112	9.706829	9.933917	11.461751	10.461747	10.03485	10.321078	9.83573	9.77041	10.867225	10.194111	9.312893
8767	8.489575	9.132648	9.7462435	8.182472	9.446881	10.668177	9.767211	8.871544	8.829436	7.225915	8.634524	8.541349	8.430366	8.865488
8773	6.5354495	6.249926	6.365899	6.321004	6.4254203	6.7366347	6.307934	6.314327	6.6474953	6.26005	6.5112767	6.7364945	6.4900484	6.610706
8775	6.6775417	6.4634776	6.4615955	6.7445917	6.460597	6.712121	6.4015827	6.461795	6.6584253	6.886897	6.493135	6.2294183	6.545068	7.084511
8777	9.709232	9.25695	8.699309	9.821165	10.089369	9.642508	8.9851	9.50778	8.967873	10.664116	8.748859	9.9950485	10.350004	11.006133
8780	10.212854	9.973804	10.374764	10.08855	9.935455	9.803905	10.513882	10.049638	9.977306	9.8125725	10.2450695	9.707461	10.107758	9.891964
8793	6.206654	6.1671205	6.3321047	6.7208076	6.0896645	6.035839	6.12708	6.052858	5.9537597	6.1838894	6.206061	6.178074	6.6599345	6.5147023
8795	9.47233	9.290636	8.794378	9.329061	8.827039	8.513872	8.636805	9.567489	8.539096	8.474432	8.622039	9.250495	9.3063345	9.468495
8800	6.6141105	7.8408933	6.7607045	8.144554	6.7990246	8.528527	6.5377793	7.7131763	7.461272	6.935583	6.966346	6.7892733	7.551026	7.18718
8801	10.69189	10.3032	9.975304	10.645498	10.395784	9.943514	8.684645	10.219087	9.185834	9.123641	9.183315	9.688122	10.846441	10.180967
8803	8.183705	7.925887	8.000812	8.189782	8.260068	7.9028144	7.836524	7.5008125	8.517428	7.6105638	7.66602	8.521585	8.038199	7.2189116
8805	7.816318	8.620039	8.374568	8.413223	7.5390906	8.992114	7.968216	7.499109	9.054635	8.359764	8.131796	7.0601926	7.73683	8.319269
8813	10.320384	9.559957	9.839134	9.852372	9.224371	9.439518	10.177803	9.527569	9.719235	10.271673	9.487413	9.6703415	9.3314905	8.981624
8814	6.282913	6.178846	6.362777	6.1542287	6.237646	6.350616	6.360319	6.170921	6.1593885	6.381961	6.3356595	6.5455403	6.2464147	6.6296015
8815	11.0687065	10.970113	11.428213	11.017546	10.865708	11.292995	11.616817	11.233941	11.968462	10.900215	11.703223	10.475254	11.024604	10.917612
8816	8.13216	7.960749	8.092635	8.916822	7.8009787	8.595322	7.6194177	8.030979	7.5460906	8.676796	8.0091505	8.245204	8.129909	7.960469
8818	8.235901	8.43789	7.9346933	7.98	7.587041	8.473397	7.8567805	7.8620634	8.7469225	8.497645	7.642598	7.4431734	7.741656	9.24549
8819	6.9040594	6.7693973	6.8376403	6.899037	6.8810177	6.713026	7.183556	6.5648384	7.638741	7.1910872	7.045	7.642858	6.878876	7.2576985
8824	13.236605	10.97134	11.529769	12.131368	12.116118	9.418343	8.263738	12.348637	11.910447	11.986022	11.970234	9.619687	12.062247	12.424158
8825	6.8170047	6.844457	6.4367585	6.496863	6.876404	6.620935	6.241907	6.746518	7.0306654	6.492903	6.5375333	6.7457175	6.697069	7.0553613
8826	6.664448	6.8660374	7.1735783	6.563747	7.150872	6.6404133	7.4289227	6.9303913	6.754761	6.3170667	6.971584	7.8243423	7.149876	6.501643
883	7.760939	8.862639	7.539918	8.322386	7.9033866	8.877508	7.264479	8.252541	8.787989	9.247502	7.6849456	6.949226	7.765095	8.365505
8834	6.6260085	6.961499	6.3793874	6.7394123	6.561825	6.828476	6.7970862	6.5695477	7.3448462	6.332664	6.6628537	6.910244	6.857811	7.0613737
8835	7.6873746	7.8402767	7.3439474	7.2950134	7.9358373	6.898306	6.502748	8.434921	6.407946	6.8944206	6.4788265	7.826524	8.711235	6.8963723
