Genes	GSM2367626	GSM2367627	GSM2367628	GSM2367629	GSM2367630	GSM2367631	GSM2367632	GSM2367633	GSM2367634	GSM2367554	GSM2367555	GSM2367556	GSM2367557	GSM2367558	GSM2367559	GSM2367560	GSM2367561	GSM2367562	GSM2367563	GSM2367564	GSM2367565	GSM2367566
23185	9.281761	8.506258	8.8918495	8.604699	8.777952	9.212106	8.611211	8.893389	8.766252	8.401062	8.4938135	8.463631	8.696771	8.893882	8.556015	8.68593	8.86302	8.922137	8.561928	8.332418	8.959117	8.836842
23187	7.9237895	8.077808	7.1998353	8.913172	7.1804533	7.032919	9.206061	7.4045854	8.596319	8.442514	7.907635	8.138346	10.013888	8.493416	8.116317	8.292569	7.8102274	8.77407	8.508551	7.575927	8.362801	7.960749
23189	9.722902	9.491863	9.933302	9.923148	9.936948	9.260565	9.363582	10.319461	9.90584	10.272534	9.760808	9.829818	9.485772	9.933302	10.033497	9.492815	9.8283415	9.582585	9.892713	9.781162	9.5418215	9.881126
2319	11.083988	10.954529	11.724728	10.890393	11.227976	10.97134	11.466695	10.54631	11.168429	11.328349	11.11488	11.099021	11.940116	11.08266	11.578543	11.291413	11.292995	12.042642	11.699488	10.656164	11.204104	11.014857
23193	8.198809	8.444989	8.050102	7.4492035	8.57401	7.855889	7.427126	7.9565516	7.7815223	8.004889	8.185014	7.7947927	7.663334	8.108043	8.246857	8.42889	8.150819	7.9393473	7.8519936	8.399649	8.153734	7.849322
23196	11.038622	11.01879	10.868353	11.069977	11.089402	10.909112	11.211331	11.182348	11.276772	11.26777	11.23981	11.221839	10.957015	10.978863	11.042707	11.284693	11.044081	11.300165	11.255815	10.973536	11.004866	10.942299
23197	10.285297	10.479057	10.107758	10.328507	9.968861	11.063725	10.616342	10.410967	10.794288	10.331852	10.257304	10.335058	10.544444	10.468932	10.367786	10.11844	10.039229	10.543613	10.270816	10.135614	10.426572	9.966072
23200	6.722159	7.076445	6.9478703	6.82086	6.7343163	6.733991	7.1313367	7.216377	6.990328	7.0349746	6.742092	6.8514028	7.154442	6.679848	7.095269	6.633057	6.7457175	6.389913	7.043621	6.5355797	7.107625	6.685065
23201	9.188178	8.565586	8.995192	9.427519	8.626254	8.93681	9.211655	8.642311	9.242615	9.432326	9.071624	9.039296	8.844331	9.259107	8.784783	9.286193	8.754964	8.991695	8.718695	9.021199	9.056537	8.795202
23203	10.945939	9.014353	10.194836	9.436786	9.426876	10.409991	9.068797	10.260361	10.215815	9.482687	9.677348	9.853746	9.056537	10.008592	9.38612	9.530769	10.270816	10.017293	9.749314	9.965387	9.738315	10.180106
23204	5.982272	6.3519735	6.623396	6.252528	6.519128	6.3554153	6.1124635	6.570556	6.164945	6.192735	6.245324	6.3689017	6.322792	6.047207	6.17975	6.110365	6.4147997	6.0617156	6.1565423	6.162926	6.245324	6.3256364
23207	9.9950485	9.120756	9.520448	9.391179	9.266967	9.359217	9.619161	9.145786	10.098894	9.295895	9.111727	8.966454	9.6033745	9.029465	9.465185	9.478748	9.228043	9.523082	9.626422	9.133574	10.028337	9.1293545
23211	9.080162	8.654837	8.786372	8.634194	8.780348	8.557852	8.954355	8.531367	8.763679	8.760067	8.881706	8.792326	8.647261	8.719845	8.487295	8.395553	8.536745	8.699309	8.739577	8.820038	8.689147	8.882108
23213	6.1315036	6.8363934	6.7607045	7.3656187	6.577423	6.281094	9.166853	6.009238	7.225091	6.4075093	6.57614	6.1109576	7.2033863	6.994652	6.477255	6.909337	6.497603	6.6821647	6.664991	6.5877714	6.8686686	5.783466
23214	8.964829	8.626622	8.526781	8.586525	8.5021	8.959117	8.824196	8.337329	9.087918	8.441785	8.278712	8.17011	8.407002	8.506258	8.487644	8.814341	8.61847	8.602943	8.532242	8.369403	8.938912	8.437546
23215	8.598409	8.447578	8.704291	9.121237	8.942201	9.165529	8.9993305	8.852619	9.165068	8.726718	8.8508215	9.110814	9.588469	8.888857	8.991695	8.712044	8.783071	9.054192	8.889755	8.735351	9.08378	8.885558
23218	7.045	6.447609	6.638575	6.7136536	6.805304	7.0482616	7.3045635	6.72278	7.350956	6.571846	6.526037	6.563098	6.750691	6.121928	6.5763845	6.5159626	6.4786296	6.7215724	6.5255795	6.3846745	7.010828	6.426033
23219	7.2215486	7.8279557	7.6739306	7.682295	7.903119	7.4030404	7.559155	8.06652	7.3544993	8.271391	8.527145	8.401417	8.72758	8.109882	8.444989	7.8919578	8.09677	8.300992	8.201373	8.450603	7.8570766	8.233005
2322	6.09904	6.183562	5.8387775	6.3330894	6.2242355	6.1330104	6.086629	6.1666393	6.28419	6.3408365	6.159995	6.417838	6.016527	6.052405	6.10513	5.8423166	6.3471513	6.2895203	6.1815786	6.0720406	6.253406	6.087811
23221	6.0591474	6.050954	6.1938634	6.120145	6.237822	6.0008993	6.3357177	6.326494	6.1211977	5.8467827	6.1083255	6.006756	6.177619	6.124653	6.278644	6.1044087	6.013708	6.0881987	6.1551695	6.0782685	6.030557	5.9436617
23224	7.3826537	7.249712	7.1962113	6.814578	7.1274076	6.8646326	6.7499213	7.6368675	6.8490443	7.2905054	7.4027905	7.4496684	6.628639	7.0965643	6.8724756	7.2752433	7.4208994	7.282474	7.438133	7.4815555	6.9734373	7.4721565
23225	7.7399583	6.90248	7.074545	6.861928	6.619674	7.8429165	7.706231	7.3538704	7.6978765	6.996405	6.8566995	6.814724	6.6931286	7.320359	6.8073153	6.8286695	6.9438357	6.9213552	6.360242	7.287617	7.407418	7.2029366
23228	8.635339	8.379497	8.538337	8.695223	8.506987	8.704754	8.335587	8.324403	8.253487	8.809373	8.363485	8.242584	8.126604	8.277288	8.220597	8.458809	8.705474	7.596921	8.372688	8.62487	8.771295	8.355731
23229	5.958663	6.2363214	5.9511976	6.1218815	6.1638737	6.0345345	6.1310163	6.1815786	6.032647	6.074994	6.1882243	5.9465356	6.1177473	6.1253934	6.010994	6.1501904	6.2624564	6.024935	5.94503	6.0246925	6.0897684	5.967673
2323	6.417525	6.4238625	6.1347175	6.7279153	6.5606947	6.9156566	7.062836	6.769233	6.8192163	6.070628	6.0223455	6.1525664	6.638575	6.302683	6.5977345	6.2379184	6.4623675	6.065944	6.099345	6.004049	6.602995	6.216021
23230	7.2033863	6.845192	7.016013	7.3538704	7.2023296	7.9375644	7.466845	7.6483335	6.6802955	6.981623	6.992344	6.70821	6.835359	7.337359	6.759622	6.386538	6.781471	6.6554117	6.71714	6.8455267	6.701515	7.01842
23231	7.7262645	7.9514103	7.777636	9.250995	7.977914	8.181501	8.7699	7.550287	8.663892	8.199512	8.432443	8.201064	9.35247	9.006868	8.573298	8.380924	8.323724	7.948341	8.075217	8.08941	8.963574	8.029701
23234	8.882541	8.674875	8.866359	8.843106	8.961375	8.661142	9.178139	8.941787	8.725469	8.730417	8.840243	8.72221	8.825014	9.050705	8.50955	8.8048115	8.608591	8.732321	8.507789	8.643087	8.83098	8.409037
23235	7.2320037	6.9520826	6.8448424	6.4932446	7.0785985	6.812564	6.510172	7.1820593	6.677675	7.0234866	7.1737933	7.353588	6.7563224	7.417641	7.1855154	7.0047398	7.0783925	6.88959	6.641917	7.420446	6.853046	7.3945975
23236	6.663273	7.70912	7.2224135	6.79693	7.565684	7.221327	7.363906	7.784018	6.7723975	7.520531	6.633057	6.613725	6.7706733	7.1270075	6.884147	7.151271	6.4167247	6.518103	6.9931216	7.027045	6.515514	6.725331
23240	10.317662	8.141594	9.018465	8.534181	9.065929	9.407079	8.632927	9.748086	8.826618	8.998463	9.169473	9.085922	7.663551	9.343603	8.470465	8.501439	8.72221	8.855613	8.653234	9.287638	8.75577	9.5241585
23241	6.6529427	6.45059	6.7133665	6.6704564	6.8357024	6.688754	6.682575	6.391656	6.969538	6.411819	6.3303456	5.9849844	6.7147017	6.266104	6.1878734	6.5670137	6.3645945	6.4788265	6.493997	6.216508	6.813588	6.4762244
23243	6.5190177	6.6277604	6.6015897	6.560805	6.5244317	7.008461	6.7154884	6.81411	6.583941	6.7363415	6.512852	6.7806454	6.5122905	6.6078935	6.835011	6.786824	6.464433	6.9645076	6.8395424	6.8028255	6.7609987	6.841085
23245	7.431309	6.5371637	6.882805	6.7312193	7.170794	6.7425966	6.449696	7.3274617	7.1287203	6.3601704	6.3709607	6.7965517	6.33323	6.4792295	6.2251024	6.5491333	7.071574	6.1011963	6.181286	6.089931	6.3045573	6.8523507
23246	10.08428	9.539232	9.477769	9.714606	9.870537	9.576648	9.640306	10.0378895	10.114575	9.324538	9.478748	9.331966	9.414311	9.444668	9.2051	9.582066	9.741527	9.79284	9.449513	9.207487	9.336163	9.652902
23247	7.5307937	7.0969734	7.570506	7.642858	7.520531	8.256689	8.076893	7.2783575	7.652244	7.005135	6.9520826	6.852869	7.0434256	7.189554	7.04766	7.0500703	6.925888	7.164078	7.0515504	6.9178867	7.124116	7.0088663
23248	6.9366403	6.447905	7.0731463	7.2711263	7.122849	7.149623	7.0286403	7.1482706	7.308918	7.027045	6.612841	6.5870433	6.688015	6.725331	6.6014514	6.911553	6.741483	7.2900443	6.7230773	6.8662114	6.7858763	6.7620974
23250	5.8648105	5.714371	5.667167	5.746337	5.7434087	6.0045533	5.879208	5.6849	5.7899904	5.6686997	5.581286	5.725972	5.838877	5.674152	5.845993	5.838092	5.7979574	5.714371	5.785376	5.7753057	5.8362794	5.861604
23254	7.284473	5.92474	6.0213223	6.2295003	6.495699	6.482803	6.136586	6.2652206	6.5819583	7.36234	6.620521	6.4912424	7.182269	6.5898104	7.0081105	7.291626	6.627236	7.145426	7.1572084	6.9375606	6.595879	6.8279767
23258	9.300491	9.255974	9.266967	9.651349	9.419399	9.66795	9.913377	9.2261915	9.492815	9.2933035	9.334149	9.228981	10.125595	9.474459	9.418343	9.095063	9.302338	9.581525	9.4837885	9.0050745	9.452349	8.943928
23259	8.050703	8.127951	8.057362	7.897109	8.550482	7.80599	8.2992325	7.7454314	7.7120867	8.243887	8.283946	7.9210052	8.100652	8.181165	8.067125	7.864575	7.8777103	8.10233	7.9675784	7.942624	8.275536	7.7918925
23265	9.964167	9.060396	9.457397	9.504672	9.350476	9.424649	9.930451	9.049368	10.008592	9.249023	9.4656725	8.797251	9.292116	9.217036	9.351943	9.56874	9.255422	9.458516	9.079658	9.388657	9.481805	9.345153
23266	8.081296	6.644236	7.8828993	7.9390593	7.5920134	7.880818	8.00759	7.9022317	7.7265787	8.288179	7.89369	7.941423	8.143306	8.127951	8.205892	8.169202	8.298653	7.876557	8.038494	8.250174	7.8394384	7.792442
23268	6.0110455	6.1606684	5.910135	6.081655	6.0968633	5.9899225	5.9545546	6.0505376	5.874081	6.0394006	5.8325458	5.8893948	6.0278645	5.815706	5.727408	5.7012634	5.876077	5.94503	5.9425044	5.879016	5.9131837	5.808946
2327	8.275536	6.9385023	7.2965508	7.836524	7.352649	7.528221	8.293594	7.481806	7.3014154	8.577078	6.7573233	7.3054323	10.52692	7.8135886	7.919799	8.365203	7.7904963	6.4221296	7.580297	6.762263	8.294233	7.571334
23271	7.4721565	6.9016457	7.2515283	7.6503034	6.722929	7.648089	7.6884594	7.3848557	7.7292614	7.751623	7.2882833	7.395289	8.178671	7.348629	7.5517445	7.472694	7.3240476	7.6097603	7.6722717	7.21846	7.691877	7.281837
23272	6.8924165	6.918073	6.917128	6.935199	6.732285	6.962688	6.681726	6.844125	7.0484524	6.949424	6.9442315	7.04421	6.9200764	7.0185995	7.262062	7.4102364	6.950427	6.838323	7.0430655	7.4974895	7.027617	7.132405
23274	9.290636	8.968779	8.742475	8.881706	8.699643	8.824196	9.323903	8.439246	9.393261	9.012513	8.610894	8.611618	8.910103	8.880523	8.798545	8.89519	8.341077	9.127434	8.807274	8.704754	8.483811	8.661563
23275	6.5459056	7.194042	7.1103888	7.016013	6.829369	6.7127132	6.909337	6.8092856	6.5313005	6.6260085	6.747274	6.719039	6.998933	6.5342584	6.5703044	6.5604343	6.6558294	6.6329093	6.7731895	6.9665394	6.652678	6.485495
23277	10.4726095	8.509196	9.10264	8.871077	9.725399	9.438408	9.739636	10.167319	10.284504	9.455734	9.618604	9.6524105	8.830614	9.252368	9.165954	9.781162	9.748086	10.340916	9.857729	9.824548	9.208426	9.810018
23279	7.6830864	8.373914	8.18406	8.406384	7.9210052	8.059767	8.434202	8.109011	7.724	8.52298	8.442887	8.731568	8.488758	8.494762	8.315049	8.154389	8.242286	8.125245	8.268724	8.452366	8.196577	8.0561285
23287	7.71239	7.6327977	7.87368	7.2960987	7.4698586	7.715078	7.7761974	7.465195	7.6868663	7.9086785	7.4537635	7.6280036	7.720988	7.407169	8.014767	7.567261	7.5977845	7.297814	7.7591395	7.3245034	8.016369	7.5947104
2329	9.507228	9.801361	9.38674	9.627671	9.904589	8.798905	8.485895	9.414744	8.351882	9.752508	10.475254	9.933302	8.789632	9.596179	9.164599	9.65694	9.375587	9.527569	9.502599	9.721111	9.716997	9.697871
23293	6.3750706	6.1699786	6.4561825	6.346355	6.203268	6.480094	6.1592116	6.647782	6.435526	6.5877714	6.5896893	6.478725	6.5071836	6.835359	6.6127005	6.950794	6.7481747	6.6932607	6.6485023	6.6402793	6.577156	6.605325
23294	8.847941	8.281683	7.8556113	8.565967	8.305502	8.404625	8.283615	8.683813	8.673288	9.266468	8.953429	8.942596	9.745111	9.464668	8.669023	8.903426	8.650956	9.287638	9.404051	8.993035	8.793536	8.956006
23295	8.247173	8.160573	7.9466653	7.175018	7.7134833	7.7749877	7.6637797	8.384962	7.5547743	7.2448955	7.7338424	7.4544907	7.596921	7.4634066	7.733557	7.0409503	7.5260267	7.1535172	7.596423	7.4746537	7.043234	7.920681
23300	7.0867944	7.417641	7.0344234	7.1379843	7.5179825	7.116508	7.2242036	7.455006	6.824468	7.6090193	7.682581	7.8042264	7.4481716	7.610835	7.7338424	7.515242	7.5659766	7.5114546	7.523163	7.375964	7.3524294	7.622867
23303	9.045693	8.7160015	8.877508	8.686765	8.9913025	9.035051	8.975056	8.995192	8.04542	9.026661	8.84829	8.866681	9.24549	9.455208	9.027499	9.238016	8.907275	9.517532	9.108463	8.977312	8.521959	9.078287
23306	6.9520826	6.7104793	6.5497203	7.0068464	6.83621	7.3104296	6.946433	6.7972126	6.8570538	6.824282	6.6178875	7.1598425	6.532422	6.9599085	6.6647234	6.7998614	6.6401443	6.462975	6.3924417	6.8144097	6.9377418	6.4332395
23307	7.807692	7.50633	7.695836	7.637373	7.6973324	7.6722717	7.7085443	7.664609	7.795628	7.350523	7.291418	7.447937	7.5901337	7.117836	7.606185	7.3764405	7.662816	7.0677543	7.6001797	7.7268486	8.063	7.589119
23308	7.951999	7.5366364	8.179369	7.600712	8.09584	8.054401	7.4894586	7.869919	7.7077475	7.925887	7.7887607	8.032457	7.272026	7.816827	7.8347335	7.790168	7.6847224	7.693994	7.9494634	7.6642632	7.570246	7.7845616
23309	7.6360493	6.5780377	6.819652	7.0100613	6.9186325	6.9161987	7.374887	6.7825456	7.522689	6.726063	6.52649	6.6548414	6.9307604	6.9090004	6.742765	6.1987276	6.6920877	6.5339046	7.0711446	6.4161735	6.9772196	6.688177
23312	6.830039	6.8750873	6.929659	6.9253554	7.1763783	7.5621614	7.0486684	7.0810943	7.029157	6.8514028	6.692699	7.109537	6.9661527	6.7257843	7.3065724	7.151083	7.1969185	6.7600627	7.068303	6.750691	7.4034576	6.7211185
23313	5.8608985	5.756672	5.830214	5.5055056	5.8474894	5.882349	5.7365785	5.6426845	5.7246833	5.926558	5.718788	5.8510265	5.746587	5.847057	5.839966	6.192108	5.758355	5.765582	5.8874426	5.871577	5.78261	5.805825
23314	8.063667	7.6350107	7.5952034	7.3133006	7.762348	8.616965	8.031212	8.322386	7.943248	6.8776107	7.2967663	7.275919	6.617627	6.971185	7.206995	7.066828	7.514989	6.819503	7.2587976	7.2099667	7.414552	7.3727584
23315	7.460996	7.2287283	7.157809	6.7416387	7.095269	7.6657095	7.040731	6.994652	7.2585254	7.0325565	7.472694	7.2738914	7.2525887	7.375541	7.1180153	7.201776	6.9475064	7.7530494	6.88959	7.083034	7.021128	7.07881
23316	8.542439	9.652902	7.5834565	8.620438	8.393724	8.132824	7.861513	9.022558	7.88964	9.979431	9.919653	9.538676	8.21936	9.837788	7.886924	8.853865	7.878244	10.33426	7.6140075	8.673288	8.400758	9.856401
23321	8.195954	7.510394	7.2430563	8.327935	7.968826	7.5356946	7.460224	8.070845	6.9593835	8.361114	8.215764	7.97542	7.666515	8.143602	7.788255	7.5614176	7.565684	7.7399583	7.653355	7.716425	7.4297915	8.074333
23325	5.661969	5.945898	5.888241	6.014861	5.956738	5.9155006	6.093231	5.9466605	6.0511084	5.9513206	6.0246773	5.8334255	5.8454137	5.753612	5.7976823	5.74213	5.78943	5.591674	5.807856	5.7400336	5.856314	5.739147
23326	5.666608	5.841249	5.884753	5.7983456	5.850612	5.9444017	5.9640265	5.792957	5.972823	5.944813	5.7097783	5.820652	5.789258	5.764925	5.914878	5.8725734	5.8365364	6.062346	5.8280463	5.635395	5.8946347	5.859448
23327	8.754964	9.04846	8.043344	8.634888	8.4197855	9.040299	8.20784	9.122659	8.351566	7.2410045	8.189782	7.7648144	7.638741	8.395176	8.06681	7.6717343	7.926177	8.043939	7.282019	7.795628	7.9186454	8.528801
23338	7.31607	6.565918	6.6319313	7.731471	7.0506845	7.5366364	7.369559	7.0796194	8.281683	7.357213	7.3987575	7.0753417	7.3727584	7.641137	7.289376	7.456516	7.020757	7.5517445	7.056957	7.102367	7.432021	7.188984
23339	7.6296153	7.345285	7.264479	7.476482	7.020001	7.4666057	7.498851	7.015186	7.7504077	7.1422243	7.0775847	7.248849	7.0717864	7.1670904	7.0851145	7.2406173	7.094242	7.00702	7.3448462	7.139204	7.2132955	7.336625
23344	10.453187	10.039895	10.376383	9.959909	10.219907	10.567646	9.99995	10.069153	10.944727	9.938336	9.727798	9.607436	9.706224	9.90584	9.42262	9.85582	9.983766	9.642508	9.34898	9.514699	10.027579	9.7793
23345	6.1473107	6.236239	6.121857	6.407078	6.0783606	5.9775033	6.2886024	6.284806	6.3270288	6.6727653	6.1203256	6.135172	6.4713907	5.963883	5.9727154	6.0705314	6.104826	6.139763	5.998249	6.10946	6.252528	6.17305
23351	7.6749864	7.682581	7.870784	7.6119165	7.074545	7.9028144	8.247868	7.6800113	8.195609	7.8222218	7.914263	7.5523205	7.8102274	7.8238273	7.4150834	8.410862	6.9410944	8.119437	7.146744	7.252818	7.757514	7.333768
23353	9.12222	8.786372	8.979898	9.011662	9.4635725	9.1481905	9.221501	9.423597	8.71243	8.768145	8.981214	9.216535	9.31382	9.236482	9.262221	8.82347	8.714369	8.906866	8.73076	8.72758	8.674059	8.7783375
23355	8.7699	8.023802	8.037308	8.283272	8.290501	8.435669	8.324403	8.133116	8.758413	7.8110776	7.853691	7.681753	7.9303684	8.087556	7.964253	7.9089527	8.084699	7.676017	7.811915	7.786511	8.637592	8.034005
23357	7.9927135	7.124116	7.7320056	7.42369	7.4757166	7.3967776	7.30268	7.031054	7.908329	7.349535	7.7435546	6.873545	6.725183	7.8107996	7.3182297	7.6392207	7.57212	7.6001797	7.117836	7.524735	7.468863	7.8684683
23362	6.9835067	6.898654	7.127588	6.693002	6.933201	6.822992	6.7881103	7.21283	6.8922405	7.0948606	7.0783925	6.980311	6.710644	7.237571	7.1602893	7.377083	7.1557193	7.17657	7.133765	7.1622243	7.067925	7.1725044
23365	7.8802443	7.6067157	7.270698	7.274983	7.0236616	7.6530867	7.31607	7.6603436	7.1990075	7.785088	7.8054123	7.757514	7.7822976	7.8448772	7.816023	7.8787956	7.9645233	7.9079976	8.105762	7.7077475	8.021885	7.9697456
23368	8.997895	8.277674	8.276577	8.388842	8.259014	8.86302	8.884231	8.157581	9.056537	8.7147455	8.625877	8.674059	8.946144	8.7624445	8.570944	9.171852	8.733493	9.061768	8.928554	8.397554	8.626254	8.540216
23369	9.224844	8.874875	9.024766	9.387278	9.473966	9.675445	9.078774	9.307414	9.244988	9.632231	9.437281	9.355499	9.360176	9.60573	9.618604	9.245982	9.221015	9.498191	9.141111	9.53262	9.5681095	9.15917
23373	7.0061197	6.2603602	6.5950665	6.633323	6.2543426	6.836725	6.5735955	6.6437745	6.5440364	6.183658	5.918711	6.305428	6.26121	6.118743	6.389407	5.8442707	6.237211	6.322981	6.598905	6.562116	6.129362	6.2982974
23376	6.035729	6.4812117	6.485495	6.3250194	6.3659706	6.4407845	6.458225	6.4196444	6.191323	6.6402793	6.825684	6.2687984	6.289469	6.4768577	6.79638	6.716997	6.260459	6.32988	6.4225764	6.5777764	6.367552	6.364675
23380	7.021903	6.9635916	7.2900443	7.0621786	7.1959844	7.270698	6.873729	7.3826537	7.209034	7.041328	6.817525	7.414552	6.9327936	7.3121233	7.0059233	7.0963845	6.8483453	6.9851475	7.1329894	7.238858	7.238858	7.2761326
23381	8.304827	8.13451	8.180278	7.741656	7.5939326	8.026489	8.198205	7.8276715	8.068104	8.112523	8.292569	8.004889	7.665444	7.6913977	7.760939	7.648596	7.6620207	8.131132	7.818754	8.119096	7.394836	8.146848
23384	10.669145	9.901887	10.26649	10.0378895	10.199342	10.374764	10.243426	10.188095	10.386968	10.520423	10.452228	10.312453	10.153541	10.274748	10.077896	10.071504	10.032181	9.921035	10.167319	10.256404	9.857031	10.111589
23385	11.120401	11.255815	11.238179	11.449145	11.0623045	11.189791	11.407587	11.07871	11.438724	11.370535	11.170048	10.931212	11.397314	11.092344	11.275157	11.003791	11.201426	11.238179	11.487642	11.016138	11.311672	11.003791
23386	9.281249	8.648002	8.632565	8.758413	9.033108	9.178987	8.8778925	8.733493	9.448994	8.378503	8.307742	8.374568	8.361114	8.559259	8.307474	8.429999	8.835173	8.536089	8.235544	8.4769335	8.477973	8.638729
23387	8.780348	8.621241	8.617317	8.63384	8.436038	9.071624	8.522316	9.452349	8.719426	9.056138	9.382598	9.719864	8.798905	8.988197	9.249023	8.401062	8.80182	9.375587	8.976779	9.473966	8.731568	9.054192
23394	6.2455897	6.294626	6.129062	6.016672	6.3351235	6.23725	6.442807	6.553883	6.2332397	6.168476	6.284468	6.737075	6.720366	6.2739167	6.2879705	6.1211267	6.6096745	6.644236	6.472857	6.4416404	6.5235085	6.468554
23396	8.200127	7.409562	7.3902683	7.5731335	7.2570333	7.3851175	7.885504	7.2918344	7.683954	7.3133006	7.3787556	7.0999603	7.78483	7.2994347	7.457975	6.9702954	7.164665	7.104113	7.5629644	7.1329894	7.575139	7.2828736
23397	5.8001523	6.257645	5.8919272	5.9399924	6.274803	5.826201	5.8833466	5.9631596	5.818124	5.8860283	5.754237	5.9144387	5.7430377	5.6326685	6.0792994	5.6295824	5.8195596	5.771271	5.7871265	5.819369	5.7460904	5.8255553
23398	7.205057	7.6314945	7.6296153	7.968216	7.739455	8.293253	7.809898	7.7038584	7.860694	7.7248445	7.6505957	7.898865	7.957155	7.7563343	7.778731	7.7309036	7.395289	7.8048253	7.6064277	7.784018	7.8124785	7.665444
23400	6.2987514	6.361068	6.7505383	6.5009565	6.820669	6.861928	6.521123	6.3299394	6.5196915	6.360714	6.437046	6.1765823	6.4304743	6.2657366	6.4277506	6.243145	6.0376453	5.82862	6.164592	6.0330987	6.7991867	6.604698
23404	7.6755233	7.7287517	7.3238335	7.513991	7.164446	7.070546	7.323612	7.438133	7.1313367	7.534186	7.6741996	7.7538767	7.9523077	7.655879	7.543028	7.2911863	7.335126	8.171103	7.510171	7.73683	7.454032	7.4698586
23405	7.762348	7.7950745	8.060475	8.291591	8.183705	8.269019	8.681026	8.024134	8.180578	8.599186	8.61454	8.7699	8.855613	8.615284	8.751337	8.669391	8.632565	8.435281	8.74493	8.745229	8.705161	8.422891
23406	6.1329093	6.0600953	6.040276	6.087833	5.8208566	6.116524	6.104234	5.9488416	6.2196383	6.00736	6.2262745	5.76424	5.967233	6.0352383	6.080584	5.7800517	5.88348	5.6072593	5.881031	5.7414174	5.8541274	6.082453
23408	9.626422	8.663397	9.518731	8.876614	10.121512	9.286193	8.559259	9.246469	8.85824	9.389602	9.64764	10.231879	8.636805	9.337821	9.240015	9.755749	9.680314	9.316911	9.184349	9.83573	9.423597	9.665406
