SourceNode	TargetNode
26145	7050
3661	1387
3661	4283
3661	2033
3661	9641
3661	3661
3661	3663
3661	3665
3661	57506
3661	51588
3661	5300
3661	5479
3661	29110
3661	353376
3661	81030
3662	2288
3662	4615
3662	639
3662	7186
3663	6348
3663	6352
3663	9641
3663	3553
3663	3569
3663	3661
3663	3663
3663	4615
3663	29110
3663	7189
3663	7514
3665	1147
3665	1387
3665	2033
3665	9641
3665	3661
3665	2648
3665	8850
3665	57506
3665	4615
3665	51588
3665	6696
3665	29110
3665	353376
3665	7189
3665	81030
122953	1386
122953	1387
122953	2033
122953	3725
122953	3726
122953	3727
122953	8850
122953	1432
122953	5599
221037	367
221037	6256
133746	2033
3725	25
3725	367
3725	1386
3725	468
3725	672
3725	6348
3725	25920
3725	1387
3725	9188
3725	1660
3725	84337
3725	2019
3725	2033
3725	55294
3725	3091
3725	4670
3725	3265
3725	3553
3725	3569
3725	83737
3725	122953
3725	3845
3725	9935
3725	5594
3725	5600
3725	6300
3725	5603
3725	1432
3725	5595
3725	5599
3725	8550
3725	10514
3725	4666
3725	8648
3725	4779
3725	4780
3725	4800
3725	2908
3725	8204
3725	55690
3725	8554
3725	5300
3725	5591
3725	9584
3725	64326
3725	6142
3725	6497
3725	4087
3725	4088
3725	10302
3725	54861
3725	6663
3725	30812
3725	6613
3725	6612
3725	6872
3725	6908
3725	6996
3725	7153
3725	7169
3725	9325
3725	7314
3725	7329
3726	672
3726	2099
3726	2353
3726	2354
3726	122953
3726	3726
3726	1432
3726	5599
3726	4779
3726	22981
3726	4088
3726	4089
3727	672
3727	1649
3727	2099
3727	2353
3727	2354
3727	122953
3727	5594
3727	5595
3727	5599
3727	4221
3727	4779
3727	4780
3727	64326
3727	4088
3727	4089
3727	6908
8850	367
8850	595
8850	4261
8850	1387
8850	1487
8850	2033
8850	57459
8850	3020
8850	28996
8850	3151
8850	6927
8850	3621
8850	3665
8850	122953
8850	8850
8850	51621
8850	2122
8850	8648
8850	8031
8850	4851
8850	4854
8850	4862
8850	3164
8850	8204
8850	3175
8850	5914
8850	3516
8850	22933
8850	4087
8850	4088
8850	10847
8850	6929
8850	7270
10524	239
10524	322
10524	367
10524	10425
10524	472
10524	6310
10524	580
10524	648
10524	57332
10524	29903
10524	891
10524	10574
10524	998
10524	983
10524	55755
10524	1385
10524	1387
10524	78987
10524	1478
10524	10301
10524	1909
10524	2033
10524	2099
10524	65990
10524	10912
10524	2597
10524	9001
10524	3065
10524	51564
10524	8370
10524	3189
10524	3550
10524	4000
10524	4035
10524	4609
10524	266812
10524	56901
10524	5321
10524	5427
10524	5863
10524	6303
10524	23557
10524	6633
10524	6774
10524	9894
30818	1385
30818	1390
30818	5663
30818	5664
10765	5083
10657	695
10657	867
10657	983
10657	1387
10657	1660
10657	10436
10657	2534
10657	9402
10657	2885
10657	3702
10657	10657
10657	10656
10657	3932
10657	5594
10657	5295
10657	5335
10657	5336
10657	5777
10657	5913
10657	5921
10657	4087
10657	6595
10657	6714
10657	6774
10657	10273
10657	7311
10657	91746
8570	29974
8570	23621
8570	23404
8570	5073
11278	1487
11278	10919
51621	1387
51621	8850
51621	871
83855	25942
10365	2033
10365	11059
9314	1387
26013	11335
26013	26013
9079	56956
9079	8543
51176	10189
51176	1387
51176	1487
51176	2033
51176	3728
51176	3836
51176	3838
51176	51701
51176	4851
51176	51588
51176	8607
51176	4087
51176	4088
51176	4089
51176	64321
51176	6613
51176	7088
51176	7343
9355	10370
9355	4487
8022	10370
8022	26160
89884	26160
56956	9079
56956	4087
56956	57154
4005	84707
4005	9802
4005	10919
4005	1998
4005	2623
4005	10982
4005	22924
4005	4087
4005	6772
55885	79800
55885	11007
55885	3183
55885	4670
55885	79036
55885	51562
55885	1912
55885	138046
55885	222546
55885	6095
8543	672
8543	1642
8543	6453
8543	9371
8543	3836
8543	9079
8543	10461
8543	9871
8543	6943
8543	64129
8543	116461
4010	6929
11178	995
11178	983
4094	1387
4094	2033
4094	2113
4094	2353
4094	3725
4094	4094
4094	389692
4094	4097
4094	4602
4094	8467
4094	6662
84232	896
84232	6613
389692	4094
389692	5594
389692	1432
9935	3725
9935	9935
23764	3238
23764	23764
23764	4778
23764	4779
23764	4780
23764	4899
4097	1107
4097	1387
4097	3238
4097	4094
4097	4097
4097	4778
4097	4779
4097	4780
4097	5080
4097	84060
4097	7431
9794	1387
9794	2033
9794	9794
9794	4851
9794	4853
9794	4854
9794	4855
9794	3516
9782	8458
4149	2034
4149	5600
4149	5603
4149	1432
4149	4436
4149	4609
4149	4613
4149	8554
4149	9063
4149	10401
4149	4089
4149	9043
4149	8295
4152	55729
4152	80063
4152	23468
4152	10036
4152	8841
4152	8638
4152	8554
4152	9063
4152	9869
4152	4088
4152	4090
4152	4092
4152	6839
8932	1387
8932	1660
8932	57459
8932	11321
8932	3065
8932	25988
8932	8932
8932	85509
8932	5928
8932	25942
85509	8932
4171	9133
4171	8318
4171	990
4171	8317
4171	1019
4171	1029
4171	29894
4171	10681
4171	2965
4171	8290
4171	4171
4171	4172
4171	4173
4171	4174
4171	4175
4171	4176
4171	25843
4171	4356
4171	4998
4171	23595
4171	5001
4171	23594
4171	1912
4171	5347
4171	6117
4171	6118
4171	6191
4171	6908
4172	8318
4172	988
4172	990
4172	8317
4172	1017
4172	115106
4172	4171
4172	4173
4172	4174
4172	4175
4172	4176
4172	4998
4172	23595
4172	5001
4172	23594
4172	5347
4172	5518
4172	5519
4172	6772
4172	11198
4173	8900
4173	8318
4173	988
4173	8317
4173	983
4173	1017
4173	4171
4173	4172
4173	4173
4173	4175
4173	4176
4173	84515
4173	4998
4173	23595
4173	5001
4173	23594
4173	11198
4174	8318
4174	988
4174	8317
4174	1029
4174	4171
4174	4172
4174	4176
4174	4792
4174	4998
4174	23595
4174	5001
4174	23594
4174	6118
4174	6772
4174	7532
4175	8900
4175	8318
4175	8317
4175	81620
4175	51053
4175	26525
4175	4171
4175	4172
4175	4173
4175	4175
4175	4176
4175	84515
4175	4998
4175	23595
4175	5001
4175	23594
4175	5682
4175	79005
4175	8243
4176	902
4176	8318
4176	990
4176	8317
4176	1027
4176	8290
4176	51562
4176	4171
4176	4172
4176	4173
4176	4174
4176	4175
4176	4176
4176	84515
4176	4792
4176	4998
4176	23595
4176	5001
4176	23594
4176	5347
4176	5884
4176	5933
4176	5934
4176	6117
4176	8243
4176	7337
84515	4173
84515	4175
84515	4176
4194	375
4194	472
4194	983
4194	1111
4194	1452
4194	2033
4194	2810
4194	4088
4194	7321
4194	7531
4194	7532
4194	7533
4194	10971
4194	7534
2122	1387
2122	1487
2122	3065
2122	8850
2122	5602
2122	5599
2122	4088
5469	367
5469	672
5469	2099
5469	2623
5469	3172
5469	5469
5469	9968
5469	9282
5469	81857
5469	112950
5469	55090
5469	7376
5469	9970
5469	3164
5469	5468
5469	10891
5469	5914
5469	6095
5469	6256
5469	7067
5469	7533
9968	1130
9968	5469
9968	9968
9968	9441
9968	112950
9968	55090
9968	6662
9282	367
9282	3172
9282	5469
9282	55588
9282	55090
9282	2908
9282	6773
51586	509
51586	6310
51586	2275
51586	81857
51586	4087
51586	4088
51586	81559
51586	7316
10025	55090
9477	55588
9477	112950
9439	55090
9439	23054
9439	23369
9441	9968
9441	112950
9441	55090
9441	5947
9442	219541
9442	6837
9442	112950
9442	55090
10001	81857
10001	112950
10001	55090
10001	142
10001	5914
10001	4087
9443	9146
9443	112950
9443	55090
112950	409
112950	892
112950	124402
112950	5469
112950	400569
112950	9968
112950	219541
112950	9477
112950	6837
112950	81857
112950	9441
112950	9442
112950	10001
112950	9443
112950	112950
112950	55090
112950	5195
112950	6640
112950	80145
4205	1020
4205	2033
4205	1432
4205	5598
4205	11331
4205	4087
4205	4089
4205	7067
4207	23523
4207	4207
4208	891
4208	983
4208	2033
4208	5600
4208	6300
4208	5603
4208	1432
4208	5598
4208	4208
4208	4851
4208	4087
4208	54345
4208	9686
4212	3209
4221	2177
4221	8826
4221	3727
4221	4297
4221	8085
4221	4627
4221	4791
4221	5929
4221	6118
4221	4088
4221	4090
4221	7431
4222	6663
4286	1499
4286	2033
4286	2353
4286	51176
4286	5594
4286	1432
4286	5595
4286	23598
4286	5080
4286	10401
4286	7030
4286	7942
4286	22797
4286	7329
84365	4288
84365	84365
57591	57591
57591	57496
57591	93649
57591	6722
57591	7329
57496	57591
57496	57496
57496	6722
57496	6840
4297	648
4297	1387
4297	3054
4297	29915
4297	4221
4297	4297
4297	5364
4297	10450
4297	23645
4297	5929
4297	6840
4297	11091
8085	2099
8085	4221
9757	6310
9757	55660
9757	4088
6945	11345
6945	22877
6945	10608
22877	6945
64210	2099
64210	2965
4487	166
4487	1387
4487	9355
4487	4487
4487	5083
4487	8554
4487	5451
4487	6613
4487	6872
4487	6908
4487	7088
4487	7091
9112	902
9112	8655
9112	2099
9112	1880
9112	2885
9112	3065
9112	3091
9112	23421
9112	5928
9112	51497
9219	26060
9219	55198
9219	5928
9219	5931
9219	23013
57504	2885
22823	4088
83463	4149
10608	4149
10608	6945
10608	6462
10608	25942
10608	140290
4601	4149
4601	4609
4601	25942
4601	23309
4601	9126
4602	8945
4602	2033
4602	54461
4602	55294
4602	28996
4602	4094
4602	5594
4602	51701
4602	5371
4602	9125
4602	6502
4602	27044
4602	8458
4602	7329
4602	463
10514	367
10514	22907
10514	3725
10514	4602
10514	5111
10514	10891
4609	274
4609	672
4609	904
4609	990
4609	983
4609	1029
4609	1387
4609	2033
4609	55294
4609	2962
4609	2648
4609	57650
4609	5604
4609	5594
4609	5595
4609	5599
4609	4601
4609	26292
4609	23077
4609	4801
4609	4802
4609	9111
4609	8554
4609	9063
4609	10401
4609	51588
4609	5371
4609	5894
4609	5933
4609	6598
4609	79753
4609	9043
4609	6908
4609	6932
4609	83439
4609	6934
4609	7074
4609	8295
4609	7846
4609	51807
4609	7314
4609	7709
26292	8165
26292	55701
26292	1072
26292	10980
26292	4609
26292	5764
4613	4149
4613	9111
4613	10138
4617	801
4617	808
4617	3397
4617	3398
4617	3399
4617	4617
4617	6929
93649	284358
93649	57591
93649	93649
93649	6722
80155	8260
80155	6154
80155	7520
80155	2547
4664	1958
4676	2033
4676	8370
4676	8290
8648	196
8648	367
8648	595
8648	4261
8648	1387
8648	10521
8648	2033
8648	2099
8648	2101
8648	2104
8648	2353
8648	3091
8648	3172
8648	3725
8648	8850
8648	5594
8648	8648
8648	7080
8648	8856
8648	9970
8648	7025
8648	2063
8648	2908
8648	3164
8648	5468
8648	10891
8648	3275
8648	5698
8648	5914
8648	5915
8648	5916
8648	6256
8648	6605
8648	6722
8648	6774
8648	6908
8648	8463
8648	7067
8648	9325
8648	7533
8031	367
8031	6311
8031	3265
8031	8850
8031	3845
8031	4893
8031	5468
8031	9604
8031	6256
57727	10553
57727	9975
23054	1386
23054	1050
23054	1387
23054	2033
23054	2099
23054	2690
23054	3172
23054	9439
23054	23054
23054	9612
23054	7376
23054	10062
23054	2908
23054	4926
23054	142
23054	5468
23054	5591
23054	3275
23054	5914
23054	10432
23054	9584
23054	6097
23054	6256
23054	6258
23054	4087
23054	4088
23054	96764
23054	7067
23054	7520
23054	2547
23054	63925
9611	367
9611	6310
9611	10438
9611	9139
9611	1105
9611	1602
9611	22907
9611	9666
9611	2099
9611	2113
9611	2114
9611	2874
9611	8841
9611	23493
9611	9611
9611	9975
9611	7376
9611	10062
9611	2908
9611	5134
9611	5371
9611	5468
9611	5757
9611	5914
9611	3516
9611	7936
9611	862
9611	8819
9611	6497
9611	23013
9611	6907
9611	79718
9611	7067
9611	10587
9611	10009
9612	196
9612	367
9612	10438
9612	9139
9612	1147
9612	9541
9612	2099
9612	2353
9612	3065
9612	83933
9612	8841
9612	51564
9612	23054
9612	4792
9612	7376
9612	8856
9612	7025
9612	7026
9612	2908
9612	3164
9612	5371
9612	5451
9612	5468
9612	5914
9612	5915
9612	5916
9612	3516
9612	862
9612	6256
9612	6258
9612	8819
9612	23013
9612	6722
9612	6776
9612	6777
9612	6907
9612	7067
9612	7531
4692	415
4692	3091
4692	3192
4692	4692
4692	4804
4692	4924
4692	64219
252969	2033
4761	5585
4772	11261
4772	2033
4772	5600
4772	6300
4772	5603
4772	1432
4772	5292
4772	5530
4772	5534
4772	5578
4772	5743
4772	7124
4778	1387
4778	23764
4778	4734
4778	4780
4778	5195
4778	11059
4778	10413
4779	468
4779	823
4779	3725
4779	3726
4779	3727
4779	23764
4779	4097
4780	468
4780	84181
4780	50813
4780	1387
4780	1649
4780	27102
4780	9451
4780	440275
4780	3725
4780	3727
4780	23764
4780	4097
4780	4778
4780	11243
4780	5468
4780	5580
4774	1387
4782	1387
4782	2745
4782	84298
4782	5989
4782	23174
4783	1810
4783	4783
4784	4784
4784	8544
4784	5989
4784	6497
4791	8945
4791	1147
4791	1654
4791	3551
4791	9020
4791	1326
4791	4221
4791	2908
4791	5966
4791	6156
4791	6128
4792	408
4792	409
4792	8945
4792	823
4792	824
4792	841
4792	997
4792	1147
4792	8454
4792	8655
4792	27102
4792	9451
4792	440275
4792	9908
4792	3065
4792	8841
4792	3178
4792	3315
4792	3551
4792	9641
4792	3932
4792	4215
4792	6885
4792	4174
4792	4176
4792	219541
4792	9612
4792	4791
4792	4792
4792	4793
4792	28512
4792	28511
4792	5295
4792	9883
4792	5770
4792	5966
4792	291
4792	6714
4792	10454
4792	29110
4792	8600
4792	8717
4792	7186
4792	10376
4792	7322
4793	8945
4793	10849
4793	1147
4793	8454
4793	3551
4793	3838
4793	6885
4793	4163
4793	4528
4793	4791
4793	4792
4793	4804
4793	28512
4793	28511
4793	5134
4793	25885
4793	64425
4793	5437
4793	5441
4793	9462
4793	5966
4793	6256
4793	10454
4793	7322
4800	672
4800	1017
4800	1050
4800	4261
4800	4802
4800	5451
4800	7391
4801	708
4801	10153
4801	4261
4801	8531
4801	10589
4801	1997
4801	2033
4801	4609
4801	4802
4801	6908
4801	4904
4802	22926
4802	4261
4802	4609
4802	4801
4802	4088
7080	811
7080	1387
7080	28996
7080	5594
7080	8648
7080	7849
7080	5914
7080	6996
4824	28996
4824	6722
4831	1759
4831	51191
4831	25843
4831	4831
4831	4832
4831	5515
4831	6095
4831	6840
4831	6915
4831	7431
9111	672
9111	2653
9111	9146
9111	3430
9111	25804
9111	4609
9111	4613
9111	9111
9111	5682
9111	10302
9111	6663
9111	6772
9111	6774
9111	6776
9111	6777
4841	367
4841	760
4841	9513
4841	4841
4841	5300
4841	30834
4853	6868
4853	51107
4853	54567
4853	113878
4853	196403
4853	1856
4853	1857
4853	182
4853	3714
4853	9794
4853	23385
4853	5663
4853	5664
4853	3516
4854	6868
4854	51107
4854	1147
4854	54567
4854	113878
4854	196403
4854	1856
4854	1857
4854	182
4854	3714
4854	8850
4854	9794
4854	23385
4854	5663
4854	5664
4854	3516
4855	6868
4855	51107
4855	54567
4855	113878
4855	196403
4855	1856
4855	1857
4855	55294
4855	182
4855	3714
4855	9794
4855	23385
4855	4855
4855	5663
4855	5664
4855	3516
4855	4087
4855	4088
4855	4089
4862	1387
4862	1453
4862	1454
4862	2033
4862	8850
4862	5914
4862	6256
8431	367
8431	2099
8431	2101
8431	2104
8431	3172
8431	7376
8431	10062
8431	9970
8431	2494
8431	5468
8431	5914
8431	5916
8431	6256
9975	8454
9975	57727
9975	9611
9975	9104
9975	7329
7376	2309
7376	54556
7376	5469
7376	23054
7376	9611
7376	9612
7376	8431
7376	7376
7376	8204
7376	5914
7376	6256
7376	6258
7376	23411
7376	54929
7376	7329
7376	79364
10062	8721
10062	2309
10062	54556
10062	23054
10062	9611
10062	8431
10062	8204
10062	5914
10062	6256
10062	6258
10062	23411
10062	54929
8856	8648
8856	9612
8856	8856
8856	5449
8856	10891
8856	5705
8856	6256
8856	6258
8856	6714
9970	4134
9970	5469
9970	8648
9970	8431
9970	5449
9970	10891
9970	6256
7181	367
7181	2099
7181	8841
7181	7182
7181	8204
7182	367
7182	1147
7182	2099
7182	2289
7182	3172
7182	3326
7182	3551
7182	7181
7182	126382
7182	5037
7182	10454
7182	7186
7025	196
7025	64919
7025	9318
7025	1936
7025	2099
7025	3172
7025	4135
7025	8648
7025	9612
7025	6256
7025	7067
7026	53335
7026	64919
7026	2033
7026	55603
7026	3065
7026	9612
7026	2063
7026	2908
7026	8554
7026	8805
2063	9068
2063	2099
2063	8648
2063	7026
2063	2063
2063	2908
2908	100
2908	367
2908	801
2908	811
2908	1050
2908	10980
2908	1385
2908	1387
2908	7818
2908	55827
2908	79039
2908	11319
2908	2113
2908	2114
2908	2288
2908	2534
2908	3192
2908	3725
2908	3838
2908	3932
2908	5594
2908	225689
2908	5599
2908	9282
2908	4691
2908	8648
2908	23054
2908	9611
2908	9612
2908	4791
2908	2063
2908	2908
2908	4306
2908	8204
2908	3175
2908	5087
2908	5449
2908	10891
2908	5591
2908	24148
2908	10728
2908	5763
2908	5894
2908	5914
2908	9604
2908	291
2908	4088
2908	6595
2908	6597
2908	6598
2908	6599
2908	6602
2908	6605
2908	6774
2908	6776
2908	6777
2908	6908
2908	7041
2908	8805
2908	10155
2908	7295
2908	7314
2908	7329
2908	7533
4306	71
4306	367
4306	2288
4306	3308
4306	2908
4306	8554
4306	10401
4306	5629
4306	10728
4306	8805
3164	55160
3164	6310
3164	596
3164	2033
3164	3091
3164	8850
3164	5594
3164	5598
3164	5469
3164	8648
3164	9612
3164	3164
3164	5371
3164	6197
3164	9252
3164	6258
3164	7428
3164	7534
4929	1028
4929	51588
4929	6256
4929	7428
8013	7428
2494	213
2494	8721
2494	4878
2494	8431
2494	8204
2494	10957
2494	55629
2494	5433
2494	5629
4899	8655
4899	23764
4899	10891
8204	196
8204	367
8204	11007
8204	1487
8204	2099
8204	2104
8204	3065
8204	8841
8204	3172
8204	3725
8204	8850
8204	23641
8204	6885
8204	7376
8204	10062
8204	7181
8204	2908
8204	2494
8204	5468
8204	5914
8204	6256
8204	7186
8204	7533
64324	367
64324	2099
64324	5914
64324	6256
64324	7067
26471	2033
26471	22976
3175	1387
3175	8850
3175	2908
5013	26511
5013	7091
5036	367
5036	5578
5036	5579
5036	25942
5073	84221
5073	8570
5073	10200
142	596
142	9184
142	1058
142	1059
142	1511
142	3002
142	9555
142	3980
142	10001
142	4691
142	23054
142	4738
142	142
142	10038
142	10039
142	5111
142	5422
142	5451
142	5591
142	5914
142	10432
142	6189
142	6256
142	140890
142	23075
142	7486
142	7515
142	7520
142	2547
23598	571
23598	60468
23598	4286
23598	6047
5080	1729
5080	8655
5080	2019
5080	2033
5080	28996
5080	9454
5080	3211
5080	10207
5080	9670
5080	4097
5080	5087
5080	6597
5080	6663
5080	6908
5080	81559
5080	338917
7849	2033
7849	3398
7849	6256
7849	6258
7849	4088
7849	23558
5083	4487
5087	3206
5087	3202
5087	3211
5087	4628
5087	2908
5087	5316
5090	57085
5092	1856
5092	9149
5092	9513
5092	26003
5092	6927
5092	60491
5092	5092
5092	55093
84105	4233
84105	84105
7703	4000
84108	1876
3651	1385
3651	3375
3651	389692
3651	3651
3651	6514
3651	6929
5178	7186
8864	8945
8864	9575
8864	1407
8864	1408
8864	1453
8864	1454
8864	8454
8864	4862
8864	8864
8864	9978
8864	8914
11331	2099
11331	3065
11331	8841
11331	4205
11331	5757
11331	26019
57649	3065
57649	10933
57649	25942
79960	7337
79960	7428
51317	3065
51317	23028
79142	11098
401	1387
401	9464
401	401
8554	367
8554	8312
8554	841
8554	1050
8554	1147
8554	1387
8554	9188
8554	1759
8554	1788
8554	2004
8554	2099
8554	3725
8554	4149
8554	4152
8554	4487
8554	4609
8554	51199
8554	7026
8554	4306
8554	8554
8554	9063
8554	51588
8554	55660
8554	5747
8554	5770
8554	23314
8554	26135
8554	4089
8554	4092
8554	79753
8554	6772
8554	6773
8554	6774
8554	6776
8554	6777
8554	6908
8554	7329
8554	7629
9063	367
9063	128866
9063	7919
9063	9569
9063	8841
9063	4149
9063	4152
9063	4609
9063	8554
9063	4089
9063	79753
9063	6772
9063	6773
9063	6774
9063	6776
9063	6777
9063	7329
10401	367
10401	55729
10401	2033
10401	2099
10401	50628
10401	2672
10401	3065
10401	4149
10401	4286
10401	4609
10401	4306
10401	55660
10401	26135
10401	4087
10401	4088
10401	4089
10401	6772
10401	6773
10401	6774
10401	6776
10401	6777
10401	6908
10401	463
51588	367
51588	580
51588	10241
51588	1107
51588	1195
51588	8161
51588	10912
51588	3065
51588	10989
51588	3615
51588	3661
51588	3665
51588	51176
51588	28986
51588	4149
51588	4609
51588	4929
51588	8554
51588	55660
51588	5764
51588	55183
51588	26135
51588	9869
51588	4087
51588	4088
51588	4089
51588	4092
51588	79753
51588	6772
51588	6773
51588	6774
51588	6776
51588	6777
51588	6613
51588	6612
51588	10474
51588	10915
51588	3093
51588	7431
8544	4784
5307	1857
5307	1958
5307	5449
5316	3216
5316	5087
5316	3195
5324	3838
5324	4088
5371	1820
5371	6790
5371	596
5371	904
5371	55743
5371	1387
5371	1616
5371	1977
5371	2000
5371	2033
5371	3065
5371	8841
5371	1432
5371	4602
5371	4609
5371	9611
5371	9612
5371	3164
5371	22976
5371	5371
5371	5914
5371	6135
5371	59343
5371	25942
5371	6497
5371	4088
5371	6722
5371	6774
5371	6613
5371	6612
5371	6839
5371	6996
5371	7048
5371	7050
5371	7067
5371	8805
5371	5987
5371	140691
5411	1258
5411	1487
5411	1781
5411	3875
5411	3880
5411	25957
5411	5411
5411	9360
5411	10921
5411	7532
5411	51538
55629	367
55629	2099
55629	2101
55629	2104
55629	3172
55629	2494
55629	5914
55629	5916
55629	6095
25885	10541
25885	4793
25885	64425
25885	54700
64425	10849
64425	4793
64425	25885
64425	7343
5432	468
5432	55729
5432	5432
5432	5433
5432	5435
5432	5436
5432	5437
5432	5440
5432	5441
5432	6601
5432	8614
5432	8148
5432	55284
5433	55729
5433	2099
5433	2494
5433	5432
5433	5433
5433	5436
5433	5437
5433	5440
5433	5441
5435	5432
5435	5436
5436	55729
5436	2130
5436	5432
5436	5433
5436	5435
5436	5436
5436	5437
5436	8859
5436	8148
5436	7428
5437	4793
5437	5432
5437	5433
5437	5436
5437	5437
5437	5440
5437	5441
5440	672
5440	5432
5440	5433
5440	5437
5440	5440
5440	64754
5441	11007
5441	4793
5441	4856
5441	5432
5441	5433
5441	5437
10623	9329
5449	1387
5449	2113
5449	3725
5449	8856
5449	9970
5449	2908
5449	5307
5450	5451
5450	6580
5450	10923
5451	166
5451	580
5451	672
5451	3148
5451	6927
5451	4487
5451	9612
5451	4800
5451	2908
5451	142
5451	5914
5451	6256
5451	6776
5451	6777
5451	6908
5451	7067
5451	7091
5451	2547
5460	367
5460	2114
5460	2130
5460	3146
5460	3148
5460	6663
5460	6657
5460	30812
5468	10902
5468	23019
5468	30836
5468	8721
5468	2308
5468	8841
5468	5594
5468	5599
5468	9862
5468	8648
5468	9611
5468	9612
5468	8431
5468	8204
5468	5468
5468	10048
5468	6256
10891	2099
10891	2101
10891	2104
10891	55294
10891	2308
10891	3054
10891	3172
10891	1432
10891	5469
10891	10514
10891	4691
10891	8648
10891	8856
10891	9970
10891	2908
10891	4899
10891	5468
10891	6256
10891	23411
10891	6431
10891	7316
639	166
639	6310
639	3662
639	7088
63976	10207
11108	4804
11108	4088
10113	56681
5629	1387
5629	2033
5629	2101
5629	2104
5629	3172
5629	4306
5629	2494
5629	6095
5757	890
5757	891
5757	983
5757	1017
5757	1019
5757	1387
5757	2033
5757	3065
5757	8339
5757	8370
5757	8290
5757	3838
5757	9611
5757	23636
5757	5111
5757	11331
5757	5901
5757	1104
5757	25942
5757	6774
5757	7433
9232	64682
9232	51529
9232	29882
9232	29945
9232	51433
9232	51434
9232	8881
9232	991
9232	8697
9232	246184
9232	983
9232	9700
9232	6204
9232	2547
11137	57154
26108	607
26108	1499
90780	607
5888	25
5888	472
5888	546
5888	56647
5888	641
5888	672
5888	1107
5888	1111
5888	11144
5888	2068
5888	2177
5888	5888
5888	10635
5888	5889
5888	25788
5888	8438
5888	6117
5888	7329
5888	7431
25788	80125
25788	8697
25788	1454
25788	11144
25788	8445
25788	26003
25788	5682
25788	5888
25788	25788
25788	26150
25788	7329
25788	51157
10743	5300
10743	54997
26064	9638
26064	7532
26064	10971
5914	896
5914	23019
5914	9318
5914	2308
5914	8850
5914	51102
5914	5469
5914	81857
5914	10001
5914	23054
5914	4862
5914	8431
5914	7376
5914	10062
5914	2908
5914	64324
5914	142
5914	55629
5914	5451
5914	6256
5914	6258
5914	23013
5914	10474
5914	8805
5914	9325
5914	7337
5915	4135
5915	9612
5915	6256
5915	6258
5915	4087
5916	4135
5916	9612
5916	8431
5916	55629
5916	6256
5916	6258
5916	4088
57786	367
5928	121536
5928	672
5928	25855
5928	84312
5928	8208
5928	1387
5928	22907
5928	3065
5928	8841
5928	8370
5928	3621
5928	8932
5928	9112
5928	9219
5928	5931
5928	5947
5928	6184
5928	8819
5928	25942
5928	23013
5928	6839
5928	2547
5931	26060
5931	55198
5931	672
5931	25855
5931	84312
5931	22907
5931	3065
5931	3621
5931	9219
5931	5928
5931	5947
5931	8819
5931	25942
5931	6839
10616	571
10616	1387
10616	55072
23543	6310
23543	9802
23543	63948
23543	2099
23543	9444
5933	57596
5933	2972
5933	8900
5933	890
5933	595
5933	896
5933	1017
5933	1019
5933	1050
5933	22907
5933	3065
5933	3398
5933	4176
5933	5523
5933	10741
5933	5933
5933	4087
5933	4088
5933	4089
5933	6839
5933	6872
5933	7027
5934	2972
5934	55290
5934	8900
5934	890
5934	595
5934	896
5934	1017
5934	1019
5934	26959
5934	3065
5934	3398
5934	4176
5934	5894
5934	10741
5934	60561
5934	4087
5934	4088
5934	4089
5934	6839
5934	6872
5934	7027
5934	7343
10432	2033
10432	23054
10432	142
10432	9444
10432	6895
10432	7520
9584	7919
9584	2099
9584	3725
9584	23054
10179	11007
10179	10363
10179	10656
10179	27316
10179	6428
27316	80125
27316	1153
27316	83640
27316	9513
27316	10656
27316	10179
27316	10174
27316	140890
27316	6434
3516	9541
3516	1387
3516	1487
3516	2033
3516	2273
3516	3065
3516	3146
3516	2648
3516	8850
3516	9794
3516	9611
3516	9612
3516	4851
3516	4853
3516	4854
3516	4855
3516	27044
3516	23013
7936	25920
7936	9611
7936	7936
5966	801
5966	1997
5966	3312
5966	5599
5966	4851
5966	5966
5966	6908
57109	2099
5981	672
5981	595
5981	1019
5981	1050
5981	3065
5981	5111
5981	5981
5981	5982
5981	5983
5981	8243
5989	25
5989	118
5989	3097
5989	3146
5989	9500
5989	4782
5989	4784
5989	5990
5989	5991
5989	4089
5989	10474
5990	5989
5990	5990
5990	222546
5991	5989
5991	5991
5991	222546
5991	7186
5993	4261
5993	8625
5993	5994
222546	113878
222546	2275
222546	55885
222546	5990
222546	5991
222546	26039
8625	4261
8625	5894
8625	5993
8625	5994
5994	4261
5994	5993
5994	8625
5994	6597
6015	648
6015	8535
6015	57332
6015	1876
6015	60528
6015	2273
6015	1911
6015	6015
6018	2643
6018	55660
6018	6016
9604	367
9604	2099
9604	55603
9604	8031
9604	2908
50862	57154
25897	9627
25897	6647
25897	7283
25897	27175
6047	367
6047	2099
6047	23598
6047	6908
10921	1856
10921	5411
10921	9733
10921	9295
10921	6431
10921	6434
10921	56893
10921	7532
6095	2033
6095	55885
6095	5469
6095	4830
6095	4831
6095	10957
6095	55629
6095	5629
6095	5705
6095	6095
6095	79364
6097	1108
6097	23054
51773	8467
862	51225
862	79173
862	1050
862	2672
862	3065
862	8841
862	3397
862	3399
862	3836
862	9611
862	9612
862	862
862	25942
862	6929
862	56893
862	51729
862	22834
864	865
864	2033
864	3065
864	4088
864	57154
864	7088
8607	86
8607	55257
8607	1499
8607	1736
8607	51176
8607	5340
8607	6908
8607	6932
8607	83439
8607	6934
6256	10902
6256	23019
