Genes	GSM2367621	GSM2367622	GSM2367623	GSM2367624	GSM2367625	GSM2367554	GSM2367555	GSM2367556	GSM2367557	GSM2367558	GSM2367559	GSM2367560	GSM2367561	GSM2367562	GSM2367563	GSM2367564	GSM2367565	GSM2367566
124626	5.7954197	5.695043	5.7683687	5.050533	5.6691613	5.755398	5.714203	5.751611	5.499374	5.703484	5.615965	5.733326	5.9169607	5.767824	5.7767816	5.758426	5.4785504	5.711216
124637	8.128653	8.42889	8.661563	8.540564	7.8663917	8.586155	8.393309	8.5430975	8.276961	8.426779	8.254319	8.564036	8.257996	8.337329	8.550123	8.682644	8.198809	8.757239
124641	5.987171	6.0195527	6.5763845	6.0350285	6.182692	5.8125343	5.9709644	5.8623853	6.095524	5.913356	6.028668	6.0045943	5.6592503	5.793324	6.0107694	5.9794874	5.8639393	6.044804
124817	5.871406	5.7637696	5.7961025	5.912099	5.9208426	6.1099358	5.8749256	6.0767074	5.926827	6.018529	5.886577	6.145855	6.1153965	6.0416512	5.7721944	5.9893394	6.047984	5.931169
124925	5.8170643	6.21345	5.701046	5.9144053	5.6542916	5.833012	5.704584	5.730249	5.6796556	5.8163285	5.792599	5.511722	5.960808	5.755792	5.618522	5.7490396	5.7721543	5.8772826
124930	5.9316053	5.9124975	5.835318	5.853747	6.1489954	5.9969435	6.159793	5.816559	5.9223723	5.879208	6.0215254	6.066414	5.904135	5.9978743	6.093317	5.9989033	5.9757366	5.9574428
124936	7.8154745	8.829865	8.344626	8.704754	7.991296	8.649342	8.577524	8.814751	7.951999	8.964504	8.392575	8.388451	8.346456	8.701916	8.243544	9.184349	8.0287285	8.75966
124944	8.675931	9.791674	9.382067	9.503113	8.677137	8.918125	9.138812	8.8286	9.004174	9.180479	9.136945	9.302338	9.032643	9.003685	8.892649	8.965231	9.544229	9.008248
124995	6.111549	6.1906667	6.213017	6.557587	6.1283274	5.9574537	6.221265	6.1546183	6.085267	6.0280933	6.1527133	5.9693727	6.0356216	6.0847807	6.1907525	6.184123	6.098351	6.093742
124997	6.455097	7.0680985	7.0603867	7.5021205	6.888669	7.0486684	7.610049	7.5417204	6.5561304	7.522689	6.8086596	7.454714	7.1737933	7.660125	7.1144185	7.7549725	8.274509	7.036194
125	9.276148	11.218849	10.615275	10.494623	11.728552	12.602926	11.720855	12.057788	9.38352	11.981258	11.676671	11.642978	12.241895	11.393979	11.713649	12.244323	11.859741	12.388453
125058	10.015907	8.522659	8.845201	8.695669	8.243887	8.654837	8.4980545	8.297298	8.445433	8.619657	8.672931	9.061281	8.473731	8.621594	8.681026	8.505959	8.170755	8.467053
125061	7.440286	6.8210425	6.9385023	6.5632434	7.0466433	6.733819	6.759266	7.3839684	6.5549603	6.918265	6.9552617	7.3488555	7.6197376	6.575895	6.6426325	7.5437512	6.7079043	6.5573034
125111	6.5742435	7.2763753	6.730577	6.5504665	6.8101625	6.7905326	6.653218	6.7860484	7.0792294	6.953384	6.6982923	6.8010235	6.2884965	6.42011	6.484716	6.9620004	7.1409674	6.620808
125228	7.3473186	7.320588	7.106049	7.2061195	6.5931063	7.4339566	7.719013	7.6568685	7.5164967	7.614523	7.7679415	7.3939185	7.1748037	7.6352625	7.2920685	7.400663	6.9571323	7.3297596
125476	9.47233	8.674419	8.4819355	8.592116	8.5826	8.565586	8.256981	8.561559	8.981214	8.779569	8.695223	8.746086	8.822951	8.246181	8.764599	8.495114	8.800141	8.59394
1258	6.1295414	6.330276	6.3397694	6.344443	6.161012	6.4095883	6.351339	6.4348745	6.5724955	6.173967	6.2147846	6.777595	6.2537637	6.3249516	6.544513	6.146464	6.2672915	6.3448052
1259	7.6054516	7.763702	9.031773	8.847502	9.165068	8.849561	8.631445	8.094848	7.2428374	9.021199	8.665818	9.726589	8.388842	8.396534	8.855613	8.696037	7.924068	8.811841
125950	6.5884395	6.7363415	6.8615584	6.856373	7.1855154	6.922452	7.067082	7.1245227	7.228148	6.9780755	7.0855436	7.246679	6.971388	7.279287	6.8495493	6.880659	7.0462275	6.924454
126	13.344378	13.325618	13.043148	13.278048	14.156157	13.989392	14.046345	14.120374	11.57297	13.639318	13.403468	13.393835	13.837744	13.187313	13.20427	13.658198	13.445365	14.01223
126069	6.3707423	6.255326	6.2139435	6.237646	6.57922	6.255562	6.1548214	6.2614675	6.194124	6.3283324	6.0295596	6.068256	6.262816	6.2236576	6.021495	6.188054	6.341886	6.197778
126119	6.925021	6.7870173	6.9200764	6.910416	6.6501694	6.3578496	6.4680023	6.3846745	6.6189747	6.6931286	6.2990828	6.135488	6.652136	6.005654	6.3593626	6.1479716	6.3466964	6.4197364
126129	6.2566247	6.399754	6.291401	6.226691	6.2039456	6.3605676	6.216021	6.2526646	6.5557866	6.445658	6.4359055	6.240655	6.2889013	6.246271	6.191288	6.140202	6.624476	6.1782618
126208	10.204024	9.510091	10.23779	10.216615	10.238588	9.797355	9.924436	10.075743	10.072886	9.8137045	9.986575	10.705843	9.988004	10.10318	9.816895	9.73633	9.494299	9.989461
126231	7.325217	7.5635195	7.580297	7.5040565	8.074914	7.564131	7.277429	7.4410367	7.142801	7.249712	7.018214	7.0484524	7.4099965	7.428405	7.1298614	7.217768	7.402043	7.4560223
126272	6.0226865	5.9946213	6.206654	6.059839	5.9750333	6.134692	5.984863	5.9683056	6.211872	5.8540998	5.904061	5.9801426	5.7902627	5.977643	6.038907	5.9404826	6.1565986	5.9646273
126282	9.115414	8.219649	8.364174	8.61847	9.445241	9.518116	9.850541	9.466255	8.790032	9.241559	9.5225725	9.85844	9.228485	9.218585	9.283625	10.128745	8.545458	9.709232
126306	6.1913557	7.0366244	6.340706	6.070112	6.5585713	6.276721	5.949276	6.202494	7.0161986	7.403884	6.3536625	7.0796194	6.528767	6.19235	6.376269	5.941233	6.391959	6.2396674
126321	6.975902	6.832181	6.8117647	7.2285295	7.017231	6.659631	6.576903	6.5119543	6.6647234	6.5374255	6.6362653	6.6321864	6.849385	6.7728863	6.6375837	6.3743286	7.194486	6.791152
126326	5.8307753	5.6309624	5.8179426	5.7057443	5.648816	5.826298	5.8486238	5.8638206	5.8969746	5.9292245	5.9026318	5.9328356	5.813404	5.7810597	5.801172	5.9237165	5.7995715	5.782229
126364	6.473593	6.9730253	7.145885	6.6401443	6.875454	6.742251	7.6376457	7.4930706	6.913896	7.142621	7.369764	7.281837	8.250174	7.5182037	7.8946366	7.1196904	8.288446	7.4864025
126382	7.119888	7.4456515	6.780164	7.1770186	6.978621	6.847857	6.725641	6.698902	6.8056703	6.910622	6.6918077	6.3274264	7.1270075	7.025281	6.7209754	6.872283	7.3040977	6.6841993
126433	6.283197	6.192601	6.134302	5.896182	6.2146716	6.037416	5.997955	5.8818636	6.0444794	5.9970512	6.0167227	5.8580513	6.00164	5.881705	5.8925047	5.8913865	6.020204	5.8184686
1265	6.246222	6.3151784	6.0060205	5.9056354	5.9653993	6.1769667	6.358049	6.1325326	6.5694456	6.0350614	6.052493	5.959555	6.0810966	6.038581	5.9303565	6.0009437	6.1105537	6.394213
126626	5.8842173	6.133613	6.2606525	6.13677	6.597331	6.292664	6.0054045	6.277722	6.4382286	6.721996	6.173191	6.700345	6.444704	6.3431387	6.291758	6.526372	6.6237903	6.259561
126638	5.8638206	5.9903336	6.0530972	5.8568296	5.846943	5.726841	5.80943	5.8859453	5.7934747	5.7307444	5.737986	5.871061	5.8793173	5.83773	5.716291	6.0065165	5.924271	5.918491
126668	6.399286	6.900568	7.174357	7.36234	7.525511	6.642486	6.6941223	6.3686986	6.903364	6.638156	6.771599	6.9905443	6.934427	6.7142873	7.0444303	6.79576	7.204679	6.8061323
126695	6.472464	6.3299394	6.199109	6.4397416	6.078983	6.153436	6.0957446	5.9908924	6.3835754	6.1804576	6.0159163	6.384142	6.232884	6.1829476	6.006988	6.575781	6.026749	6.2530475
126789	6.4831996	6.8495493	6.5814795	7.019741	6.538348	6.2817082	6.494223	6.4242167	6.373066	6.484853	6.4445186	6.2339625	6.761656	6.0297446	6.3121715	6.3723397	6.456453	6.749274
126859	5.751745	5.8812933	5.982217	5.867275	5.871495	5.7390585	5.756204	5.852835	5.679446	5.828402	5.8872824	5.908154	5.8039885	5.7537365	5.976273	5.6609125	5.9895372	5.8190465
126868	6.3642383	6.061016	5.9348416	6.3992066	5.979184	6.251972	6.070071	6.2681427	6.2459173	6.0918	6.1543703	5.9668336	5.949847	6.7990246	6.1439734	6.0050063	5.9483128	6.0871463
1269	5.818077	5.730219	5.7798758	5.8102303	5.7657685	5.7744794	5.928828	5.980447	5.8216815	6.0655713	6.0709186	5.88879	6.025757	6.088609	6.0752273	6.0311522	6.127558	5.903558
126969	8.256981	8.072489	8.307474	7.6282363	7.4703045	6.690606	7.707503	7.0737486	8.57255	8.004889	7.6757536	7.5119505	7.9621863	7.466145	7.387462	7.671163	7.187605	7.184407
127	13.297122	13.413658	11.673521	11.582551	14.095315	13.698081	14.055182	13.79591	10.48944	13.344378	13.1594715	13.607681	13.470131	13.251191	13.245362	13.767811	13.683677	13.894775
127002	6.135172	6.4795613	6.4030223	6.340706	6.6228848	6.031376	6.183991	6.088076	6.370228	6.181814	6.289282	6.1293325	6.0538836	6.44431	6.2847476	6.099234	6.2875805	6.19372
127003	6.189495	6.1480017	6.0790734	6.242082	6.0188117	6.1702023	6.336838	6.228474	6.126095	6.2450438	6.239623	6.6248393	6.37441	6.263746	6.411819	6.389244	6.2035275	6.156164
127253	7.560713	7.0882673	7.926467	7.5840235	7.3063517	7.8443265	7.9249673	7.6873746	7.71963	7.740831	7.701891	8.144204	8.195954	8.458809	8.054699	7.969147	7.618601	7.78984
127262	11.7073555	11.097683	10.379052	11.0012665	11.281477	11.437318	11.34155	11.347593	10.865708	11.520447	11.468865	11.641189	11.416547	11.11184	11.205621	11.575062	11.042707	11.468865
127435	7.020001	9.013026	7.9523077	7.0120173	8.251224	8.378199	8.090993	7.7284565	10.052686	8.5170555	8.2593975	7.7761974	7.7397146	8.311317	8.70004	7.321226	8.905539	7.3109035
127534	5.7194242	6.074069	5.917223	5.6197042	5.672983	5.732778	5.7133975	5.755932	5.5327206	5.913964	5.7090983	5.5230513	5.734393	5.8341537	5.8226223	5.9618435	5.782211	5.9149446
127544	6.9817944	7.105183	7.037936	6.8595686	6.628488	6.5721107	6.7643437	6.705518	6.735698	6.4023747	6.606984	6.501751	6.272524	6.768735	6.7469697	6.494223	6.5114965	6.507515
127602	6.060046	6.1545362	6.1184497	6.1016245	6.0534015	6.0843587	6.195513	6.303375	6.2332397	6.0962334	6.2980466	6.3690367	6.1377764	6.360242	6.1488457	6.330542	6.111091	6.046535
127687	9.135975	8.320621	8.23835	8.148114	8.470853	8.086035	8.470123	8.334195	7.7796035	8.3813	8.400758	8.314743	8.018485	7.912791	7.8660784	8.3154	8.118348	8.6830015
1277	9.095555	9.934731	9.950509	7.333768	8.434571	9.013026	7.6494436	7.1300797	10.72023	7.7323008	9.39608	7.06751	8.118725	8.198809	9.022983	6.6201553	9.490029	6.9335594
127703	6.6497474	6.43201	6.5190177	6.6662984	6.2603602	6.290028	6.534147	6.281487	6.7257843	6.683006	6.7450943	6.150762	6.073171	6.4720244	6.399351	6.1441336	6.5032988	6.171542
127733	7.107625	6.684913	6.6837406	6.6263146	6.898833	6.7723975	6.9070354	7.1504803	6.5825024	6.8028255	6.697823	7.0250764	6.91272	6.903522	6.9455686	7.1274076	6.9160295	6.984799
1278	8.745648	9.856401	9.523654	7.442683	8.172393	8.695223	7.501889	6.939231	10.048952	7.864575	8.80229	6.923916	7.7452	7.234668	8.294579	6.760864	8.951753	6.7113543
127845	12.714257	11.598902	11.800726	12.071855	11.309023	11.162977	11.686184	11.645092	11.37814	11.443959	11.245588	11.162977	11.363785	11.10929	11.624338	11.195407	10.708987	10.879947
127933	7.742243	6.5516777	7.4657	7.164078	7.0975657	7.55583	7.0792294	7.6681185	7.074916	7.21823	8.311621	8.022881	7.955015	7.7120867	7.2667584	7.4707274	7.3121233	6.8797936
128061	7.620284	8.44142	8.698076	8.666624	8.568358	8.416053	8.268076	8.214071	8.022881	7.8742323	8.582994	8.116906	8.020547	8.18406	8.262809	8.147161	8.058532	8.239964
