GSM2367626	GSM2367627	GSM2367628	GSM2367629	GSM2367630	GSM2367631	GSM2367632	GSM2367633	GSM2367634
2047	6.42734	6.024803	6.105908	6.354609	6.0557466	6.1113997	6.186967	5.9908004	6.6036716
204851	5.9170194	5.824862	5.864914	5.852695	5.582905	5.959609	5.8847766	5.8660216	5.8001175
205	9.004567	7.629063	8.124584	8.030979	8.051629	8.498787	7.9935756	8.959973	8.415398
2051	6.0273786	5.977234	6.060423	6.7981954	5.8577366	6.028174	6.19082	5.9682345	6.7632017
2053	10.809513	11.496822	10.095144	10.371513	10.938668	10.686362	9.647033	10.629734	9.031305
2054	8.248171	8.165318	8.688723	8.551245	8.484842	8.415398	8.607432	8.582215	8.765866
205428	7.9361243	7.2934465	8.067125	7.438592	7.693994	7.7262645	7.717482	8.751713	8.113429
2055	7.290753	6.4006534	7.0720167	6.771436	6.772716	7.0502996	6.8403983	6.973653	6.9416466
2056	6.7154884	5.7563453	8.391488	6.2370453	6.0971236	6.772716	5.80672	6.106062	5.909416
2057	7.161788	6.4343886	7.0539355	6.638575	7.04153	7.144386	6.8484907	6.895374	6.816851
2058	9.685196	9.956001	10.263489	10.858115	9.981683	10.117587	10.502257	10.42293	10.21511
2063	9.768525	9.655235	9.096079	8.657117	8.942596	9.720503	9.056537	9.215576	9.316911
2066	7.3224354	6.738943	6.8264008	6.5975895	6.844457	6.7991867	6.5135083	6.9421797	6.7012124
2068	7.4062796	7.1576257	7.059775	6.769935	7.364858	7.1786337	6.950039	6.904448	7.1653214
2069	5.9012156	6.0925794	5.9871597	6.183215	5.8623414	6.1535816	5.9665117	6.070628	6.192316
2071	7.9706764	7.8045187	7.9172606	8.039665	8.113725	8.337329	8.378503	7.894025	8.087556
2091	10.006411	9.646514	9.721829	9.905269	9.731264	9.459156	9.960533	9.704881	9.693042
2098	6.8303328	8.272125	8.169202	8.195609	8.527145	7.6221604	7.6400995	8.09584	7.2155166
2099	8.50955	8.596682	7.140753	6.829197	7.512477	7.1638746	6.9253554	8.252541	7.42213
210	10.253112	11.927365	9.648877	10.739124	10.845053	10.20489	9.504227	11.011021	9.498191
2101	8.838542	8.143306	9.176279	8.5701885	8.075867	9.138375	8.815999	8.7421055	9.458516
2104	6.055077	6.2002506	5.8986444	6.1613784	6.1876698	5.8329387	6.0260143	5.996695	5.9417725
2107	6.3601704	6.900947	6.955973	6.87194	6.8499293	7.1748037	6.55426	6.925888	6.8260384
2108	10.953286	11.642978	12.040645	11.618522	12.08279	11.421409	11.489273	11.582551	10.898031
211	8.684645	8.325473	7.8791127	7.473403	8.423894	8.18731	7.164859	8.884231	7.495006
2110	10.085068	8.993844	10.565656	10.151327	10.27718	9.790977	9.270045	10.965171	9.587394
2113	9.448408	8.95646	8.787115	9.73633	8.813927	9.425771	9.830481	9.212106	9.922497
2114	11.435739	10.19789	10.572529	10.798882	10.939927	11.407587	10.180106	11.7697935	10.33426
2116	5.7522254	5.8942623	6.165125	5.773745	5.9739833	5.825069	6.024817	5.966497	6.0262594
2118	5.882641	6.045942	5.930542	6.8801036	6.131676	5.931774	6.7306857	5.854712	6.5624638
2119	8.713563	7.98	8.438582	8.508154	8.9551525	8.9017935	8.888455	8.356719	8.806079
2121	6.278644	5.9798408	6.2213464	6.3833404	6.1124163	5.83954	6.1075006	5.8832455	6.2838526
2122	6.9630322	7.243311	7.1144185	7.8384714	6.980886	6.8031487	8.722633	6.746518	7.723734
2124	8.08645	8.103321	8.7469225	9.497052	8.409786	8.818848	9.021612	8.159416	9.438408
2125	5.8756013	5.85052	5.8341966	6.038276	5.8463078	5.9002028	6.008559	5.8321548	6.1257114
213	15.090511	14.956806	14.807952	14.807952	14.859203	14.9689455	15.135012	15.119185	15.090511
2130	9.974591	9.526402	9.572762	9.711499	9.845889	9.709232	9.831109	9.867904	9.853093
2137	7.270901	7.462957	7.4952216	7.213921	7.528221	7.667002	7.6617603	6.8008633	7.1926017
214	8.876614	8.524206	8.627381	8.882541	8.708566	8.957767	9.138375	8.77407	8.454725
2145	6.3724985	6.386364	6.3689017	6.494952	6.4554796	6.450092	6.358562	6.196815	6.404621
2146	6.1969256	6.5316324	6.202161	6.248481	6.2403827	6.0217757	6.0864687	6.1126246	6.1701064
215	7.620284	6.559705	7.0882673	6.8765984	7.269069	7.307029	7.115872	7.1596117	7.7454314
2150	8.163779	9.0792465	8.341077	7.9281974	7.6657095	8.018485	8.115155	7.1630516	7.838781
2151	5.8422875	5.971338	5.7239704	5.5985494	5.7465076	5.682581	5.6245193	6.062206	5.5928483
2152	5.8655167	5.983865	5.881556	6.5034175	6.215268	5.8985667	6.2155457	6.0762343	6.1942625
2155	11.283099	9.706829	9.89068	9.698929	9.89068	11.134769	10.368795	10.839461	10.1130085
2157	6.0564175	5.7425656	6.068763	5.8663177	6.0735664	6.0849776	6.0695086	6.0919037	5.864783
2158	12.583604	11.348997	11.749861	11.298603	11.5569105	11.927365	11.673521	12.2519045	11.737968
2159	11.172617	10.26649	10.72353	10.098894	9.823803	11.050638	10.686362	10.854707	10.162028
216	11.535103	11.663701	10.906351	11.128408	11.218849	11.567938	11.0623045	11.455444	11.582551
2160	8.388451	7.2324457	7.8902903	7.28472	7.419028	7.7029996	6.8672395	7.978817	7.140506
2161	13.81046	13.486113	12.907833	12.741008	13.147027	13.514744	12.148287	13.311076	12.707638
2165	7.987007	9.593758	8.6863785	9.2051	8.684227	8.752461	8.139584	9.573273	8.701535
2166	9.956001	9.056537	9.311797	8.202007	8.884231	8.690067	7.8917346	9.286193	8.588046
2167	7.1951475	8.546935	9.719235	8.520793	7.679185	8.265494	8.323378	6.987228	9.2234
2168	5.910976	6.208395	6.029316	5.828369	5.881456	5.8702173	5.9441767	5.743693	5.693186
2169	6.188436	6.2650127	6.3430076	6.266209	6.1934047	6.1729393	6.1412477	6.07283	6.2990246
2170	6.2142277	6.310865	6.4755464	6.20907	6.506402	6.679226	6.027198	6.0173316	6.36771
2171	8.775299	8.121439	9.681582	8.521585	9.114964	9.340679	9.699463	8.08784	9.15685
2175	6.6177597	6.118257	6.0257063	6.181539	6.2557764	5.9441767	6.2382874	6.438292	6.0298944
2176	6.3315973	7.057157	6.46277	6.1666393	6.4125347	6.392846	6.445658	6.454721	6.0533
2177	6.117418	6.0130863	5.9736595	5.9492884	5.8304477	6.03132	6.0842094	6.055344	6.105954
2178	6.50687	6.980886	6.4646187	6.393956	6.5375333	5.9314866	6.36964	6.332317	6.2422533
2180	10.873004	10.795453	11.232549	10.106219	10.974931	11.580588	10.289491	11.370535	10.804655
2182	7.1598425	6.473593	8.8508215	9.646514	9.180899	10.604257	11.372001	8.149661	9.804636
2184	10.760095	10.528696	10.923584	10.314338	11.08266	10.646626	10.0551405	11.192711	10.326548
2185	6.2895203	6.0285273	5.941679	6.0341096	6.1950555	6.0139794	6.1770015	6.142548	6.099258
2186	5.858667	6.1871734	6.0286365	6.2124624	6.175266	6.3621616	6.043588	6.1508837	6.2058783
2189	7.7744675	7.9759808	7.2450857	6.975156	7.403662	7.3111463	7.3796716	7.237814	7.412888
219	8.666196	7.941149	8.420806	7.8374634	8.095166	7.651699	7.4505987	9.308006	7.708284
2192	6.953384	7.2589746	6.673714	7.8498664	6.929496	6.7059298	7.814136	6.2272406	7.7456975
2193	7.3067956	7.338366	7.460224	7.188984	7.411964	7.1759706	7.1910872	7.4707274	7.0601926
219333	5.9131246	6.3876286	6.141451	5.651151	5.997688	5.8283095	5.9820805	5.928531	5.910246
2194	12.58983	13.178988	11.374939	12.345634	11.848219	13.480954	12.843142	13.837744	12.391205
219487	5.826247	5.970475	5.9072056	5.8538194	5.9118366	5.739147	5.872771	5.655083	5.846884
219541	8.027762	8.084998	8.473009	8.367975	8.391133	8.386603	8.300629	8.0624275	7.895682
219595	6.277665	6.42647	6.0602546	5.953298	5.9644184	6.056683	6.1607904	6.462178	5.991544
219654	9.081512	8.09426	8.530557	9.216053	8.671327	8.86385	8.634194	8.425666	8.982882
219670	6.4096694	6.3635144	6.455191	6.3532133	6.221692	6.2224565	6.317484	6.265176	6.2253256
219699	6.599039	6.0207353	6.264367	6.887635	6.1690907	6.208591	6.60481	6.1965303	6.229335
2197	13.043148	13.292442	13.11698	13.486113	13.212749	12.971914	13.273266	13.055703	13.13014
219736	5.8938923	6.0182085	6.0655713	6.081186	5.953497	6.095651	5.9943566	5.9056597	6.1005707
219738	6.1067877	7.186521	6.1627464	7.4886384	6.4944463	6.619368	6.685365	6.0855026	7.2640624
219743	8.504456	8.029993	8.536745	8.794746	8.4655	8.796859	8.926903	8.70938	9.012513
219854	6.4352546	6.572257	6.2333713	6.4129553	6.3422427	6.594532	6.1885767	6.098029	6.267238
219902	6.136636	7.460224	7.370014	7.427787	6.9080715	6.759127	6.998729	6.070016	7.122454
219954	5.8949547	6.0520554	5.9830356	6.116357	6.1448674	6.0298243	6.0064735	6.025757	6.1089587
219958	5.930542	5.8292027	5.919993	5.7742944	5.860519	5.96668	5.9203877	5.8331633	5.713249
219960	5.906351	5.8527794	5.808154	5.6836996	5.7180185	5.7419214	6.0069327	5.9820805	5.73128
219972	6.6640043	6.820669	6.95884	6.9548645	7.22573	6.9220924	6.8046703	6.7647777	6.783638
219983	5.979401	5.9724927	5.973901	6.0978804	5.888965	6.032673	6.0392933	6.100376	6.005612
219995	5.8180094	5.644717	5.966027	5.7554207	5.8427725	5.7983994	5.746535	5.669341	5.5169153
22	8.530983	7.861513	8.409037	8.309074	7.8587427	8.324403	8.563016	8.348458	8.464405
220	6.7638884	7.7338424	7.3434687	7.088044	6.6624246	6.900086	7.787105	6.1587353	7.446164
220001	8.34038	6.8046703	7.978525	6.7833447	6.403852	5.982477	6.7763166	8.312314	7.7223053
220002	9.136945	9.5225725	9.521492	9.038804	8.897308	9.108983	8.650555	8.943928	9.257991
220042	6.7375383	6.883573	6.323364	6.3945265	6.5195665	6.6827235	6.378753	6.6648426	6.16694
220082	6.121029	6.0205984	5.9870906	6.1293325	5.9423084	6.0786343	6.1313252	6.1138535	6.142283
2201	6.3831186	6.142579	6.34231	6.37853	6.3394475	6.3506794	6.275832	6.2876325	6.248108
220107	5.9594946	5.8910217	6.1979904	5.7445827	5.8402085	5.804524	6.0831804	5.8828964	5.925328
220136	5.697121	5.828451	5.8865013	5.8396106	5.813987	5.92261	5.91708	5.825909	6.002623
220202	5.9995728	5.9284534	6.053385	6.0004997	5.927306	5.937807	6.027121	6.140557	5.9384794
220296	6.7959666	9.293782	5.9530773	7.28604	6.126216	9.207938	7.0944357	9.806745	8.016676
2203	13.183093	11.942017	13.710435	12.570598	13.004441	12.949193	12.583604	13.541294	12.438751
220323	11.511795	12.403488	11.6025	11.626302	10.962542	12.234402	11.120401	11.994238	11.705212
220359	5.7875333	6.0429444	5.8996906	5.969561	5.8226814	5.9392858	5.7662873	5.950574	5.797072
220441	7.1668754	7.0796194	6.8518453	6.384142	7.3238335	6.4010577	6.5381284	6.6655807	6.6918077
2205	6.4807863	6.6458774	6.2750106	9.422085	6.947151	6.5549603	7.9578414	6.854409	8.386938
220729	6.491336	6.2575946	6.591997	6.4555936	6.4491343	6.6296015	6.5873437	6.3738704	6.5467067
220832	6.207722	5.9935308	5.6505647	6.031254	5.850924	5.9337916	5.883889	6.0480523	6.0871263
220869	6.823463	8.104502	8.247868	7.847539	8.690846	7.029365	7.7943034	7.186521	7.1402483
220930	6.0269704	6.546133	6.361366	6.7215724	6.2910643	6.642761	6.493595	6.5873437	6.2798843
220988	6.459337	6.6590257	7.150088	7.0541296	7.275919	6.227369	7.0146313	6.7499213	6.539156
220992	5.936993	6.3139668	6.075493	6.187073	5.985875	6.0159163	6.0625753	5.941877	6.120189
221	7.087651	7.289819	6.9586406	6.838323	6.7085123	6.7936144	7.0737486	6.4623675	6.821567
221037	8.455778	7.997552	8.622492	9.023952	8.677564	8.978573	8.8808975	8.980308	8.789174
221078	6.991166	6.7145553	7.6124396	6.897335	7.102194	7.224007	6.7528152	7.22982	7.2828736
221079	5.8145175	6.092534	6.5492535	5.927306	6.1236806	6.151943	6.0745416	6.478077	6.163204
221092	8.238044	7.133186	7.6592655	8.394491	7.624907	8.208537	8.010984	8.004069	8.731969
221150	5.937611	6.174523	6.053486	6.0451665	6.043651	6.23263	6.026214	5.9873133	5.879819
221154	8.887612	9.172823	9.106261	9.254398	8.893037	8.926508	9.369809	9.445851	9.187161
221188	6.1081347	6.3184757	6.436503	6.8587017	6.487926	6.561295	6.4878263	6.3676295	6.862798
2212	9.852372	9.387685	9.759604	9.679698	10.31334	9.928444	9.312301	10.695032	8.95646
221264	6.0177712	6.0473413	5.9961724	6.247879	6.1833515	5.9669714	6.0907598	6.3792257	6.2239914
221294	8.611618	9.385601	8.291936	8.148114	8.257996	9.047033	8.01217	8.980758	8.065531
2213	6.8906426	6.245499	7.06751	6.974244	7.1582575	7.52848	7.0100613	7.0581326	7.0304623
221301	6.3181567	6.094368	6.041436	6.127501	6.015931	6.1531215	6.1410093	6.0377445	6.0597234
221322	8.2546215	7.3276854	7.3869886	7.298235	7.2711263	7.785088	7.974561	7.7815223	8.403194
221336	5.8889775	5.5633903	5.736435	6.2119837	5.8952837	5.8673673	5.853466	5.66642	6.0564713
221357	8.866681	10.846441	7.031489	7.407635	8.470465	8.837294	7.6188807	9.261709	8.183415
221395	8.963574	9.164086	8.351882	9.268563	8.81105	8.690447	9.751909	8.857396	9.650799
2214	6.3393087	6.297572	6.254643	6.1741123	6.1682563	6.3153152	6.2309136	6.3600245	6.187498
221421	5.890917	5.9186873	6.25597	5.981185	6.260459	6.115424	6.1046968	6.010994	5.917237
221458	7.448976	7.0609794	7.386715	6.989628	7.521686	6.971584	7.0662165	7.3789744	6.8547707
221468	6.681443	6.257844	6.352567	6.027019	6.1863937	6.2205276	6.4066353	6.4948525	6.301085
221477	6.97233	7.1142435	7.483811	7.176797	7.239312	7.0351605	6.7369266	6.939433	7.041328
221496	7.934376	7.772181	7.7679415	7.861513	7.7600527	8.217041	8.172393	7.814912	8.100959
221504	7.298726	7.616835	7.4105005	7.419723	7.6314945	7.4503684	7.0987635	7.0577426	7.2616186
221545	8.841095	8.500737	8.918471	8.931266	8.511148	8.780348	8.603217	8.681026	8.990822
221613	5.88213	6.004936	6.044298	6.1349487	6.1499662	5.9360867	6.0905337	5.9969177	6.262358
221662	5.7132154	5.7126446	5.878107	5.8352537	5.7886863	5.6545687	5.801913	5.598396	5.788232
2217	12.040645	11.551238	11.976993	11.347593	11.895253	11.966146	11.389193	11.709431	11.313076
221833	6.2320833	5.9393997	5.9204264	6.152335	5.880193	6.3578496	6.10513	6.0787487	5.806606
221914	5.920793	6.16575	5.8974304	5.9991474	5.9467893	6.0973873	6.2823367	5.9547763	6.2201166
221927	9.131264	8.234946	8.663017	8.654837	8.572188	8.540896	8.9551525	8.933005	8.466675
221937	7.1673093	7.135882	7.620284	7.6571603	7.4998665	7.4449615	7.6403255	6.7600627	7.1373243
221960	7.008461	7.4736357	7.932695	7.4752316	7.149876	6.9398174	7.477677	7.3814263	6.9176936
222161	8.051279	7.370884	7.101386	7.9352365	7.8928943	8.156991	8.073106	7.8437533	8.211476
222223	6.3039765	6.107049	6.0792193	6.7516065	6.063687	5.9893665	6.7254925	6.216661	6.788271
222229	7.9033866	7.8919578	7.887244	7.6408877	7.817142	7.6814976	7.9287744	8.775655	8.315783
222236	6.144457	7.1763783	6.7128625	6.9213552	7.0359817	6.969538	6.7052226	7.189168	6.914737
222255	6.131173	6.7605705	6.126216	6.289282	5.9324546	6.061859	6.2086306	6.342937	6.081288
222256	6.4404125	6.1044326	6.0832767	6.09525	5.6348577	5.764648	6.256913	6.4332395	6.209485
222484	7.5075407	8.028103	7.4793577	7.564623	7.5315614	7.643982	7.1792917	7.4957066	7.4279704
222487	5.779145	5.9689097	6.0268917	5.753066	5.8173156	5.894101	6.0497	6.003232	6.010412
222545	6.232452	6.0018644	6.08415	6.0645485	6.326819	6.042774	6.031965	6.190785	6.0779605
222546	6.0096016	6.1506114	6.043932	5.954135	5.976923	6.1123676	5.8580084	5.8115907	6.007535
222642	5.849173	5.866885	5.7684293	5.9873557	5.8130145	5.861125	5.8684363	5.9045796	6.0082617
222658	8.742966	8.507789	8.635339	8.189458	8.992555	8.58573	8.461975	8.37889	8.473397
222699	5.9421196	5.983783	6.0817738	5.9782586	6.1922054	6.3846745	6.133089	6.106319	5.991459
222967	6.281315	5.995033	5.9689193	6.076597	6.1139007	6.046781	6.061915	5.9747415	6.1035237
223	13.014839	13.546892	12.819754	12.926554	12.583604	12.802494	12.690937	13.264137	12.879119
2230	7.622394	7.3574142	7.2626967	6.9961786	7.7101088	7.246889	6.9379473	7.751623	7.5013843
223082	6.01671	6.052089	5.9737935	6.1228843	6.168718	5.969832	6.1057267	6.304201	6.114281
2235	6.107024	6.0971646	6.347503	6.0411167	6.0330515	6.0412126	6.073681	6.0204487	6.048808
2237	8.956006	9.482687	8.710934	8.304108	9.239508	8.957377	8.286755	8.452657	8.182472
2239	6.161987	5.9088044	6.5960107	7.409562	6.1833863	6.2647076	6.7719064	6.31402	7.329315
224	7.43005	8.659089	7.565181	8.446434	8.435669	9.069216	7.415587	7.8335834	7.864863
2241	6.1827865	6.021465	6.323309	6.386866	6.648073	7.443917	6.517749	6.589049	6.5083847
2243	11.086757	10.698286	12.400581	11.979257	11.840508	11.846308	11.419484	12.6320305	10.722264
2244	12.454196	11.959549	12.507238	12.28269	12.367264	12.816407	12.3279295	12.5802555	12.647216
2246	6.152831	6.038743	6.0351906	5.998387	6.0496483	6.213258	6.036732	6.093359	6.2181344
2251	5.920439	6.0083604	5.924381	5.9247537	6.0281887	5.906628	5.9972024	6.1334105	6.0436177
225689	6.0793967	6.10966	5.999289	6.175266	5.911112	5.9026604	6.141551	6.1053185	5.8355036
2257	6.6961765	6.5567226	7.6683626	6.393352	6.187597	6.196607	6.1041927	6.372766	6.2739167
2259	5.908245	5.952922	5.9355206	5.8305893	5.8378344	5.9063764	5.9337916	5.9945626	5.792901
226	9.9033575	9.616445	10.667215	9.941119	9.843768	9.564203	10.171783	9.60097	9.965387
2261	5.854481	6.044266	5.9220104	5.9595423	6.13612	5.914681	5.9299493	6.106588	6.0088687
2262	6.072003	5.91586	6.1458282	6.3004627	6.093977	6.0346117	6.4765563	6.076184	6.1785846
2263	5.874664	5.8995347	5.726908	6.188982	5.813721	5.955643	6.1375713	5.7576118	5.8284216
2264	7.417894	7.1677446	6.758119	7.401525	7.6991925	8.608591	7.430532	8.34038	7.7128825
2266	5.7699122	5.851849	5.92294	5.868528	6.204695	5.827093	6.0416183	6.011218	6.0015707
2267	8.876187	6.779993	7.2545857	6.9812593	7.7323008	7.82304	7.1346164	7.5604315	7.406515
2271	11.942017	11.242493	11.715508	11.407587	10.885092	11.805074	11.347593	12.026756	12.113591
2272	7.0164137	6.783486	6.9173036	7.3876753	8.141945	7.4673395	7.45184	6.888669	6.6279097
2273	7.9186454	7.4419284	7.7128825	7.913366	7.4192786	8.064931	7.713724	7.851208	8.26584
2275	7.123885	7.0654235	7.4752316	7.596136	7.209268	6.9207864	7.604932	7.194486	7.380967
22796	8.189458	8.392914	7.826914	8.150273	7.97625	7.961625	8.175938	8.083757	8.682295
22797	6.1252956	6.309893	6.013464	6.089462	6.334447	6.0875835	6.0983086	6.091588	6.0597568
2280	9.632752	9.796163	9.730062	10.002864	10.152125	9.4157915	9.794825	9.208426	9.630564
22800	7.3450694	8.366609	8.005188	8.223697	8.075217	7.6741996	8.233005	7.9725285	7.9000754
22801	5.9629416	6.1207566	6.1821218	6.270053	5.8730702	5.9779706	6.3195	6.0213675	6.4948525
22803	5.845314	5.7277565	5.685588	5.811502	5.756718	5.9277096	5.8943744	5.7585144	6.0320754
22806	6.25888	6.202042	6.3026304	6.2917066	6.426652	6.5810976	6.269789	6.32311	6.523617
22807	6.9672966	6.545811	6.6197877	6.542338	6.6261554	6.6662984	6.4592376	6.406207	6.483311
22808	6.7673774	6.649449	6.3731422	6.702019	6.1920114	6.2851515	6.555434	6.347711	6.913706
22809	12.910939	7.9613204	12.952776	11.461751	11.291413	10.851068	12.222563	12.621669	11.26777
22818	9.074966	10.181834	9.657507	9.658787	10.09004	9.512502	9.262221	9.857031	9.296328
22820	10.029819	10.045795	10.222389	9.718578	10.0551405	9.757736	9.954658	10.070752	9.758423
22822	10.443741	7.9019303	7.941709	8.341077	8.850445	7.9613204	8.647617	8.847502	8.116576
22823	7.623887	7.1553054	7.1362677	7.2246623	6.997776	7.5417204	7.578735	7.307279	7.480554
22824	7.3794327	6.6103606	8.058261	6.956134	7.334236	6.6237903	6.725331	7.1080284	6.883385
22826	11.510345	11.779255	11.600808	11.940116	11.626302	11.136206	12.003355	11.437318	11.529769
22827	11.365397	10.973536	10.705843	11.15542	11.28015	11.419484	11.205621	11.736021	11.319304
22832	6.4199243	6.3201575	6.336772	6.3599477	6.414626	6.259342	6.569183	6.622616	6.3240185
22834	6.2653284	6.3139086	5.9901032	6.1386256	6.0732636	6.0172415	6.201849	6.1000104	6.14705
22837	11.950553	10.943442	10.131107	10.478214	11.284693	10.985338	10.74658	12.064595	11.3957205
22838	7.076445	6.836895	6.895374	7.2117167	7.2410045	7.6191254	7.3333254	7.5344224	7.596921
22839	7.9112844	6.9797416	7.4854875	7.3860517	7.720988	7.4530888	7.612979	7.321933	7.8604136
22845	7.7005143	8.006033	8.018806	7.9860816	7.9456897	7.9166884	7.7738633	7.714287	7.570246
22848	6.9991384	6.307934	6.7310324	6.5348616	6.4765563	6.8178277	6.5429325	6.5660357	7.0492496
22849	10.140442	9.05205	8.591365	9.475051	8.6105585	9.905269	8.538692	10.898031	10.349165
22852	6.546821	6.4100995	6.4703307	6.5935864	6.6027317	6.5939636	6.476957	6.681443	6.581233
22856	8.719845	8.462349	8.356372	9.077357	7.973969	8.68551	9.287638	8.221655	9.362104
22858	7.098163	8.222036	7.6416364	8.231303	8.124584	7.959001	7.65445	7.773601	7.827139
2286	8.520109	8.083462	8.8286	8.316422	8.464029	8.561559	8.063	8.21739	8.534602
22862	7.8007126	7.7842884	8.530983	8.259719	7.9703617	8.2202835	7.9938545	8.411639	8.332093
22863	8.192749	7.840607	7.8408933	8.027456	7.541186	7.973378	8.133473	7.5936675	7.7907386
22864	7.1245227	7.135271	7.039933	6.837297	7.2009444	7.0623856	6.7803097	7.3063517	7.1072836
22865	6.1283536	6.261514	5.9027905	5.783466	6.0534697	5.9278455	5.9366574	6.0690193	5.8701015
22866	6.3260155	6.2763243	6.142365	6.311503	6.03897	6.2343225	6.1156263	6.493997	6.0674353
2287	7.7817717	8.520427	8.778741	8.174657	8.578288	7.9773946	8.274825	8.538337	8.040632
22876	7.118868	6.983326	7.00225	6.84535	6.584196	6.9788246	6.697197	6.9473305	6.966346
22877	5.823541	6.124552	6.0667315	5.908856	5.932468	5.999939	6.1452646	5.924462	6.143242
22878	9.020817	10.212046	8.985948	9.270045	8.78072	9.18282	9.0019865	9.163037	8.805656
2288	8.288179	8.545806	8.160264	8.266808	8.325089	8.080283	8.13216	8.875309	8.464029
