Genes	GSM2367587	GSM2367588	GSM2367589	GSM2367590	GSM2367591	GSM2367592	GSM2367593	GSM2367594	GSM2367595	GSM2367596	GSM2367597	GSM2367598	GSM2367554	GSM2367555	GSM2367556	GSM2367557	GSM2367558	GSM2367559	GSM2367560	GSM2367561	GSM2367562	GSM2367563	GSM2367564	GSM2367565	GSM2367566
79072	7.2344766	7.391486	7.303349	7.4779263	7.6064277	7.4815555	7.269313	7.2776656	7.4644303	7.5414395	7.2289643	7.302881	7.529468	7.448976	7.248264	7.3686104	7.170588	7.7223053	7.303349	7.1942677	7.4833226	7.481292	7.347505	7.076445	7.217555
79073	9.743969	9.586797	9.73252	9.771044	9.671002	9.838454	9.89068	9.728297	10.117587	9.701274	9.721111	9.712165	9.289139	9.395504	9.251538	9.946474	9.749957	9.033625	9.382067	9.105797	9.130307	9.345633	9.287145	9.499911	9.390665
79075	5.983807	6.08534	6.0706806	6.06467	6.190427	6.105862	6.1686907	6.110865	5.999791	6.3248124	6.1813226	6.153376	6.0004597	5.7286615	6.115469	6.085077	6.0394635	6.053968	5.7974315	5.6275244	5.955795	5.937807	5.905862	5.8772583	5.9801297
79077	8.961768	8.485895	8.852619	8.470853	8.707	9.033625	8.610894	9.031305	8.965674	9.222902	8.72221	9.017979	8.499556	8.904212	8.594626	8.872332	8.871944	8.520109	9.065022	8.59428	8.595322	8.185644	8.787989	8.928554	8.66424
79078	9.1853	9.467494	9.555147	9.222554	9.382598	9.309377	9.187668	9.508986	9.490646	10.029118	9.144241	9.596179	9.239508	9.502085	9.4512415	9.056138	9.309377	9.253864	9.71275	9.630564	9.550461	9.562414	9.243506	9.31029	9.653551
79080	8.1455555	7.689787	7.9166884	7.769646	7.530004	7.8959866	7.4886384	7.5818715	7.753626	8.055011	8.107106	8.080283	7.4617715	7.692157	8.019057	8.389438	7.558397	7.755209	7.548128	8.396534	8.76862	8.111202	7.417418	7.8310485	7.623887
79081	8.9965515	8.690447	8.861339	8.557113	8.946144	8.823833	8.646447	8.846562	8.748859	9.268102	8.588831	8.658674	8.500338	8.503606	8.778741	8.762083	8.572936	8.329964	9.303805	8.789632	8.275536	8.644537	8.626622	8.79118	8.73313
79084	6.984597	6.713976	6.9524913	6.870071	6.7700915	7.0927896	6.7914834	6.94034	6.7638884	6.8395424	6.9271455	7.06751	6.947682	6.920272	7.2634115	6.9156566	7.259679	7.0557833	6.9753575	6.9584227	6.7505383	6.959191	6.5666327	6.845999	7.1482706
79085	10.230344	10.044957	10.393068	10.075147	9.961902	9.916936	9.8283415	10.735848	10.393068	10.100322	10.1733465	10.117587	10.365957	10.438516	10.316828	9.703122	10.345369	10.437664	10.623603	10.112321	10.11844	10.015907	10.293678	10.343692	10.81214
79086	8.172053	8.292902	8.337624	8.0287285	8.639104	8.013028	8.542439	8.123944	8.461975	8.51899	8.149338	8.1361475	8.244178	8.140256	8.249176	7.7231436	8.356077	7.6776285	7.7611904	8.286424	7.8138623	8.03697	8.472354	8.1844	8.54973
79088	7.1529074	6.9567575	6.9453564	7.1054053	7.0553613	7.074356	7.0185995	7.003748	7.272752	7.174357	6.9973826	6.872638	7.0437922	7.0375752	6.7460103	7.1596117	6.965074	6.7813096	6.9200764	6.719039	6.8096356	6.6745877	6.9075217	6.9575186	6.7191877
79089	7.9095206	8.033697	8.016955	7.7668395	7.9466653	7.8394384	8.049492	7.8875685	8.191462	7.981478	7.806353	7.8797064	7.600987	7.6352625	7.7509894	7.901299	7.6714387	7.739455	7.661437	7.7987385	7.4698586	7.5612206	7.997552	8.005753	7.813329
79094	6.1439457	5.9181976	5.9992337	6.2642193	6.02959	6.05454	6.3720217	6.0153217	6.3636494	5.8223953	6.01574	5.940162	5.8218746	5.9482255	6.1276994	5.911374	5.7890587	5.8429465	5.961174	6.07656	5.8450317	5.566534	5.9834013	5.867575	5.7416697
79095	6.6757717	6.5889335	6.773368	6.7292933	7.028989	6.579659	6.4911313	6.722492	6.9327936	7.349773	6.260507	6.827657	6.1338615	6.7002087	6.00864	6.679689	6.493595	6.679689	6.372416	6.455395	6.5723825	6.2580495	6.0958614	6.6054783	6.3515754
79096	6.1890483	5.9904175	6.051091	6.1253443	6.1763563	6.054491	6.0951867	6.099825	6.361366	5.9199305	6.099019	5.9344726	6.096308	5.882776	6.0299664	6.07182	6.092212	5.8340344	6.0828896	5.9870644	6.044143	6.0394006	6.0220733	6.1034822	6.016413
79098	6.5318556	6.1143064	6.248763	6.0983944	6.2514234	6.3242	6.248067	6.2110615	6.368229	6.5259233	6.09525	6.08591	6.105341	5.989481	6.036568	6.287427	6.026106	6.1143265	6.0211253	6.121677	5.914741	5.9220457	6.0096593	6.282182	6.048098
79100	6.0288787	6.0414863	5.973742	5.984683	6.056797	6.110365	6.129968	6.278542	6.073547	5.985042	6.1176753	5.9920764	5.7236247	5.8525844	5.846233	5.8819995	5.979287	5.841933	5.582529	5.7217627	5.700406	5.5210366	6.2541466	5.7751603	5.720244
79102	7.4861803	7.2711263	7.532515	7.6392207	7.692455	7.8640347	7.4456515	7.8196273	7.796509	7.9015646	7.6561036	7.565684	7.553525	7.509638	6.983162	7.2920685	7.6150727	7.65876	7.414552	7.360263	7.2806797	7.1222415	7.4102364	7.405011	7.6717343
79132	7.5349336	8.0232315	7.567261	7.8968215	7.6714387	7.790168	7.547366	7.7449274	7.8330464	7.878244	8.169803	7.809639	7.738851	7.814136	7.442683	7.2157106	8.000812	7.7201867	7.496515	7.795628	7.7413764	7.393685	7.6657095	7.966058	8.205892
79133	8.269998	7.781218	8.219649	8.563016	8.061124	8.255305	8.186975	8.420427	7.919799	8.208226	8.004069	8.419416	8.468404	8.544256	8.060129	8.148676	8.186631	8.307101	8.14999	8.623993	8.513515	8.439545	8.164702	8.627381	8.464405
79137	8.065531	8.115736	8.197889	8.290137	8.146204	8.145852	8.040632	8.392914	8.233356	8.524545	8.085362	8.329626	8.139243	8.208822	8.161498	8.038494	8.236246	8.035123	8.5664215	8.072489	7.912485	7.769646	8.282019	7.826524	8.287474
79140	6.563098	6.418103	6.4796615	6.3322487	6.6298666	6.2511125	6.436104	6.4455733	6.6602087	6.523884	6.43942	6.5574336	6.2767787	6.2794204	6.292031	6.5159626	6.2712684	6.4096694	6.2912316	6.277554	6.5167685	6.5765057	6.518563	6.5390377	6.3505473
79142	6.9305787	6.8344526	7.418772	6.9634256	7.319666	6.994652	6.8997455	7.12574	7.27719	7.333549	7.0106287	7.2220273	6.9552617	7.325717	7.0551496	6.860084	6.655975	6.6554117	6.266591	7.31943	7.0389295	6.9364824	6.2899685	6.785727	7.025818
79143	7.666771	7.0927896	7.098163	7.587041	7.622634	7.441234	7.284917	7.3264065	7.436411	7.1402483	7.3972435	7.5840235	6.932221	7.2324457	7.57212	7.606185	7.601259	7.211084	7.562419	7.9897265	6.6910434	7.4577284	7.514283	7.5260267	7.810488
79147	6.5689473	6.700489	6.6220098	6.7188754	6.697823	6.7157826	6.516546	6.8020086	6.60685	6.6249933	6.725331	6.6420593	6.7369266	6.8127375	6.833434	7.021903	6.61258	6.614333	6.364833	6.6984577	6.990769	6.732285	6.6751695	6.7175674	6.8016953
79153	6.331023	6.625427	6.515394	6.129924	6.41592	6.1282845	6.3944507	6.3793874	6.6412477	5.990239	6.5850563	6.217935	5.989752	6.0256014	5.978368	6.2725754	5.913763	5.7400675	6.2257495	6.2294183	5.901877	6.311393	5.967467	6.294512	5.815014
79157	8.010648	8.23835	8.179	8.215764	8.370443	8.070559	8.246181	8.348833	8.249527	8.268076	8.555297	8.271022	8.182167	8.043042	8.050412	7.877145	8.396864	7.9773946	8.559699	8.393309	8.42889	8.5826	8.437189	8.597689	8.391133
79158	7.190022	7.400234	7.143942	7.3922586	7.1572084	7.2574725	7.6241565	7.244011	7.268835	7.1267715	7.307029	7.1504803	7.436411	7.4705553	7.1729336	7.575379	7.410761	7.5612206	7.468348	7.447433	6.9855723	7.295661	7.3521967	7.8716974	7.4266615
79159	9.610606	9.402987	9.359687	9.002769	9.565822	9.423043	9.582585	9.34898	9.519903	9.268563	9.345153	9.238016	9.305245	9.274668	9.220611	9.562414	8.853458	9.092603	9.203203	9.526402	9.16737	9.308484	9.133109	9.918379	9.402426
7916	8.106805	7.7554994	7.9163485	7.5662184	7.6274986	7.6333885	8.038753	7.8036113	7.871408	7.6327977	8.07551	8.095166	7.7033324	7.924068	7.5050244	7.9378314	7.847269	7.4945593	7.8007126	8.043344	8.305191	7.788255	8.000812	7.986696	8.079263
79161	8.345022	8.205189	8.153409	8.205189	8.230309	8.058261	8.592842	8.095525	8.547324	8.4364195	8.002258	7.4659348	8.100652	7.5878434	7.6908646	8.64186	8.068439	7.8547807	7.70957	7.8310485	7.164273	7.9666862	8.174973	8.395864	7.31607
79169	7.5975294	7.5117173	7.5997005	7.2676477	7.465195	7.5728736	7.5818715	7.6178403	7.6280036	7.678919	7.611092	7.658519	7.513527	7.7067385	7.8423433	7.0775847	7.338366	7.2931843	7.6041603	7.570506	7.557561	7.551026	7.407169	7.695332	7.7377033
79171	8.683396	8.874875	8.65664	8.479734	8.563016	8.696037	8.611618	8.559699	8.506987	8.794378	8.506987	8.668243	8.518545	8.545806	8.309074	8.418276	8.467672	8.251224	8.221655	9.090736	8.80229	8.581863	8.402827	8.5826	8.540896
79172	6.591085	5.945343	7.6932445	6.678785	6.5863094	6.3608427	6.4210978	6.2969484	6.4026356	6.0901313	6.0732274	6.9861712	6.7292933	6.190525	6.435526	6.2295003	6.27964	6.1424704	5.9085274	6.2501917	6.337301	6.138656	6.8439445	6.0180173	6.2536073
79173	5.9824057	5.933719	5.9015026	5.717237	5.7579465	5.8969746	5.772681	5.7300014	5.611117	5.7310915	5.8674335	5.9577537	5.9176655	5.902246	5.911112	5.854002	5.93432	5.823541	5.969489	5.9588904	5.978617	5.936036	5.842461	5.85365	5.871431
79174	10.032897	10.191914	10.196377	9.699463	10.07428	9.4425	9.801361	9.680314	9.874	9.799146	9.717971	9.61527	9.387685	9.40088	9.326035	9.241559	9.831798	9.319565	9.841826	9.806745	9.697871	9.428606	9.241559	10.036395	9.619687
79177	6.695082	6.6869416	6.673714	6.8158755	6.712553	6.75461	6.6509905	6.5470715	6.7021327	6.986557	6.5728393	6.8358874	6.6349754	6.92623	6.7162175	6.634418	6.6778216	6.758119	6.786393	6.5504665	6.8374424	6.684063	6.858358	6.8729906	6.414077
7918	6.2657814	6.2258396	6.2837486	6.289854	6.2668066	6.4100995	6.464433	6.432794	6.2913547	6.406207	6.353877	6.334513	6.443818	6.381498	5.9515224	6.2341847	6.229335	6.116604	6.4384484	6.12021	6.176029	5.9470367	6.29035	6.20907	6.3838263
79180	9.948398	9.735689	9.789159	9.299393	9.2751465	9.618061	9.562414	9.490646	9.94271	9.53972	9.823803	9.819332	9.593758	9.823803	9.838454	10.0144825	9.513503	9.570441	9.722902	9.653551	9.896536	9.529136	9.719235	10.27887	9.658787
79184	6.6995025	6.6188254	6.775668	6.580977	6.616856	6.5429325	6.678933	6.575781	6.6555667	6.5684247	6.453963	6.6417856	6.758956	6.6354003	6.682434	6.4795613	6.9838853	6.6973567	6.864286	6.6528068	6.481011	6.6897545	6.556829	6.4027734	6.809169
79187	6.231854	6.2263875	6.3111234	6.0794563	6.130327	6.163331	6.1732244	6.2228303	6.2041016	6.261514	6.3129835	6.2167883	6.477982	6.510172	6.460597	6.32988	6.517861	6.612841	6.9398174	6.498883	6.6184072	6.580821	6.532081	6.2920876	6.37036
79188	10.027579	9.312893	9.332558	9.108463	9.510091	9.491294	9.455208	9.389149	9.923825	9.047999	9.38612	9.035051	9.282628	8.979087	9.099735	9.780593	8.788402	9.209853	9.155337	9.187668	9.103081	9.172823	8.596319	9.08339	8.84829
7919	10.653133	10.401714	10.26183	10.333372	10.452228	10.08428	10.577397	10.178638	10.469808	10.211349	10.504025	10.4634075	10.192597	10.326548	10.197182	10.701442	10.499246	10.409182	10.036395	10.721296	10.739124	10.530633	10.161331	10.631697	10.473532
79190	6.2390027	6.100318	6.113198	6.221863	5.8341384	6.037416	5.923309	5.6714287	5.8876805	5.8205	6.003865	6.2119837	5.8954415	5.854352	6.1796565	5.8830395	5.9670377	5.9448013	6.1127796	5.9416413	6.0338035	5.8978214	6.273139	6.155525	6.051153
79191	7.365885	6.7354054	7.971831	7.321226	6.9905443	7.2660313	6.907714	6.438292	7.714786	7.943593	7.603664	7.7554994	6.956134	8.289425	6.829369	7.3388233	9.117339	7.1230946	8.559259	7.6052146	6.317484	8.835641	7.750684	7.4937553	7.8860316
7920	9.419908	9.318502	9.47233	9.283101	9.239508	9.210305	9.188711	9.366086	9.317969	9.404051	8.85879	9.17381	9.017979	9.2751465	8.990343	8.806897	9.361108	9.249493	9.278743	9.1293545	8.912301	9.326035	9.257991	9.355003	9.292116
79228	8.236905	8.139584	7.8846445	7.8071837	7.958714	8.057362	7.725431	7.900997	7.847269	8.202318	7.961625	8.166283	7.5922747	7.9116135	7.5132513	8.108722	7.6514306	7.856482	7.7325187	8.286755	8.249834	8.234946	7.8562016	8.18861	7.963074
7923	8.841095	9.822499	9.242615	9.753144	9.374028	9.821796	9.37665	9.610032	9.284084	10.092601	9.813122	10.087894	9.479665	9.953273	10.090883	8.808093	10.120078	9.522096	10.002864	9.412851	9.0511675	9.276695	10.151327	9.230441	10.339169
79230	5.9152603	5.7685614	5.7271194	5.9858117	5.8114843	5.932753	5.7786098	5.825117	5.748575	5.8295965	5.867222	5.9489036	5.8036113	5.826564	5.685332	5.6584883	5.7571287	5.7079062	5.7282114	5.5103383	5.5322676	5.647269	5.5931883	6.066212	5.6972375
7936	7.45184	7.5363917	7.2783575	7.0332875	7.3075147	7.3137674	7.2811337	7.135271	7.2795463	7.6807637	7.2561264	7.441234	7.773338	7.623887	7.70108	7.851208	7.9584193	7.356323	7.7639794	7.974561	7.785644	7.6408877	7.4779263	7.80041	7.6416364
79364	7.4093246	7.499346	7.0122232	7.201347	7.4894586	7.3477263	7.403884	7.316558	7.2007422	7.3229275	7.681229	7.468863	7.512983	7.7005143	7.705956	7.639788	7.6820354	7.776468	7.71612	7.586795	8.543422	7.74718	7.762057	7.5543027	7.4157906
79366	5.864725	5.682492	5.929247	5.7119656	5.6286454	5.9019413	5.7484994	5.649357	5.8009253	5.6345816	5.6961794	5.6965666	5.8364024	5.858854	5.8638616	5.8320036	5.9147778	5.8384523	5.9775863	5.920072	5.803038	5.9844394	5.9583898	5.9373674	5.861992
79369	5.911823	6.1212683	5.898338	6.0388894	5.838697	5.92866	5.9152374	5.8343673	5.949847	6.018251	5.9781256	5.9233956	5.815458	5.857448	5.8570986	5.888044	5.6442366	5.76532	5.9560966	5.907512	5.838225	5.590679	5.6677284	5.8171906	5.933522
79370	6.0979223	6.143468	6.0955443	6.117284	5.973701	5.8052106	6.095104	6.005735	5.8818903	5.7924724	6.073785	6.17771	6.1177893	6.3650703	6.094345	6.0031753	6.095884	6.0890665	6.2364554	6.007733	6.1272383	6.046742	6.299908	6.2956147	6.052614
7940	5.860436	5.8648324	6.006824	6.078785	5.9072056	5.849371	5.756625	5.8328295	5.953705	5.8804765	5.8718653	5.9062147	5.9620333	6.1221194	5.9708004	5.824273	5.7895327	6.0093465	6.064722	6.125152	6.043962	6.045022	6.0476255	6.0089865	6.098029
79415	8.80389	8.751713	8.731969	8.628466	8.753296	8.092635	8.788754	8.497276	8.499991	8.690447	8.241601	9.08739	8.160264	8.492283	8.188866	8.578731	8.391488	8.572188	8.167944	8.607855	9.11685	9.029045	8.198205	8.820038	8.480859
7942	6.2620587	6.193189	6.289405	6.081655	6.226775	6.172303	6.328925	6.2883167	6.4659934	6.414727	6.2739167	6.1816435	6.245232	6.07022	6.126855	6.2405715	6.0404687	6.1822896	6.1511383	6.0473747	5.980866	6.039941	5.931774	6.157728	6.2503347
79442	5.960332	6.0787296	6.127749	6.1930466	6.043029	5.996931	5.931464	6.1667624	5.9766574	6.0938015	6.096617	6.1276994	6.3462787	6.189857	6.42647	6.0850186	6.2712064	6.1613784	6.363728	6.0432487	6.1373644	6.1949124	6.1265507	6.003933	6.218055
79447	7.0434256	7.4707274	7.220697	7.0961766	7.2766767	6.9149027	7.0819054	7.226601	7.003953	7.269728	6.929496	7.222879	6.9431114	6.552409	7.184187	7.0504937	6.989628	6.998933	7.1476035	7.0753417	7.259679	6.9623566	7.1414156	6.8678274	7.274101
79568	9.489521	10.114575	9.837788	10.051103	9.88893	10.124857	9.827078	10.021469	9.703678	10.128745	10.120078	10.1629	10.400209	10.22377	10.187252	9.382598	10.217533	9.970255	10.085753	10.070012	10.134887	10.063396	10.271673	9.59556	10.2136135
7957	5.996902	5.7546177	5.765621	5.709966	5.9209685	5.8515997	5.8425198	5.839042	5.784937	5.9873953	5.8927655	5.7987504	5.847712	5.927627	5.914228	6.1318326	6.0530634	6.018034	5.9309273	5.993335	5.964067	6.0088277	6.254866	6.0346255	5.870828
79571	7.8696184	8.020547	8.143306	7.9441557	8.151746	8.241959	7.9921265	7.9290814	8.054401	7.806353	8.11809	8.183705	7.938459	8.113725	8.400758	7.8467345	7.814396	7.8640347	8.015714	8.050102	8.175938	7.982674	8.070559	8.1984825	8.161813
79572	6.6340256	6.8303328	6.5159626	6.957354	6.4157515	6.558938	6.507082	6.286104	6.37514	6.3850894	6.998933	6.853562	7.0100613	6.9623566	7.3172984	6.757467	7.148959	6.78225	7.0056973	7.807692	7.6744385	7.33083	6.993466	6.950427	6.764937
79574	6.0006275	5.8434024	6.033516	6.0347595	5.972206	5.9972997	5.746337	5.8897114	6.0138636	6.0644536	5.9458065	5.908067	5.943313	5.9704466	6.038056	6.062756	6.1877403	5.930148	6.1717687	6.0917635	6.0048094	6.121176	6.1917357	5.974946	5.982592
79575	8.525647	8.432828	8.600776	8.781109	8.494762	8.728507	8.127279	8.529902	8.292248	8.576682	8.511921	8.521959	9.0792465	9.104092	8.666196	8.033351	8.579532	8.490003	8.220597	8.671697	8.222348	8.542083	8.971464	8.471214	8.833175
79581	7.979375	7.6561036	8.001393	7.274327	7.6047153	7.6620207	7.3807235	7.7653956	7.595533	7.695586	7.22573	7.42369	7.183125	7.650919	7.2444787	7.7033324	7.4749575	7.6973324	7.6274986	7.685502	7.825179	7.871408	6.738149	7.731471	7.4557767
79582	7.1001673	6.561415	6.9440427	6.9556284	7.1339407	6.7413387	6.9909472	7.0892477	7.2653646	7.0992084	6.9064784	6.7266846	7.0999603	6.744455	6.83621	6.690879	6.48	6.810312	6.8311343	7.0967727	6.775668	6.8497396	7.2674456	7.102367	6.9113073
79586	8.297653	7.6786776	8.008838	7.5356946	7.8219805	7.8181987	7.435111	8.137388	7.6194177	7.868719	7.8690147	7.778486	7.7131763	8.206926	7.553732	7.710628	7.995313	7.906777	7.8384714	8.613424	8.318574	7.892583	7.8127613	8.169495	7.9480934
79589	7.827139	8.538692	8.148114	8.881706	8.178671	8.636426	8.444989	8.744579	8.078129	8.5899105	8.734629	8.783071	8.672539	8.77407	8.759209	7.4451947	8.316422	8.1600065	8.613807	8.392914	8.266221	7.9366665	8.7783375	8.125558	8.67636
79590	11.021557	11.1003685	11.0074215	10.892826	11.194132	11.071169	10.874463	10.965171	10.962542	11.198342	10.963808	11.11184	10.997051	11.180998	11.046816	10.469808	11.300165	10.804655	11.229488	11.243878	11.257344	10.860379	11.148434	10.885092	11.385914
79594	7.375964	7.106238	7.503327	7.233392	7.387462	7.5977845	7.0425134	7.5080624	7.363906	7.874814	7.1737933	7.559155	7.167531	7.6571603	7.4866443	7.55007	7.083034	7.264479	7.3224354	7.4530888	7.585043	7.468348	7.477677	7.4376836	7.508581
79595	7.635807	8.01217	8.008181	7.6460724	7.9835844	7.9287744	7.8116374	8.008523	7.8919578	7.88173	7.8849263	7.923487	8.006348	7.7939706	7.655595	8.027762	7.915743	7.5654335	7.9210052	7.7435546	7.366316	7.9033866	7.620284	7.8965387	8.217041
79596	7.3229275	7.3077593	7.0217166	7.15487	7.508581	7.1502876	7.373725	7.2344766	7.3888783	7.004128	7.4343987	6.9340897	7.323374	7.466845	7.221327	7.3957787	7.019201	7.2685986	6.751733	6.8100157	7.0246716	7.2638273	6.8556805	7.436933	6.980522
796	6.312294	6.018222	8.433511	6.3415823	6.2718573	6.5243163	6.3135376	6.212103	6.228066	6.95135	6.289854	8.913686	6.3451047	6.5908375	6.355711	7.225315	6.3724985	7.2023296	6.1085973	6.8906426	7.7228656	6.901979	6.303088	6.1053185	6.106084
79607	6.430372	6.365376	6.4836497	6.3008327	6.537308	6.446949	6.4367585	6.4596295	6.25809	6.2304964	6.325883	6.359507	6.4495196	5.896454	6.1044717	6.270996	6.0851793	6.264367	6.2244897	6.3159876	6.017269	6.458635	5.987752	6.352762	6.2170753
79612	6.505617	6.490458	6.7271214	6.81238	6.5078387	6.5694456	6.6831856	6.7325664	6.6460185	6.670317	6.6195197	6.57702	6.4176025	6.172473	6.516646	6.7717485	6.6031256	6.625869	6.1478558	6.0884466	6.828313	6.599435	6.5742435	6.6217256	6.393094
79618	7.0977645	7.3284025	6.8922405	7.338595	7.021311	7.0374126	7.190454	7.1284957	6.953038	7.031652	7.598759	7.387462	7.332374	7.2155166	7.4416857	6.950039	6.9632325	7.1910872	7.442683	7.230048	7.2973638	6.9929366	7.1855154	7.201166	7.1938057
79621	6.615549	6.523884	6.4948525	6.7754984	6.700489	6.398795	6.840246	6.3825035	6.7109447	7.023123	6.581233	6.500666	6.7432075	6.79751	6.3274913	6.1229076	6.155231	6.3755903	6.5880284	6.7119694	6.3914	6.188436	6.61258	6.8432784	6.3184757
79624	6.4109845	6.6730494	6.672176	6.581233	6.651168	6.2632866	6.430031	6.4520245	6.3671	6.6211934	6.39896	6.4959173	6.5402346	6.2609015	6.4238625	6.235116	6.084417	6.3968987	6.0595317	6.377503	6.1631737	6.301203	6.480192	6.4393353	6.577661
79627	6.7157826	6.44431	6.341809	6.185515	6.555658	6.67712	6.560805	6.5350976	6.5121837	6.700636	6.201337	6.45374	6.40168	6.3062825	6.052824	6.7304196	6.490458	6.1229076	6.4055977	6.183923	6.41592	6.079178	6.029608	6.543918	6.216911
79629	9.451739	10.193339	9.87269	10.322711	9.78749	10.441143	9.627671	9.87921	9.8283415	9.669755	10.021469	10.357786	9.984391	10.141784	10.044957	9.348387	9.89998	9.628236	9.802621	9.914152	9.852372	10.105373	10.001352	9.611201	10.466256
79630	8.569812	8.518172	8.590689	8.353659	8.215764	8.697196	9.697326	7.88964	9.024766	8.998463	8.0136175	8.164051	8.194022	8.412864	8.483442	9.228485	8.394491	8.731568	8.798545	8.670522	8.002799	8.373914	8.67909	9.2234	8.045097
79631	7.1919093	7.3439474	7.272752	7.3706694	7.298235	7.0621786	7.155097	7.190868	7.02059	6.8916893	7.2552695	7.16344	7.2967663	7.535231	7.185303	7.557561	7.327919	7.4869165	7.268365	7.535231	7.4266615	7.2561264	7.5386157	7.428655	7.1955614
79632	6.4447994	7.0304623	7.0374126	6.784262	6.717449	6.506402	6.85585	6.5880284	6.6584253	6.1440263	6.96582	7.1375365	7.059775	7.367884	7.5586333	6.4334292	7.500382	6.762263	6.976108	7.4864025	6.758119	6.358562	7.6961203	6.684063	7.395533
79637	7.0005007	7.1373243	7.324708	6.923916	7.2484593	7.001522	6.7496214	6.9108014	7.1529074	6.910244	7.046866	7.231146	7.127588	7.020186	7.283329	6.9160295	6.6720376	7.1790457	6.8890395	8.084409	7.411026	7.715604	7.0132217	7.3224354	7.4962287
79639	6.9625072	7.0401497	7.117622	7.1666746	7.547635	7.139035	6.757467	7.180656	7.2155166	7.519303	7.1029778	7.3109035	7.3231683	7.431309	7.440286	7.01842	7.4523444	7.4030404	7.648089	7.5386157	7.3065724	7.5414395	7.311848	7.3330812	7.4374194
79643	6.4082747	6.555905	6.509968	6.674742	6.541425	6.682575	6.6354003	6.534975	6.34342	6.7961	6.424724	6.7541423	6.655271	6.475443	6.168015	6.379069	6.461119	6.502748	6.170237	6.192429	6.372988	6.049434	6.2380457	6.0842295	6.4789324
79644	5.909154	5.979922	6.1023135	5.980404	6.0559845	6.0235777	5.869046	6.0474925	6.1534643	5.795969	5.994721	6.0170827	5.927306	5.8005176	5.793548	6.071527	5.6763268	5.850017	5.94716	5.8125143	5.870772	5.8384523	5.97033	5.970236	5.871934
79647	8.336246	8.176611	8.5701885	8.268724	8.342469	8.71243	8.162755	8.485497	8.520427	8.702727	8.39894	8.600405	7.9748716	8.700842	8.958205	9.2751465	7.820832	8.715172	8.089099	7.752211	8.878355	8.765	8.142282	7.438133	7.962428
79650	7.5797687	7.1516423	7.2923174	7.1624117	7.195774	7.1906505	7.3190045	7.144174	7.078185	7.076639	7.290753	7.601259	7.3609824	7.5818715	7.275672	7.3574142	7.3079805	7.1267715	7.803897	7.5091214	7.7958927	7.7265787	7.3787556	7.637907	7.495006
79651	6.4301977	6.6199226	6.48973	6.401147	6.4467473	6.4538555	6.37036	6.544281	6.618559	6.4525046	6.3755903	6.4565544	6.060114	5.964983	6.073751	6.451563	6.2425113	6.0503635	5.9805384	6.330949	6.1395288	6.117	5.974275	6.385488	6.0555787
79652	8.975056	8.218321	8.776519	8.3570595	8.873207	8.321636	9.017979	9.024409	9.005522	9.137871	8.361114	7.960469	7.89436	7.7248445	7.4969974	9.14243	8.625589	7.7790155	7.3959985	10.770478	8.083183	7.6121817	10.115336	10.427543	7.6191254
79654	8.367975	8.449825	8.290137	8.476024	7.8051143	8.4167595	8.079953	8.518172	8.18406	8.241959	8.238044	8.667874	8.692037	8.749289	8.69324	8.201373	8.369403	8.660804	8.741691	8.446874	9.085527	8.951753	8.51899	8.52298	8.98644
79656	6.187427	6.0883822	6.2930903	6.228928	6.459337	6.027757	6.245452	6.208952	6.304615	6.657493	6.3498936	6.0239415	5.9918466	6.070034	5.9057727	6.417199	6.159449	5.8188167	5.7298813	6.0974684	5.82109	5.7285323	5.7537365	6.21345	6.041327
79657	7.986696	7.879401	7.721276	7.8727965	7.8508964	7.807427	7.898557	7.731471	7.684227	7.70108	7.802494	7.711834	7.9361243	7.969438	8.129909	7.8994684	8.073106	8.170755	7.966961	7.554536	7.787371	7.720988	7.8015723	7.7228656	7.6262717
79660	7.0102773	8.066214	7.348629	7.7126455	6.8023405	7.979375	6.681443	7.0967727	7.1233063	7.217555	8.218002	7.6873746	7.064281	7.6018076	7.409562	6.6893487	6.759266	6.7914834	6.4120803	7.3636665	6.6790743	7.527237	7.9225354	6.4828973	7.3175178
79663	7.6566315	7.5675583	7.3939185	7.427787	7.4508524	7.266993	7.4492035	7.2157106	7.309979	6.8200116	7.2515283	7.1029778	7.7317333	7.5774646	7.2871614	7.319666	7.3574142	7.5982623	7.5596538	7.658519	7.8276715	7.5635195	7.1383944	7.9338264	7.3021064
79664	6.577286	6.471113	6.291917	6.448741	6.4255037	6.611105	6.3950467	6.203852	6.2981057	6.449788	6.3909283	6.517861	6.6488914	6.6390185	6.786824	6.5213165	6.5541177	6.3365135	6.747274	7.041705	6.5300593	6.4065495	6.7182813	6.6084847	6.679988
79668	8.429582	8.434202	8.703898	8.552746	8.791556	8.592842	8.297653	8.816408	9.13217	8.744186	8.415072	8.278712	8.537209	8.440697	8.131433	8.9017935	8.256981	8.464796	8.271391	8.348458	8.3097315	8.394819	8.375319	8.248494	8.617685
79670	7.1395903	7.9321012	6.929659	7.388449	7.1180153	7.347951	7.056129	7.0288196	6.7597556	6.947151	7.522431	7.572636	7.7206945	7.9656963	7.932422	7.2858076	8.181501	8.13581	9.510091	9.001539	8.245525	8.242286	8.473397	8.5021	8.561928
