GSM2367599	GSM2367600	GSM2367601	GSM2367602	GSM2367603	GSM2367604	GSM2367605	GSM2367606	GSM2367607	GSM2367608	GSM2367609
8209	12.148287	11.946706	12.053721	11.935712	11.942017	11.869857	11.981258	11.935712	12.057788	12.246817	11.948802
821	8.335587	8.5170555	8.121439	8.019951	8.116576	8.516697	8.491928	8.81354	8.564036	8.887215	8.597028
8214	11.34155	11.7396	11.496822	11.498837	11.650249	11.344548	11.520447	11.261861	11.717222	11.407587	11.682522
8216	8.93681	8.389814	8.896402	8.707	8.978135	8.373914	9.165954	8.261817	8.799787	8.90599	8.938912
822	6.564944	6.5884395	6.2302294	6.101754	6.3116655	6.5058293	6.057869	6.0951867	6.2310133	6.137879	6.537308
8226	7.8138623	7.995013	7.649974	7.438782	7.61326	7.410761	7.6470504	7.39054	7.3502617	7.7600527	8.495461
8227	7.964253	7.793666	8.160911	7.9033866	7.621605	7.5831947	7.872281	7.715604	8.251224	7.9079976	7.869919
8228	6.339194	6.6974998	6.2671213	6.6677475	6.5234027	6.389407	6.3890777	6.860973	6.499589	6.0300164	6.592862
823	8.9993305	9.283625	9.2978325	9.207021	9.423597	9.323903	8.96045	9.774268	9.192111	9.786852	9.756979
8237	6.8301773	7.0600023	7.211492	6.8924165	6.9340897	6.8115945	6.8542566	6.7881103	6.9577236	6.83131	7.067925
8239	9.663538	9.82643	9.727184	9.713301	9.7403345	9.793481	9.382598	9.757736	9.517532	9.455208	9.7631855
824	6.90502	7.0409503	6.6602087	6.9282513	7.104113	7.000094	6.589049	6.608036	6.5639877	6.9233675	6.825684
8241	7.74718	7.4686055	7.5067835	7.6344466	7.4752316	7.6298366	7.6221604	7.5117173	7.6052146	7.632288	7.596423
8242	6.0116506	6.143579	6.035479	6.095104	6.088591	6.2568116	6.0884466	5.949921	6.1476645	5.905989	6.2430987
8243	6.019012	6.1077986	6.0972915	6.0783243	6.0781174	5.960657	6.100318	6.333901	6.130767	6.217366	6.2066164
826	10.215815	10.165764	10.058874	9.82643	10.096717	9.759604	10.102546	9.909802	10.217533	9.913377	9.983766
8260	8.00459	8.195609	7.996182	8.045695	7.8353105	7.981478	7.6389666	8.371165	7.577187	8.195954	8.38166
8266	7.841789	7.7327886	7.78483	7.316771	7.6330557	7.123698	7.8107996	7.928472	7.7519255	7.740224	7.840019
8270	9.688686	9.971775	9.791674	9.206545	9.336163	9.038374	9.468012	10.246573	9.412265	9.914152	9.4933605
8273	8.283272	8.442887	8.183415	8.261462	8.30811	8.219031	8.241317	8.310658	8.439997	8.065862	7.95814
8288	6.0609183	6.002305	5.6789527	5.681121	5.7656026	5.9538765	5.910669	6.181502	6.1508565	5.8863773	5.7424016
8289	9.290636	9.450129	9.097049	9.451739	9.219633	9.170376	9.227557	9.025633	9.250995	9.1530695	9.166853
829	7.5604315	7.1596117	7.311595	7.0785985	6.8109436	6.9431114	7.1101904	7.4339566	7.3766513	7.2371206	7.434877
8290	5.8407774	5.8186927	6.0974307	5.9977055	5.7885313	5.7865815	5.8860044	5.769614	5.789629	5.8065205	5.9626493
8291	9.019324	8.819608	9.249023	9.107606	9.091237	9.175194	9.399877	8.903065	9.218144	9.645897	9.31382
8295	9.074966	8.85213	8.898672	9.136464	8.910103	8.950818	9.093546	8.95646	9.095555	8.851297	8.871944
830	11.365397	10.898031	10.780516	10.553169	10.809513	10.844062	11.225104	10.516721	10.356011	11.026907	10.976116
8301	7.04153	6.921702	7.2063103	6.911764	6.8050075	7.2923174	6.861928	7.1398053	6.836725	7.3702545	7.3999476
8303	6.287807	6.571846	6.3261495	6.1946144	6.162689	6.3106422	6.3284683	6.403519	6.302403	6.312108	6.2950277
8312	8.029993	7.7876563	7.645539	7.6714387	7.773338	7.9700675	7.824105	7.7355127	7.601536	7.8860316	7.866692
8314	7.4281955	7.1959844	7.1054053	7.495977	7.1572084	6.984799	7.6097603	7.346824	7.430532	7.1373243	7.370884
8317	6.321665	6.229158	6.174357	5.8326945	6.1363506	6.283197	6.1055202	6.279788	6.228474	6.227895	6.4675074
8318	6.541317	6.371105	6.8028255	6.051075	6.475951	6.3393807	6.0195823	6.8044796	6.180893	7.564131	6.313603
8320	6.8906426	7.1584754	8.218705	6.9973826	7.3376174	7.512983	7.817142	6.780815	7.3075147	7.5769587	5.7432656
8321	6.739581	6.818032	6.938133	6.669855	6.737222	6.878876	6.781471	6.725331	6.8100157	6.867089	6.818574
8322	9.526402	8.715597	9.031305	9.2978325	9.370838	7.924637	9.629954	9.054635	9.289619	9.081512	9.269092
8323	6.078381	6.467594	6.310075	6.142118	6.1615553	6.311393	6.5485396	6.495035	6.249926	6.354023	6.615951
8324	7.7947927	7.5279937	7.8525257	7.4719076	7.641137	8.059767	7.7357616	7.33039	7.581328	8.101601	7.806353
8325	6.235116	6.4726543	6.42647	6.475041	6.479356	6.2532773	6.342937	6.589397	6.4368396	6.1227884	6.3665833
8326	5.9820805	6.457463	5.919416	6.238957	6.076049	6.027366	5.926508	5.923283	6.045536	6.1930165	6.218892
8336	6.0352383	6.1592116	6.023075	5.849903	6.090048	6.022276	5.889634	5.9339657	5.911112	6.0426292	6.4868684
8339	6.259561	6.3313107	6.122836	5.9554825	6.095821	5.8912396	6.2449455	6.26121	6.266863	6.32775	7.0884795
8341	5.9093304	5.8595195	5.8981485	6.008249	5.93911	5.901427	5.87225	5.92982	5.7745194	5.767985	6.0381093
8342	6.7375383	6.512852	6.610986	7.094035	6.7310324	6.716049	6.9702954	6.55059	6.742765	6.8058395	6.393352
83439	6.5447083	6.3955674	6.4680023	6.8537116	6.5268464	6.4330754	6.4410605	6.49664	6.452131	6.1765456	6.622731
83440	8.161813	8.307101	8.879677	8.454725	8.440697	8.427129	8.605848	8.736009	8.76776	8.429582	8.429248
83442	8.605848	8.784783	9.243061	8.781839	8.813927	8.986938	8.893389	8.690846	9.303805	8.384314	9.24801
83445	6.2042775	6.184869	6.159449	6.1508837	6.236586	6.310511	6.360242	6.34614	6.315781	6.389835	6.455395
83446	5.886552	5.792901	5.775285	5.957074	5.857808	5.741776	6.0546055	5.6568646	5.9383783	5.688896	5.880614
83448	6.2489047	6.4045334	6.1632648	6.463868	6.428966	6.273756	6.1539316	6.366055	6.08729	6.1666393	6.314327
83449	6.068183	5.988183	6.108436	5.9857006	5.886552	6.092395	5.872834	5.811768	5.845133	5.8988876	5.9195943
8345	5.9757743	6.1223736	6.003768	6.028029	5.8549047	6.08633	6.1046495	6.0985475	6.0579996	5.9116235	6.022173
83450	6.046535	6.059114	6.052071	6.0543633	6.2239003	6.1089797	6.110136	6.072138	6.0913453	6.3109927	6.21052
83452	7.960135	7.762897	7.8575916	8.004069	7.820573	7.4496684	7.632288	7.941423	7.534186	7.499109	7.699729
8346	5.7629175	5.824821	5.7239165	5.750968	5.6867056	5.857408	5.7527204	5.760691	5.8309035	5.7919393	5.6759543
83460	10.151327	10.078509	9.892713	9.996393	9.780593	9.703678	9.933917	9.959909	9.863494	10.058189	10.342622
83461	6.2417374	5.959706	5.965977	6.115603	5.854964	5.927649	5.9235125	5.945129	5.932693	6.181781	5.900601
83463	6.645742	6.5359116	6.5060616	6.4440193	6.6460185	6.6561136	6.464433	6.3248124	6.544513	6.2065754	6.7212873
8347	6.664991	6.9889135	6.273756	6.510621	6.3715134	6.4498982	6.2407913	6.8931823	6.330871	6.6847606	7.39923
83478	6.0793405	6.144539	6.0666213	5.973055	6.098592	6.3472857	6.110913	6.327943	6.3039155	5.7453938	5.8930516
83479	7.9764943	7.9531984	7.8259993	7.779289	7.910354	8.557113	7.8071837	8.288446	7.854477	7.8556113	8.176949
83480	8.719426	7.6768374	7.816023	8.341405	7.7779	7.7538767	7.8110776	8.210072	7.4025364	7.9938545	7.8009787
83481	6.0289207	5.9542093	5.923822	5.888531	5.983249	5.8624735	5.740984	6.1254215	5.934426	6.082453	6.1337395
835	6.722492	6.6141105	6.768735	6.6996365	6.5317435	6.4352546	6.649449	6.835359	6.7866755	6.616983	6.481011
83539	8.226568	8.160573	7.4515777	7.2200413	8.036341	7.7435546	7.71239	8.216071	7.6689076	7.8589854	9.389149
83541	6.328987	6.6175065	6.515728	6.6236525	6.37915	6.4762244	6.606984	6.5831714	6.403939	6.543581	6.5863094
83547	6.6591983	6.91272	7.0504937	6.8624377	6.715012	6.791152	6.7016945	6.99274	6.81144	6.8346667	6.7363415
83548	7.574646	7.3281493	7.356323	7.467796	7.36461	6.987021	7.0260177	7.7171893	7.36461	7.2414875	7.700224
8357	6.023307	6.3557887	6.3057284	6.1769667	6.2522297	6.1653967	6.0526977	6.0237756	6.110482	6.1590047	7.140506
83590	9.003685	8.887215	9.047571	8.820392	8.9555855	8.473009	8.826178	8.840243	8.89519	8.867186	8.99568
83593	5.78574	5.867209	6.054677	6.009811	5.7568693	6.2808785	5.863347	6.131224	6.009319	6.142254	6.19372
83594	5.7576118	6.105771	5.9013042	5.8061347	5.8512106	5.887854	5.775139	5.9754586	5.878192	5.9835753	6.1407647
83595	6.310756	6.3826675	6.487513	6.59979	6.309255	6.4943376	6.288802	6.4126043	6.474823	6.045022	6.191174
83596	8.207543	8.425263	8.3778715	7.964253	8.09677	7.907635	8.063	8.047925	8.033697	8.230004	8.046917
83604	9.360176	9.769818	9.958525	9.871947	9.951177	9.452349	9.97111	9.417345	9.931925	9.531389	9.363582
83607	7.71612	7.663551	7.3768706	7.4153423	7.4842753	7.682581	7.404772	7.5980406	7.3264065	7.3565626	7.5514665
8361	5.9052405	6.1438956	5.9688067	5.8346534	5.9274726	5.9591928	5.754827	5.8897114	5.868662	6.026201	5.987189
8362	8.3317375	9.429744	8.857396	8.37889	8.065862	8.101944	8.164702	7.7606297	8.021885	8.06333	8.164702
83637	7.279287	7.3231683	7.502821	7.0612063	7.2667584	7.3735094	7.2473598	6.730088	7.139204	6.9859896	7.2515283
83638	7.212189	6.844457	7.207665	7.007192	6.6772523	6.602388	6.816526	6.903021	6.8581834	6.8450365	6.9434667
8364	12.210118	12.241895	12.398339	12.001268	12.195501	11.63195	11.834563	12.377854	11.645092	12.416394	11.828227
83640	7.68928	7.687691	7.5972395	7.646342	7.6530867	7.590414	7.697583	7.7005143	7.5172405	7.439832	8.093253
83641	10.449419	10.241725	10.570465	10.394032	10.326548	10.316828	11.183831	10.366904	10.375611	10.388683	10.134144
83642	8.899995	9.243061	9.130811	9.322387	9.365162	8.78072	9.123101	9.547748	9.490029	9.07021	8.935512
83648	6.829197	6.1749115	6.529341	6.6960783	6.774552	6.731664	6.865882	7.207665	5.9430685	6.698902	7.1311536
8365	6.5553226	7.274983	5.9445724	6.028772	6.1044326	6.014215	6.1113753	6.39664	5.780622	6.987588	8.524545
83658	10.159855	10.258005	10.316027	9.805389	10.150525	9.870537	9.885027	10.036395	10.1733465	10.062643	9.863494
83666	7.065616	7.1917024	7.1996255	7.2344766	7.316771	7.389545	7.8730817	7.996182	7.4112554	7.420446	7.6913977
8367	5.9729033	6.407946	5.926742	6.005599	5.787243	5.7418957	6.1317883	6.1787853	5.99139	5.9561234	6.345254
8369	5.826456	5.8005366	5.8834004	5.7422376	6.189313	5.9133673	5.9587607	5.8736477	5.815047	5.7905016	5.881392
83692	8.230921	7.82249	8.122629	8.002522	8.015067	7.431755	8.277991	8.4816	7.6355553	8.687925	8.657885
83695	6.515844	6.1627774	6.2197533	6.424042	6.4626627	6.469532	6.3159876	6.2880955	6.444704	6.229812	6.4426017
83696	7.1653214	6.8955145	7.06872	6.8332443	6.706104	6.318224	7.292741	6.728676	6.6995025	6.865513	7.019201
83698	6.081595	6.050146	6.1987643	6.0834947	6.101471	6.1037426	6.439026	6.247505	6.107163	6.051932	6.1458282
837	9.818057	9.319078	9.800683	9.455734	9.1264515	10.228875	9.685831	9.700758	9.756418	9.804636	10.349165
8370	6.605046	6.916572	6.467594	6.874244	6.4454813	6.2974024	6.365376	6.903364	6.6578803	6.9095426	7.439832
83715	9.197899	8.694453	8.670522	8.954355	8.5826	8.0521965	8.539901	8.542439	8.488758	8.435669	8.839884
83732	7.698674	7.614245	7.5512323	7.531301	7.6392207	8.05885	7.7557516	7.570796	7.5922747	7.7080173	7.6574593
83734	8.362476	7.826274	8.013911	8.022192	8.023802	7.8887043	8.428181	8.046008	8.14999	8.068781	8.09677
83737	9.124692	8.70938	9.232065	9.369317	9.317436	8.671697	9.392222	9.205538	9.314354	8.926023	9.020312
83743	8.359764	8.156698	8.162443	8.176288	8.161498	8.063667	8.314085	8.202935	8.114431	8.414292	8.547324
83752	8.563016	7.836226	8.109011	8.038753	8.034859	8.023514	8.386938	8.148676	8.04542	8.0652685	8.11752
83758	9.412265	8.660804	9.509541	9.821796	9.341044	8.648002	9.999195	8.938532	9.461347	9.3949175	9.059032
83759	8.265494	7.9109955	8.529902	8.303065	8.3174925	7.999935	8.783916	7.8759065	8.5156765	8.0521965	7.9112844
83786	5.8306813	5.88236	5.980742	6.118892	5.9271245	5.9253173	6.0181084	5.664585	5.82906	5.9505115	5.7468705
83787	9.2003765	9.505675	9.69174	9.642024	9.357667	9.602807	9.036982	9.821165	9.851788	9.562414	9.607436
83853	6.1274567	6.1516175	6.1615553	6.033366	6.3918843	6.3534436	6.1985483	6.2976255	6.126883	6.347774	5.9916134
83854	8.421543	8.823833	8.6698	8.85966	8.513076	8.716365	8.7421055	8.530983	8.7147455	8.149027	7.0430655
83855	5.8781753	5.7541833	6.0054045	5.569796	5.87176	5.9067287	5.66176	5.9944935	5.718996	5.8023763	5.7345805
83856	6.056057	5.9818816	6.027198	6.060475	5.9906144	5.9244995	5.998534	5.8924026	5.896028	6.24537	6.1631737
8387	5.991762	5.8858013	5.931774	5.908234	5.967947	5.7865596	5.7554207	5.9382434	6.032631	5.7737236	5.7652082
83871	7.220697	6.9059353	7.2585254	6.7475724	6.9280744	7.031489	7.0264544	6.755993	6.9414697	7.005356	7.028229
83876	5.7748365	6.0525827	6.160082	6.1213894	6.1144447	6.0927234	6.0452166	6.257087	6.278697	6.289694	5.9234614
83877	7.157809	6.9821444	7.53279	7.364858	7.5697784	7.1969185	7.3816724	7.3079805	7.4985604	7.2809196	7.003748
83879	6.018251	6.262816	6.0210986	6.0678353	5.933177	6.0395885	6.476752	6.0723486	6.08534	5.986633	6.09171
8388	5.832497	5.652642	5.804217	5.8240514	5.7033677	5.8427725	5.6898293	5.8529115	5.5462737	5.6760674	5.8174834
83887	5.7899904	5.83623	5.759014	5.664274	5.7671175	5.686654	5.5349145	5.8487816	5.841815	5.644717	5.7257814
83889	5.8669696	6.028063	5.8157554	6.1417623	5.951787	5.741476	5.7319546	5.8528814	5.882815	6.023138	5.764907
83890	5.987752	6.0676355	6.110708	5.9080424	6.077699	6.153009	5.996401	5.9289017	6.3955674	5.974995	6.275884
83897	5.9590855	5.99926	5.9368706	6.0618057	5.9134655	5.899509	5.794468	5.806589	5.977438	6.1712418	5.96796
839	6.936313	6.4516497	6.81144	6.979574	6.9670997	6.491761	6.604023	6.766568	6.376966	6.6009274	7.1456485
83903	5.895739	5.966151	5.933977	5.9776664	5.9592557	5.8922763	5.9560103	5.789115	5.6659937	5.858289	5.6929145
83930	7.031489	7.4857125	7.713724	7.189786	7.274983	7.6981397	7.1622243	7.408599	7.2836256	7.2939043	7.391738
83931	9.937658	9.419399	9.751312	9.796163	9.846573	10.153541	9.97666	10.001352	10.075147	9.635678	9.958525
83932	6.6834764	6.812915	6.7052226	6.656285	6.732111	7.024279	6.6343	7.1261687	6.7048306	6.763704	6.881197
83933	6.1033034	5.9430323	5.9242826	6.051471	6.0100937	5.8373303	6.312555	5.8677897	6.0051475	6.1872473	6.0534015
83937	5.9960723	6.480284	6.4184685	6.3043203	6.354954	6.22316	6.325883	6.3793097	6.389244	6.0328684	6.4488363
83938	8.231681	8.427521	8.611211	7.983221	8.383273	8.034298	8.373119	7.9243665	8.311317	7.9064984	7.905651
83939	9.446395	9.89927	10.133346	9.890087	10.168047	10.1733465	9.800683	10.176325	10.205753	9.79676	9.977988
83940	7.0658174	7.171914	6.773728	7.1449895	6.944948	6.852522	6.657493	7.2231116	6.7136536	6.876404	7.128268
83943	8.881305	8.625589	8.505296	8.535327	7.8893003	8.337624	8.218321	8.597689	8.288782	8.387712	9.069738
8395	5.941984	5.890142	5.8951125	5.9944935	6.027107	6.2049637	5.9227076	6.0857224	5.850715	5.999406	5.827517
83953	7.2570333	6.92225	7.307279	6.201887	5.984837	5.9984927	6.4241304	7.6884594	6.100677	6.3731422	6.861719
83955	7.053123	7.39054	7.1559124	6.83621	6.967486	7.5637355	7.7251678	6.905759	7.440555	6.991166	6.841085
8396	6.171334	6.428427	6.457927	6.2255335	6.4447994	6.1588	6.1096396	6.407777	6.245185	6.1905622	6.3430076
8398	6.229727	6.3409934	6.2498355	6.438292	6.3190393	6.216911	6.217687	6.574368	6.303849	6.1801205	6.4791317
83983	5.977178	6.0314207	5.9815106	6.106062	6.248481	6.273663	6.1910324	6.1140733	6.194842	6.1171703	6.081655
83985	8.607855	8.415398	8.546571	8.72102	8.593234	8.562338	8.754964	8.377498	8.300992	8.569812	8.541676
83986	9.547236	9.052427	9.166853	9.098458	9.104513	9.016124	9.130307	8.730417	8.929936	9.362608	9.091237
83987	6.106319	6.229647	6.1098676	5.8288794	6.179819	6.0289993	5.934437	6.0817947	6.0738535	6.082393	6.0675273
83990	6.0684566	6.1392236	6.264656	6.2779975	6.2844067	6.829524	6.183562	6.071874	6.0406785	6.7400193	6.2565145
8402	7.8411846	7.6577277	7.8530965	7.548381	7.8551097	7.616084	8.021885	7.667002	7.4449615	8.007859	7.793666
84057	6.2577524	6.326685	6.0061383	5.973673	5.87509	5.932988	6.0378275	5.8057704	5.7820597	6.187389	6.202494
84058	8.782663	8.44787	8.172393	8.169495	8.4680395	8.19207	8.303445	8.029029	8.06681	7.922205	8.227259
8406	9.00236	9.187668	8.509949	7.9562244	8.169803	8.806897	8.612379	8.195954	9.1293545	7.954141	8.0244255
84060	6.334447	6.4758472	6.3440576	6.355711	6.298805	6.1608515	6.2237005	6.552536	6.7742343	6.120043	6.5644407
84062	6.4836497	6.331023	6.1148925	6.3595695	6.2364554	6.1934047	6.541207	6.737222	6.519344	6.1484156	6.528767
84064	8.517428	8.429248	8.349197	8.311957	8.391488	8.3570595	8.460296	8.312314	8.2546215	8.402502	8.374568
84066	5.8888025	5.786871	5.770766	5.7778125	5.7170973	5.7901216	5.558535	5.698582	5.6344953	5.7358327	6.001298
84067	8.913172	8.770429	8.652081	9.183853	8.83098	8.71312	8.899995	8.84566	8.787115	8.836024	8.517801
8407	10.639428	10.095144	10.140442	9.107995	9.567056	10.496309	9.576648	9.79284	9.381067	9.992974	10.384153
84074	5.8983765	5.813621	5.6823387	5.9227996	5.7311225	5.847887	5.9266176	5.895688	5.7371097	5.8269725	5.899185
84077	6.124679	5.708942	5.874041	5.925118	5.8204165	5.8428006	5.8752017	5.8715496	5.908105	5.918801	5.825069
84078	6.9889135	7.0156074	7.217768	7.2237797	7.295661	6.4005666	6.9819922	7.4295883	7.27719	7.031489	7.0260177
84079	6.071347	6.159562	6.124749	5.9586134	6.1282845	5.9575195	6.133038	6.255617	6.188333	6.061609	5.93588
8408	11.142802	10.394827	10.712066	11.132061	10.847704	10.552101	10.661137	11.168429	10.874463	10.609966	10.873004
84080	8.334195	8.337624	8.373914	8.7147455	8.762083	8.265494	8.39894	7.7546673	8.38166	8.310995	7.7016015
84083	6.243051	6.1255426	6.0318737	6.1082063	6.0688686	6.14705	6.3155184	6.1460743	6.2232027	6.1767087	6.2244897
84085	6.3783903	6.6808243	6.471212	6.711077	6.6365366	6.3973227	6.4223857	7.0148134	6.596661	6.2834654	6.6984577
8409	10.902657	11.479384	11.37814	11.017546	11.342964	10.932449	11.136206	11.028437	11.039864	11.183831	11.338077
841	5.804198	5.8948336	5.719666	6.0374	5.7337117	5.6019263	6.054677	5.8218746	5.944326	6.2383776	5.903739
84100	5.891458	5.6904373	5.8525696	5.9447594	5.819781	5.813585	5.979431	5.751745	5.8484592	5.833441	5.8539886
84102	8.976355	8.676796	8.63946	9.14243	8.773665	8.309429	7.820832	9.278112	8.968779	8.667475	8.553852
84105	7.189372	6.464433	7.0146313	7.016013	7.2634115	6.6836295	6.681124	6.759923	6.9905443	7.042864	6.84252
84106	6.5831714	6.4961467	6.4199243	6.513928	6.201927	6.3562794	6.4405084	6.316635	6.5051556	6.1543703	6.136009
84107	5.961883	5.812229	5.834684	5.7726426	5.8249307	5.957378	5.9529786	5.6724095	5.903067	5.8695354	5.74385
84108	8.036648	7.8604136	7.6530867	8.171727	7.9840903	8.183705	7.8843246	7.969147	8.152393	8.272125	8.232669
8411	6.2294183	6.5196915	6.263394	6.3448887	6.453963	6.479356	6.2078047	6.367769	6.2133284	6.3846073	6.5733395
84124	6.5486503	6.6973567	6.6297264	7.0403385	6.588161	6.9851475	6.491761	6.9605136	6.9942837	6.6976466	7.108642
84126	6.940722	6.5497203	7.027045	6.819503	6.690606	6.562971	6.943645	6.852522	6.7609987	7.034588	6.741483
84132	7.7611904	7.744378	7.954141	7.8033333	7.6672997	8.063	7.739455	7.9420323	7.7292614	7.681229	7.603894
84133	6.4412684	6.402022	6.5234027	6.541317	6.5623555	6.03711	6.5460124	6.387273	6.6269665	6.757467	6.4741917
84134	7.298726	7.473176	7.0381327	6.91272	7.0146313	7.2007422	6.8947754	7.3448462	7.06872	7.25634	7.0347934
84138	6.273195	6.4694295	6.3899956	6.1660295	6.5171084	6.4612985	6.473376	6.61386	6.829369	6.4662104	6.347774
84141	10.234389	10.53564	10.889189	10.580582	10.639428	10.591804	10.707957	10.948328	10.713181	10.878725	10.43009
84144	6.228066	6.1885085	6.0739403	6.3866153	6.3795624	6.2192326	6.52994	6.4659934	6.3103867	6.1581693	6.326552
84146	7.198136	7.47959	7.77249	7.816827	7.7228656	7.756906	7.8575916	7.82548	7.514558	7.446164	7.599008
84152	6.523053	6.4047046	6.3584285	6.3389926	6.4924946	6.181845	6.598259	6.409184	6.305489	6.6390185	6.360714
84153	6.518211	6.430844	6.1421485	6.467594	6.48301	6.4152017	6.4229536	6.3164363	6.414338	6.501433	6.355999
8416	7.184855	7.375964	7.1230946	7.183125	7.2224135	6.900086	7.092391	7.255929	7.4869165	7.2233415	7.2029366
84164	10.680846	10.710064	10.514826	10.604257	10.556948	10.522266	10.82538	10.341756	10.554066	10.531665	10.5002365
84168	7.690048	7.908329	7.847269	7.8931227	7.776468	7.852264	7.944485	7.2934465	7.796795	7.999935	7.398227
84171	9.115414	10.077896	9.777956	7.74923	9.49387	12.372765	8.268391	9.488368	8.476461	10.156797	12.945255
84173	7.215274	7.119888	7.005135	6.9890733	6.9667435	6.7866755	7.130467	6.6704564	6.9357624	7.03384	6.9748006
84174	6.273756	6.1681666	6.2441926	5.9959474	6.0518303	6.032021	6.0202804	6.23599	6.141794	6.020084	5.8412232
84181	6.8565407	6.743074	6.7488027	7.009872	6.642761	6.69551	6.551064	7.0464234	6.6507044	6.5244317	6.6931286
84182	6.9550543	7.3170285	6.9098744	6.6144533	7.1146274	7.1029778	6.730257	6.5728393	6.6558294	6.7068105	7.0753417
84187	5.9879637	6.222955	6.083139	5.9609995	6.039147	5.831666	6.1067686	6.0673075	6.030374	5.7385497	6.0488777
8419	5.834291	5.7960653	5.8516636	5.7566967	5.705092	6.092495	5.910691	6.017917	5.8056445	5.9091673	5.7265525
84193	10.797729	10.6348715	11.029701	10.633689	10.901458	10.907757	11.085366	10.629734	10.819623	10.722264	10.460946
84206	5.705425	6.311978	6.0580316	6.054833	5.9838223	6.16418	5.941169	6.4206433	6.0342574	6.1461315	5.9918737
84217	7.3077593	7.3796716	7.4459105	7.3402104	7.2135544	6.738019	7.00225	7.3939185	6.735698	7.407169	7.0498314
84221	5.973861	6.179221	5.977028	6.1525664	6.0947056	6.1927032	5.9552274	5.945248	6.0534196	5.932097	6.252124
84224	6.0532184	6.2710457	6.0457697	6.0098	5.92378	6.131883	6.0123005	6.1340723	6.204652	6.1127114	6.3340416
84225	8.040632	8.634194	8.721401	8.480069	8.446091	8.849154	8.84615	8.777616	8.273527	8.963574	8.542083
84229	6.030451	5.986852	5.880885	5.974842	6.048532	5.9820943	6.078983	5.9497843	5.811418	5.9747167	6.036344
84232	7.826274	7.441234	7.733307	7.7943034	7.925887	7.397968	7.575379	7.4833226	7.350523	7.614523	7.550764
8424	9.443569	10.0180435	9.849856	10.06777	9.515929	7.3005304	10.18259	8.96606	9.944964	7.78483	8.511148
84240	9.117882	9.040299	9.149605	9.302338	9.228981	9.23844	9.228485	8.807274	8.852619	9.332558	8.6936455
84245	7.13258	6.87194	7.533351	7.190454	7.4424477	7.4484644	7.6254535	7.6306257	7.4886384	7.4492035	7.0662165
84246	8.735	9.009007	8.857789	9.043864	8.739207	8.9965515	8.747746	8.73076	8.669023	9.067779	9.116369
84248	8.2016945	8.076183	8.025446	7.769388	7.7419057	8.217706	7.924637	8.036648	7.9497237	7.751264	7.777102
8425	7.775255	7.509638	7.177263	7.2492886	7.8727965	7.6001797	7.8857827	7.0851145	7.6847224	7.185303	7.216164
84251	6.7491016	6.7557225	6.389407	6.1665473	6.3430076	6.6263146	6.340903	6.246172	6.3673353	6.051896	6.769935
84254	5.998746	6.0815563	6.079161	5.7376175	5.8867626	6.0643816	5.9542723	5.979682	6.02579	5.924814	5.7641087
84255	6.570556	6.3750706	6.145494	6.265584	6.280447	6.500234	6.348009	6.4024625	6.5003347	6.37832	6.872283
84260	6.5206456	6.580558	6.8311343	6.511723	6.6677475	6.290947	6.5159626	6.715012	6.6231422	6.6723213	6.527813
84262	7.144801	6.873906	6.7633696	7.064281	6.8157377	6.827657	6.921176	6.748027	6.900086	6.9719567	6.650853
84263	9.576648	9.76517	9.499389	9.49651	9.098458	9.267513	9.581525	9.523654	9.491863	9.428029	9.682824
84264	6.1533446	6.147483	6.1740813	6.01335	6.171542	6.0115614	6.1398706	5.973584	6.1574917	6.0541644	5.9978743
84265	10.129511	10.011588	9.957244	10.123606	10.338417	9.874	10.276346	10.126445	10.048162	10.096717	9.479189
84266	8.393309	9.022558	8.841832	9.282138	9.097049	8.637592	8.546571	9.006868	9.07115	8.762827	8.781839
84268	9.697326	9.758423	9.82643	10.000614	9.7793	9.741527	9.554557	9.955336	9.875445	9.445851	9.909802
8427	7.4498963	7.2660313	7.343691	7.4307795	7.2344766	6.92225	7.3500056	7.1668754	7.308463	7.181239	7.3216944
84271	8.255705	7.968528	8.136494	8.207223	8.063984	7.948341	8.040632	8.218002	8.13216	8.008181	8.096105
84272	8.64529	8.310995	8.771756	8.838085	8.305502	8.454012	8.295245	8.698076	8.357422	8.475601	8.646447
84273	8.337624	8.272462	8.333499	8.113725	8.289425	8.001393	8.204906	8.052867	8.050703	7.9751544	8.255705
84277	6.79736	6.9887075	7.825179	7.325475	6.915103	7.0946436	7.3297596	7.1624117	7.425765	7.1424417	7.0977645
84279	8.073398	8.195954	8.661563	8.25287	8.571765	8.0696745	8.565248	7.8069086	8.447224	8.826178	8.19307
8428	10.52778	10.814704	10.455942	10.596839	10.476246	11.059645	10.282988	10.391194	10.705843	10.470807	10.420395
84282	6.4231377	6.483746	6.317011	6.8505955	6.961836	6.5030675	6.767971	6.7717485	6.8346667	6.72353	6.4153714
84283	7.4847913	7.279287	7.3959985	7.518762	7.1696525	6.9929366	7.3538704	6.7940946	7.251774	7.320359	7.18782
84284	9.081512	9.252879	9.073076	8.893037	8.125558	8.700447	8.713563	9.082517	8.781839	8.705474	8.820038
84286	9.701869	9.609453	9.730598	9.861669	9.494299	9.398897	9.839765	9.184738	9.677914	9.749314	9.448994
84287	5.9050083	5.903435	6.0376625	5.8533363	5.862938	5.782747	5.80888	5.9974213	5.808193	5.9574304	6.0975122
