Genes	GSM2367567	GSM2367568	GSM2367569	GSM2367570	GSM2367571	GSM2367572	GSM2367573	GSM2367574	GSM2367554	GSM2367555	GSM2367556	GSM2367557	GSM2367558	GSM2367559	GSM2367560	GSM2367561	GSM2367562	GSM2367563	GSM2367564	GSM2367565	GSM2367566
348654	6.150304	5.8636045	5.9150376	5.9501233	6.0809054	6.042674	5.9101834	6.0309772	6.1164074	6.031979	5.923044	5.822063	5.9546914	6.00853	5.9955235	6.0098	5.8605456	5.88555	5.875035	6.1480913	5.846347
3487	12.244323	12.915266	12.599885	12.510259	12.949193	12.385949	12.287691	12.805904	12.053721	12.454196	12.463197	12.430471	12.496276	12.910939	11.895253	12.758171	12.356443	12.583604	12.544198	12.493648	12.930341
348738	6.8412685	6.628779	6.428174	6.5497203	6.6078935	6.6549644	6.517977	6.561048	6.686823	6.7369266	6.682575	6.269065	6.481508	6.6302457	6.203041	6.367769	6.9556284	6.5899415	6.928446	6.452696	6.8777857
348793	6.9665394	6.7508397	7.0375752	7.213921	6.837994	6.7341495	7.127588	7.0539355	6.998355	7.194931	6.834121	7.0349746	6.694437	6.991166	6.5593185	6.889436	7.0397453	6.7785854	7.0088663	6.8817477	7.0409503
348801	6.0511084	5.8338003	5.8130317	5.704668	5.8085227	5.8580513	5.8273396	6.0143566	5.9422054	5.8018413	5.8360233	6.0073204	5.887605	6.072798	5.874066	5.994788	6.1015835	5.8079224	5.979695	6.0024567	5.9271245
3489	7.278565	7.9252295	7.7379804	7.864575	7.9613204	7.2430563	7.596423	7.1432414	7.5011096	7.224007	7.4557767	9.063682	8.348458	7.133186	8.2016945	7.3524294	7.8931227	7.74923	7.0066648	7.82304	7.2324457
348995	6.032222	6.0185876	6.060028	6.1353555	6.1302757	6.1487956	6.0392303	6.0656066	5.970923	6.0058193	5.9948854	5.928804	6.1537023	5.8882523	5.7469144	5.9143653	5.9306183	5.9839597	5.9414797	6.117623	6.237556
3490	11.209989	11.652169	11.460324	11.687745	10.637097	11.211331	11.940116	10.818442	12.322602	11.645092	11.02306	13.837744	11.705212	12.314557	11.720855	11.443959	11.639208	12.062247	11.077098	12.364744	10.484028
3491	9.705526	10.060448	10.83372	9.047033	10.052686	9.347385	9.911866	9.20416	10.798882	9.316911	8.97772	12.298113	9.600394	8.578731	9.345153	9.982991	8.70938	10.27887	10.461747	9.296328	8.468681
349136	6.696924	6.504619	6.6982923	6.8899474	6.374493	6.801184	6.4467473	6.567493	6.3986077	6.766738	6.3654604	6.675896	6.6026196	6.6214333	6.702443	6.588161	6.4419446	6.713976	6.443818	6.542087	6.4130425
349152	6.2866106	6.5259233	6.258284	6.204581	6.4210978	6.368768	6.236239	6.684063	5.962145	6.013851	6.083397	6.3214707	6.0251164	6.3062825	6.243955	6.0795417	6.677675	6.208908	6.267871	6.1632347	6.464715
350	13.378322	13.245362	13.208442	13.349123	13.3151245	13.520119	13.486113	13.164746	13.217048	13.454985	13.305944	12.512808	13.11698	12.823335	13.178988	13.104236	13.393835	13.178988	13.297122	12.886513	13.38932
3508	7.1923423	7.0685153	6.888669	6.8947754	6.971185	6.763034	6.9641294	6.887981	6.570422	7.008289	6.9364824	6.635274	7.0664244	6.8777857	7.284272	6.9586406	6.829197	7.154024	7.0434256	6.7550635	6.8858314
3512	9.093021	9.85582	9.965387	8.671697	7.8787956	8.822951	9.262221	8.634194	8.211817	9.20941	8.745229	8.740067	10.875427	8.070559	8.427129	9.03657	7.620032	8.13775	7.2094893	8.796859	7.4126554
3516	7.855889	7.874814	7.771341	7.775255	7.6547003	7.8276715	7.9538226	7.750079	7.629335	7.7796035	7.8467345	7.9978366	7.8884625	8.078942	7.8113675	8.21936	8.225963	8.075867	7.704319	8.040289	7.6849456
353	9.32654	9.190598	9.128438	9.188711	9.4879265	9.097523	9.057019	9.327045	9.008248	9.088831	9.416322	8.608591	9.501048	9.120756	9.319078	9.150113	9.092603	9.005522	9.298848	8.949143	9.271099
353116	7.3950768	7.398227	7.214638	7.646342	7.403662	7.467796	7.5928645	7.292741	7.767142	7.6090193	7.565684	7.7509894	7.3290763	7.6092916	7.776764	7.7231436	7.350956	7.7916102	7.370434	7.774124	7.6400995
353174	5.8454905	5.7559094	5.6770773	5.822948	5.6892357	6.1828513	5.7252374	5.989115	5.6125064	5.8658752	5.779672	5.68161	5.781122	5.8514013	5.7737236	5.709815	5.765146	5.932109	5.759472	5.65386	5.941851
353189	6.828313	6.5240917	6.8304935	6.565918	6.520255	7.1296887	6.450962	6.1454134	6.485288	6.7723975	6.3961163	6.2475533	6.637048	6.451842	6.528767	6.0038114	6.23485	6.3374553	6.578422	6.205768	5.973108
353322	10.201786	9.672977	9.610032	9.15685	9.268102	9.267513	9.687585	7.488132	9.046679	9.322925	9.771651	8.172697	10.090883	9.457965	9.943514	8.519743	7.5468326	8.82742	11.191357	8.299913	9.859671
353324	5.9629416	5.935329	5.8833237	5.803843	5.952186	5.905813	6.0076456	5.8451185	5.7533283	5.8997445	5.9704614	5.8745923	6.0354195	5.8188853	5.825751	5.914553	5.9031506	5.9569535	5.794855	5.988603	5.9920764
353332	6.2340527	6.072246	6.167338	6.1627994	5.9766574	6.092333	6.0330987	6.268382	6.4125347	6.2684245	6.3002167	6.2980466	5.984758	6.13541	6.292978	6.2043533	6.2937346	6.259288	6.2919693	6.036747	6.1235633
353376	7.042113	7.467796	7.3259597	7.704868	7.422444	7.435597	7.312589	7.1670904	7.6571603	7.164665	7.65876	7.338366	7.232232	7.373725	7.5741496	7.4872093	7.064675	7.6828356	7.4025364	8.125245	7.155519
3547	6.11617	6.0445743	5.95475	6.0592184	6.0794997	5.874282	6.170864	6.0355115	5.8862333	5.991004	5.9330497	5.7767816	5.878451	5.920286	6.071385	5.9749064	5.8664927	5.916174	5.8208747	5.830619	5.828155
355	6.029397	6.058085	6.45895	6.5368166	6.649894	6.649165	6.3222103	6.220077	6.234455	6.08633	6.396554	6.4041114	6.5813646	6.238003	6.299328	6.1760907	6.069227	6.0242114	5.886963	6.1671205	6.512852
3550	8.769432	8.761418	8.622039	8.8605385	8.935117	8.760984	8.777616	8.725158	8.74493	8.554604	8.72758	9.0792465	8.818406	8.799787	8.943928	8.71243	8.432118	8.710934	8.588046	8.696771	8.83098
3551	6.114468	5.953188	5.7708507	5.82094	6.1408224	6.141192	5.825418	6.082584	6.056487	6.0394464	5.89248	5.8918767	5.977694	5.851761	6.1347175	6.0473046	6.1346416	6.0207243	6.0529084	6.081265	6.176123
3553	8.706595	10.366904	8.516324	8.356372	7.580297	7.568508	7.382151	9.862776	6.340641	7.3519692	7.3500056	8.296013	7.1263638	7.1385922	8.162443	10.099563	8.07179	10.543613	8.273527	7.550764	7.084511
3554	6.8327665	7.1101904	6.7147017	6.5140715	6.533519	6.2361894	6.6681514	6.9623566	6.803347	6.6618843	6.3847575	6.963757	6.287427	6.4797864	6.27964	6.7279153	7.002984	6.9453564	6.2501917	6.751453	6.713026
3556	7.313547	7.4297915	7.348412	7.395289	7.5011096	8.042115	7.7822976	6.958066	7.145426	7.421882	7.3170285	6.859076	7.4126554	7.169231	6.9660006	7.425765	7.6503034	7.008289	7.551026	7.108401	7.2685986
3557	9.698394	9.83573	9.447287	7.9460435	7.97542	7.5119505	8.73715	8.325089	7.492076	8.958205	8.895598	9.480228	9.056138	11.195407	7.8102274	9.047033	10.545351	11.326826	9.676677	7.758587	8.483442
3560	7.6927004	7.8071837	8.592842	8.0822525	8.414683	7.7206945	8.236246	7.8768325	8.368311	8.781109	7.8481417	7.4295883	7.1664114	8.4512615	7.507785	7.7024693	7.082594	6.825859	7.6317844	8.667475	7.914547
3561	5.981338	5.933126	5.8677073	5.8035064	5.868596	5.824774	5.799404	5.900087	5.8678584	5.86425	5.7960653	5.932621	5.9060907	6.009993	6.061201	5.7618594	5.7911096	6.0173006	5.8694444	6.239269	5.827898
3568	6.9026313	6.998729	6.860599	6.9451494	6.7168407	6.5026326	6.846147	6.570556	6.757467	6.9309344	6.7624135	6.594792	6.872638	6.8166947	7.2285295	7.1296887	7.1152434	6.7870173	7.1287203	6.5710835	7.12551
3569	7.9454293	8.208226	7.2631755	7.0088663	6.3479276	6.014877	6.7151666	7.6617603	6.4104605	6.61386	6.3614407	10.0559025	5.943411	5.96379	6.737075	6.9635916	7.5356946	9.651349	7.274983	6.0289063	6.1584973
3570	8.479105	8.403194	7.7958927	7.4874897	7.3459597	7.809898	8.15729	7.2882833	7.611645	7.763702	8.10233	6.899902	7.7257195	7.8429165	8.106805	7.51119	8.5428	7.4034576	8.41206	7.101189	7.8290377
3572	7.611645	7.1668754	7.029746	7.17458	7.2941265	7.699729	7.109537	7.4998665	7.0694914	6.8311343	7.6121817	7.7790155	7.358676	7.503061	7.130938	7.122849	7.615847	7.4591813	7.1124096	6.9801383	7.040731
3575	8.7160015	8.703898	9.803217	9.018871	8.185978	8.337329	9.33974	8.589536	8.358048	8.524545	8.636426	9.683364	9.944964	8.404954	7.9981337	8.251224	8.403891	8.223697	8.142674	9.446881	8.577524
358	6.4971867	6.1943746	6.767819	6.631363	6.2272406	6.513928	6.4180136	6.5399776	6.1902556	6.101065	5.942355	7.715078	6.307873	6.523294	6.429766	6.206254	6.7188754	6.212145	6.0635395	6.4650116	5.955582
3580	6.743522	6.2169886	6.6115274	6.355326	6.82227	6.4594326	6.737075	6.4455733	6.911945	6.346202	6.351499	6.3812437	6.280447	6.82227	6.744455	6.8786955	6.1142163	6.828863	6.378598	7.028229	6.3708086
3586	10.357037	11.344548	11.0623045	10.828886	10.573554	10.316027	11.247009	10.973536	10.007198	10.566569	10.551194	10.849961	10.3151655	10.589896	11.455444	11.113385	11.183831	11.432837	11.431482	10.990296	11.029701
359	6.1373906	6.212342	5.96787	6.175773	6.128404	6.0810966	5.967725	6.1143537	6.1415005	6.052176	6.0735855	6.1035666	5.987752	6.023443	6.0516067	6.003933	5.9105973	6.2227497	6.124499	5.9701214	6.221131
3598	8.416395	8.219957	8.009455	8.146204	7.226601	8.595656	8.404625	8.588831	6.840246	8.172393	7.7557516	5.8040943	8.170755	7.3214455	6.6577535	8.256981	8.015067	7.2287283	8.150524	8.360741	8.433859
359821	6.1950197	5.995675	6.01434	5.9227467	5.805859	6.0138106	6.0708275	6.0309014	5.843686	5.9669485	5.923681	5.8215604	6.003356	5.8259234	6.142202	6.1046276	5.9461756	5.96434	6.0089865	5.8866177	5.93361
359948	9.499911	9.377247	9.270546	8.8947525	9.31382	9.397234	9.130307	9.765836	8.7206545	8.865114	9.1610365	9.413846	9.073076	9.387278	9.113151	8.842236	8.964504	9.579106	9.716997	8.453674	9.365162
36	9.461347	9.280743	9.195604	9.581525	8.835641	9.510626	9.371969	9.417345	9.194186	9.05205	9.403517	7.651699	9.330563	9.055616	9.825823	8.723759	8.881706	8.78603	9.362608	8.235901	9.050705
360023	6.129993	6.2833076	6.2688956	6.23485	6.158555	6.6875415	6.104281	6.1902194	6.3202887	6.1719775	6.5913796	6.343272	6.3956537	6.295201	5.8372536	6.0928297	6.2243705	6.0653706	6.194803	6.3541727	6.135671
3601	6.121928	6.105814	6.191069	6.0532	6.1362495	6.08077	6.0682406	6.049319	6.1740384	6.01395	6.0699415	6.2102246	6.0616946	6.262358	5.740535	6.1288934	6.1825943	6.2180123	6.14734	5.964752	6.0594788
3608	10.159077	10.411632	10.103876	10.279595	10.256404	10.212046	10.3852415	10.2952	10.31334	10.365957	10.365957	10.970113	10.373185	10.3032	10.462529	10.16942	10.468932	10.538703	10.144803	10.362786	10.166591
3609	8.112814	8.757239	8.415398	8.314743	8.533436	8.236246	8.423189	8.558206	7.985769	8.486291	8.548057	8.992555	8.337624	8.145215	8.586155	8.642704	8.946144	8.643087	8.47946	8.42889	8.430663
361	5.9075613	5.8944774	5.9718003	6.068724	5.952365	5.7822485	5.9618697	5.986816	5.81377	5.945193	6.0115743	5.89854	6.002388	5.901752	5.7331977	5.6440854	5.844242	5.815192	5.8265195	5.723724	5.910479
3614	7.748295	7.814912	7.6932445	7.669436	7.6828356	7.4779263	7.691637	7.6320004	7.6059275	7.788508	7.809898	7.9645233	7.820573	7.782571	8.058261	7.8359427	7.9287744	8.021885	7.446164	8.186631	7.624655
3615	9.772356	9.900611	9.961902	9.8479595	9.988779	9.762073	9.881126	9.698929	9.572143	9.669755	9.956001	10.374035	10.398598	9.540729	10.44292	9.937658	9.741527	9.424649	9.478748	9.880468	9.711499
3621	7.3063517	7.3109035	7.6405907	7.39416	7.4216266	7.5829606	7.1846485	6.842666	7.711834	7.264479	7.4644303	7.494021	8.270354	7.2462792	7.6762714	7.2941265	6.9068475	7.089048	7.1938057	6.9149027	7.620032
3622	8.248494	7.8840313	7.836226	7.848414	8.156009	8.2963085	7.9000754	7.6121817	7.516991	7.8042264	8.027121	7.4695997	7.9273095	7.9393473	8.627674	8.30445	7.3185935	7.70912	8.0884495	7.8219805	8.105762
3626	5.963183	6.1128902	6.008927	5.9619594	6.12195	6.284927	5.902286	5.93667	5.9473195	6.1490755	6.0114603	5.897338	5.982978	6.0987315	5.932158	5.958192	5.9485555	6.051764	6.113107	6.0716996	6.014416
3627	8.363837	8.194322	10.096717	9.513022	9.044369	8.710104	7.2430563	7.8481417	7.942624	7.8690147	7.485048	7.5052695	7.897676	8.970549	8.521226	8.886746	7.7309036	7.3732624	7.4052525	9.659981	7.695586
3631	6.153905	6.476752	6.381803	6.1861844	6.1050463	6.2134876	6.2635922	6.295762	6.0206246	6.294914	6.241366	6.37804	6.0850377	6.506402	6.4770494	6.4899526	6.1828513	6.224073	6.3715134	6.5633736	6.3665833
3633	7.082802	7.2943664	6.9593835	7.135481	7.118681	7.1302686	7.002073	7.124116	7.2547975	7.3054323	7.330189	7.0340495	7.3706694	7.0948606	7.198557	7.0821548	7.045	7.039933	7.2007422	7.2638273	7.5553236
3636	8.538337	8.552746	8.899132	9.076969	8.820038	8.679841	8.9993305	8.658297	8.819253	9.108983	8.763237	8.883801	8.5156765	8.898672	9.256502	8.740067	8.613097	8.9895	8.948148	8.844801	8.89519
3638	10.386968	9.525823	9.363582	8.8846245	9.260111	9.323393	9.3063345	9.073076	9.003685	9.399386	10.3151655	8.516697	10.523163	10.23938	10.122868	9.6124	8.921686	9.245982	9.874	9.01043	9.260111
364	6.8888717	6.644537	6.6769657	6.847377	6.8581834	7.0264544	6.9302087	6.8933473	6.834121	6.5297084	6.787948	6.32396	6.2131414	6.814578	6.65977	6.8016953	6.848678	6.8499293	6.776607	6.616707	6.8423543
3642	6.3397007	5.9503794	6.2792583	6.2379184	6.1452966	6.393173	6.0234723	6.4656916	6.0129843	6.252958	6.206254	6.1787853	6.053486	6.303733	6.003713	6.299328	5.9460278	6.2327523	6.1438622	6.024521	6.227815
3646	12.6320305	12.796229	12.883233	12.748443	12.258413	12.599885	12.634998	12.370089	12.731246	12.430471	12.621669	12.967784	12.694456	12.400581	12.952776	12.9566	12.5381565	12.608987	12.690937	12.819754	12.454196
3651	5.9554057	5.910402	6.0249043	6.007375	5.984146	5.996596	5.822515	5.941921	5.7554207	5.8316813	5.908354	5.935091	5.8296113	5.786027	5.985214	5.777215	5.9094815	5.857775	5.851806	5.8870697	5.7768025
3652	6.7619653	6.588816	6.636664	7.0459995	6.8786955	6.7292933	6.870257	6.9066596	6.715012	6.5132933	6.741947	6.413988	6.888669	6.741483	6.6923943	6.7280674	6.5127296	6.6600776	6.721709	6.854587	7.107459
3658	7.115872	7.2781477	7.483091	7.457251	7.0577426	7.339499	7.3448462	7.4703045	7.4080906	7.611092	7.325475	7.244011	7.317751	7.432021	7.4854875	7.1996255	7.3839684	7.352649	7.1160765	7.190454	7.1557193
366	13.13014	13.24081	13.520119	13.138733	13.408864	13.45992	13.439656	13.354557	13.645321	13.195143	13.710435	11.866005	13.45992	13.222028	13.3151245	13.503182	12.963807	12.910939	13.579451	12.971914	13.439656
3661	7.645539	7.925887	7.9183555	7.8802443	7.8914833	7.6794543	7.9448333	7.938163	7.762057	7.8458085	8.05885	7.5635195	7.847539	7.706231	8.337624	8.175938	8.208537	7.9130807	7.9990273	8.103321	7.8866053
3662	5.98196	5.9211936	5.8934584	5.991888	5.7001295	5.955908	5.9146323	5.857643	5.737776	5.8332424	5.62493	5.91842	5.798692	5.945742	5.8578362	5.9348526	5.838375	5.9153132	5.670099	5.741978	5.715243
3663	5.7246194	5.8386836	6.109556	6.1346416	6.187708	6.3220887	5.8802814	5.98786	5.7699323	5.874398	5.926583	6.1496396	5.7183337	5.6966414	6.019696	5.8717055	5.82997	5.859919	5.7570615	5.784683	6.0272717
3665	9.158265	8.865875	8.505296	8.634524	8.933005	8.629616	8.533036	8.682644	8.74975	9.037957	8.647617	9.263638	8.331336	9.26956	8.582215	9.238016	9.256502	9.201353	8.874459	9.014807	8.787532
3669	9.286193	10.113839	9.757736	9.012094	9.486777	8.627381	9.707983	8.880523	8.995192	9.178987	9.252368	10.123606	9.642508	9.587935	9.32858	9.296328	9.043864	9.24801	9.069216	9.430836	8.527527
367	7.0113974	6.914737	6.86639	7.081337	7.1109643	6.793114	6.7747293	6.8000283	7.0055118	7.0055118	7.0430655	6.306972	6.913896	7.0500703	7.2166386	7.436665	7.0917754	6.851257	7.3418794	6.901979	7.0195847
3673	5.8897657	6.10059	6.071925	6.341809	6.030875	5.905587	6.113242	6.1046276	6.046697	6.0055256	5.8751206	7.9742656	6.161494	5.872225	6.0597234	6.1728024	6.124155	6.8020086	6.0664873	5.985888	6.0318418
3678	8.660804	8.457305	8.149661	8.212453	8.272858	8.361114	8.164702	7.9378314	8.231681	8.350269	8.208226	9.201776	7.90619	8.7654295	8.668243	8.628466	8.394819	8.700447	8.706595	8.534602	8.685053
3680	7.0104647	7.2137337	7.124702	7.1194525	7.0375752	7.0577426	7.359596	6.868153	7.254117	7.6121817	6.9016457	8.211123	6.984269	7.320158	6.483105	7.3625584	6.9879584	7.620527	6.7890887	7.529025	7.277429
3688	11.950553	12.059863	12.113591	12.11849	11.986022	12.075692	12.173406	12.391205	12.356443	12.11849	12.031248	13.301418	12.207834	12.26066	11.859741	12.073794	12.101879	12.490888	11.867982	12.637815	12.007329
3689	11.031036	11.445471	11.306086	11.136206	11.025722	10.749817	11.782991	10.97134	11.351988	11.191357	11.014857	12.22489	11.110684	12.062247	11.329948	11.4230175	10.923584	12.031248	11.232549	12.967784	11.031036
369	9.925775	9.957874	9.869853	9.880468	10.045795	9.586797	9.935455	9.742068	10.119266	10.137164	9.975304	9.632752	10.065573	10.1733465	10.106219	10.020109	10.310682	10.0306425	10.148689	9.989461	10.124225
3692	9.912647	10.107758	10.166591	9.892713	10.453187	10.153541	10.081277	10.168047	10.040591	10.015907	10.012411	10.03416	10.261086	9.622933	10.589896	10.329399	9.8977995	9.764521	10.140442	10.128745	10.36428
3693	8.526781	8.45658	8.490003	8.219031	8.540896	8.584107	8.400021	8.933412	8.4382305	8.148676	8.207543	9.476693	8.551245	8.954802	8.389814	8.395864	8.3349085	8.58573	8.141945	8.631445	8.107393
3697	12.267758	12.436268	12.413751	12.32012	12.556025	12.337814	12.515821	12.586859	12.438751	12.451486	12.421774	11.410469	12.340424	12.111457	12.0997305	12.731246	12.660348	12.707638	12.523381	12.35095	12.5320835
3699	8.409786	8.815999	8.174338	8.155699	8.019951	7.5080624	8.276961	8.735	9.104896	7.840019	8.667475	8.76862	8.591037	9.119782	8.560821	9.053754	8.417491	9.40609	8.724423	9.040299	8.577907
37	12.889882	13.014839	12.56504	12.991496	12.6250305	12.923097	12.690937	13.007992	12.540969	12.996738	12.786045	13.06325	12.593081	12.512808	12.340424	13.043148	13.398167	13.35884	12.433382	12.647216	12.775695
3700	9.296328	8.806079	8.98467	8.963098	9.661129	9.032643	9.38674	9.848655	9.533792	9.0511675	9.310815	8.873635	9.374028	9.871947	9.3063345	8.793536	9.759604	10.4634075	9.742669	8.895598	9.255422
3702	7.339961	7.6054516	8.019951	7.6282363	6.9552617	6.8198295	7.52848	7.201566	7.0448422	7.4560223	7.325717	8.591365	7.7085443	7.485968	7.431755	7.146091	7.268365	7.235563	7.107828	8.077472	7.066828
3705	7.982674	8.201064	7.889952	7.842058	8.477244	8.140937	7.481292	7.8690147	8.111822	7.97542	7.639518	7.6067157	8.156698	8.022532	7.957155	8.1177845	8.077808	8.082581	8.034298	8.289425	8.474432
3706	6.9014754	7.1480284	7.0619698	6.942587	6.898654	6.84346	6.76023	6.8826375	6.717868	6.7918	7.0306654	6.755993	7.2373414	6.772716	6.914064	7.4779263	6.469532	6.7325664	7.1437073	6.8395424	7.3101974
3708	7.11197	7.2494965	7.0494685	7.28472	6.6674643	7.004128	7.303349	7.059775	7.0796194	7.2336164	7.120279	7.4043508	6.9300146	7.219606	6.7844453	6.651301	6.898654	7.1779714	6.7584743	7.006292	6.7457175
3714	6.235634	6.895859	6.31408	6.411919	6.348009	6.3200827	6.452931	6.5694456	6.34231	6.3962803	6.195477	7.084724	6.7074995	6.4008904	6.9917574	6.3518267	6.8314896	6.6875415	6.2047305	6.7617846	6.501068
3716	8.947339	8.806897	9.157771	9.107165	8.538337	9.021612	9.067258	9.302338	9.205538	8.769004	8.932097	9.274176	8.636805	9.253414	8.639104	8.387347	8.939764	8.900452	8.774441	8.52794	8.603963
3720	7.5570707	7.9249673	7.7005143	7.384639	7.5065303	7.231146	7.8042264	7.4876943	7.5782294	7.6568685	7.4974895	8.749289	7.351712	7.77249	7.5629644	7.4185796	7.430532	7.777102	7.5279937	7.8048253	7.7199025
3725	10.855833	11.188342	11.104505	10.036395	10.62161	9.894121	11.099021	10.7738905	11.786871	9.991484	10.81214	11.358718	9.612908	10.220746	10.09004	11.106191	10.476246	11.684384	12.113591	10.0244875	11.120401
3726	9.566526	9.47233	9.006411	8.634194	8.964504	8.566818	9.302338	8.584922	8.677944	8.871077	9.103081	10.482074	8.402827	8.844801	8.6141205	9.878501	9.359217	9.792218	9.881921	8.166576	8.921686
3727	13.928432	14.2991905	13.81046	13.147027	13.491734	13.174506	13.966283	13.174506	13.729383	13.645321	13.989392	14.418385	13.0267725	13.943649	13.268918	13.536325	13.670456	13.980941	14.204424	12.907833	14.095315
3728	10.070752	10.422004	10.197182	9.87269	10.148689	9.713301	9.956615	10.087147	9.957244	10.197182	10.065573	10.346107	10.216615	10.449419	10.193339	10.156797	9.738315	10.33024	10.1463585	9.695374	10.081277
3732	7.3625584	7.0164137	7.269069	7.204679	7.327919	7.122849	7.4329944	7.303349	7.6150727	7.280247	7.321226	6.994832	6.856859	7.427126	7.438592	7.0707326	7.520531	7.2869425	7.2351313	7.0383306	7.104554
3737	5.680081	5.885891	5.8915997	5.7602887	5.815833	5.774253	5.8056602	5.867392	5.90977	5.7973228	5.7926145	5.7519984	5.8175497	5.920606	5.7938952	5.883579	5.858904	5.771981	5.875265	5.8073974	5.8400106
3741	5.9245386	6.4195523	6.174879	6.305302	5.82941	5.940962	6.059079	6.323364	6.0916495	6.1075253	5.940947	6.174389	6.3451047	5.990534	5.9357986	5.8571806	6.1054077	6.12023	5.958503	5.973133	5.9318347
3742	7.1839743	6.903522	6.4135456	6.7890887	7.0100613	6.6861296	7.0351605	6.9606867	7.1037498	7.08048	6.9373493	6.6662984	6.8381295	7.3965526	5.833902	6.0624557	6.5234027	7.4654417	6.742413	6.3518267	6.839726
374354	7.389079	7.3799176	7.300305	7.232885	7.20485	7.699983	7.4408383	6.9732404	7.411964	7.2950134	7.3713875	7.124702	7.3238335	7.259943	7.2289643	7.672542	7.353588	7.496515	7.575379	7.356323	7.435111
