GSM2367610	GSM2367611	GSM2367612	GSM2367613	GSM2367614	GSM2367615	GSM2367616	GSM2367617	GSM2367618	GSM2367619	GSM2367620
6617	7.4150834	7.587041	7.3549614	7.587578	7.3775883	7.0969734	7.305205	7.128934	7.171217	7.6609216	7.0823655
6618	7.139376	6.934266	7.1938057	7.139376	7.2141724	7.1235075	7.340454	7.135271	7.28472	7.0967727	7.4279704
6622	6.303035	6.304615	6.464158	6.378455	6.5570693	6.496863	6.4339976	6.2575946	6.464803	6.272111	6.2395325
6623	5.6728187	5.80885	5.5089903	5.9238772	5.923345	5.97464	5.9766326	5.861951	5.802695	6.036539	5.8845572
6626	7.6536174	7.852264	7.5195427	8.505959	7.9770937	7.9715195	8.322	7.8525257	8.240989	8.41787	8.147479
6627	10.077896	9.85844	9.870537	9.651875	10.1424885	9.862776	10.052686	10.1887455	10.562741	10.594818	10.26649
6628	10.159855	10.233471	9.869853	10.690923	10.371513	10.318518	9.979431	10.296077	10.852356	10.341756	10.576341
6629	10.285297	10.653133	10.012411	10.278072	10.248046	10.0442095	10.287722	10.057448	10.6541395	10.225545	10.220746
6631	8.889755	9.525281	9.513503	9.031305	9.420396	9.185834	9.211225	9.2261915	9.463022	8.890581	9.178556
6633	6.190188	6.101666	6.352762	5.8160467	6.4064565	5.926305	6.1050897	6.192915	6.2255793	6.1340485	6.151169
6634	7.927066	7.8878098	7.971831	7.8623195	8.13775	8.107106	7.692157	8.068781	7.9700675	7.082802	7.8217077
6635	6.279309	6.096696	6.2919693	5.7566485	6.0076327	5.5883408	5.970976	5.98099	5.970923	6.028772	6.039309
6636	10.0057955	10.753366	10.191914	9.928444	10.191914	10.150525	10.778144	10.665159	10.977576	10.536727	11.034571
6637	11.247009	11.470421	11.132061	11.948802	11.466695	11.253856	11.309023	11.301591	11.418057	11.412015	11.247009
664	11.999193	12.353895	11.857727	11.7014675	11.912872	11.784818	12.202939	12.433382	11.7697935	12.285403	11.759854
6640	7.2991824	7.391486	7.5184627	8.0232315	7.502821	7.6814976	7.795628	7.3274617	7.410761	7.2351313	7.496515
6643	9.412851	9.315434	9.71748	9.583181	9.335663	9.259107	9.172823	9.239508	9.268102	8.758413	8.921686
6645	8.471582	7.8249097	8.01217	8.185354	8.415072	8.403891	8.706226	8.347121	9.193685	9.075944	8.501439
6647	14.129152	14.10498	13.980941	14.234848	14.156157	13.989392	13.67626	13.996365	13.408864	14.184111	13.973076
664709	8.172393	8.186631	7.9811573	8.147161	7.967295	7.94022	8.051629	7.5936675	7.6442556	7.5952034	7.7862477
6649	6.0968633	6.0326004	5.8483467	5.921688	5.996101	5.761355	5.8503137	5.9866986	6.2861676	5.9802494	6.1972656
665	6.7059298	6.6621385	6.8476954	6.2606525	6.3753223	6.0732636	6.0754576	6.375971	6.0644197	6.525464	6.03102
6651	6.9557934	6.2632866	6.6220098	6.6742964	6.363091	6.6323395	6.8538895	6.6327906	7.106049	7.4067645	6.8183713
6653	8.962238	9.487413	9.437281	8.873635	9.572143	10.271673	9.574432	10.441143	8.435281	8.741691	9.20941
6657	5.797722	5.8677754	5.947575	5.944477	6.1436057	5.836011	5.9476314	5.791071	5.9617414	5.8147526	5.822211
6659	6.4126043	7.084511	6.532081	6.679226	6.477982	6.2911096	6.652136	6.338425	7.0377603	6.5533924	6.6957726
666	8.956006	9.459666	9.436786	9.8125725	9.294253	9.320106	9.061281	9.085061	8.998463	9.111242	9.068797
6660	6.0216675	6.3665833	6.2133284	5.9899874	6.16418	6.474823	6.1666102	6.23725	6.2631497	5.8805275	5.9411535
6662	7.3038406	7.5601892	7.6018076	6.451056	6.587177	7.2523656	7.1049647	7.0488796	8.095166	7.643982	7.3519692
6663	5.9564905	5.671549	5.857153	5.7293377	5.8928037	5.874567	5.830214	5.708304	5.7664213	5.7973228	5.7833056
6666	6.180324	6.370228	6.3194313	6.2543426	6.2566247	6.751733	6.2321277	6.147166	6.194803	6.2609515	6.1523967
6668	7.3855495	7.681753	7.2141724	7.9494634	7.531301	7.538351	7.248649	7.3888783	7.649692	7.1572084	7.438782
667	6.8046703	6.374163	6.5734544	6.7306857	6.6671896	6.7873507	6.902303	7.2191367	6.6928763	7.28556	6.639423
6671	6.019924	6.367769	6.4005666	6.1450877	6.3072696	6.066751	6.000784	6.0974083	6.1484485	6.0653315	6.2027135
6674	6.190068	6.5859466	6.158979	7.1476035	6.8660374	6.934427	6.737836	6.461119	6.001709	6.564944	6.2457833
6675	9.089275	8.384962	9.207487	7.8669944	9.190598	9.095063	8.362153	8.43789	7.765997	8.26312	9.369317
6676	6.497945	6.6732197	6.3870254	6.612975	6.2541466	5.9844394	6.4482574	6.519128	6.830039	6.2409825	6.210642
6678	9.338842	9.27262	9.274176	8.935117	9.216053	9.114	9.3314905	9.43402	10.204024	9.981683	9.477308
6690	7.121644	8.8846245	6.311246	12.49933	11.387531	6.098351	13.788967	5.9693866	13.645321	14.020556	12.314557
6693	7.4334674	7.741101	7.02059	7.7064815	7.36461	7.261826	7.664609	7.4045854	6.8458543	7.9281974	7.3950768
6694	11.3814	9.242084	12.101879	9.324538	11.661828	12.210118	9.48429	11.24831	9.844467	9.373099	11.126933
6695	6.032177	7.440048	6.092108	6.045438	5.9021792	5.910281	6.127804	5.918328	6.075123	5.959753	6.0204487
6696	8.5170555	10.758954	9.307414	10.431703	9.2772	7.520531	9.688686	8.17011	13.255929	7.1235075	9.88893
6697	9.272124	8.961375	9.312893	9.425238	9.217629	9.652902	9.42262	9.369809	9.669209	9.393826	9.392222
6699	6.242295	6.4449897	6.2287993	6.1361465	6.2429156	6.4946322	6.304615	6.365547	6.190885	6.3746586	6.2932034
6700	5.8442283	5.973584	5.9937296	5.940751	5.8589973	5.991584	5.9286933	5.808719	6.0686536	6.0567656	5.762638
6702	5.8312163	5.872052	5.763891	5.8525696	5.892974	5.6771946	5.831651	5.847844	5.925804	5.6919055	5.7416697
6709	9.441273	9.112197	8.57401	9.490029	9.207021	9.158265	9.149605	9.215576	9.492815	9.796163	9.735054
6710	5.6640697	5.648292	5.786409	5.713632	5.762322	5.7769675	5.9042096	5.879637	5.8890386	5.73728	5.90549
6712	6.4674096	6.2028227	6.6667404	6.43012	6.7144275	7.144386	6.8913426	7.142005	6.2442307	6.842008	6.9086366
6713	6.4105487	6.734932	6.947151	9.448994	6.36166	6.163114	6.368768	7.1934047	6.441362	7.027617	6.8429747
6714	8.276961	7.80599	7.575927	8.214705	7.6282363	7.5052695	7.785644	7.378082	8.547684	7.756906	7.1190786
6715	9.046174	9.056138	8.911842	8.85213	9.222902	9.287638	8.135444	9.008615	7.818754	8.074914	9.366669
6716	7.274101	7.0278068	7.540631	6.7496214	7.602848	8.0521965	6.103871	7.353354	6.268534	6.577156	6.6609173
6717	6.611105	6.5665092	6.734932	7.0011053	6.4746017	6.879085	6.828313	6.701515	7.232677	6.4531207	6.45587
672	6.190391	6.094513	6.5748596	6.683006	6.338228	5.879277	6.451444	6.011317	6.282387	5.9982624	6.059238
6720	9.569913	9.028544	8.297653	8.380639	9.437281	8.850049	10.217533	8.156403	9.8977995	9.065022	8.822951
6722	9.203203	9.047999	8.410105	8.537952	9.026661	9.470698	9.024766	9.518116	9.505183	10.561822	9.268102
6723	8.328289	8.354055	8.61454	8.560053	8.358378	8.494762	8.713563	8.329292	8.876614	8.875745	9.008248
6726	11.57297	11.659754	11.724728	12.306331	11.48109	11.6912155	11.562926	11.637364	11.78883	11.325275	11.474071
6728	9.330563	9.112684	8.938532	9.586797	9.080633	9.307414	9.623513	9.47233	9.316911	10.174033	9.554557
673	6.456083	6.8298573	6.551789	6.5712028	6.551789	6.638156	6.8483453	6.3430724	6.073624	6.34723	6.601847
6730	9.546035	9.536925	9.640859	9.849288	9.59556	9.465185	9.727184	9.426298	9.409681	9.62074	9.73252
6731	8.091375	7.9618883	8.051279	7.8113675	7.56874	8.004069	7.797385	7.649692	8.051629	7.952552	8.143907
6732	8.597356	8.329292	8.71277	8.285742	8.359764	8.406002	8.26312	8.52794	8.441785	8.19207	8.375319
6733	6.6119056	6.37036	6.7107882	6.4970875	6.7918	6.8339477	6.373636	6.687101	6.6177597	6.381327	6.5739937
6734	10.05435	9.431748	10.092601	9.341971	9.886284	10.265691	10.282134	10.656164	10.099563	10.252154	10.191914
6737	7.641402	7.8828993	7.9610324	7.7355127	7.7041216	7.6392207	7.52848	7.6991925	8.442887	7.8071837	7.88173
6741	5.8695903	5.8947725	5.683354	5.959829	5.62251	5.7629175	6.0387907	5.9949427	5.922966	5.908856	6.1752334
6742	10.203277	10.220746	10.147963	10.409182	10.01655	10.170276	10.070012	10.04651	10.201786	9.707461	9.894121
6744	7.670867	7.507785	7.773601	7.5021205	7.6059275	7.897109	7.8259993	8.024782	7.3214455	6.9612865	7.875639
6745	9.510626	9.317436	9.864166	9.393826	9.621308	10.151327	9.654113	9.526402	9.7462435	8.924761	9.396685
6746	9.61749	9.334625	9.823803	10.029819	9.38674	9.885644	9.781851	9.4113	10.17555	8.68964	9.693042
6747	6.974434	6.8620872	7.013011	6.616707	6.7457175	6.953038	6.7719064	6.5003347	6.900568	6.4511538	6.666167
6748	11.629756	11.269068	12.207834	13.480954	12.049446	11.908102	12.180192	11.626302	12.270394	11.703223	11.50867
6750	6.0328083	5.6826925	5.337606	5.7733874	5.913089	5.5437565	5.620895	5.6557727	5.84669	5.714203	5.7072315
6752	7.826274	7.6127024	7.715312	7.7639794	7.7790155	7.6989417	8.0244255	7.4721565	7.325217	8.08784	7.558397
6753	5.9980383	6.01634	6.005205	6.0845604	5.80672	5.974754	6.0302844	5.859964	5.9103208	5.887758	6.086565
6758	5.8957005	5.8294888	5.687466	5.8912153	5.743909	5.7373457	5.9090915	5.7551045	5.860724	5.7383194	5.8792434
6760	8.8508215	9.002769	8.839005	8.243887	8.825346	8.500737	8.597028	8.623602	8.433162	8.978573	8.432828
6764	7.1296887	7.739455	7.2384257	7.588858	7.6686378	7.438782	7.718454	7.278565	7.5182037	7.9315057	7.269728
6767	10.085753	10.530633	10.193339	10.279595	10.506035	10.20489	10.028337	10.212854	9.336163	9.602807	10.043551
6768	6.475041	6.7508397	7.0859284	7.30954	6.5441685	6.123769	7.083034	6.65657	7.507785	6.4870996	7.422444
677	10.36428	10.404586	10.62161	9.342972	9.946474	9.873314	8.939764	9.489521	9.037957	8.921686	9.441907
6772	9.184349	9.308006	10.624622	9.18282	9.260111	9.176737	9.397787	10.386968	10.430853	9.397787	9.873314
6773	11.253856	11.855921	11.78883	12.049446	11.538367	11.259078	11.940116	11.338077	11.880751	12.621669	11.470421
6774	9.546688	9.2200985	9.276695	9.095063	9.416322	9.721829	9.743301	9.465185	9.727184	10.189581	10.0559025
6776	7.476482	7.3448462	7.1851006	7.4273467	7.549597	6.9997287	7.51119	7.6173472	8.280273	7.8307858	7.519764
6777	8.05408	8.622492	8.0561285	9.096079	8.288446	8.256689	8.37079	8.166919	7.922205	8.229349	8.094558
6780	6.2142277	6.4214997	6.33795	6.1047573	6.0132184	6.0366287	6.194947	6.4570403	6.164378	6.186286	6.3250866
6782	5.933089	5.8031116	5.760002	5.8033423	5.887891	5.8638206	5.921688	5.827582	5.9799833	5.8095593	5.789858
6783	5.9460897	6.0884285	6.125201	6.033383	5.9038186	6.1223054	5.9510756	6.0596023	5.7709794	5.949393	5.88406
6786	8.896402	8.464796	8.169495	8.07212	8.822128	8.153091	8.410502	8.366216	8.422232	8.500737	8.37681
6787	6.063521	6.284806	6.1863937	6.636664	6.2556725	6.235848	6.1728024	6.0849776	6.3932657	6.368533	6.0815353
6788	8.48802	8.162138	8.517428	8.983315	8.516697	8.61275	8.803543	8.488368	8.710934	9.151646	8.688307
6789	9.60573	9.563622	9.291593	9.294253	9.552793	9.32502	9.514699	9.253414	9.065022	9.879855	9.231505
6790	8.9895	8.379497	6.9995427	8.677564	8.05885	8.507345	7.186521	8.17837	7.2676477	7.115659	8.536745
6793	7.038533	6.5529175	7.15487	6.7441497	6.9894404	6.865882	7.013401	6.822108	6.887635	6.8537116	6.903021
6794	6.932411	6.574368	6.69551	6.6490316	6.9142194	6.9079113	6.7215724	6.5766416	6.666032	6.925021	6.665151
6795	6.0503306	5.8708816	6.208752	6.0155606	6.044925	5.9546027	6.01685	6.268092	5.9114146	6.175773	6.0617156
6799	7.792168	9.330563	8.940172	7.881418	9.380066	8.650956	8.303065	8.978573	7.019741	7.853691	8.72758
6810	8.592842	9.063171	8.631761	8.918973	8.685053	8.50406	9.008615	8.891508	9.134536	9.266967	8.80182
6811	10.514826	10.4196005	10.352682	10.379052	10.791941	10.793145	10.931212	10.53773	10.826539	10.90387	10.86965
6812	5.956289	6.058174	6.2313566	5.9920764	5.811182	6.038675	5.730423	6.223248	5.96527	5.9217925	5.7811027
6813	7.607496	7.527237	7.7128825	7.7234426	8.155699	7.9273095	8.131796	7.858136	8.131132	7.8997564	8.0736885
6815	9.688686	10.025297	9.579686	9.058543	9.799146	9.874803	9.968227	9.598076	9.133574	10.1424885	9.80739
6817	9.317969	10.009373	10.250469	9.165954	10.075147	10.04651	9.632752	9.67425	8.564824	9.540729	9.577265
682	9.576093	8.649342	9.441907	10.587813	9.730062	9.430256	10.452228	10.289491	10.629734	10.26649	10.105373
6820	6.0753083	6.112103	6.1715984	5.9416556	6.0401807	5.998534	5.8790913	5.9917507	5.833289	5.9138474	5.830354
6821	10.794288	10.649857	10.846441	10.845053	11.106191	11.026907	10.797729	10.262609	10.751002	11.168429	10.631697
6822	12.290275	12.547073	12.836495	13.530594	12.599885	12.949193	13.099913	12.361603	12.185023	12.52093	12.411394
6827	8.72341	9.373552	9.058099	9.37613	9.0792465	9.11444	8.6818695	9.058099	9.093546	8.796481	8.853072
6829	9.255422	9.086846	9.315923	9.242615	9.547748	9.335211	9.308006	9.133109	9.297323	9.522096	9.432916
683	6.2422533	6.1711016	6.2058067	6.035372	6.1409535	6.0802984	6.0936246	5.7979946	6.3643003	5.979276	6.322919
6830	7.122662	7.076639	7.056527	7.0857363	7.403884	6.92623	7.0904913	7.025818	6.9812593	7.2108836	7.009872
6832	8.224553	8.114431	8.180872	8.000505	8.475601	8.277288	8.493416	8.194322	8.02613	8.62487	8.526389
6836	10.52692	9.446881	10.909112	10.523163	10.511929	10.90387	10.683285	10.815777	10.556948	9.846573	10.742767
6837	6.48594	6.223454	6.170647	6.503963	6.546133	6.112103	6.272111	6.32775	6.507743	6.0588927	6.3972406
6838	8.818011	8.052867	8.567221	8.796481	8.546571	8.8376875	8.815999	9.016124	8.710519	9.515355	9.133109
6839	7.987007	8.67636	7.67791	9.656423	8.446091	8.320621	8.380295	8.404245	8.079655	8.358048	8.480859
684	10.152813	10.1834345	10.077164	9.456852	9.955336	8.900922	10.186479	10.710064	10.589896	11.058482	10.216615
6840	6.117698	5.8870544	5.9788218	6.26481	6.0165706	6.007673	5.952146	5.995768	6.1605816	6.0791087	6.19267
6843	7.61537	6.8844647	6.954306	8.692437	7.6277423	7.386715	7.540168	7.4649386	7.1799827	7.8051143	7.9759808
6856	9.435218	9.909194	9.163037	9.563016	9.307414	9.081993	8.987739	9.544229	9.693042	8.072489	9.330563
686	9.007751	10.107758	8.899528	9.302812	9.522096	9.497665	8.648459	8.882541	8.896402	8.153734	9.405047
6862	5.8551292	5.747052	5.788232	5.793839	5.8225765	5.8794727	6.0247536	5.8569922	5.8431425	5.74153	5.919847
6863	5.8612885	5.9136744	6.0045147	5.9963717	5.9150887	5.930309	5.8063073	5.702901	5.8352084	5.8695493	5.8179274
6868	7.392973	7.1913056	7.3876753	7.4847913	7.5844927	7.42369	7.5743937	7.460485	7.5784683	7.8347335	7.420446
6869	6.363902	6.216021	6.1500535	6.267651	6.0707746	6.1684494	5.991459	6.325569	6.2609515	6.198097	6.146192
687	11.874194	12.053721	11.336461	11.826203	12.332673	12.237222	11.880751	12.239553	11.882567	11.642978	11.981258
6870	6.259288	6.3645287	6.118521	6.0136204	6.0202956	6.296758	6.178401	6.046438	6.2537637	6.3445873	6.2377334
6872	6.1233907	6.274685	6.24895	6.280447	6.0777183	5.944516	6.3200827	6.146273	6.2015142	6.0667315	5.9534445
6873	7.3021064	7.462957	7.5498085	7.7947927	7.380967	7.7806473	7.610049	7.8051143	7.3137674	7.2882833	7.999935
6874	7.9106593	8.143907	7.68928	8.311621	7.8222218	8.233677	8.18731	8.313043	8.303065	8.290501	8.256981
6876	11.236675	9.82643	10.267446	10.635958	10.341756	10.40736	9.947838	10.409182	11.1161375	10.482074	11.071169
6877	6.7128625	6.5734544	6.5724955	6.768099	6.7164	6.5908375	6.5633736	6.900947	6.4958	6.378831	6.4910226
6878	7.9315057	8.459587	7.738537	8.379159	8.470853	7.8296685	8.173954	7.8090563	7.547366	7.0583153	7.872281
6881	9.677348	9.977988	9.88893	9.5912895	9.88893	9.577265	9.759604	9.883759	10.159077	10.180967	9.839134
6883	8.170453	8.302029	7.923487	8.477244	8.07179	8.293253	8.364174	8.212136	8.098016	7.847001	8.210739
6884	7.7248445	7.2676477	6.521919	6.6733556	6.480386	6.5255795	7.678148	7.335126	7.623887	8.629616	7.5403748
6885	8.213418	8.350948	8.278712	8.373914	8.420427	8.371918	8.392575	8.170755	8.281321	9.167924	8.218321
6888	11.673521	12.443503	11.996743	12.367264	11.999193	11.966146	12.193345	12.0246	12.028905	11.455444	12.12604
689	12.246817	12.5802555	12.14318	12.751838	12.073794	12.419177	12.314557	12.490888	12.427282	12.31749	12.593081
6890	9.735689	9.084166	10.369736	9.33838	9.655235	9.774268	9.527569	10.3246	11.4230175	10.386031	10.259544
6891	7.6140075	6.7922897	7.467538	7.1341634	7.354728	7.2616186	7.053703	7.556561	7.6820354	7.237814	7.4876943
6892	6.1725664	6.280607	5.915121	6.315254	6.045909	6.1276493	6.196167	6.1568832	6.226146	5.9614525	6.1961303
6894	6.8863735	7.4451947	7.5008125	7.540168	7.452839	7.1782026	7.209268	7.1146274	7.2840686	7.4511075	7.3362393
6895	7.766529	7.99073	7.8631573	7.711229	8.003131	8.131132	7.957155	7.5528116	7.6333885	7.9106593	7.4852514
6897	9.876627	9.364567	9.871199	9.312893	8.950417	9.109977	8.554941	7.9751544	9.254898	9.304322	9.448994
6898	13.56818	13.951533	13.022294	12.846696	13.887406	13.788967	13.335313	13.368475	12.29295	13.408864	13.830132
6901	7.4746537	7.406515	7.025281	7.996182	7.4899483	7.384639	7.5840235	7.406968	7.42369	7.788508	7.104554
6903	7.101189	7.338595	7.180853	7.246889	7.533885	7.2579103	7.4242463	7.230048	7.512983	7.5011096	7.3796716
6904	6.178818	6.1831493	5.9123936	6.4488363	6.2190623	6.056109	6.4109006	6.1864595	6.063292	6.530967	6.2666454
6905	9.015663	9.319078	8.8605385	9.381586	9.04161	8.808946	9.216535	9.437806	9.27313	9.181379	9.416322
6906	12.391205	11.648554	12.883233	13.031065	12.853809	12.262959	12.071855	13.245362	11.61326	11.940116	12.370089
6907	9.2772	9.54132	9.384034	9.72482	9.367175	9.60502	9.427519	9.585485	8.80525	9.436786	9.3402405
6908	8.006033	8.241317	7.643125	8.105434	7.9213386	7.8887043	7.9429283	7.9978366	7.942624	7.833861	7.9186454
6909	7.090273	6.507743	6.3862877	6.7025886	6.9280744	6.5467067	6.526372	6.2976866	7.001872	7.4857125	7.0146313
6911	5.7904444	6.024284	6.119459	5.9376817	5.6206517	5.984214	5.9114385	5.923309	5.6774445	5.668468	5.8357124
6913	8.975533	8.680315	8.80182	8.635727	8.665023	9.077759	8.819608	9.677348	6.9051895	7.283329	9.075491
6915	6.521801	6.217366	6.6540446	5.9774	6.6327906	6.023138	6.573711	6.377884	6.3792257	6.476344	6.1691537
6917	6.457348	6.537308	6.7633696	6.726063	6.2594805	6.5133924	6.5183372	6.439831	6.4044385	6.30315	6.011706
6919	5.6969485	5.689493	6.0071063	5.818353	6.0515323	5.706611	5.8614945	5.7404017	5.7143044	6.015162	5.7452917
692063	6.678347	6.5756497	6.8750873	6.353613	6.613725	6.826733	6.552781	6.5560164	6.3924417	6.864286	6.823132
6923	11.781191	11.912872	11.699488	12.171227	12.101879	11.937951	11.792711	11.880751	12.156623	11.946706	11.761816
6927	6.3597956	6.3979144	6.324069	6.1438956	6.1157002	5.878162	6.2459173	6.4080257	5.8557835	6.2213464	6.0540175
6929	6.856373	6.335393	6.478301	6.9921403	6.7432075	6.4662104	6.561415	6.3234987	6.749443	6.6192274	6.69224
6932	6.0188723	6.179322	5.9795775	6.189644	6.305851	6.2223268	6.1777678	6.0660315	6.286046	6.199143	6.484853
6934	6.639142	6.812092	6.5698295	6.7366347	6.9697323	6.997952	6.9917574	7.070315	6.911553	7.4062796	6.8797936
6936	5.951235	5.9740105	6.1062074	6.2128196	6.1082063	6.1209316	6.1782618	5.9956617	5.9091163	5.812329	5.978785
6941	5.992316	6.099803	6.2044973	6.2456884	5.9620433	5.8700476	6.0755315	5.6785016	5.956724	5.861951	5.987803
6943	6.403099	5.8670754	6.416533	5.9803023	6.3002167	6.4321756	6.2739167	6.483977	6.1306906	6.3698583	6.3000436
6944	7.535231	7.8310485	7.5396547	7.8843246	7.738851	7.7943034	7.532515	7.6416364	7.9730406	7.7265787	7.7225537
6945	6.2436056	6.3732257	6.32967	6.102548	6.0669584	5.954235	5.980206	5.918889	6.231896	5.970788	5.8298907
695	6.2521744	6.262659	6.4958	6.157607	6.2368064	6.0662885	6.7771215	6.3877892	6.1957192	6.705518	6.112868
6950	8.618104	8.932097	8.420806	8.623227	8.256981	8.046354	8.038753	7.8461256	8.102642	7.9568405	8.163779
699	6.013769	6.3983326	5.9227076	7.5777383	5.82978	5.8706913	5.770424	6.04775	6.012996	6.137753	6.0348496
6990	5.697547	5.9097967	5.786484	5.884947	5.7641735	5.845148	5.838891	5.703283	5.732119	5.75356	5.690893
6991	5.912062	6.057042	5.8591943	5.8458314	5.878644	6.049532	5.7622066	5.887326	5.7540646	6.1417623	5.8165083
6992	11.014857	11.225104	10.339169	10.557976	10.931212	10.913742	10.718244	10.878725	11.344548	10.767206	11.0687065
6993	10.017293	10.162028	10.135614	9.681582	9.344108	9.654113	9.418343	9.805389	10.468932	9.49387	9.706829
6996	9.118798	9.481303	9.209853	9.106698	8.926903	9.221015	9.192111	9.172823	10.399478	9.856401	9.429193
7009	14.2991905	14.27551	14.510737	14.338535	14.38271	14.138888	14.071215	14.2868805	13.704636	14.087152	14.418385
701	6.006727	5.9834557	6.2640605	6.361594	6.054475	5.959007	6.0047565	5.952134	6.3665833	6.0833154	6.0828075
7010	8.09426	7.4886384	8.214385	7.082802	7.8181987	7.857349	8.39184	7.866692	8.090032	7.979375	7.8374634
7016	7.574912	7.522181	7.4041095	7.8525257	7.877145	7.6579747	7.574912	7.7251678	7.904827	7.8464046	7.965091
7024	7.33083	8.380295	7.478399	7.6194177	7.6418796	7.380167	7.7465825	7.7360435	7.415587	7.5050244	7.7355127
7025	8.043042	6.950794	8.130839	6.7647777	8.416053	7.5949283	8.756121	8.342469	8.125931	7.8454924	8.068781
7026	6.8055086	6.793918	7.111595	6.4608126	6.5508423	6.703778	6.4538555	6.28686	6.4637628	6.5000215	6.6995025
7027	8.78564	8.711235	8.290137	9.846573	8.512276	8.909703	8.303445	9.405047	8.414683	8.532581	8.809791
7030	6.5200305	6.5555434	6.912323	7.12574	6.616603	6.610706	6.755993	6.53611	6.469827	6.55831	6.3439894
7036	10.457945	10.466256	10.938668	11.072583	10.752214	10.840425	10.112321	10.250469	9.544229	10.476246	10.368795
7039	6.8142734	5.9508977	6.612841	6.774399	6.11492	6.5644407	6.225801	6.1373377	6.868153	6.249677	6.5703044
7041	5.821219	5.742459	5.917066	5.9842396	6.0283275	5.7196364	5.924047	5.8185186	5.8724413	6.164468	6.087999
7043	8.883016	7.3093166	8.279359	6.9606867	7.42369	7.9923906	7.4634066	8.438965	9.146768	9.361632	9.717971
7045	12.451486	10.885092	11.659754	11.104505	12.618467	11.91926	11.823838	12.011481	12.380608	12.64122	12.647216
7048	6.7215724	6.3374553	6.318224	6.2575946	6.805168	6.4382286	6.580977	6.5492535	6.341523	7.519764	6.721709
7050	6.352362	6.469532	7.5570707	5.833947	6.561048	6.642761	6.1915956	6.521123	6.167148	6.175578	6.5215564
7052	7.679185	6.775321	7.3746696	6.687101	6.582907	7.0312715	7.115872	6.995978	7.99471	6.6525273	7.3216944
7053	7.602555	10.22377	6.20785	7.690048	6.3015656	5.9989653	6.535217	5.9570146	7.5262704	6.950039	6.115994
7057	9.777422	7.6355553	10.508077	7.3075147	8.411639	10.256404	8.120457	8.862639	10.072886	8.824606	9.681582
7060	7.4757166	8.092635	7.7549725	7.6868663	7.9562244	8.037653	7.400451	7.959646	7.1542497	7.957503	7.8045187
7062	6.767669	6.2545915	6.583941	6.3547473	6.5055103	6.3923626	6.525802	6.492394	6.3763647	6.5690665	6.524217
7064	9.957874	8.267763	9.426876	8.860976	9.97666	10.33426	9.906493	9.76149	8.139933	9.584392	9.608159
7066	6.934427	6.9942837	6.8709583	7.1546617	7.42024	7.311356	7.2882833	7.545248	7.530004	7.5514665	7.5939326
7067	6.157877	6.486389	6.5491333	6.591856	6.268286	6.046469	6.2042146	6.418291	6.783942	6.3862123	6.5350976
7069	10.264104	6.96863	11.800726	8.005188	10.892826	10.678566	11.540228	10.563805	9.161523	9.100222	10.4420185
7070	7.066828	7.418772	7.3570147	8.051907	7.553044	6.532292	7.121644	6.6356506	9.025191	8.572188	7.998434
7071	6.393016	6.95321	6.8407283	6.6041746	6.3681593	7.2776656	6.4210105	9.092603	7.6041603	6.81144	7.4957066
7072	6.622364	6.9405236	7.174178	6.984597	6.6450605	6.800351	6.5865583	6.615549	6.4280066	6.7188754	6.648073
7073	7.7405114	7.751264	7.9000754	7.0227566	7.3902683	7.501669	7.0867944	7.1469526	7.0321765	7.020757	7.1910872
7074	6.8581834	6.469312	6.5332932	6.2104034	6.7892733	6.9154716	6.854086	7.041328	6.2213054	6.40168	6.702019
7077	6.5791183	6.3521214	6.61258	6.837994	6.8863735	6.4108086	6.873729	6.714853	6.7358375	6.251676	6.493022
7078	8.847502	8.630267	8.352584	8.131433	8.802699	7.926177	8.010984	8.208822	8.72634	8.048861	8.292248
708	9.961257	9.651875	10.338417	10.584649	10.204024	10.462529	10.417809	9.551615	10.410967	9.567056	10.557976
7080	5.6242976	5.985672	6.058463	6.1013427	5.91484	5.9172993	6.0686707	5.911309	5.7830205	5.7859416	6.0405874
7083	6.5268464	6.947682	7.6360493	8.880092	7.0389295	6.759923	6.934427	7.869312	7.336874	6.7905326	7.229181
7084	8.094848	8.107749	8.005753	7.1395903	8.109313	8.079655	8.025446	7.8779893	8.163779	8.581863	8.249527
7086	9.064163	10.5259905	9.429744	9.914152	9.506132	9.19657	9.744568	9.231505	10.214345	10.0180435	9.814365
7088	8.087003	8.954802	7.573888	8.433859	8.600004	8.469425	8.3349085	8.292569	8.345764	7.88964	8.155391
7091	7.1930227	7.156157	7.571054	6.9577236	7.4562387	7.564623	7.237571	7.4025364	7.289819	7.3229275	7.3702545
7095	7.7524576	8.010984	7.8009787	7.948341	8.34177	8.189458	7.883178	8.254319	7.6468077	7.755209	8.001126
7098	6.124499	6.1261954	6.6681514	6.18784	6.1758666	6.2497854	6.2021956	6.199697	6.271797	5.9757366	6.159268
7099	6.7505383	6.4451814	7.156609	6.5136194	6.853562	6.872638	7.017626	6.745874	6.773368	6.690606	6.706104
71	13.980941	13.373767	13.470131	13.958891	13.398167	13.735615	13.774191	13.79591	14.129152	13.973076	14.2868805
710	12.724396	13.187313	12.963807	12.9566	13.470131	12.910939	13.24081	12.949193	13.004441	13.717098	12.967784
7100	7.4227057	6.828313	6.97498	7.3799176	7.3245034	7.2351313	7.2711263	7.340942	7.3667765	7.6752534	7.2923174
