GSM2367621	GSM2367622	GSM2367623	GSM2367624	GSM2367625
201799	6.0656395	7.3753333	8.133116	6.8863735	6.5310616
201895	12.12604	12.040645	12.246817	12.474402	12.356443
2019	6.027453	6.0446544	6.0748987	5.873487	6.1064506
201931	7.4952216	7.369084	7.442199	7.654174	7.5599074
202	6.746349	6.6383104	6.498469	6.679848	6.807809
202018	7.602555	7.7978716	7.944485	8.004069	8.212453
202051	6.033772	6.401147	6.2797446	6.456739	6.6995025
202151	5.956989	6.7100215	6.1203475	6.087331	7.021311
2022	8.885973	9.78859	9.59491	8.844801	9.536925
202243	6.797689	6.36964	6.5698295	6.675477	6.4669137
2023	12.836495	12.6250305	12.775695	12.907833	12.419177
202500	5.630358	6.083162	5.7328987	5.923369	5.847697
2027	8.486621	9.627671	10.452228	9.335663	10.915062
2028	8.911842	8.419416	8.457305	8.170755	8.874875
2029	6.8853455	7.3565626	7.037005	7.4334674	6.8910065
203	7.533351	7.357924	7.752756	7.83047	7.5677876
203054	7.155097	6.974244	7.2878504	7.3450694	7.5195427
203068	10.1130085	11.259078	11.174006	11.026907	10.874463
203069	8.530557	8.448256	8.51899	8.318574	8.71677
203111	6.9088197	8.030979	6.932411	6.9335594	6.6123075
203190	5.599668	5.761026	5.716255	5.830083	5.794276
203228	7.0915637	7.5137596	7.04766	6.819361	7.300086
203245	7.8528023	7.602848	7.934376	7.71612	7.883776
203259	6.757022	6.4541736	6.3517103	6.5454297	6.7292933
203260	7.4523444	6.896975	7.316558	7.17657	6.967694
203286	5.955051	6.0268736	5.880641	5.8769407	6.0335984
2033	7.5667224	8.148114	7.822769	7.973666	8.072793
2034	10.48663	11.07871	11.367148	11.120401	10.916304
203427	8.84829	8.514193	9.199904	9.282138	8.902184
203447	6.471212	6.2679834	6.3541727	5.930915	6.44586
2035	6.006546	6.2990246	6.102572	5.9874744	5.9645543
203547	9.415272	8.850445	9.172357	8.9239025	9.389602
204	9.931925	9.151646	9.229985	9.514106	9.018465
2040	8.67909	10.232591	9.60502	9.76517	9.364077
2041	9.285672	7.931198	9.0792465	8.562672	9.640306
2042	6.080925	7.332374	6.2081184	6.2882633	6.3747435
2044	5.581915	5.7609057	5.9464602	5.7672095	5.732928
2046	6.3205557	6.3093166	6.47534	6.2615533	6.367471
2047	6.409095	6.1302757	6.8878074	6.2323284	6.0291758
204851	5.648292	5.804895	5.9138126	5.84752	5.9255395
205	8.897729	8.306433	8.19207	8.503211	8.83401
2051	5.907155	6.5670137	6.3581896	6.0511913	6.2333713
2053	10.457945	10.695032	10.437664	9.283101	11.472244
2054	8.587616	8.26312	8.814751	8.826618	8.764158
205428	7.6494436	8.408387	7.8495917	7.4663644	7.529737
2055	6.8892374	6.7122617	7.2202454	6.876404	7.0648546
2056	6.3306804	7.0963845	7.8138623	9.053754	6.739105
2057	6.233467	6.732429	6.4055257	6.835011	7.1777616
2058	10.328507	10.488414	10.549349	10.116856	10.047381
2063	9.097946	9.65694	9.623513	9.258563	9.669209
2066	7.1725044	6.6594815	6.807648	6.437529	6.862979
2068	7.1039248	7.120486	7.30268	7.1245227	7.5106254
2069	6.4199243	5.860885	6.2747445	6.0681314	6.0601306
2071	7.6236324	7.7916102	8.057958	8.257341	8.213418
2091	9.082517	9.781162	9.681582	9.345153	9.706224
2098	8.586913	7.9489	7.8130264	8.271391	7.9523077
2099	6.754761	7.8437533	7.887244	7.991296	8.225963
210	9.596179	10.678566	10.422004	10.010065	10.531665
2101	9.104513	8.631445	8.992114	9.125122	9.227114
2104	6.143468	6.1410336	6.44373	5.919861	5.992392
2107	7.169231	6.4944463	6.9625072	7.044626	6.7030244
2108	12.411394	11.645092	12.135695	12.191101	11.014857
211	7.9231367	9.156367	8.342849	8.601124	7.9782248
2110	10.906351	10.394032	10.052686	10.37226	10.614054
2113	9.244988	9.145294	9.091237	8.549295	9.134059
2114	10.950678	11.385914	11.165766	11.3797865	10.849961
2116	5.8203316	6.077944	5.9881	5.9999657	6.067673
2118	6.0320373	7.0156074	5.9778256	5.8944397	6.019654
2119	7.8675637	8.609421	8.110248	8.298653	8.395176
2121	5.976532	6.287751	6.259288	6.286046	6.165909
2122	7.0808935	7.124116	6.836039	7.0577426	6.9894404
2124	7.750079	8.925672	7.941149	7.816827	8.002258
2125	5.8632913	5.891613	5.872078	5.9102325	5.776825
213	15.135012	14.981512	14.9689455	15.135012	14.942645
2130	9.317969	9.768525	9.740979	9.895337	9.569341
2137	7.618077	7.183556	7.3005304	6.9877677	7.4153423
214	9.232065	8.585323	9.019324	8.680315	8.963098
2145	6.4894295	6.301013	6.2352962	6.413211	6.535217
2146	6.4255037	5.9124584	6.1646624	6.3884172	6.0928297
215	6.7659087	6.903021	7.1465197	7.1851006	7.0321765
2150	6.454721	7.6483335	8.241959	8.548507	8.0091505
2151	5.6937847	5.8171425	6.0347137	5.708304	5.7524266
2152	6.0370946	6.35798	5.989025	5.987217	6.3341727
2155	9.950509	10.275527	10.0427265	10.234389	10.918904
2157	5.771615	5.983155	6.0978127	6.1894636	6.142865
2158	12.00523	11.609842	12.361603	12.234402	12.454196
2159	10.145597	10.066398	10.6487465	10.846441	11.053287
216	11.540228	10.980234	11.409076	11.212994	11.331895
2160	7.885504	7.543028	7.8625913	8.071155	7.87368
2161	13.13014	13.1083765	12.657106	12.694456	13.639318
2165	9.601529	8.887215	9.244988	9.330563	9.1742525
2166	9.012513	8.705812	9.017549	8.754964	9.726024
2167	10.955937	6.927313	9.12222	7.248264	6.865705
2168	5.874635	5.887353	5.840507	5.968611	5.7710495
2169	6.1984277	6.203377	6.3297343	6.39181	6.484853
2170	5.8341966	5.984322	5.8766093	6.2007804	6.0921917
2171	8.605544	8.635727	8.765866	7.780188	7.876557
2175	5.9688716	6.0516586	6.145601	6.183562	6.350267
2176	6.2167883	6.2190623	6.202752	6.4396267	6.578645
2177	5.914466	5.5564585	5.986433	5.991516	5.9692183
2178	6.324528	6.488876	6.2834654	6.5422096	6.3569427
2180	11.547395	10.597825	11.368939	11.046816	11.353668
2182	7.2224135	10.649857	10.310682	10.107758	8.517801
2184	11.031036	10.781565	11.142802	11.233941	11.218849
2185	6.2876325	6.137879	6.2691674	6.187633	6.096799
2186	5.99102	6.1627464	6.0860457	5.931019	6.425855
2189	7.182937	6.7906623	7.211969	7.1584754	7.240809
219	9.20371	7.887244	8.267125	7.8374634	8.379497
2192	6.5058293	7.8884625	7.0511065	6.638156	6.6296015
2193	7.428655	7.2970023	6.9373493	7.577187	7.523163
219333	6.2223268	5.890848	6.1368475	6.08727	5.940962
2194	13.755149	12.85728	12.427282	11.990116	13.845265
219487	5.8628535	5.916706	5.818981	5.8057156	5.832483
219541	8.269019	8.505296	8.278362	8.099303	8.1177845
219595	6.025207	6.3526263	6.108461	6.3526263	6.230134
219654	8.581045	8.650555	9.085061	8.896402	9.023489
219670	6.577895	6.147253	6.4223013	6.2358046	6.2710457
219699	6.161618	6.7182813	6.1645308	6.049069	6.1153507
2197	12.938561	13.35884	12.900458	12.782326	13.178988
219736	5.9519873	5.934539	6.107024	6.1487656	6.0944505
219738	5.8101687	6.9520826	6.002363	7.676548	5.9873815
219743	8.501758	8.650158	8.224252	8.569091	8.698861
219854	6.360411	6.1698294	6.285376	6.3055496	6.5370264
219902	6.812092	6.990168	7.2019787	6.788752	6.203417
219954	6.2718573	6.0721793	5.992947	6.0256157	6.0654078
219958	5.980906	5.730152	5.821651	5.788344	5.8657446
219960	5.8743715	5.901764	6.081872	5.996567	5.9991603
219972	6.7164	7.08048	6.788913	6.765721	6.4865956
219983	6.1343303	6.0503306	5.850655	5.9608216	5.975553
219995	5.733623	5.7820597	5.6618977	5.839042	5.8122444
22	8.4769335	7.913366	8.35435	8.160264	8.533814
220	6.612841	6.956134	7.571334	6.676311	6.383418
220001	7.797385	7.9578414	9.025633	7.9852057	7.31607
220002	9.399877	8.676796	9.078774	8.820038	8.594626
220042	7.7718816	6.440886	6.5436816	6.1500535	6.0842094
220082	6.2049246	6.0658693	6.0537434	5.9476957	6.2059526
2201	6.347503	6.2657814	6.5151935	6.2461314	6.1963205
220107	5.9777884	5.8396106	5.869524	5.932576	5.7321773
220136	5.914719	5.996902	5.9950714	5.9489417	5.9226837
220202	5.9904327	5.884518	6.08303	5.8985786	6.187389
220296	7.0203953	9.343603	8.131433	9.14243	9.21409
2203	13.464632	12.960046	12.653488	12.701058	13.195143
220323	12.290275	11.859741	12.104291	11.562926	12.544198
220359	5.966127	5.949974	5.9662857	6.076788	5.8701525
220441	6.7044897	6.9603105	6.9652467	7.151453	6.3671
2205	6.111811	8.100959	6.425694	6.373309	6.448454
220729	6.230782	6.4451814	6.466599	6.4531207	6.4909334
220832	6.063235	5.849597	6.0397353	5.9799333	5.967454
220869	7.967295	8.04482	7.826914	8.403194	7.2952104
220930	6.53611	6.69523	6.790377	6.374821	6.4081182
220988	6.665896	6.54345	6.8717523	6.802998	6.4637628
220992	6.2766023	6.1013227	5.922562	6.355711	6.320809
221	6.3057942	6.879271	6.5595546	6.658027	6.5595546
221037	8.602943	8.933005	8.691641	8.576256	9.196052
221078	7.311356	7.0383306	7.601536	7.596423	6.9390755
221079	6.484853	6.2007804	6.3377957	6.4555936	5.9865274
221092	7.8084917	7.9420323	7.6571603	7.74923	7.8084917
221150	6.2311397	6.098709	6.051984	6.0707564	5.8389072
221154	9.400317	9.062283	9.555147	9.583181	9.055616
221188	6.0916276	6.2783284	6.185099	6.0662885	6.605889
2212	9.24549	10.023676	10.196377	10.210631	10.587813
221264	5.8718257	6.251676	5.84978	6.2115474	6.308799
221294	8.870268	8.717201	8.779146	8.567221	8.85966
2213	7.443669	6.9350166	6.854409	7.3063517	7.3974733
221301	6.0895605	6.12385	6.206061	6.1810308	6.111785
221322	7.4374194	7.394836	7.5586333	7.2936883	8.031812
221336	5.817466	5.9692183	5.875146	6.0181785	5.797816
221357	9.191583	8.651302	8.650158	8.9851	9.803905
221395	8.959973	9.115906	8.70004	8.746086	8.7654295
2214	6.3541727	6.32967	6.243822	6.238917	6.243955
221421	6.209648	6.2718573	6.324261	6.2002892	5.9916134
221458	7.230933	7.298235	7.269728	7.264713	7.0061197
221468	6.2599034	6.3143854	6.296443	6.2311397	6.1645308
221477	7.959909	7.1099777	7.3576803	7.610835	7.0519366
221496	7.9613204	7.958714	8.05408	8.083757	8.056732
221504	7.524735	7.3762093	7.5457697	7.646342	7.6868663
221545	8.731969	8.525647	8.937244	9.063682	8.681026
221613	6.03681	5.9257164	5.869114	5.862286	6.016865
221662	6.3846073	5.989976	6.0387907	5.8438034	5.9563904
2217	11.504179	11.974822	11.948802	11.695755	12.156623
221833	6.2548246	5.999998	5.9156675	5.947183	6.027963
221914	6.134894	6.231227	5.9607463	6.0346565	6.0630503
221927	8.455403	8.44464	8.544654	8.751337	9.199904
221937	7.802494	7.4774265	7.7323008	7.644528	7.423974
221960	7.3357778	7.6041603	7.395289	7.6945095	7.0511065
222161	7.7674165	7.3519692	7.9000754	7.707222	8.30273
222223	6.178951	6.8301773	6.9995427	6.186355	6.0783243
222229	8.710934	7.9811573	7.9210052	8.529902	8.790442
222236	7.3238335	6.9075217	6.7021327	6.771599	6.7855706
222255	6.894597	5.9407396	6.034276	6.358853	6.5504665
222256	5.9260006	6.027033	6.0497	5.866695	7.2189116
222484	7.730316	7.3799176	7.8249097	8.136735	7.851773
222487	5.9091806	5.907969	5.858317	6.021833	5.9370065
222545	5.957507	5.992843	6.141981	6.1589212	6.0349946
222546	5.852401	6.0434628	5.9294615	5.790917	6.041469
222642	5.9685235	5.999699	6.0251017	6.0149517	5.800553
222658	8.922137	8.563371	8.542439	8.597356	8.595989
222699	6.181781	5.7713847	6.06559	6.003532	6.096717
222967	6.033366	6.1439214	6.0681477	5.9335694	6.2125373
223	13.07095	12.867538	13.104236	13.1594715	13.104236
2230	7.368114	7.545477	7.5184627	8.147813	7.6183276
223082	6.007673	6.0453157	6.2162776	6.2317677	6.0489645
2235	6.02959	6.1063843	6.005513	6.0425167	6.114781
2237	8.558584	8.461975	7.8408933	7.8356614	8.1060915
2239	6.060329	7.225315	6.3795624	6.2192326	6.166278
224	8.416053	7.7653956	8.514565	8.483442	7.249712
2241	6.2352962	6.495277	6.3359923	6.3220887	6.3455453
2243	12.227046	11.781191	12.295207	12.413751	11.593374
2244	12.467851	12.195501	12.73471	12.697895	12.5593195
2246	5.914312	6.2155457	6.240296	5.8950033	6.361366
2251	5.8497653	6.186627	5.91958	5.912981	5.916595
225689	6.2035275	6.0494514	5.9240246	6.01974	6.120253
2257	7.969438	6.2327976	6.9817944	6.4023747	6.160764
2259	5.863238	6.022419	5.9004173	5.496172	5.9338045
226	9.661129	9.951177	10.231043	10.223102	9.321762
2261	5.889777	6.0883203	6.1660295	5.965065	6.228238
2262	6.1258135	6.270821	6.395409	5.969051	6.165809
2263	5.8831973	6.023075	5.9746795	5.879448	5.891458
2264	7.1476035	7.959909	7.0444303	7.5463567	8.148676
2266	6.148934	6.019709	6.090407	6.1341534	5.8767004
2267	7.133186	7.4459105	8.019951	6.772716	7.7262645
2271	11.901392	11.11488	11.955418	12.053721	11.340002
2272	7.524477	7.0577426	6.7097445	6.990328	7.195774
2273	7.915442	7.828527	7.5257916	6.991957	7.8860316
2275	6.9433	7.641402	7.4329944	7.3439474	6.986557
22796	7.959321	8.084409	8.054401	8.474831	8.353659
22797	6.0172415	5.889385	5.9712553	5.9049315	6.0496483
2280	9.980974	9.921035	9.438408	9.322387	9.424071
22800	7.958714	7.9621863	7.9480934	8.168219	7.811915
22801	6.31402	6.298352	6.0509863	6.053047	6.085
22803	5.805522	5.7102013	5.86986	5.5761824	5.918328
22806	6.344443	6.3291807	6.367258	6.105677	6.381803
22807	6.704961	6.735698	6.606541	6.6548414	6.8931823
22808	6.291758	6.4994893	6.42647	6.516993	6.7477245
22809	12.493648	11.880751	13.126128	11.800726	11.950553
22818	9.868553	9.358694	9.416322	9.423597	9.518731
22820	9.907892	9.675445	9.867337	9.891964	9.720503
22822	7.5792375	9.985015	9.309377	9.488368	7.420446
22823	7.495006	7.056957	7.287617	7.188269	7.5563364
22824	8.384314	7.4899483	7.792168	7.459683	6.832181
22826	11.673521	11.540228	11.641189	10.620394	11.680771
22827	10.699527	11.646649	11.270474	11.771674	11.110684
22832	6.311393	6.591997	6.352762	6.0725126	6.4348745
22834	6.275148	6.114468	5.938693	6.0448403	6.220237
22837	10.17555	10.9867525	11.458738	10.998464	12.210118
22838	6.9634256	7.2519655	7.1146274	6.985773	7.2763753
22839	6.9821444	7.738537	7.717482	7.7798963	7.500382
22845	8.170755	7.7178	7.865793	8.164051	7.746891
22848	7.216377	6.4765563	6.6440883	6.639142	6.665151
22849	9.180899	9.735054	9.328132	9.793481	10.913742
22852	6.649449	6.5308437	6.766738	6.628488	7.0347934
22856	8.201373	9.38307	8.733493	8.3570595	8.236564
22858	7.2155166	7.7591395	7.9700675	7.815755	7.7134833
2286	8.06464	8.062085	8.348833	8.2992325	7.859839
22862	7.968826	7.9290814	8.251224	8.269019	7.87395
22863	7.681753	7.938459	7.692455	7.864575	8.05885
22864	6.8817477	6.931287	7.2102394	7.2880507	7.284473
22865	5.9084153	6.077588	5.9249167	5.776469	5.933558
22866	6.0128117	6.086111	6.2116747	6.1966767	6.203458
2287	9.235013	8.005188	8.140633	8.458377	7.990036
22876	7.0694914	6.7725368	6.929659	6.8846426	7.00702
22877	5.965218	5.902844	5.9967623	5.897808	6.0334697
22878	9.11444	9.20371	9.116369	9.34898	9.200858
2288	7.9773946	7.9835844	8.460624	8.225963	8.161498
22880	7.9968386	7.6194177	7.8810534	8.100959	7.8753514
22881	6.7313623	6.3732257	6.4729652	6.543807	6.450867
22883	5.9502454	6.0667906	5.986749	5.7307196	5.9473195
22884	7.2754445	7.6001797	7.7365584	7.6001797	7.799882
22885	8.594934	8.107393	8.82742	9.12222	8.229349
22889	8.358048	8.432118	8.783071	8.720291	9.108463
2289	8.670153	8.9738035	8.619657	10.389565	8.221655
22895	6.2201996	5.940802	5.9648423	5.7557197	5.8970857
22897	6.897335	7.167531	6.984419	6.8442984	8.029029
22899	6.209914	6.385015	6.1728373	6.01831	5.99465
229	15.1054325	15.154691	14.981512	14.835278	15.169383
22902	6.327105	6.841085	6.7779045	6.8020086	6.984269
22903	7.100783	7.284917	7.395533	7.182937	7.11716
22906	8.659957	8.036648	7.881418	7.653896	7.833861
22907	8.935117	8.780348	8.836432	9.061768	8.803543
22908	8.070285	7.865142	7.8027596	7.8799567	7.9003706
22909	7.593147	7.4185796	7.6298366	7.616589	8.447224
22911	6.7103124	6.9416466	6.752662	6.919027	6.6961765
22913	9.101702	9.419908	8.985948	9.00236	9.242084
22919	9.477769	9.923825	9.430836	9.234051	9.101702
22920	8.657117	8.704291	9.114	9.066862	8.748107
22924	8.286424	7.832155	8.318216	7.8279557	8.325473
22926	9.998547	9.840483	10.184235	10.413426	9.488971
22929	8.323055	8.508886	8.6936455	8.655953	8.847048
22931	7.525511	7.2931843	7.3146853	7.507785	7.384193
22933	6.636791	6.860973	6.7722397	6.7197604	6.6440883
22936	8.850049	9.5241585	8.888857	9.5374975	8.551629
22950	6.482379	6.628338	6.844125	6.525802	6.5065084
22954	7.226823	7.12574	7.303554	6.992344	7.1001673
22955	7.8001437	7.6717343	8.046917	7.5478644	7.8347335
22974	6.6336055	6.5698295	6.438125	6.250819	6.404195
22976	8.11809	7.4904227	7.980864	7.8138623	8.191115
22977	9.97666	9.694792	9.653551	10.110692	9.037467
22978	7.955015	8.227259	8.585323	8.788754	8.483004
2298	6.6831856	6.3690367	6.6769657	6.696924	6.553143
22980	9.7024765	10.079964	10.205753	10.3852415	9.978703
22981	6.953384	6.7289844	6.7860484	6.5865583	7.467796
22982	8.076893	8.153734	7.817383	7.523902	8.787115
22983	5.8462634	5.829269	5.573266	5.778716	5.667167
22985	8.806079	9.074966	8.849561	8.857396	8.9851
22994	7.2871614	7.3538704	7.003748	7.260427	7.624907
22995	6.299144	6.0274673	6.1590343	5.8909035	5.7335334
22998	6.994832	7.922205	7.9996057	7.6408877	7.415587
23	10.350004	10.299416	10.1733465	10.468932	10.4634075
23002	6.9326034	7.6421084	7.7572517	7.288493	7.282019
23005	6.18704	6.3218746	6.144897	6.2241607	6.606278
23008	7.064281	6.423483	6.258933	6.7862363	6.4337993
2301	5.849486	5.9918737	5.9811463	5.8698735	6.0202956
23013	9.002769	9.397234	9.619687	9.653551	9.810018
23019	10.479057	10.278072	10.6348715	10.468216	10.824324
23023	6.0819726	5.9123526	5.8662615	6.066305	5.994073
23028	8.533814	8.725158	8.728029	8.623227	8.86302
23031	8.324403	8.247522	8.539901	8.407338	9.009483
23032	6.9667435	6.9309344	7.1529074	6.969915	7.0954943
23034	8.020547	7.7572517	7.343691	7.5774646	6.985773
23037	5.8815436	5.7886667	5.7634063	5.6214843	5.92281
23046	6.146973	6.448646	6.181286	6.4045334	6.2844067
23049	5.982043	6.0336604	6.1808267	6.132394	5.922436
2305	6.177619	6.1782618	6.2185745	5.970669	5.9255276
23052	5.8577623	7.358909	6.794241	6.6539083	6.5879035
23053	9.698929	9.743301	9.810737	9.643105	10.595705
23054	8.304827	8.519384	8.496533	8.6863785	9.105323
2306	6.9932823	6.7561707	7.349059	7.2369347	7.548638
23060	6.9840736	7.1190786	7.248649	7.327919	7.638741
23061	7.851773	7.695586	7.6018076	7.935011	8.421543
23066	6.41145	6.725331	6.6932607	6.552536	6.5024066
23067	6.5741324	6.6957726	6.975902	7.021903	6.908452
2307	5.8052945	5.889195	5.938131	5.7212796	5.878044
23071	6.5787477	6.3153152	6.293318	6.471113	6.56688
23074	5.869753	6.2120657	5.937858	6.0658526	6.068221
23075	8.315049	8.243887	8.029993	8.048209	7.779289
23076	6.8963723	6.8944206	6.7502575	6.927864	6.875636
23077	8.110879	8.269998	8.17336	8.278712	8.42354
23078	7.1970983	6.7675133	7.188526	7.3312593	7.2137337
2308	8.570944	10.327576	9.584944	9.37253	8.926903
23085	8.239964	8.323724	8.646447	7.8834705	8.347831
23086	7.9621863	7.3567963	6.772716	6.848191	7.724
2309	5.825847	6.233467	6.0456033	6.2521744	5.93126
23093	6.785106	6.836725	6.83131	6.9433	6.726063
23094	6.9462485	6.82227	6.820322	6.948444	6.992549
23095	6.8918877	6.4156446	6.6099386	6.4937863	6.7066617
23096	6.3256364	6.117985	6.305966	6.1685843	6.228341
23097	8.453002	8.778741	9.285672	8.5664215	9.334625
23098	6.3102016	6.092131	5.750004	6.131224	6.316236
23101	6.209303	6.1451488	6.1254687	6.0004997	6.1860023
23102	9.866083	9.31029	9.474459	9.442976	10.397672
23105	6.070647	5.889777	6.0358706	6.0268917	5.9495325
23107	8.907275	9.120756	8.96606	9.088831	9.244988
23111	6.4328914	6.32866	6.1554966	6.4065495	6.467201
23113	6.3341727	6.497945	6.801184	6.6529427	6.9563484
23116	7.0539355	6.650853	7.364362	7.2399397	7.2072
23119	7.418772	7.5697784	7.3897796	7.414094	7.3284025
23126	7.401525	6.9390755	7.4463744	7.0116153	7.677355
23130	8.251907	8.437546	8.818406	9.20416	8.230921
23139	6.249001	6.20003	6.1290402	6.2825694	6.2339625
2314	8.747345	8.256058	8.495796	8.466232	7.723734
23142	8.525955	8.58337	9.178556	9.081045	9.375587
23143	5.893434	5.907354	5.891677	5.9596214	5.7625036
23144	8.6698	9.322925	9.661762	9.536925	9.371969
23149	5.862938	6.179322	6.0514235	5.932587	5.9920764
23150	5.9392467	6.275538	6.188473	6.185867	6.217282
23151	8.833677	10.025986	11.353668	10.151327	8.795202
23152	7.139376	7.39923	7.3473186	7.1335607	7.4847913
23154	6.553272	6.516197	6.553883	6.5250134	6.681866
23157	5.957867	6.0691323	5.9218802	6.241996	6.0463505
23158	7.9116135	8.003739	7.8310485	7.8019223	8.018806
2316	5.8670244	5.857394	6.1156263	6.00815	6.205461
23162	7.977914	8.00759	8.111202	8.218321	8.395864
23163	7.1636524	7.267861	7.5677876	7.3746696	7.456516
23165	9.67425	8.295633	8.179	8.4769335	8.538337
23166	7.3082356	8.060129	7.942624	8.115736	8.615284
23169	7.620793	6.8762197	7.2233415	6.9790015	6.542706
2317	9.788022	10.304871	10.134144	9.801361	10.548283
23170	8.50955	8.020861	7.866692	8.429248	8.424532
23171	7.5736504	8.561928	7.388449	7.6400995	8.272858
23174	8.374201	9.081045	9.163517	9.097946	9.384547
23177	6.434966	6.5623555	6.2659974	6.1829476	6.049532
23178	6.553883	6.9861712	6.5375333	6.466599	6.900764
23179	8.748496	9.693042	9.042977	9.564203	8.867186
23181	6.15414	6.134253	5.9583898	6.1994295	6.089951
