Genes	GSM2367610	GSM2367611	GSM2367612	GSM2367613	GSM2367614	GSM2367615	GSM2367616	GSM2367617	GSM2367618	GSM2367619	GSM2367620	GSM2367554	GSM2367555	GSM2367556	GSM2367557	GSM2367558	GSM2367559	GSM2367560	GSM2367561	GSM2367562	GSM2367563	GSM2367564	GSM2367565	GSM2367566
10125	6.312108	5.9177146	6.4358177	6.17305	6.339978	6.265176	6.0929875	6.206094	5.9576755	6.066562	6.065461	6.115469	6.0106406	6.060329	6.487513	6.075156	6.2384768	6.0744424	6.136586	5.985579	6.036663	6.170591	6.726819	6.4081182
10127	8.239283	8.532581	7.8889933	8.249527	8.113126	8.020861	8.035456	7.9228263	8.012666	8.543422	8.060129	7.8238273	8.02153	7.7220635	8.181165	7.746891	7.6416364	7.3925066	7.807427	8.454012	7.8135886	7.869919	7.9019303	8.0624275
10129	6.8286695	6.415044	6.4824843	6.591085	6.4288745	6.443276	6.4683313	6.6267	6.1902556	6.5477133	6.636791	6.5626006	6.2481546	6.485288	6.4845123	6.3935256	6.4171076	6.404195	6.360783	6.324333	6.6640043	6.351768	6.5477133	6.2476406
10134	11.313076	11.484554	11.24831	11.842459	10.875427	11.035865	11.231072	11.055847	11.653964	11.328349	11.138917	10.713181	11.086757	10.629734	11.077098	11.255815	11.186961	10.974931	11.23981	11.124356	11.385914	11.095155	11.404011	11.099021
10135	9.694244	9.500506	9.373552	9.287145	8.273527	9.050705	8.68593	9.080633	9.451739	9.728297	9.771044	8.916372	9.203203	9.642508	10.039229	8.78669	9.762675	8.609021	8.784344	10.091738	10.017293	8.989946	8.156698	8.91424
10137	7.787105	8.070559	7.199414	7.547366	7.8274198	7.4254966	7.685502	7.8669944	7.1335607	7.4419284	7.7397146	8.009724	7.9287744	7.995313	7.975686	7.564623	7.8912096	7.634181	7.8914833	7.6860623	7.52848	7.8884625	7.7907386	7.67791
10138	7.99471	7.667828	7.4654417	7.412412	7.623382	7.73683	7.5917854	7.933538	7.3907714	7.718454	7.6188807	7.690048	7.914852	7.6722717	7.979375	7.718744	7.8866053	7.705679	7.830209	7.9109955	7.763702	7.8912096	7.677355	8.049773
10139	6.4910226	6.583792	6.5399776	6.591611	6.568824	6.626436	7.0355697	6.772716	6.651711	6.582629	6.386051	6.678199	6.26461	6.1794524	6.339626	6.154318	6.3668103	6.209338	6.5495987	6.458225	6.333493	6.5109315	6.4364023	6.1651587
10143	6.031556	6.0264373	6.0267315	6.026906	6.0488777	6.146688	6.04817	6.019394	6.109004	5.9101706	6.140608	6.3697953	6.0143194	6.23599	6.130017	6.1972995	6.3605676	6.380712	6.2976866	6.031304	6.1957994	6.212145	6.204652	6.072864
10144	8.509196	7.872281	9.565156	7.8318706	8.8048115	9.435218	8.902628	9.39172	8.866681	8.202007	8.585323	9.757736	9.419908	9.878501	8.581045	9.970255	9.388181	9.79284	10.0559025	8.748859	8.948148	9.981683	9.638455	9.933917
10147	7.178442	6.6464243	7.2587976	7.0304623	7.282681	7.0851145	7.21283	6.937174	6.722645	7.5629644	6.7632017	6.580821	6.5200305	6.8927927	6.4959173	6.5615525	6.60325	6.6088634	6.7611737	6.9339085	6.759127	6.482586	7.2642856	7.315587
10148	7.904303	6.881945	7.6739306	6.661045	7.4557767	7.1795444	7.6400995	7.3945975	7.778486	7.734599	7.0359817	7.76175	7.6067157	7.620284	7.6950626	7.716943	8.321275	7.4636583	8.452366	7.131829	8.6830015	7.3411665	8.833677	7.57648
10150	9.88893	9.358236	9.953273	7.955943	8.561166	8.562338	8.687177	8.6082535	8.288179	8.938912	8.431697	7.8620634	8.701191	8.847048	8.618893	8.588046	8.922137	7.45426	8.3275795	8.632565	8.868831	8.393309	7.801262	8.201064
10153	10.544444	10.448425	10.549349	10.658137	10.504977	10.340916	10.497194	10.154319	9.838454	10.506035	10.5796175	10.361123	10.361123	10.541639	10.901458	10.54067	10.594818	10.555879	10.386968	10.893995	10.563805	10.340916	9.990126	10.16942
10154	6.301623	6.310756	6.126017	6.0356216	6.311503	6.1742015	5.981865	6.232037	6.4540668	6.3170667	5.979961	5.9920764	6.0265865	6.1980605	6.2876325	6.243051	6.1560783	6.2779975	6.328266	6.1394715	6.0841312	6.0715985	6.3456964	6.210441
10155	7.989403	7.9987593	8.01033	8.454725	8.39184	8.146204	8.14999	7.925887	8.252541	8.109313	8.420078	7.8857827	7.739455	7.8834705	8.08941	7.8889933	7.7653956	7.9645233	7.8217077	8.330656	8.029029	7.7674165	7.7465825	7.9978366
10156	5.7881413	5.9838777	5.822048	6.2130647	5.919943	5.9178705	6.012839	5.9438133	6.39213	6.117816	6.1320095	6.205087	5.888161	6.1170692	6.231854	5.997828	6.0008845	6.279529	6.060237	5.9657288	6.0188575	5.9660397	5.851849	5.7267146
10157	8.610894	9.040299	7.742243	8.015067	8.666624	8.124275	7.7257195	8.1984825	6.6157036	7.9748716	8.231681	7.9556417	7.5861	8.179678	7.600455	7.903119	7.571334	7.8917346	7.473403	7.6376457	7.5733805	8.544256	7.149876	8.224252
10158	6.3970575	6.5648384	6.1940517	8.270354	5.9050083	5.6635513	6.0991483	8.490352	7.2550435	7.1109643	5.841335	5.901566	5.63056	5.8326945	7.59094	6.209569	5.760525	5.6433487	5.935069	5.8464503	5.8274364	5.639316	5.9520984	5.7854357
10159	10.663245	10.612036	10.710064	10.861715	10.4634075	10.446801	10.280524	10.52692	10.715238	10.0442095	10.133346	10.69189	10.3151655	10.048162	10.559029	10.409182	10.560927	10.133346	10.208127	9.849288	10.393068	10.28377	10.612996	10.131854
10160	6.969382	7.017231	7.233833	6.5487723	6.939231	6.765398	6.9590197	6.8624377	6.90042	6.9645076	6.8363934	7.0595627	7.389545	7.013569	7.373954	6.9905443	7.38818	7.230677	7.391486	7.190022	7.2478347	6.8731995	6.906314	6.9575186
10163	7.7279453	7.979375	7.2769294	8.016676	7.782043	7.771341	7.859839	7.4503684	7.421138	7.9022317	7.7131763	7.635807	7.6095243	7.3362393	7.8259993	7.9477973	7.7126455	7.9466653	6.827261	7.681753	7.759697	7.414094	7.716425	7.4505987
10164	8.172053	6.206871	7.962798	5.881651	6.629981	7.5117173	6.5467067	6.8918877	8.167944	7.676548	7.1263638	7.5907016	7.8528023	8.507345	11.24831	8.409431	8.408677	8.84066	8.369032	8.690067	8.409786	7.616835	8.660804	7.70912
10165	9.901887	10.31334	10.271673	10.045795	10.00439	10.041964	9.962678	9.763872	9.155864	8.976779	9.737646	9.914152	10.187252	10.454093	8.239964	10.247369	9.610032	9.67425	9.73633	9.733113	9.717971	10.216615	9.86474	10.431703
10166	12.832773	12.7213745	10.976116	11.284693	12.5320835	12.138257	11.957338	12.496276	10.65917	12.25614	12.64122	11.362037	11.515355	12.007329	10.159855	11.955418	11.697799	11.356926	10.939927	11.097683	11.259078	11.705212	11.233941	11.457145
10168	6.3934374	6.30752	6.229908	6.1786504	6.127724	6.1656256	6.0425987	6.023138	6.300162	5.937934	6.070256	6.0365844	6.0253544	6.1979904	6.157464	6.104105	5.7866635	6.0867515	6.0312696	6.0301723	5.924235	6.0635934	6.0503974	6.1491327
10169	12.29295	12.612223	12.56504	12.424158	12.5802555	12.593081	12.325027	12.6320305	13.04754	12.421774	12.485078	12.08279	12.193345	12.180192	12.411394	12.229528	12.454196	12.154516	12.4085865	12.249271	12.229528	12.391205	12.56504	12.383456
1017	7.827139	7.5596538	8.225243	9.072612	7.866692	8.21739	8.251907	8.282634	8.720291	8.403508	8.638729	8.182472	8.661878	8.59394	8.948148	8.246857	8.287098	8.302029	8.339655	8.767362	8.51899	8.462349	8.219031	8.351882
10170	5.8297353	5.882801	5.6991997	6.009332	6.0359044	5.8394427	6.0725126	5.830791	5.834018	5.870348	5.872601	5.9590726	5.676175	5.820484	5.803184	5.8677754	6.029268	5.995687	5.8851104	5.8480997	5.853408	6.007074	6.1413355	5.708508
10171	10.062643	10.319461	9.909802	8.577078	11.004866	10.511929	10.091738	10.544444	9.446881	9.356498	10.200903	10.388683	10.618358	10.978863	9.467494	11.07411	11.419484	10.076432	10.128745	10.311478	10.556948	11.233941	9.708625	10.99321
10174	6.1613164	6.1545362	5.9379687	6.1032796	6.246172	6.1162868	6.1023784	6.339058	6.052019	6.153905	6.1454697	6.0062995	6.0930343	6.243688	6.2968884	6.193371	6.1204915	5.938046	6.0187545	6.094472	6.0205264	5.9790335	6.1845055	6.1508837
10175	11.037276	11.165766	11.170048	10.455942	11.06494	10.905041	10.786062	11.067362	11.08266	11.470421	11.309023	10.874463	10.980234	11.10929	11.273318	10.99321	11.253856	10.927262	11.453845	10.9867525	11.146966	11.045358	11.06494	10.913742
10178	7.5114546	7.4562387	8.261817	8.707363	8.314085	8.461274	8.884231	7.53025	6.9286	8.465157	7.614245	7.566987	8.607855	8.245878	6.3419585	8.3550005	8.4680395	7.446164	8.236246	8.956928	7.742243	8.885558	7.895682	8.279016
10179	7.0180316	7.385816	7.355611	6.490244	7.019741	6.780164	6.2538567	7.003575	6.824282	6.4293256	7.013777	6.967486	6.7153263	7.226601	7.2019787	6.837994	6.8329244	6.577286	6.6230245	6.5933585	6.417358	6.951701	6.189426	6.8238025
10181	9.9033575	9.901188	9.814365	9.979431	10.168714	10.144803	10.374035	10.285297	9.981683	10.676406	10.125595	10.101702	10.0942745	10.078509	10.252154	9.949852	10.064824	9.909194	9.859671	10.250469	10.039895	9.951922	10.219087	10.031359
10186	7.0623856	6.7505383	6.744455	6.8399153	6.833434	6.806442	6.6453304	6.580405	7.7456975	7.533885	6.6218605	8.055011	7.564906	7.5829606	9.117882	7.9106593	7.373027	7.2519655	7.2132955	7.580297	7.6989417	7.231762	7.600987	7.081337
10189	6.1686215	6.0464206	6.013365	6.2040215	6.074691	6.066128	6.194722	6.1708884	6.0134506	6.240296	5.9368305	6.094171	5.912556	6.209648	6.331665	5.9422197	5.986294	6.1720433	6.067271	5.80207	6.0935645	5.8969746	5.958017	6.001668
1019	8.692037	9.021612	8.504456	9.665973	8.879218	8.72341	9.068234	8.672539	9.151113	8.696771	8.742966	8.427521	8.8947525	8.721841	9.202283	8.941787	8.751713	9.064163	8.797688	9.049808	8.919869	8.795202	9.247502	8.847048
10193	6.60325	6.844125	6.7763166	7.2037907	7.0141673	6.6806955	6.745874	6.6177597	6.827657	6.6662984	6.950039	6.644537	7.297814	7.1167502	7.0739512	7.027617	6.8785176	6.6804323	6.842821	6.7497706	6.793918	7.0383306	6.808344	6.7009244
10194	7.417641	7.587578	7.6317844	7.4424477	7.6700735	7.5614176	7.7454314	7.720988	7.6460724	7.6571603	7.4557767	7.9454293	7.5075407	7.5952034	7.857878	7.6530867	7.563933	7.8931227	7.8515058	7.5774646	7.6762714	7.6755233	7.483811	7.6577277
10195	9.399386	9.573849	10.124857	9.366086	9.254898	9.526402	9.467494	9.652902	10.071504	9.384547	9.65694	9.194674	9.643105	9.531389	8.854308	9.2200985	9.0412035	9.093546	9.073076	9.4540205	9.020817	9.125544	9.019324	9.540729
10197	8.434921	8.198205	8.040632	8.586155	8.122953	8.1276455	7.9523077	8.195268	8.446874	8.420078	8.4382305	8.072793	8.322727	7.8931227	7.9654145	7.943248	7.963074	7.82114	7.9514103	8.036341	7.941709	7.943248	8.160911	7.8799567
10198	6.6973567	7.04054	6.945925	7.2351313	6.9812593	7.0494685	6.883192	6.7936144	6.6875415	6.719039	6.897335	6.8358874	6.759439	6.742765	6.326552	6.7133665	6.5492535	6.8951693	6.251624	6.535675	6.771278	7.0096784	6.9298344	6.9859896
10199	8.742475	8.764599	8.717201	8.992114	8.906508	8.91507	9.010808	8.667874	9.482687	9.436196	8.918471	8.957377	9.185834	9.335663	9.032643	9.165954	9.640306	9.190098	9.389602	10.254725	9.067779	8.998463	8.953429	8.937714
102	6.2525744	6.127749	6.2475533	6.082489	5.6455035	5.842919	5.827358	5.983089	5.969973	5.9060016	5.924235	6.1966414	5.831201	5.9740224	5.9246106	6.12023	5.881158	5.8982463	5.8583713	6.097101	6.0512257	5.847017	6.1096396	5.885891
1020	7.244689	7.2665005	7.7279453	8.332093	7.737384	7.5808315	7.844593	7.540631	7.8296685	7.1913056	7.708837	6.9156566	7.2035627	7.1983695	6.8403983	7.3831754	7.3418794	7.311848	7.713724	6.932221	7.175509	7.440048	7.531808	7.607761
10200	7.0658174	7.109537	6.9314895	6.201887	6.420822	6.469532	6.6420593	6.358562	6.6147194	6.7283792	6.769578	6.7750254	6.6836295	6.8856854	6.9557934	6.6648426	6.7361717	6.2843595	6.668719	6.9569335	6.7360134	6.6242113	6.7543035	6.669296
10201	7.632288	7.28556	7.463931	7.432729	7.602555	7.7348847	7.61326	7.603073	7.5635195	7.4099965	7.748587	7.4162292	7.5008125	7.610327	7.302494	7.5883226	7.509638	7.8324337	7.403884	7.3831754	7.452839	7.4032087	7.514558	7.750079
10203	6.4430795	7.1476035	6.728676	7.5162773	6.605745	6.7175674	7.0959373	6.4722457	7.306163	7.9463563	6.1827526	6.3915696	6.4870996	6.67001	7.1951475	7.0944357	7.1681705	6.310865	7.121644	6.424885	6.37948	6.7949457	7.0295715	6.7972126
10207	6.0512924	6.883385	6.5348616	6.3516436	6.8096356	6.099367	6.053385	6.37036	6.1740813	6.3012557	6.1305494	6.2286744	6.062259	6.0918	5.941707	5.911309	6.0332513	6.016498	5.889698	6.310865	6.301013	6.250286	5.9664855	6.4554796
10208	7.809898	8.385604	7.7109237	7.6961203	8.106805	7.90979	7.774124	7.927066	7.305002	7.409104	7.1846485	7.9130807	7.36	7.909247	7.48031	8.050988	7.48031	7.442199	7.5797687	7.4636583	7.582635	7.669436	7.3416305	7.7591395
10211	9.302812	9.776107	9.393826	9.5681095	9.503644	9.390665	9.533212	9.5241585	9.94271	10.077896	9.623513	9.077357	9.632231	9.141606	9.993605	9.1742525	9.141111	9.598076	9.602807	9.661762	9.923148	9.096079	9.18282	9.460836
10212	9.572762	9.101171	8.936384	10.137926	9.451739	9.47233	9.322387	9.460258	9.801361	9.751312	9.5912895	9.267513	9.299956	9.35398	9.583181	9.494299	9.3402405	9.362104	9.491863	9.314354	9.641376	9.187161	10.049638	9.199904
10213	9.164086	9.187161	9.377247	9.5241585	8.741305	8.694858	8.565967	8.815999	9.357092	8.604275	8.791556	8.740523	8.708945	8.691228	8.662648	8.928094	8.453002	8.286424	8.338663	8.518545	8.875309	8.628074	8.630267	8.611211
10214	6.176289	6.3118463	6.1246996	6.047406	6.1487956	6.2147846	6.1855893	6.263337	6.0739913	6.162262	6.288694	6.283915	6.0511737	6.164565	5.921305	6.0650935	6.085243	6.499589	6.1560435	6.295498	5.87666	6.6346974	6.134512	6.109276
10220	6.534381	6.1713705	6.4248023	6.248067	6.484105	6.750997	6.458025	6.379807	6.4927945	6.690331	6.320871	6.932044	6.648073	6.6249933	7.0444303	6.8068066	6.881197	7.1657233	6.587177	7.036826	7.1245227	7.0068464	7.0917754	6.7813096
10221	11.925346	11.050638	11.689592	10.443741	11.215929	11.549357	11.21431	12.00948	11.117589	11.198342	12.809396	12.430471	12.177745	11.976993	12.710842	11.828227	10.782864	11.940116	12.694456	11.60424	13.099913	13.755149	11.790795	12.066697
10225	6.857811	5.993755	6.8765984	6.411087	6.808344	6.2528586	6.452931	6.573856	6.3306804	6.929659	6.7369266	6.708042	7.1694336	6.95884	7.2811337	7.1990075	6.7970862	6.565423	6.888669	6.5789986	6.7241845	6.528875	7.849322	6.7297673
10226	9.957244	8.989946	9.916936	9.512502	9.564203	9.598076	10.144803	9.781162	10.987933	9.609453	10.157632	9.465185	9.989461	9.671002	10.889189	9.8479595	10.30091	10.107028	10.095903	10.344395	10.298582	9.529136	10.379052	9.97111
10227	9.459666	9.362104	9.35595	9.171367	9.419399	9.299393	9.254898	9.43352	9.906493	9.630564	9.332558	9.64764	9.800683	9.611752	10.933584	9.75448	9.998547	9.470069	9.593758	9.725399	9.727798	9.174661	10.296077	9.3927355
10228	7.60826	7.6863213	7.535483	7.7223053	7.7425356	7.629063	7.460996	7.6436744	7.604932	7.7690854	7.5769587	7.7519255	7.481292	7.4876943	8.435281	7.7913046	7.6700735	7.39923	7.691877	7.7131763	7.94022	7.337359	7.811915	7.548638
10229	6.9219036	7.1955614	6.7682633	7.120092	6.9913564	7.201776	7.140753	7.0792294	6.602388	6.9584227	7.1066885	6.861928	6.8016953	7.1348166	6.604572	7.012599	7.17458	7.0870204	7.1194525	6.605745	6.9418244	7.18782	6.898654	7.013569
10231	7.1923423	6.3570795	7.3853416	6.4312973	7.0915637	7.7893014	7.2509055	6.765721	7.649974	8.288782	7.0948606	7.6582394	7.204679	7.394387	8.954355	8.392575	7.5966377	7.9064984	7.392755	7.678919	7.8082104	7.59094	8.272858	7.3609824
10235	6.401147	6.252912	6.5310616	6.369423	6.5366054	6.628779	6.5007625	6.4241304	6.5366054	6.586791	6.4074225	7.6547003	6.620044	6.968433	6.5843096	7.1128945	6.6228848	7.4492035	6.7990246	6.9109693	6.7604113	6.2204013	7.039536	7.456778
10236	10.20733	10.010834	10.223102	10.327576	9.981683	10.095903	10.423981	10.155914	10.403578	10.134887	10.3001795	10.43009	10.192597	10.285297	11.144213	10.476246	10.33024	10.296077	10.289491	10.6072	10.560927	10.284504	10.359516	10.050403
10237	10.4347	10.299416	10.5259905	10.679755	10.481065	10.844062	10.997051	10.549349	10.932449	10.316828	10.564789	10.113839	10.304871	10.232591	10.240195	10.431703	10.264104	10.27718	10.098894	10.4420185	10.191914	9.99995	10.391194	10.209
10238	8.611618	8.937714	8.563016	9.188711	8.67636	8.838542	8.775299	8.392575	8.736009	8.911842	8.738773	8.77612	8.821724	8.625589	8.516324	8.740523	8.687177	8.484106	8.6141205	8.603217	8.762083	8.485497	9.128438	8.762827
10240	9.528138	9.892713	9.528651	9.707983	9.973804	9.789159	9.881921	9.634565	9.535411	10.160563	9.9298	9.586059	9.621903	9.953998	8.989946	9.76149	9.479189	9.579106	9.721829	9.503644	9.510091	9.774268	9.506132	9.559337
10241	8.134813	8.372688	7.9119077	8.048209	7.8033333	7.883776	7.365885	7.603664	7.21283	7.4945593	7.617579	8.38402	7.7831607	7.7758865	7.941149	8.191788	7.7454314	8.019676	7.81466	7.663551	7.874814	7.9860816	7.7041216	8.0677595
10243	9.099276	8.342469	8.952584	8.514565	9.192639	8.902628	9.437281	9.192111	8.777616	8.30273	9.230997	9.0050745	9.069216	9.845889	8.719426	9.499911	9.401912	9.413846	9.637923	9.042977	9.247502	9.432916	8.829436	8.838085
10244	10.864395	10.5796175	9.547236	9.973804	10.99321	9.260565	10.72023	10.697189	10.619372	10.564789	11.110684	9.812016	9.759604	10.653133	8.758793	10.369736	9.823803	10.178638	10.657191	10.859312	10.48479	9.535411	10.091738	10.707957
10245	7.5008125	7.977914	7.979375	8.636805	7.867328	7.8860316	7.6768374	7.701891	7.877418	7.588602	7.695836	7.514558	7.7970653	7.816827	7.4703045	7.7109237	7.3199387	7.8276715	7.8033333	7.7419057	7.854477	7.734599	7.3038406	7.841789
10247	8.964829	9.472891	9.743301	8.347121	8.597028	8.035123	8.195268	8.092936	7.5260267	8.366609	8.326963	8.399277	8.10233	8.358726	7.101386	7.9095206	7.7519255	7.759697	8.119437	8.022192	7.9315057	8.415072	7.762348	8.469425
10249	9.529136	10.050403	10.386031	9.286631	10.086473	10.124857	9.111242	9.935455	8.745229	8.274202	9.744568	10.154319	10.342622	10.562741	7.374181	10.238588	9.565156	9.786852	9.835078	10.2450695	9.328132	10.942299	9.443569	10.801064
1025	9.833807	8.825346	8.728507	8.888857	9.936948	9.594318	9.829011	10.220746	9.31029	9.958525	9.989461	9.058099	9.437806	10.124857	9.415272	9.1610365	9.753819	9.456331	9.567489	9.432326	9.799915	9.513022	9.267513	9.67607
10252	8.869312	8.847941	8.185014	8.616084	8.364871	7.820573	8.169803	8.502413	9.325551	9.806745	8.794378	9.241021	8.242584	8.599596	10.455942	8.849561	8.836024	8.241601	8.960917	8.436038	9.136945	8.386938	9.022086	8.329626
10253	8.638378	7.8690147	8.550123	7.6241565	8.094848	8.163467	7.9249673	8.175259	7.787105	8.576682	8.422534	8.699309	8.592476	8.547684	9.7631855	8.405613	8.552393	8.292248	8.935512	8.326235	9.169473	8.569812	8.458377	8.6818695
10257	6.526372	6.9620004	6.574368	7.3972435	6.0924373	6.239305	6.214307	6.455796	7.0453954	6.37135	6.6923943	6.2108727	6.174947	5.9859123	6.9931216	6.43012	6.2891707	6.516993	6.2457833	6.0858083	5.9069786	6.3069077	6.4881363	5.7307196
10260	7.0393286	7.108876	7.2797723	6.8678274	6.84252	6.9746	7.3310156	6.8492193	7.1917024	7.4526033	7.1786337	6.7995334	6.987588	7.055561	7.1058407	6.8997455	7.108876	6.7266846	7.080049	7.2761326	7.154442	6.692699	6.9300146	6.961678
10262	9.031773	9.608845	8.806447	10.031359	9.5241585	9.105323	9.570931	9.588469	9.738315	9.735689	9.664089	8.999785	9.286631	9.003217	9.644813	9.132648	9.001539	9.032168	9.050705	9.421558	8.963574	8.861339	9.182296	9.014807
10263	8.748496	7.8584485	7.417641	7.951694	8.171727	8.134164	8.796075	8.059424	7.435597	7.882617	7.8846445	7.070546	7.3077593	7.610049	7.2828736	7.4408383	7.0783925	7.491859	7.595861	6.8480234	6.8058395	7.760939	7.352649	7.4315186
10266	7.410761	7.1296887	7.017231	7.2270327	7.422444	7.271393	7.4904227	7.3778644	7.448976	7.5880756	7.5944557	7.0026064	7.30268	7.1029778	7.3245034	7.166169	7.622634	7.3893175	7.411489	7.4786	7.5132513	7.2430563	7.1975436	7.408599
10268	7.268835	6.803519	8.65172	7.121452	7.6105638	7.595861	8.7464695	7.7145233	7.842058	8.0136175	7.838781	8.465157	8.354662	8.181501	7.424991	8.120174	8.141243	7.6744385	8.332418	8.496162	8.610894	8.629616	8.506987	8.650555
10269	11.013625	10.57451	10.476246	10.437664	10.323584	10.296077	10.291102	10.361123	10.552101	10.28377	10.661137	10.462529	10.567646	10.478214	10.331852	10.752214	10.614054	10.301676	10.566569	10.1887455	10.490488	10.455043	10.669145	10.402666
1027	8.538337	8.124929	8.492962	8.352256	8.504456	8.092635	8.335587	7.753325	7.782043	8.136494	7.941709	8.440697	7.6768374	8.06937	7.7704453	8.248494	8.142282	7.779289	8.108722	7.4781513	8.051629	8.104502	8.313043	7.994401
10273	9.081993	9.268102	9.128438	9.420956	9.374541	9.431748	9.38307	9.359687	9.555147	8.607855	9.236482	8.938165	8.917775	8.921686	8.65172	8.908463	8.78354	9.023952	9.01043	8.979449	8.630704	9.321762	9.063682	9.098458
10274	7.57648	7.7976375	7.7600527	7.900997	7.824105	7.7572517	7.690272	8.07179	7.8102274	7.861513	7.8727965	7.950835	7.472427	7.850623	7.966058	7.9228263	7.814136	7.547109	7.8681498	7.6267676	7.768786	7.704868	7.77249	7.515788
10276	9.895337	9.725399	9.590732	10.028337	9.587935	9.708625	9.60097	9.614062	9.748086	9.52468	8.998463	10.282988	9.743969	9.776107	9.539232	10.742767	9.669755	9.951922	10.035586	9.457397	9.380066	10.289491	9.73633	10.140442
10277	7.8922563	7.928472	7.3939185	7.954435	7.8696184	7.6574593	7.8684683	7.7248445	7.6458125	8.076518	7.564378	7.626019	7.547635	7.763702	7.03537	7.9460435	7.205454	7.7206945	7.734366	7.710628	7.414552	7.6757536	7.6863213	7.6352625
10278	6.2192326	5.944134	6.0534015	6.092415	5.956048	6.299144	5.955016	5.981723	6.244328	6.202004	6.3357177	6.305302	6.0581207	6.01434	6.6087413	6.132556	6.043113	5.95266	6.059427	6.1167254	6.21033	6.0457215	6.1125793	5.8868546
1028	6.316051	5.980329	6.290028	6.0849576	6.203268	6.175488	6.265176	6.1368475	6.0873985	6.3890777	6.015828	6.562722	6.15764	6.3579154	7.325717	6.556955	6.228238	6.559209	6.406729	6.2928233	7.0225544	6.406207	6.619368	6.312108
10283	8.287098	8.488368	8.268391	8.427521	8.093253	8.205892	8.151399	8.231994	8.426779	8.051907	7.852264	8.441047	8.248171	8.050102	8.286056	8.634524	8.175563	8.402827	8.248171	7.878244	8.332418	8.457305	8.410105	7.9891286
10285	7.753626	7.95288	8.071443	7.207665	7.4358673	7.6350107	7.5292478	7.4615097	7.8054123	7.8768325	7.817383	7.9252295	7.476245	7.5108867	8.132456	7.365096	7.9183555	7.55583	7.7438545	7.7465825	7.65876	7.3851175	7.512214	7.7251678
10286	5.7129655	5.838344	5.9859123	6.1463313	5.888828	5.964741	6.0337396	5.748113	5.800762	5.8401194	5.8030205	5.7245274	5.9114256	6.0594106	5.9259167	5.8076615	5.7286367	5.749601	5.703241	5.902399	5.958537	5.9063997	5.725072	5.900002
10287	7.4719076	6.949226	7.5543027	7.664609	7.484518	7.5208063	7.762057	7.182269	7.70912	7.5861	7.485048	7.953522	7.666515	7.571054	7.871095	7.8102274	7.80599	7.990036	8.203927	7.4947743	7.782571	7.649199	8.61652	7.6932445
