GSM2367567	GSM2367568	GSM2367569	GSM2367570	GSM2367571	GSM2367572	GSM2367573	GSM2367574
4189	10.102546	10.281437	10.554066	10.559029	10.298582	10.506035	9.891324	9.764521
4190	12.348637	12.272683	12.101879	12.413751	12.457035	12.556025	12.077898	12.359213
4192	5.7410636	5.929527	5.727149	5.7865596	5.8560543	5.8871055	5.88308	5.829548
4194	6.322865	6.7165456	6.87674	6.6326523	6.2312713	6.6600776	6.983162	6.422871
4199	6.9670997	6.393876	6.882805	6.8050075	7.036194	6.9539633	6.8777857	7.075134
420	8.530983	8.408387	8.67909	8.622877	8.14999	8.5899105	8.254021	8.364174
4200	7.9725285	7.847539	8.180578	8.071155	7.914263	8.135101	8.238924	8.272125
4201	8.090993	7.685502	7.8324337	7.8434668	8.316422	8.071443	7.7234426	7.9562244
4205	7.3441305	7.8787956	7.679185	7.733066	7.5119505	7.4416857	7.435597	7.4185796
4207	6.292446	6.3081126	6.250721	6.3718677	6.251676	6.345629	6.464715	6.352045
4208	6.7477245	7.028989	6.871113	6.8134427	6.5694456	6.727459	6.8106074	6.8363934
4212	5.8005023	5.8471255	5.8698215	5.714731	5.6979294	5.733623	5.6581593	5.7619567
4214	7.899145	8.108374	8.245204	8.359383	8.098016	8.214071	7.9990273	8.080628
4215	7.088044	6.7640324	6.9522643	6.9961786	6.69224	7.028989	7.1502876	6.934816
4216	7.604932	8.1600065	8.165013	8.287098	8.171103	8.204906	8.128272	8.129909
4217	7.603894	7.9987593	7.6530867	7.6197376	7.545477	7.2806797	7.862943	7.6582394
4221	6.5701833	6.179078	6.316635	6.0765777	6.4374394	6.3215346	6.2829657	6.3121715
4222	5.7176504	6.023501	5.965206	5.903213	5.887368	6.018949	5.7851734	5.9998693
4224	6.53611	6.491899	6.3114457	6.359507	6.332664	6.487318	6.437529	6.293149
4225	6.8031487	6.341653	6.2446103	6.1634235	6.273247	6.200672	5.9600945	5.941445
4232	5.9244385	6.082525	5.981524	5.898122	5.9413304	5.851792	5.924946	5.833012
4233	6.592315	6.4086356	6.2522297	6.7056546	6.7079043	6.691653	6.9552617	6.774552
4236	7.8054123	7.877145	7.78984	7.6140075	7.8279557	7.9231367	7.858136	7.8202806
4239	9.206545	10.809513	9.875963	10.101702	9.171852	9.425771	10.036395	9.188178
4240	8.19207	9.35398	8.715172	8.975056	8.651302	8.057362	9.266967	8.708151
4245	10.0306425	10.219907	10.259544	10.127141	10.528696	10.483039	10.356011	10.204024
4247	5.9241247	6.093742	5.981723	5.882349	6.1017766	6.1286654	5.957326	6.174428
425054	6.2287993	5.681062	5.9781933	5.748678	6.18513	6.0350614	5.8320646	6.0349092
4253	6.5703044	7.1611633	7.06872	6.9282513	7.5952034	7.4972434	6.978621	7.5619116
4254	5.8206334	6.0589914	5.9882	6.1674385	5.7455807	6.2307396	6.0013695	5.863672
4255	11.659754	11.351988	11.477787	11.351988	11.8892765	11.587557	11.57297	11.146966
4256	9.401912	10.7452345	10.116071	10.661137	10.913742	9.600394	10.837254	9.532034
4257	12.335146	12.062247	12.427282	12.337814	12.090119	12.653488	12.146019	12.457035
4258	12.436268	12.416394	12.385949	12.637815	12.66339	12.724396	12.512808	12.496276
4261	5.8539624	5.9883924	5.958338	5.8043933	6.186038	6.0308876	6.1775804	6.173647
4267	8.8605385	8.773665	8.597356	8.750563	9.053754	8.952584	8.824606	9.082517
4281	10.157632	9.334625	9.543109	9.909802	9.951177	9.888323	9.578509	9.83246
4283	7.5560803	7.492076	9.093021	8.751337	8.635339	8.157884	7.456778	7.3848557
4285	8.275536	7.7223053	7.7933373	7.926467	8.104224	7.803897	7.7064815	7.9033866
4286	5.7043896	5.8642926	5.9126186	5.9556723	5.803277	5.989752	5.6213565	5.811418
4288	6.002388	6.0113726	6.157728	5.9760222	5.868005	5.9729576	6.025398	5.9786944
4289	9.990803	10.404586	10.187252	10.221564	10.3001795	10.308875	10.304871	10.379052
4292	8.010026	8.060475	7.9675784	7.9553676	7.984905	8.194964	7.9346933	8.005188
4293	5.792215	5.742486	5.8716927	5.9563417	6.1196356	6.1529155	6.1849704	6.0883203
4294	5.841992	5.8610415	5.761803	5.884256	5.8548517	5.858217	5.8871765	5.8197646
4296	8.036032	8.159416	8.158817	8.089715	8.507789	8.124275	8.130839	8.263422
4297	6.447145	6.7554164	6.903364	6.8448424	6.899902	6.7104793	6.4795613	6.5001273
430	7.136693	7.3922586	7.440048	7.563933	7.5182037	7.1208596	7.464194	7.201347
4306	7.0731463	7.2285295	7.2587976	7.4041095	7.447662	7.252818	7.3565626	6.801544
4311	8.736818	8.61275	9.272124	8.604699	9.365162	9.718578	9.220611	8.305847
4313	6.724593	6.7056546	6.5184555	6.601201	6.5038404	6.3488812	6.3824205	6.3768873
4314	6.013935	6.0165563	5.935979	5.961719	6.003687	6.033646	6.011693	5.977149
4316	7.3851175	8.042746	7.960749	7.97542	7.184855	7.2776656	7.6127024	7.23603
4318	6.618277	7.6800113	6.66886	6.5521827	8.898672	6.461795	6.7771215	7.0116153
432	12.802494	13.087407	13.112268	12.926554	12.967784	12.836495	12.979804	12.816407
4320	5.9689193	6.3278217	7.1657233	6.6571927	6.2119837	6.1314526	6.232415	6.5250134
4321	5.8460064	5.932753	5.9351425	5.8960414	6.0483165	5.710063	6.045993	5.624082
4323	6.1928854	5.896479	5.870189	5.932062	5.999418	6.0360565	6.015651	6.124552
4324	7.4759583	7.5478644	7.2878504	7.399455	7.704618	7.600455	7.4390593	7.8727965
4326	5.9684305	6.1871085	6.088945	5.9263916	6.170705	6.2497253	6.012797	5.9586363
4327	6.7113543	6.4153714	6.402286	6.117262	5.9774895	6.216753	6.177097	6.0671144
4329	9.635129	9.651875	9.777956	8.90599	9.295361	9.763872	10.135614	9.861669
433	11.923337	12.306331	11.923337	11.927365	12.5593195	12.270394	11.87168	12.44864
4330	6.7793603	6.9368057	6.69224	6.8115945	6.7605705	6.6206493	6.8374424	6.529578
4338	6.457348	6.4298606	6.235766	6.4620786	6.7643437	6.7100215	6.376966	6.378181
434	7.160065	6.8771133	6.1998534	6.452696	6.4343886	6.681274	6.525802	6.87159
4343	8.228624	8.625589	8.119437	8.104798	8.742966	8.429999	8.00459	8.159077
435	7.9243665	7.807692	7.5114546	7.71666	7.865142	7.816318	7.87368	7.446164
4351	7.0100613	6.7376823	6.7617846	6.8783636	6.8110957	6.7497706	6.830633	6.615549
4355	5.800762	5.9827147	6.055881	5.8711405	6.0422406	5.784664	5.915922	5.826844
4356	5.9490643	5.81811	5.9646273	5.8573637	5.919769	5.9413304	5.917007	5.989407
4357	7.8716974	7.416679	7.3093166	7.726016	7.5947104	7.3702545	7.4729238	7.821443
4358	7.813329	7.8124785	8.073398	7.6272435	7.677126	7.7041216	7.7357616	8.2912035
4361	6.018122	6.3249516	6.5040746	6.452222	6.5001273	6.6671896	6.539156	6.285037
439949	6.5091033	6.6558294	6.757467	6.2704062	6.1581693	6.3663416	6.0960946	6.3393807
440026	9.850541	10.017293	9.805389	9.897124	9.862226	10.108473	9.849288	9.500506
440138	7.8127613	7.430532	7.733066	7.677355	7.272026	7.8570766	7.3609824	7.5184627
440145	7.4947743	7.2437725	7.0553613	7.279991	7.288726	7.0484524	7.300974	7.3045635
440163	6.4249706	6.4191065	6.2594805	6.233564	6.2783284	6.698902	6.2535534	6.194229
440270	9.387278	9.775517	10.098029	9.567056	8.917253	9.47826	9.797969	9.954658
440275	9.165529	9.153969	9.052833	9.147774	8.940172	8.846562	8.957767	9.127434
440435	6.2386975	6.2302294	6.2585382	6.4094133	6.1893864	6.2269	6.271797	6.33124
440503	7.019201	7.2382703	6.7289844	6.877969	7.201776	6.95135	6.9689717	7.1043444
440533	6.0661426	5.9809623	5.912367	5.882219	6.104234	6.01316	5.967997	6.062628
440574	6.1932654	5.994153	5.5662675	6.0309772	6.14783	5.838344	5.9950714	6.0114193
440672	5.8969264	5.8019295	5.8278494	5.756625	5.770787	5.818964	5.849597	5.8038964
440689	6.4200106	6.360411	6.2841253	6.2547317	6.4650116	6.299328	6.612025	6.350414
440712	6.2139435	5.970013	6.1721425	6.169861	6.438752	6.116604	6.2721553	6.1731553
440738	6.32396	6.4668193	6.1637926	6.3793874	6.320938	6.116575	6.3372283	6.175773
440804	6.176612	6.137165	6.3442907	6.2228723	6.185161	6.216229	6.326552	6.1199937
440836	5.8662457	5.8225026	5.686498	5.4985456	5.965088	5.984875	5.586362	5.985362
440895	6.766738	6.689621	6.3086762	6.6329093	6.341742	6.753441	6.4477997	6.2233324
440955	6.2735057	6.1877403	6.122978	5.9781537	6.213258	5.9833426	6.2154665	6.136985
441168	6.947151	6.6634073	6.7392683	6.618689	7.156817	6.6518426	7.0802913	6.692699
441478	5.8933167	5.7744412	6.0202184	5.7876925	5.778997	5.818851	5.9375114	5.873927
441549	7.201347	7.0664244	6.835359	6.8468275	6.776476	7.1097593	6.727776	6.7074995
441911	5.806046	5.761636	5.9258184	5.617567	5.5441785	5.916174	5.7434087	5.8263464
442194	5.7776055	5.7510195	5.731184	5.8341537	5.8116455	5.834781	5.765672	5.834829
443	7.8116374	6.9835067	7.150657	7.707222	7.0280294	7.785369	7.287395	6.8704333
4430	10.259544	10.383276	10.134887	10.063396	10.1629	10.545351	10.4168415	10.487484
4436	6.084935	6.097943	6.1067476	6.156993	6.0629473	6.0942163	6.101712	5.952967
4439	6.2901926	6.1327243	6.2171197	6.214709	6.4227715	6.377659	6.2526646	6.511836
4440	6.144323	6.356508	6.1507936	6.1638737	6.277942	6.017125	6.1031313	6.0415993
445	13.943649	13.858807	12.701058	13.816899	13.742666	13.373767	13.245362	13.287102
4481	6.4425144	6.2714887	5.983989	6.4066353	6.325315	6.2833624	5.9422603	6.2432656
4482	11.152571	10.957015	10.905041	10.990296	11.128408	10.878725	10.668177	10.815777
4485	12.786045	13.13014	13.104236	13.14281	13.169282	12.789539	13.155706	13.147027
4486	5.8192286	5.8670373	5.905564	5.977245	5.9235272	5.811027	5.7816896	5.9026866
4487	6.6751695	6.465108	6.285262	6.429234	6.232204	6.472563	6.367552	6.3234987
4489	15.006159	15.045709	15.186968	14.9689455	14.886446	15.225428	15.019513	15.045709
4493	10.988976	10.828886	9.797969	9.988004	9.731924	10.626561	10.010834	10.870834
4494	14.2559595	13.363411	14.360328	14.2868805	12.843142	14.234848	13.325618	14.079808
4496	13.187313	13.81046	14.055182	13.620641	11.338077	13.788967	12.717544	13.151922
4500	8.123633	8.2751875	6.9814386	7.2009444	7.423974	7.4358673	7.442199	8.153409
4501	15.204188	15.154691	15.37888	15.059908	15.006159	15.1054325	15.277907	15.37888
4502	14.956806	14.820614	14.796054	14.559043	14.621735	14.769504	14.758126	15.225428
4520	7.183556	7.569484	7.54426	7.3330812	7.7327886	7.2795463	7.239527	7.183775
4521	6.0418777	5.855114	5.924426	5.8399014	6.1157246	5.7471004	5.926111	6.1008897
4522	9.2051	8.815579	8.7421055	8.954802	9.235013	9.359687	8.983691	9.503644
4528	9.640859	9.5418215	9.661762	9.848655	9.800683	9.677914	9.430256	9.750558
4547	10.52778	9.925147	10.323584	10.523163	10.685437	10.7452345	10.4009905	10.677501
4580	8.815999	8.462638	8.352584	8.349931	8.798545	8.621594	8.511568	8.578288
4585	6.1266575	6.172339	6.329109	6.1546183	6.313161	6.3436255	6.3573933	6.242208
4588	6.1547008	6.105244	6.1892147	6.188544	6.1820173	6.252528	6.177508	6.0969625
4591	6.377183	6.208591	6.019054	6.0931687	6.267825	6.499691	6.2132206	6.3215346
4593	6.784262	6.9625072	6.502748	6.646146	6.8239293	6.803519	6.9575186	6.830979
4594	11.449145	11.059645	11.269068	11.564364	11.313076	11.463348	11.051991	11.329948
4595	8.039006	8.095525	7.919516	7.8875685	7.624396	7.5315614	7.864863	7.6577277
4598	7.776764	7.168802	7.6691613	7.467538	7.9448333	7.769388	7.639518	8.162443
460	5.8950567	6.299852	6.072969	5.940855	6.039572	5.980206	5.9091163	6.1566806
4601	7.1167502	6.8238025	7.0603867	7.2081156	6.809169	6.8918877	7.282236	6.847524
4602	6.3373766	6.2666454	6.1575775	6.2518272	6.307934	6.2066903	6.417001	6.2036743
4604	5.7667575	5.7142334	5.823026	5.801678	5.69148	5.819666	5.754902	5.7852154
4607	6.2185745	6.509418	6.406207	6.2210155	6.1386776	6.1497188	6.487513	6.1708884
4608	6.2941446	9.39172	6.4075093	6.1623883	7.094242	6.207277	7.2437725	8.600405
4609	9.249023	9.105797	8.719426	7.7893014	8.060788	8.189458	8.76178	9.031305
4613	5.727149	5.629067	5.73544	6.077909	5.6514735	5.9249296	5.7535872	5.700773
4615	8.961768	8.579532	8.655953	8.816843	9.192111	9.085527	8.561166	9.193685
4616	11.08266	10.388683	9.149605	9.259592	9.881126	9.543746	9.882444	9.415272
4617	6.0451183	5.9520473	6.263105	5.9568515	5.9778633	5.851931	6.038581	5.978589
4624	6.3439894	6.302683	6.4570403	6.233734	6.1440816	6.3723397	6.4680023	6.338228
4627	11.362037	11.659754	11.966146	11.455444	11.7558775	11.645092	11.720855	12.128891
4628	10.555879	11.083988	10.841581	10.995706	10.560008	10.596839	10.920035	10.703545
4629	8.187646	10.241048	9.592513	9.914792	8.225585	9.133109	10.177803	10.304052
463	7.4416857	7.897389	7.922205	7.897676	7.908329	7.7145233	7.7904963	8.353336
4632	5.984758	5.8452473	6.0150514	5.854086	5.9657536	5.8670487	6.036344	5.9706945
4637	13.3151245	13.339644	13.450165	13.268918	13.620641	13.723377	13.403468	13.260338
4643	6.152976	6.0462046	6.1920114	6.127605	6.2415113	6.119511	6.368081	6.3673353
4644	6.792114	6.881945	6.8523507	6.6557	6.5742435	6.624476	6.7375383	6.6590257
4646	7.2302465	7.2072	7.1126275	7.1043444	6.9881372	7.3750987	6.9721384	7.0120173
4649	7.2574725	7.5543027	7.7382584	7.508581	7.5388384	7.4503684	7.5099087	7.556561
4650	7.5390906	7.557561	7.543251	7.480554	7.5942106	7.25132	7.3957787	7.522181
4659	6.3692694	6.102489	6.0776243	6.064961	6.405346	6.1887546	6.1647296	6.302916
466	6.157464	6.082153	6.091856	6.2159457	5.957641	6.147483	6.0909	6.2009716
4664	8.287474	7.8090563	7.6188807	7.890968	8.203259	8.337952	7.9451394	8.276961
4666	12.850309	13.011509	13.066858	13.03909	12.867538	12.86407	13.174506	12.758171
4669	8.341405	8.384962	8.274509	8.002005	8.396864	8.246857	8.05408	8.353659
4670	10.990296	11.562926	11.058482	11.1711855	11.013625	10.994522	11.275157	11.260498
4671	6.285487	5.966371	5.8421955	5.808913	5.8295636	6.0253386	5.917948	6.065442
4673	8.280956	8.441047	8.565967	8.564036	8.524545	8.627674	8.384314	8.34038
4674	6.618147	6.6561136	6.3059072	6.566258	6.527583	6.4901414	6.2587886	6.37853
4676	9.318502	9.721829	9.73433	9.759604	9.6839485	9.4157915	9.737646	9.687032
468	12.306331	12.547073	12.003355	12.395865	12.493648	12.265207	12.5020275	12.653488
4684	6.57944	6.813114	6.7488027	6.830979	6.628338	6.5489087	7.01842	6.6530824
4685	6.3293858	6.009179	6.0581207	6.1167474	6.151419	6.687397	6.270709	5.85577
4691	10.609966	10.583749	10.679755	10.683285	10.452228	10.655131	10.817151	11.117589
4692	8.081006	8.972381	8.537209	8.821724	7.9267755	8.613807	8.736818	7.9178147
4694	13.557293	13.35884	13.651771	13.607681	13.297122	13.112268	13.311076	13.226934
4697	12.717544	12.567794	12.482288	12.596265	12.64122	12.85728	12.485078	12.180192
4698	5.8405366	5.9309793	5.9619813	6.0758796	6.046486	5.906448	5.952516	5.888965
47	8.799787	8.762827	8.854308	8.665818	8.465867	8.603217	8.96696	8.84829
4703	5.808786	5.7921557	5.880231	5.918877	5.8528647	5.971314	5.8908753	5.978785
4705	8.6795025	8.108722	8.245878	8.532242	8.137045	8.113429	8.365505	8.796075
4706	11.319304	10.889189	11.162977	11.121889	11.095155	11.387531	11.090973	10.885092
471	10.40557	10.606171	10.559029	10.623603	10.655131	10.572529	10.622509	10.683285
4716	10.544444	10.543613	10.003651	10.450455	10.490488	10.164299	10.379052	10.029118
4717	9.703122	9.59491	9.23254	9.288664	9.422085	9.634565	9.597448	9.146768
4718	7.131573	6.9863687	6.8867474	6.8846426	6.765559	6.9469523	6.81238	6.620044
4719	7.643982	7.537535	7.432729	7.435597	7.5359006	7.571581	7.1469526	7.501669
472	7.755209	7.973969	8.040925	7.7309036	7.642858	7.9703617	7.8384714	7.9654145
4720	7.0318403	6.9314895	6.84346	6.6582847	7.150657	7.2840686	6.754927	7.057157
4728	10.83372	10.851068	10.895261	10.925937	11.309023	10.915062	10.72023	10.742767
4731	6.6665764	6.125943	6.7854095	6.36964	6.7995334	6.713813	6.6657324	6.701351
4733	9.308484	9.33838	9.369317	9.4512415	9.7024765	9.585485	9.301811	9.438408
4734	6.3929195	6.072635	6.170237	6.3176355	6.1611314	6.4068255	6.249486	6.43103
4735	5.954727	6.5122905	6.2518783	6.589275	6.738325	6.2615533	6.631228	6.381327
4736	11.07871	11.017546	11.1231575	11.477787	11.132061	10.767206	11.4862995	10.81214
4738	12.81282	12.647216	12.802494	12.979804	12.685136	12.727926	12.850309	12.479614
474384	6.0942593	5.57661	5.6724095	5.647181	5.93319	5.9708877	5.8455753	5.9227858
4745	6.142606	6.023138	6.041765	6.1678295	6.2812605	6.076012	6.4153714	6.1678596
475	11.805074	11.4230175	11.247009	11.650249	11.600808	11.419484	11.445471	11.07411
4750	6.9563484	7.277429	7.2237797	7.3631883	7.319174	7.3674517	7.1416087	7.2550435
4751	6.0026374	6.1203685	5.9014387	6.019469	6.037859	6.1821575	5.95331	6.00356
4753	5.776214	5.9439526	6.5440364	6.2217717	6.0297127	6.172972	6.025807	6.2478304
4758	8.514924	8.1904545	8.234309	7.932422	8.518172	8.376044	8.425666	8.303757
476	9.743301	9.963439	9.675445	9.650175	10.051103	9.981683	9.587394	10.200101
4761	5.8624873	6.120043	5.9853487	6.0435266	6.1867957	5.936198	5.904161	5.8748465
4763	6.0754414	6.152306	6.475238	6.460481	6.5030675	6.6567273	6.5590577	6.5866866
477	5.51315	5.9501004	5.945507	5.7820597	5.8853445	5.7607656	5.7427034	5.8957276
4771	6.5060616	6.2342296	6.4095035	6.268745	6.356354	6.300958	6.4700036	6.4714885
4772	6.1642137	5.8033423	6.0162187	5.832814	5.9469037	6.2500024	5.7110686	6.035044
4774	9.2294445	9.547236	9.342546	9.518116	9.365555	9.111242	9.16737	8.797688
4778	6.665896	7.0741673	6.273195	6.387445	6.3359222	6.3573155	6.64702	6.207722
4779	9.526402	9.657507	9.540729	9.586059	9.611201	9.356498	9.518731	9.499911
478	6.465108	6.3689017	6.281769	6.2838025	6.137549	6.2314863	6.3195	6.387707
4780	10.1424885	10.273959	10.147125	9.839765	9.565156	10.134144	10.1424885	10.274748
4782	7.056292	7.1327915	6.725937	6.617109	7.0985603	6.598259	6.7400193	6.8922405
4783	9.455208	9.529136	9.009483	8.44905	8.517801	7.7134833	8.703507	8.010648
4784	8.112199	8.2016945	8.543422	8.705161	8.647261	8.281321	8.4457445	8.39184
4791	6.3835754	7.1270075	6.9524913	6.44337	6.5801625	6.389913	6.6400127	6.8796234
4792	12.340424	13.56818	12.843142	12.285403	11.99239	12.177745	12.26066	12.829836
4793	7.4408383	7.3441305	6.645742	6.8432784	7.0992084	6.8465104	7.0113974	7.228148
4796	5.856534	5.8553977	5.9016366	6.0497346	6.0089865	6.109988	6.0032034	6.1220927
4798	6.243007	6.622731	6.4501863	6.424042	6.628639	6.4703307	6.4416404	6.6086197
4799	9.019847	9.270045	8.850049	8.943022	8.922137	8.983315	9.105323	8.862639
48	12.44864	12.653488	12.306331	12.606047	12.672106	12.244323	12.314557	12.241895
4800	6.657045	6.513928	6.5898104	6.6537685	6.7876325	6.9059353	6.830979	6.459721
4801	6.6232514	6.4637628	6.7103124	6.4927006	6.6941223	6.503963	6.364373	6.7443066
4802	7.9278936	8.475206	8.242286	8.393724	8.725469	8.264803	8.298378	8.169202
4803	6.7949457	7.0312715	6.7961	6.9412866	6.6096745	6.6984577	6.7468157	6.633754
4804	6.13546	5.955867	6.3738704	6.087004	6.284927	6.2463202	6.3992066	6.330542
4809	10.070012	9.65694	9.888323	9.902562	9.8479595	9.63158	9.932662	9.6967
481	9.751909	9.7793	9.494299	10.001352	9.871947	9.502085	10.109887	9.474459
4810	6.004993	6.036073	6.1428413	6.084896	6.1124415	6.1124415	5.970134	6.150219
4811	8.001126	7.852264	7.9666862	7.7248445	7.414094	8.068781	7.9618883	8.319913
4817	7.4414663	6.7461777	7.147412	7.185769	7.0086737	7.1093216	6.8555064	7.124317
4824	6.9154716	7.1296887	6.7187304	6.515728	6.900764	6.9090004	6.8401	7.2616186
4825	5.7847996	5.6160774	5.7552724	5.8367734	5.8629093	5.789684	5.5908403	5.627057
4826	6.122763	6.255617	6.074372	6.2846937	6.092557	6.1082063	6.1499386	6.2575946
483	7.9119077	7.4663644	7.0306654	7.2840686	6.758956	6.823463	7.0609794	7.004954
4830	11.165766	11.117589	10.990296	10.983041	11.351988	11.176912	10.901458	11.372001
4831	5.9174423	5.934891	6.0160723	5.966549	5.760479	6.0834193	5.9389377	6.111091
4832	9.315434	9.311369	9.317969	9.391179	9.249023	9.204653	9.300889	8.959117
4836	7.8860316	7.670867	8.008523	7.8946366	8.104502	7.855366	7.817672	7.838212
4837	12.544198	12.701058	12.544198	11.763757	13.03909	11.996743	12.829836	13.022294
4839	5.844835	5.905309	5.9715347	5.720244	5.9292727	6.090009	5.885524	5.919821
4841	11.242493	10.89658	11.233941	11.310322	10.951903	10.925937	11.11488	11.356926
4846	7.772181	8.0677595	7.548381	7.840607	7.571054	7.638457	7.946943	7.604932
4848	9.062283	9.232989	9.072085	9.193132	9.257991	9.294253	9.322925	9.396685
4849	6.459058	6.580558	6.4092603	6.761656	6.8026476	6.70913	6.4903617	6.7633696
4850	8.0287285	8.274825	8.310658	8.404245	8.2806225	8.130484	8.157884	8.18731
4851	8.016676	8.550482	8.503211	8.513076	8.318574	8.243544	8.577524	8.300264
4853	5.934109	5.9333377	6.0445566	5.881456	6.1167474	6.0124097	6.1209555	6.0593762
4854	6.550223	7.084909	6.3434777	6.852869	6.4880314	6.46769	6.619674	6.807648
4855	7.2283354	7.0817356	7.117622	7.0150166	7.25634	7.021128	7.6183276	7.493299
4856	6.0773134	6.562839	6.2122636	6.23516	6.4302797	6.179486	6.2514234	6.1176753
4857	5.792798	5.8093467	5.6949377	5.756105	5.7571287	5.775327	5.687466	5.72976
486	5.943904	5.7251344	6.5972047	6.1714406	5.686813	5.966309	6.101845	5.8742304
4860	9.7403345	9.271604	9.421558	9.556921	10.164299	9.751909	9.409174	8.471925
4862	6.2133284	7.1293163	6.3493204	6.287092	6.307873	6.447145	6.4055977	6.69474
4864	8.015392	8.386938	8.112814	8.372309	8.441047	8.177621	8.193684	8.118725
487	6.0916495	5.8371615	5.657289	5.847697	5.7717533	5.772913	5.8162966	5.861371
4878	5.821107	5.999791	6.1735873	5.99378	5.993251	6.156993	5.941759	5.695477
488	8.628466	8.851297	8.720291	8.788402	9.358694	9.157262	8.814341	8.994704
